冻结金额,可用,参考市值,资产
,1022540.57,,12709533.6
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
69,华侨城Ａ,40700,40700,8.2369,-4759.28,330484.0,8.12
78,海王生物,6900,6900,4.4614,3233.57,34017.0,4.93
776,广发证券,0,19500,16.8229,9109.24,337155.0,17.29
793,华闻集团,81900,81900,4.0806,45813.88,380016.0,4.64
799,酒鬼酒,0,4500,74.4218,13537.07,348435.0,77.43
813,德展健康,56100,56100,6.6156,16517.33,387651.0,6.91
886,海南高速,56300,56300,5.8129,16162.06,343430.0,6.1
2002,鸿达兴业,84600,84600,4.1206,20251.72,368856.0,4.36
2049,紫光国微,0,2700,129.9576,12939.36,363825.0,134.75
2074,国轩高科,11700,11700,30.0543,33880.27,385515.0,32.95
2169,智光电气,3600,3600,11.0317,2154.04,41868.0,11.63
2191,劲嘉股份,0,28600,12.2421,-59.51,350064.0,12.24
2239,奥特佳,0,59900,6.1811,9521.07,379766.0,6.34
2249,大洋电机,60000,60000,4.1622,7666.56,257400.0,4.29
2274,华昌化工,66500,66500,5.247,12167.66,361095.0,5.43
2317,众生药业,12500,12500,17.5001,1999.19,220750.0,17.66
2355,兴民智通,2800,2800,5.8309,921.55,17248.0,6.16
2421,达实智能,33600,33600,4.2965,10868.51,155232.0,4.62
2425,凯撒文化,0,18200,18.208,4949.67,336336.0,18.48
2467,二六三,7000,7000,8.5513,621.02,60480.0,8.64
2498,汉缆股份,0,20800,5.5689,4391.31,120224.0,5.78
2510,天汽模,51000,51000,4.4929,37589.63,266730.0,5.23
2517,恺英网络,78000,78000,4.7432,2869.53,372840.0,4.78
2522,浙江众成,2400,2400,6.9911,1341.48,18120.0,7.55
2565,顺灏股份,27300,27300,5.5988,15049.07,167895.0,6.15
2640,跨境通,0,34400,9.4016,11297.03,334712.0,9.73
2930,宏川智慧,0,17200,20.2103,20118.82,367736.0,21.38
300048,合康新能,2100,2100,4.0306,397.73,8862.0,4.22
300063,天龙集团,0,10900,7.181,5112.12,83385.0,7.65
300072,三聚环保,0,32200,5.661,5765.01,188048.0,5.84
300094,国联水产,0,30800,4.1307,1826.38,129052.0,4.19
300160,秀强股份,0,40200,8.7515,5166.2,356976.0,8.88
300182,捷成股份,61400,61400,4.4583,32033.56,305772.0,4.98
300184,力源信息,27600,27600,7.1611,798.35,198444.0,7.19
300194,福安药业,4100,4100,5.6086,2260.58,25256.0,6.16
300213,佳讯飞鸿,800,800,6.681,655.2,6000.0,7.5
300273,和佳医疗,35900,35900,8.0885,12259.1,302637.0,8.43
300277,海联讯,1200,1200,13.1203,587.64,16332.0,13.61
300287,飞利信,75100,75100,4.6107,29237.07,375500.0,5.0
300300,汉鼎宇佑,12700,12700,6.4298,5209.75,86868.0,6.84
300352,北信源,40600,40600,7.7543,28244.78,343070.0,8.45
300367,东方网力,20300,20300,4.0806,-2042.42,80794.0,3.98
300379,东方通,0,5100,51.9745,3852.95,268923.0,52.73
300757,罗博特科,0,7000,49.6486,17019.93,364560.0,52.08
300767,震安科技,200,200,51.3922,7103.57,17382.0,86.91
511990,华宝添益,3,3,-81763.9333,245591.83,300.03,100.00999999999999
600075,新疆天业,0,1700,7.5213,473.82,13260.0,7.8
600478,科力远,14800,14800,4.8108,875.9,72076.0,4.87
600532,宏达矿业,0,20200,10.9551,6764.38,228058.0,11.29
600622,光大嘉宝,77000,77000,4.6427,14419.21,371910.0,4.83
600707,彩虹股份,9200,9200,4.8908,1740.34,46736.0,5.08
601777,力帆股份,56700,56700,4.7633,-13228.9,256851.0,4.53
601919,中远海控,15300,15300,4.2607,1059.92,66249.0,4.33
603366,日出东方,19500,19500,5.9162,4364.38,119730.0,6.14
603811,诚意药业,2900,2900,27.8692,4004.25,84825.0,29.25
603993,洛阳钼业,0,80400,4.4408,22451.31,379488.0,4.72
