时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:20:06.811    101661656       838065          601818          100 证券买入    100             3.7000          已撤
09:30:15.366    121670958       838070          000951          101 证券卖出    41              43.3200         已成
09:30:15.396    129668590       838071          600315          101 证券卖出    58              43.0400         已成
09:30:15.461    113671158       838072          601858          101 证券卖出    55              11.1800         已成
09:30:15.481    121670959       838073          000848          101 证券卖出    80              8.4500          已成
09:31:32.895    113671776       1005-500010     511990          100 证券买入    240000          100.0050        已成
09:34:31.569    101663428       838546          600409          101 证券卖出    3500            6.4100          已撤
09:34:31.615    121672631       838547          600649          101 证券卖出    300             5.7000          已成
09:34:31.661    101663429       838548          600985          101 证券卖出    100             9.9300          已成
09:34:31.737    113672840       838549          002028          101 证券卖出    100             25.2700         已成
09:34:31.835    101663430       838551          300244          101 证券卖出    100             43.8200         已撤
09:34:31.837    113672841       838550          002595          101 证券卖出    1600            27.1900         已成
09:34:31.871    129670317       838552          603501          101 证券卖出    100             186.4200        已成
09:34:31.932    105670861       838553          000686          101 证券卖出    400             10.4300         已成
09:34:31.988    113672842       838554          000813          101 证券卖出    200             6.2300          已成
09:34:32.022    121672634       838555          002127          101 证券卖出    400             19.1000         已成
09:34:32.067    137670821       838556          300037          101 证券卖出    700             59.9900         已撤
09:34:32.119    105670862       838557          300418          101 证券卖出    200             27.6200         已成
09:34:32.210    137670823       838559          603186          101 证券卖出    500             42.9900         已成
09:34:32.212    105670864       838558          600933          101 证券卖出    1100            14.8700         已成
09:34:32.266    129670322       838560          000800          101 证券卖出    300             15.1300         已成
09:34:32.388    109669817       838562          300229          101 证券卖出    2000            12.4700         部撤
09:34:32.391    129670324       838561          002050          101 证券卖出    2400            21.4400         部撤
09:34:32.430    125669323       838563          300357          101 证券卖出    600             60.6500         已撤
09:34:32.475    117667863       838564          600875          101 证券卖出    200             10.4700         已成
09:34:32.532    113672845       838565          601019          101 证券卖出    100             6.4200          已成
09:34:32.580    109669822       838566          002408          101 证券卖出    200             8.8200          已成
09:34:32.624    137670832       838567          000681          101 证券卖出    100             17.3300         已成
09:34:32.704    109669826       838568          002434          101 证券卖出    100             10.3300         已撤
09:34:32.743    121672646       838569          002709          101 证券卖出    100             41.3000         已成
09:34:32.866    121672647       838570          300253          101 证券卖出    300             20.6300         已成
