冻结金额,可用,参考市值,资产
8730298.05,2165298.18,32432315.16,34597667.94
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
59,华锦股份,5600,5600,5.1138,-1533.29,27104.0,4.84
403,双林生物,13100,13100,72.304,11737.73,958920.0,73.2
636,风华高科,22000,22000,29.3991,14318.99,661100.0,30.05
671,阳光城,130700,130700,7.575,-9796.97,980250.0,7.5
683,远兴能源,27500,27500,2.0303,-4958.37,50875.0,1.85
830,鲁西化工,65400,65400,8.9246,40898.44,624570.0,9.55
882,华联股份,40900,40900,2.1144,-4678.72,81800.0,2.0
938,紫光股份,13300,14800,48.5869,-78837.6,640248.0,43.26
2081,金螳螂,41300,41300,8.6991,-10699.87,348572.0,8.44
2212,南洋股份,2700,24800,26.3512,-26069.16,627440.0,25.3
2242,九阳股份,0,16900,34.3402,23826.16,604175.0,35.75
2312,三泰控股,44700,44700,5.0477,24687.16,250320.0,5.6
2376,新北洋,84500,84500,11.0013,-27991.13,901615.0,10.67
2381,双箭股份,10200,10200,10.0069,-9250.32,92820.0,9.1
2491,通鼎互联,30700,30700,5.4839,-11478.24,156877.0,5.11
2534,杭锅股份,56400,56400,7.5493,36697.55,462480.0,8.2
2540,亚太科技,16200,16200,4.8607,-1793.81,76950.0,4.75
2550,千红制药,24300,24300,4.923,-7118.94,112509.0,4.63
2568,百润股份,0,8000,50.723,10296.27,416080.0,52.01
2749,国光股份,26700,26700,12.3776,11811.46,342294.0,12.82
2777,久远银海,0,8100,28.6917,-743.16,231660.0,28.6
2880,卫光生物,3500,3500,44.7364,52512.52,209090.0,59.74
300020,银江股份,54500,54500,12.0999,-45775.92,613670.0,11.26
300034,钢研高纳,32600,32600,20.0218,-17987.9,634722.0,19.47
300053,欧比特,74000,74000,12.9789,-80581.65,879860.0,11.89
300078,思创医惠,46100,46100,14.6145,-57831.54,615896.0,13.36
300079,数码科技,95000,95000,5.4801,-64606.09,456000.0,4.8
300232,洲明科技,98900,98900,9.4033,-96260.27,833727.0,8.43
300255,常山药业,143000,143000,6.701,-75932.3,882310.0,6.17
300285,国瓷材料,0,19200,34.6807,9203.36,675072.0,35.16
300296,利亚德,44400,44400,7.2486,-26134.45,295704.0,6.66
300316,晶盛机电,0,1200,24.8945,-1469.35,28404.0,23.67
300324,旋极信息,89900,89900,7.2452,7625.55,658967.0,7.33
300348,长亮科技,0,30500,21.9384,-23131.37,645990.0,21.18
300476,胜宏科技,36500,36500,26.0078,-119273.88,830010.0,22.74
300482,万孚生物,0,6600,97.048,2323.19,642840.0,97.4
300548,博创科技,0,8200,62.7632,9157.64,523816.0,63.88
300590,移为通信,4900,4900,32.5177,-13904.9,145432.0,29.68
300617,安靠智电,3800,3800,38.8187,-8317.12,139194.0,36.63
