时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:16:01.609    201970501       10001           601818          100 证券买入    100             3.7000          已撤
09:30:15.373    217975288       10002           002181          101 证券卖出    27              4.9900          已成
09:30:15.373    221980764       10003           002467          101 证券卖出    70              7.4200          已成
10:31:59.832    225976456       10004           000032          101 证券卖出    400             25.9300         已成
10:31:59.932    201976251       10005           000948          101 证券卖出    1800            13.2800         已成
10:32:00.032    229986215       10006           002292          101 证券卖出    2900            9.4500          已成
10:32:00.135    237985726       10007           002797          101 证券卖出    16700           9.8900          已成
10:32:00.248    209979242       10008           603906          101 证券卖出    100             22.4500         已成
10:32:00.331    221986470       10009           000661          101 证券卖出    100             454.6600        已成
10:32:00.431    229986216       10010           002271          101 证券卖出    100             51.1000         已成
10:32:00.562    205983206       10011           600352          101 证券卖出    22700           14.6400         已成
10:32:00.642    221986472       10012           600803          101 证券卖出    200             11.9500         已成
10:32:00.731    229986217       10013           000778          101 证券卖出    15800           3.7100          已撤
10:32:00.832    217980894       10014           300630          101 证券卖出    100             45.1900         已成
10:32:00.934    233978485       10015           601611          101 证券卖出    5600            7.2800          部撤
10:32:01.032    205983208       10016           002311          101 证券卖出    100             58.8800         已成
10:32:01.134    217980896       10017           300620          101 证券卖出    300             51.2500         已成
10:32:01.233    225976460       10018           600211          101 证券卖出    100             114.8200        已成
10:32:01.331    233978486       10019           600519          101 证券卖出    100             1670.6100       已成
10:32:01.431    201976253       10020           002410          101 证券卖出    100             71.5200         已成
10:32:01.530    217980897       10021           300548          101 证券卖出    100             63.0300         已撤
10:32:01.632    229986220       10022           002438          101 证券卖出    600             11.0400         已成
10:32:01.735    213983875       10023           002581          100 证券买入    400             22.0300         已成
10:32:01.831    221986475       10024           300171          100 证券买入    100             23.4000         已成
10:32:01.932    205983210       10025           600089          100 证券买入    300             8.0600          已成
10:32:02.032    225976463       10026           601069          100 证券买入    700             17.0600         已成
10:32:02.133    205983211       10027           002382          100 证券买入    100             29.6200         已成
10:32:02.233    237985730       10028           000526          100 证券买入    100             71.6200         已成
10:32:02.333    233978490       10029           300677          100 证券买入    700             160.9700        已成
10:32:07.332    217980916       10030           000032          101 证券卖出    500             25.9400         已成
10:32:07.432    205983227       10031           600284          101 证券卖出    100             6.5000          已成
10:32:07.631    205983228       10032           601611          101 证券卖出    4100            7.2700          已成
10:32:07.632    209979263       10033           300620          101 证券卖出    200             51.2300         已成
10:32:07.732    237985749       10034           300298          100 证券买入    100             43.1100         已撤
10:32:07.831    213983895       10035           000987          100 证券买入    700             21.9700         已成
10:32:08.031    225976478       10036           002487          100 证券买入    700             7.2500          已成
