冻结金额,可用,参考市值,资产
34877.01,2583186.08,35378861.45,37962047.53
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
938,紫光股份,8700,8700,38.0298,34975.4,365835.0,42.05
951,中国重汽,27700,27700,28.6386,14164.99,807455.0,29.15
2242,九阳股份,12000,12000,32.3769,57877.69,446400.0,37.2
2352,顺丰控股,14900,14900,55.8999,-17878.93,815030.0,54.7
2534,杭锅股份,56400,56400,7.5493,29365.55,455148.0,8.07
2616,长青集团,27000,27000,10.7622,13981.76,304560.0,11.28
2714,牧原股份,4080,4080,71.5081,26487.02,318240.0,78.0
2749,国光股份,26700,26700,12.3776,7272.46,337755.0,12.65
2777,久远银海,19040,19040,27.7958,11122.38,540355.2,28.38
2812,恩捷股份,10500,10500,61.1466,49595.73,691635.0,65.87
2821,凯莱英,700,700,218.94,13068.97,166327.0,237.61
2841,视源股份,3200,3200,97.8534,-8106.96,305024.0,95.32
2880,卫光生物,3500,3500,44.7364,76172.52,232750.0,66.5
2897,意华股份,5100,5100,33.4582,60.4,170697.0,33.47
2912,中新赛克,2700,2700,148.2245,29390.77,429597.0,159.11
2916,深南电路,5100,5100,157.8569,38520.95,843591.0,165.41
300229,拓尔思,69900,69900,11.7907,-43387.59,780783.0,11.17
300552,万集科技,9960,9960,39.0597,38248.99,427284.0,42.9
300559,佳发教育,4000,4000,21.6718,-3287.0,83400.0,20.85
300575,中旗股份,17000,17000,30.9119,120157.16,645660.0,37.98
300653,正海生物,10950,10950,74.7772,23025.19,841836.0,76.88
300673,佩蒂股份,1600,1600,36.9174,3268.15,62336.0,38.96
300709,精研科技,2400,2400,85.4141,13166.21,218160.0,90.9
300715,凯伦股份,2300,2300,39.2033,-5757.54,84410.0,36.7
300735,光弘科技,29400,29400,18.3324,-10360.84,528612.0,17.98
300737,科顺股份,19500,19500,20.4928,-35349.93,364260.0,18.68
300739,明阳电路,9200,9200,20.3602,-2210.11,185104.0,20.12
300768,迪普科技,8900,8900,43.8852,11523.74,402102.0,45.18
300770,新媒股份,1100,1100,150.859,84393.11,250338.0,227.58
511990,华宝添益,82844,82844,98.6777,107473.39,8282328.9,99.97500000000001
600298,安琪酵母,17867,17867,43.516,70289.3,847789.15,47.45
600486,扬农化工,9900,9900,82.3747,-11926.44,803583.0,81.17
600845,宝信软件,10000,10000,54.8216,31084.31,579300.0,57.93
600926,杭州银行,15800,15800,8.7429,2640.53,140778.0,8.91
601100,恒立液压,5500,5500,72.0317,17370.74,413545.0,75.19
601799,星宇股份,1500,1500,118.2781,6737.82,184155.0,122.77
601965,中国汽研,12300,12300,9.5905,-9230.58,108732.0,8.84
603027,千禾味业,3200,3200,26.908,11910.4,98016.0,30.63
603127,昭衍新药,8900,8900,91.0133,86211.35,896230.0,100.7
603179,新泉股份,1500,1500,21.767,409.46,33060.0,22.04
603181,皇马科技,38800,38800,21.1413,25169.52,845452.0,21.79
603208,江山欧派,7600,7600,103.0412,-53589.23,729524.0,95.99
603228,景旺电子,16080,16080,34.0047,13913.86,560709.6,34.87
603267,鸿远电子,9315,9315,37.3814,52709.94,400917.6,43.04
603297,永新光学,10800,10800,36.409,45371.23,438588.0,40.61
603313,梦百合,8900,8900,25.0198,-14238.03,208438.0,23.42
603317,天味食品,100,100,52.3789,202.11,5440.0,54.4
603338,浙江鼎力,10700,10700,74.9507,527.73,802500.0,75.0
603355,莱克电气,23100,23100,23.1417,33224.71,567798.0,24.58
603360,百傲化学,7560,7560,20.584,-8951.01,146664.0,19.4
603416,信捷电气,9000,9000,39.2553,-948.14,352350.0,39.15
603429,集友股份,5500,5500,29.2197,6986.68,167695.0,30.49
603444,吉比特,1000,1000,415.8067,111793.33,527600.0,527.6
603516,淳中科技,4100,4100,39.2692,-6843.56,154160.0,37.6
603538,XD美诺华,8400,8400,51.0788,-4190.08,424872.0,50.58
603566,普莱柯,15500,15500,25.2599,32551.46,424080.0,27.36
603583,捷昌驱动,12300,12300,66.3508,-1239.49,814875.0,66.25
603611,诺力股份,19500,19500,20.023,14370.68,404820.0,20.76
603612,索通发展,46800,46800,11.9975,-34516.02,526968.0,11.26
603688,石英股份,25100,25100,21.6371,48013.04,591105.0,23.55
603699,纽威股份,6400,6400,15.5439,-1048.87,98432.0,15.38
603707,健友股份,700,700,61.8305,-588.35,42693.0,60.99
603718,海利生物,29100,29100,19.0505,-18930.24,535440.0,18.4
603788,宁波高发,3500,3500,15.0135,8282.82,60830.0,17.38
603826,坤彩科技,13700,13700,28.5267,61283.56,452100.0,33.0
603856,东宏股份,35400,35400,14.5343,-15020.49,499494.0,14.11
603916,苏博特,2800,4100,28.5571,-13969.0,103115.0,25.15
