冻结金额,可用,参考市值,资产
,2571665.34,,25227009.21
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
32,深桑达Ａ,5400,5400,25.8004,-271.9,139050.0,25.75
66,中国长城,41000,41000,17.2947,-4701.21,704380.0,17.18
531,穗恒运Ａ,3900,3900,9.8715,-551.77,37947.0,9.73
584,哈工智能,22400,22400,6.3386,2272.22,144256.0,6.44
733,振华科技,6300,21400,31.7481,15877.2,695286.0,32.49
860,顺鑫农业,9600,9600,65.2909,-25160.97,601632.0,62.67
960,锡业股份,68700,68700,10.1675,27649.24,726159.0,10.57
976,华铁股份,82700,82700,6.6297,-12381.25,535896.0,6.48
987,越秀金控,4900,30700,21.0895,30715.23,678163.0,22.09
2004,华邦健康,112800,112800,6.293,-100725.46,609120.0,5.4
2049,紫光国微,5700,5700,122.5274,20876.8,719283.0,126.19
2057,中钢天源,0,87600,7.9955,-486.04,699924.0,7.99
2104,恒宝股份,29200,29200,10.5438,-4490.54,303388.0,10.39
2117,东港股份,0,2000,11.802,535.99,24140.0,12.07
2163,海南发展,0,53400,13.4244,20592.15,737454.0,13.81
2191,劲嘉股份,200,200,268.7838,-51508.76,2248.0,11.24
2311,海大集团,500,500,56.3164,1836.79,29995.0,59.99
2352,顺丰控股,9600,10600,64.9277,32354.42,720588.0,67.98
2382,蓝帆医疗,1200,11200,29.3948,15402.08,344624.0,30.77
2413,雷科防务,0,71000,9.4573,20783.88,692250.0,9.75
2415,海康威视,19900,19900,36.7631,-856.72,730728.0,36.72
2425,凯撒文化,50500,50500,13.3803,6042.65,681750.0,13.5
2557,洽洽食品,0,12500,56.2424,23844.51,726875.0,58.15
2570,贝因美,26900,26900,7.8432,-4927.86,206054.0,7.66
2581,未名医药,0,30500,22.6986,-16123.69,676185.0,22.17
2626,金达威,0,600,48.4682,1543.06,30624.0,51.04
2930,宏川智慧,17100,17100,18.7162,12377.01,332424.0,19.44
2940,昂利康,2300,2300,65.1193,-4874.46,144900.0,63.0
300005,探路者,63700,63700,4.3907,11424.05,291109.0,4.57
300085,银之杰,30500,30500,22.6959,-38914.56,653310.0,21.42
300118,东方日升,24500,24500,18.6344,-13338.47,443205.0,18.09
300119,瑞普生物,0,7500,23.0471,-2153.45,170700.0,22.76
300137,先河环保,80,80,127.7436,-9599.49,620.0,7.75
300151,昌红科技,15700,15700,17.4946,20808.81,295474.0,18.82
300181,佐力药业,31700,31700,6.4117,-5758.48,197491.0,6.23
300199,翰宇药业,0,41500,7.68,-18674.65,300045.0,7.23
300202,聚龙股份,0,27400,13.9376,8285.17,390176.0,14.24
300206,理邦仪器,2100,2100,24.3,-2919.0,48111.0,22.91
300293,蓝英装备,0,9600,22.5142,-1672.77,214464.0,22.34
300303,聚飞光电,50500,50500,6.4689,5107.01,331785.0,6.57
300316,晶盛机电,0,19500,25.3421,-18760.91,475410.0,24.38
300364,中文在线,26300,26300,8.1273,-4401.06,209348.0,7.96
300366,创意信息,31300,49700,12.8967,-3813.13,637154.0,12.82
300489,中飞股份,8400,8400,44.2749,-45988.74,325920.0,38.8
300492,华图山鼎,400,400,43.7066,-2.62,17480.0,43.7
300566,激智科技,13000,13000,35.3778,-52621.98,407290.0,31.33
300573,兴齐眼药,0,700,193.4983,1366.17,136815.0,195.45
300618,寒锐钴业,0,9900,74.0394,-11279.98,721710.0,72.9
300669,沪宁股份,200,200,34.7052,-221.04,6720.0,33.6
300757,罗博特科,2000,2000,47.7482,-6996.32,88500.0,44.25
511990,华宝添益,6,6,-40831.9567,245591.806,600.066,100.01100000000001
600131,国网信通,2800,2800,22.0738,-5834.51,55972.0,19.99
600201,生物股份,7100,7100,27.8502,2483.34,200220.0,28.2
600515,海航基础,47800,77800,7.5975,-65938.67,525150.0,6.75
600702,舍得酒业,17900,17900,36.1164,23692.14,670176.0,37.44
600834,申通地铁,3800,3800,11.1974,237.78,42788.0,11.26
600845,宝信软件,0,6100,69.7219,2916.71,428220.0,70.2
601865,福莱特,25100,25100,22.4976,-17510.95,547180.0,21.8
603238,诺邦股份,3100,3100,41.6335,-2583.82,126480.0,40.8
603501,韦尔股份,3300,3300,210.2854,-34469.96,659472.0,199.84
603605,珀莱雅,2700,2700,172.2956,-2148.03,463050.0,171.5
