冻结金额,可用,参考市值,资产
3100497.38,5703380.03,31355590.58,37058970.61
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
403,双林生物,14300,14300,72.4279,-20847.33,1014871.0,70.97
807,云铝股份,0,183000,5.6907,-5609.83,1035780.0,5.66
2024,苏宁易购,0,103700,9.6448,-8796.54,991372.0,9.56
2242,九阳股份,12000,12000,32.3769,38917.69,427440.0,35.62
2534,杭锅股份,56400,56400,7.5493,47977.55,473760.0,8.4
2616,长青集团,27000,27000,10.7622,12901.76,303480.0,11.24
2705,新宝股份,30100,30100,35.0202,-3918.08,1050189.0,34.89
2714,牧原股份,80,80,-805.519,71401.52,6960.0,87.0
2749,国光股份,26700,26700,12.3776,19821.46,350304.0,13.12
2777,久远银海,10140,10140,25.666,57331.74,317584.8,31.32
2791,坚朗五金,13000,13000,81.46,31980.15,1090960.0,83.92
2821,凯莱英,700,700,218.94,4591.97,157850.0,225.5
2841,视源股份,3200,3200,97.8534,7189.04,320320.0,100.1
2880,卫光生物,3500,3500,44.7364,67527.52,224105.0,64.03
2912,中新赛克,40,40,-1683.065,71544.6,4222.0,105.55
300298,三诺生物,33900,33900,31.6612,24706.13,1098021.0,32.39
300413,芒果超媒,17300,17300,60.7879,38268.47,1089900.0,63.0
300552,万集科技,60,60,-1075.8393,67446.56,2896.2,48.269999999999996
300559,佳发教育,1900,1900,21.3391,3212.69,43757.0,23.03
300575,中旗股份,17000,17000,30.9119,165207.16,690710.0,40.63
300638,广和通,10300,10300,59.2922,27890.42,638600.0,62.0
300653,正海生物,13950,13950,74.9012,1378.8,1046250.0,75.0
300659,中孚信息,15773,15773,57.7071,124337.54,1034551.07,65.59
300673,佩蒂股份,1600,1600,36.9174,1508.15,60576.0,37.86
300699,光威复材,17463,17463,60.5663,39879.91,1097549.55,62.85
300751,迈为股份,300,300,299.0149,-784.46,88920.0,296.4
300760,迈瑞医疗,2300,3400,294.2624,18283.74,1018776.0,299.64
511990,华宝添益,4,4,-27303.1125,109612.366,399.916,99.979
600010,包钢股份,0,513900,1.1978,-9131.31,606402.0,1.18
600298,安琪酵母,67,67,-1786.8948,123066.59,3344.64,49.919999999999995
600486,扬农化工,11600,11600,82.1014,19240.3,971616.0,83.76
600811,东方集团,149900,149900,4.4239,77367.22,740506.0,4.94
600845,宝信软件,17000,17000,55.4362,79115.3,1021530.0,60.09
600984,建设机械,48700,48700,22.7515,-56076.32,1051920.0,21.6
601100,恒立液压,40,40,-935.0258,39584.63,2183.6,54.589999999999996
601668,中国建筑,0,8100,5.5367,-1107.03,43740.0,5.4
601766,中国中车,0,12500,6.3391,-1363.58,77875.0,6.23
601799,星宇股份,1500,1500,118.2781,20282.82,197700.0,131.8
601965,中国汽研,12300,12300,9.5905,1470.42,119433.0,9.71
603127,昭衍新药,8900,8900,91.0133,56663.35,866682.0,97.38
603179,新泉股份,1500,1500,21.767,799.46,33450.0,22.3
603181,皇马科技,38800,38800,21.1413,42241.52,862524.0,22.23
603228,景旺电子,16080,16080,34.0047,56365.06,603160.8,37.510000000000005
603313,梦百合,8900,8900,25.0198,5163.97,227840.0,25.6
603338,浙江鼎力,14600,14600,75.0341,14102.85,1109600.0,76.0
603355,莱克电气,23100,23100,23.1417,43619.71,578193.0,25.03
603444,吉比特,1000,1000,415.8067,164193.33,580000.0,580.0
603516,淳中科技,4100,4100,39.2692,1971.44,162975.0,39.75
603538,美诺华,8400,8400,51.0788,-17210.08,411852.0,49.03
603566,普莱柯,15500,15500,25.2599,36116.46,427645.0,27.59
603583,捷昌驱动,200,200,-143.5942,42578.84,13860.0,69.3
603596,伯特利,2700,2700,34.2706,9934.26,102465.0,37.95
603611,诺力股份,19500,19500,20.023,44985.68,435435.0,22.33
603612,索通发展,46800,46800,11.9975,74995.98,636480.0,13.6
603688,石英股份,25100,25100,21.6371,106496.04,649588.0,25.88
603699,纽威股份,6400,6400,15.5439,7783.13,107264.0,16.76
603707,健友股份,700,700,61.8305,-1463.35,41818.0,59.74
603713,密尔克卫,10300,10300,96.1835,-6010.28,984680.0,95.6
603826,坤彩科技,13700,13700,28.5267,49638.56,440455.0,32.15
603856,东宏股份,35400,35400,14.5343,35247.51,549762.0,15.53
603866,桃李面包,19900,19900,48.6666,45041.32,1013507.0,50.93
