冻结金额,可用,参考市值,资产
754228.06,3273417.84,31089789.18,34363207.02
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
59,华锦股份,5600,5600,5.1138,-1141.29,27496.0,4.91
403,双林生物,13000,13000,72.2806,-44337.94,895310.0,68.87
683,远兴能源,27500,27500,2.0303,-5508.37,50325.0,1.83
938,紫光股份,14800,14800,48.5742,-88418.8,630480.0,42.6
2053,云南能投,7200,7200,7.7035,-2113.36,53352.0,7.41
2127,南极电商,13800,13800,21.9239,-38555.37,263994.0,19.13
2212,南洋股份,25500,25500,26.2707,-68867.47,601035.0,23.57
2312,三泰控股,44700,44700,5.0477,11724.16,237357.0,5.31
2322,理工环科,7800,7800,13.765,-5577.12,101790.0,13.05
2327,富安娜,6800,6800,7.5639,-1726.7,49708.0,7.31
2376,新北洋,45200,45200,11.2489,-47409.02,461040.0,10.2
2381,双箭股份,29200,29200,9.6313,-8215.18,273020.0,9.35
2484,江海股份,48700,48700,9.8056,-39231.6,438300.0,9.0
2491,通鼎互联,30700,30700,5.4839,-8715.24,159640.0,5.2
2534,杭锅股份,56400,56400,7.5493,44029.55,469812.0,8.33
2540,亚太科技,16200,16200,4.8607,2580.19,81324.0,5.02
2749,国光股份,38600,38600,12.6554,32600.76,521100.0,13.5
2777,久远银海,8100,8100,28.6102,-12232.76,219510.0,27.1
2861,瀛通通讯,4500,4500,27.6175,-7143.66,117135.0,26.03
2880,卫光生物,3500,3500,44.7364,51497.52,208075.0,59.45
2901,大博医疗,400,400,100.9776,-379.05,40012.0,100.03
300020,银江股份,54500,54500,12.0999,-80110.92,579335.0,10.63
300036,超图软件,0,12500,24.0807,-14134.32,286875.0,22.95
300078,思创医惠,46100,46100,14.6145,-79959.54,593768.0,12.88
300079,数码科技,95000,95000,5.4801,-46556.09,474050.0,4.99
300212,易华录,12300,12300,52.7568,-40550.34,608358.0,49.46
300232,洲明科技,98900,98900,9.4033,-133842.27,796145.0,8.05
300255,常山药业,143000,143000,6.701,-91662.3,866580.0,6.06
300271,华宇软件,0,5100,26.3545,-3491.03,130917.0,25.67
300285,国瓷材料,19200,19200,34.5821,-3880.61,660096.0,34.38
300308,中际旭创,0,1600,60.4646,-6663.37,90080.0,56.3
300316,晶盛机电,26900,26900,24.0881,-19049.18,628922.0,23.38
300406,九强生物,15900,15900,21.6738,-29792.73,314820.0,19.8
300475,聚隆科技,7900,7900,9.3523,-6338.08,67545.0,8.55
300476,胜宏科技,36500,36500,26.0078,-151393.88,797890.0,21.86
300482,万孚生物,6600,6600,96.7722,-21596.79,617100.0,93.5
300580,贝斯特,4600,4600,20.6318,2567.75,97474.0,21.19
300590,移为通信,900,900,39.7147,-9130.27,26613.0,29.57
300595,欧普康视,10500,10500,60.5318,-2749.33,632835.0,60.27
300617,安靠智电,3800,3800,38.8187,-5011.12,142500.0,37.5
300628,亿联网络,5000,5000,65.9249,-20974.44,308650.0,61.73
300638,广和通,9600,9600,58.8184,-12944.69,551712.0,57.47
300687,赛意信息,10900,10900,24.9157,-53035.73,218545.0,20.05
300724,捷佳伟创,7200,7200,91.9231,-32566.28,629280.0,87.4
300771,智莱科技,6500,6500,40.6785,-9935.25,254475.0,39.15
