证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300568,701,担保品卖出,21,21.76,部分成交,0
300568,701,担保品卖出,58,21.76,已成,0
32,701,担保品卖出,60,26.82,已成,0
300298,701,担保品卖出,36,35.8,已成,0
300132,701,担保品卖出,7,25.83,已成,0
2803,701,担保品卖出,85,33.9,已成,0
603990,701,担保品卖出,10,49.0,已成,0
601162,701,担保品卖出,40,8.06,已成,0
603060,701,担保品卖出,88,21.12,已成,0
600559,701,担保品卖出,60,15.05,已成,0
300603,701,担保品卖出,50,24.47,已成,0
600770,700,担保品买入,200,6.03,已成,0
2266,701,担保品卖出,700,5.1,已成,0
603777,701,担保品卖出,600,21.47,部分成交,0
603777,701,担保品卖出,600,21.44,部分成交,0
603777,701,担保品卖出,200,21.44,部分成交,0
603777,701,担保品卖出,600,21.44,部分成交,0
603777,701,担保品卖出,600,21.44,部分成交,0
603777,701,担保品卖出,200,21.44,部分成交,0
603777,701,担保品卖出,1000,21.44,部分成交,0
603777,701,担保品卖出,100,21.44,部分成交,0
603777,701,担保品卖出,2500,21.44,已成,0
300480,701,担保品卖出,300,23.0,已成,0
600750,701,担保品卖出,400,13.94,部分成交,0
600750,701,担保品卖出,500,13.94,部分成交,0
600750,701,担保品卖出,200,13.94,已成,0
600073,700,担保品买入,100,10.79,已成,0
603896,701,担保品卖出,200,35.31,已成,0
603590,701,担保品卖出,100,48.99,已成,0
2157,700,担保品买入,2700,20.88,已成,0
49,701,担保品卖出,100,56.48,部分成交,0
49,701,担保品卖出,100,56.48,部分成交,0
49,701,担保品卖出,100,56.48,部分成交,0
600963,701,担保品卖出,3000,4.64,已成,0
300627,701,担保品卖出,100,25.11,部分成交,0
300627,701,担保品卖出,100,25.11,部分成交,0
300627,701,担保品卖出,100,25.11,部分成交,0
300627,701,担保品卖出,300,25.11,已成,0
66,701,担保品卖出,1100,17.81,部分成交,0
66,701,担保品卖出,2800,17.8,已成,0
49,701,担保品卖出,100,56.48,已成,0
2100,701,担保品卖出,600,19.21,部分成交,0
2100,701,担保品卖出,400,19.21,已成,0
603306,701,担保品卖出,300,16.4,已成,0
975,701,担保品卖出,1800,17.13,已成,0
600673,700,担保品买入,400,7.54,已成,0
802,700,担保品买入,3600,8.32,已成,0
600711,700,担保品买入,18300,5.68,部分成交,0
2027,701,担保品卖出,1700,6.0,已成,0
2055,701,担保品卖出,200,19.53,部分成交,0
2055,701,担保品卖出,100,19.5,已成,0
300192,701,担保品卖出,300,22.1,已成,0
600026,700,担保品买入,4700,7.92,已成,0
300122,701,担保品卖出,100,127.97,部分成交,0
600711,700,担保品买入,500,5.68,部分成交,0
300122,701,担保品卖出,200,127.97,已成,0
2024,701,担保品卖出,4500,12.71,已成,0
700,700,担保品买入,994,9.06,部分成交,0
700,700,担保品买入,2000,9.06,部分成交,0
700,700,担保品买入,3200,9.06,部分成交,0
600711,700,担保品买入,9700,5.68,部分成交,0
700,700,担保品买入,1100,9.06,部分成交,0
600711,700,担保品买入,1800,5.68,部分成交,0
700,700,担保品买入,4300,9.06,部分成交,0
700,700,担保品买入,2806,9.06,已成,0
2145,701,担保品卖出,200,5.89,已成,0
600711,700,担保品买入,6300,5.68,部分成交,0
600711,700,担保品买入,9700,5.68,部分成交,0
600711,700,担保品买入,900,5.68,部分成交,0
600711,700,担保品买入,800,5.68,部分成交,0
600711,700,担保品买入,2100,5.68,部分成交,0
300620,701,担保品卖出,100,64.88,部分成交,0
300620,701,担保品卖出,100,64.86,部分成交,0
300620,701,担保品卖出,600,64.85,已成,0
600711,700,担保品买入,1900,5.68,部分成交,0
300081,701,担保品卖出,100,10.75,已成,0
2288,701,担保品卖出,9800,5.74,已成,0
2160,700,担保品买入,10000,5.18,已成,0
498,700,担保品买入,100,5.6,已成,0
600711,700,担保品买入,100,5.68,部分成交,0
600711,700,担保品买入,1500,5.68,部分成交,0
2281,701,担保品卖出,200,36.81,已成,0
600711,700,担保品买入,2700,5.68,部分成交,0
603823,701,担保品卖出,1400,19.02,已成,0
300492,701,担保品卖出,100,45.48,部分成交,0
300492,701,担保品卖出,800,45.46,已成,0
300401,701,担保品卖出,1500,17.45,已成,0
600222,700,担保品买入,38500,6.74,已成,0
600711,700,担保品买入,5200,5.68,部分成交,0
600711,700,担保品买入,15900,5.68,部分成交,0
2783,701,担保品卖出,100,12.7,已成,0
600711,700,担保品买入,600,5.68,部分成交,0
300110,700,担保品买入,1600,4.53,已成,0
600711,700,担保品买入,2000,5.68,部分成交,0
2498,701,担保品卖出,700,5.95,部分成交,0
603128,700,担保品买入,6300,8.85,已成,0
2549,701,担保品卖出,200,9.15,已成,0
600380,701,担保品卖出,200,20.21,已成,0
600315,701,担保品卖出,500,47.13,已成,0
600711,700,担保品买入,2400,5.68,已成,0
2449,701,担保品卖出,100,13.37,已成,0
2558,701,担保品卖出,200,22.37,部分成交,0
2558,701,担保品卖出,400,22.37,已成,0
603520,701,担保品卖出,100,77.91,部分成交,0
603520,701,担保品卖出,100,77.91,已成,0
66,701,担保品卖出,700,17.79,部分成交,0
66,701,担保品卖出,500,17.79,部分成交,0
66,701,担保品卖出,2000,17.79,部分成交,0
66,701,担保品卖出,700,17.79,已成,0
2452,700,担保品买入,1200,7.81,已成,0
601669,700,担保品买入,10000,4.77,已成,0
601168,700,担保品买入,1300,7.55,已成,0
2382,701,担保品卖出,1300,35.89,部分成交,0
2382,701,担保品卖出,200,35.89,已成,0
600967,701,担保品卖出,600,12.45,已成,0
2385,701,担保品卖出,13600,11.01,已成,0
603363,701,担保品卖出,400,27.06,已成,0
600983,700,担保品买入,200,5.23,已成,0
600127,701,担保品卖出,400,12.91,部分成交,0
600127,701,担保品卖出,300,12.9,部分成交,0
600127,701,担保品卖出,400,12.88,已成,0
2773,701,担保品卖出,100,50.15,部分成交,0
2773,701,担保品卖出,100,50.14,已成,0
2416,701,担保品卖出,100,9.44,已成,0
300020,701,担保品卖出,100,12.57,部分成交,0
2726,701,担保品卖出,1100,11.24,已成,0
2382,701,担保品卖出,4100,35.88,已成,0
300020,701,担保品卖出,1100,12.57,已成,0
2923,701,担保品卖出,200,22.32,部分成交,0
300204,701,担保品卖出,500,12.48,部分成交,0
2891,701,担保品卖出,500,45.8,已成,0
300204,701,担保品卖出,100,12.48,部分成交,0
2169,701,担保品卖出,600,11.43,已成,0
300204,701,担保品卖出,1600,12.48,已成,0
2923,701,担保品卖出,100,22.32,部分成交,0
2923,701,担保品卖出,200,22.32,已成,0
601208,701,担保品卖出,1400,8.75,已成,0
300149,701,担保品卖出,400,22.11,部分成交,0
300149,701,担保品卖出,500,22.11,部分成交,0
300149,701,担保品卖出,300,22.1,已成,0
300048,701,担保品卖出,100,4.32,已成,0
300265,700,担保品买入,1500,12.6,已成,0
601099,700,担保品买入,72700,4.48,已成,0
300492,701,担保品卖出,100,45.38,部分成交,0
300492,701,担保品卖出,100,45.38,部分成交,0
300175,701,担保品卖出,1200,8.83,已成,0
300492,701,担保品卖出,400,45.38,部分成交,0
603936,701,担保品卖出,300,16.5,已成,0
300492,701,担保品卖出,300,45.38,已成,0
300741,701,担保品卖出,900,66.99,已成,0
2007,701,担保品卖出,300,54.25,部分成交,0
2007,701,担保品卖出,200,54.25,已成,0
650,700,担保品买入,8900,7.52,已成,0
600587,700,担保品买入,200,17.88,已成,0
603557,701,担保品卖出,1600,9.62,部分成交,0
603557,701,担保品卖出,300,9.61,部分成交,0
603557,701,担保品卖出,600,9.61,已成,0
2558,701,担保品卖出,200,22.37,部分成交,0
2558,701,担保品卖出,100,22.37,部分成交,0
2558,701,担保品卖出,300,22.36,已成,0
2640,700,担保品买入,100,9.51,已成,0
2840,701,担保品卖出,800,14.17,已成,0
300702,701,担保品卖出,300,116.16,部分成交,0
300702,701,担保品卖出,100,116.02,部分成交,0
300702,701,担保品卖出,200,116.01,部分成交,0
300702,701,担保品卖出,100,116.01,部分成交,0
300702,701,担保品卖出,200,116.0,部分成交,0
300702,701,担保品卖出,200,116.0,已成,0
2585,700,担保品买入,10300,8.73,已成,0
300131,701,担保品卖出,100,7.0,部分成交,0
300131,701,担保品卖出,2600,7.0,已成,0
300495,700,担保品买入,100,9.82,已成,0
300149,701,担保品卖出,200,22.05,部分成交,0
300438,701,担保品卖出,500,20.59,部分成交,0
300438,701,担保品卖出,400,20.58,已成,0
603131,701,担保品卖出,300,22.3,已成,0
600531,700,担保品买入,400,4.55,已成,0
2839,700,担保品买入,2800,6.75,已成,0
46,701,担保品卖出,1700,4.81,已成,0
600387,700,担保品买入,800,8.64,部分成交,0
300149,701,担保品卖出,100,22.05,部分成交,0
300149,701,担保品卖出,400,22.05,部分成交,0
600418,700,担保品买入,300,11.55,部分成交,0
600418,700,担保品买入,300,11.55,部分成交,0
600418,700,担保品买入,4000,11.56,部分成交,0
600890,700,担保品买入,600,7.8,已成,0
600418,700,担保品买入,4500,11.57,已成,0
600387,700,担保品买入,800,8.64,部分成交,0
2483,700,担保品买入,200,5.1,已成,0
2007,701,担保品卖出,200,54.08,部分成交,0
601919,700,担保品买入,6300,4.31,已成,0
2007,701,担保品卖出,100,54.08,部分成交,0
