更新时间        委托时间        委托编号        委托标识        证券代码        交易业务        委托数量        成交数量        撤单数量        委托价格        成交金额                执行状态        执行信息
15:07:34.691    11:18:36.314    201348996       22708           000009          700 担保品买入  2200            0               0               7.7400          0.0000                  废单            可用金额不足，可用金额2563.000 ，预留金额10.000，实际申请使用 17030.890
15:07:34.691    11:18:36.314    237357945       22707           603825          700 担保品买入  400             0               0               33.3500         0.0000                  废单            可用金额不足，可用金额2563.000 ，预留金额10.000，实际申请使用 13342.270
15:07:34.691    11:18:36.414    217352464       22710           600834          700 担保品买入  2200            0               0               12.1600         0.0000                  废单            可用金额不足，可用金额17660.310 ，预留金额10.000，实际申请使用 26756.550
15:07:34.691    11:18:36.413    213356051       22709           300502          700 担保品买入  600             0               0               58.0300         0.0000                  废单            可用金额不足，可用金额17660.310 ，预留金额10.000，实际申请使用 34823.920
15:07:34.691    11:18:36.514    209350452       22712           300203          700 担保品买入  600             0               0               19.1400         0.0000                  废单            可用金额不足，可用金额3042.830 ，预留金额10.000，实际申请使用 11485.950
15:07:34.692    11:18:41.919    213356060       22720           601231          700 担保品买入  2900            0               0               21.5200         0.0000                  废单            可用金额不足，可用金额18471.270 ，预留金额10.000，实际申请使用 62418.610
15:07:34.692    11:18:42.042    237357949       22723           300233          700 担保品买入  900             0               0               30.9200         0.0000                  废单            可用金额不足，可用金额13931.500 ，预留金额10.000，实际申请使用 27832.730
15:07:34.692    11:18:42.220    229357706       22725           002022          700 担保品买入  1800            0               0               17.3900         0.0000                  废单            可用金额不足，可用金额13286.990 ，预留金额10.000，实际申请使用 31307.330
15:07:34.692    11:18:42.220    233351042       22726           002163          700 担保品买入  2200            0               0               9.9400          0.0000                  废单            可用金额不足，可用金额13286.990 ，预留金额10.000，实际申请使用 21871.720
15:07:34.692    11:18:42.330    213356062       22728           600834          700 担保品买入  2600            0               0               12.1600         0.0000                  废单            可用金额不足，可用金额5391.550 ，预留金额10.000，实际申请使用 31621.370
15:07:34.692    11:18:42.414    229357707       22730           600459          700 担保品买入  300             0               0               27.5700         0.0000                  废单            可用金额不足，可用金额2467.050 ，预留金额10.000，实际申请使用 8272.410
15:07:34.692    11:18:42.414    233351043       22731           300485          700 担保品买入  800             0               0               22.8300         0.0000                  废单            可用金额不足，可用金额2467.050 ，预留金额10.000，实际申请使用 18267.110
15:07:34.692    11:18:42.514    205356306       22732           300677          700 担保品买入  900             0               0               111.9100        0.0000                  废单            可用金额不足，可用金额2469.050 ，预留金额10.000，实际申请使用 100736.120
15:07:34.692    11:18:47.736    233351051       22738           300203          700 担保品买入  3300            0               0               19.1100         0.0000                  废单            可用金额不足，可用金额23283.730 ，预留金额10.000，实际申请使用 63073.720
15:07:34.692    11:18:48.052    229357716       22742           300233          700 担保品买入  300             0               0               30.9200         0.0000                  废单            可用金额不足，可用金额5673.540 ，预留金额10.000，实际申请使用 9277.580
15:07:34.692    11:18:48.052    233351052       22743           002338          700 担保品买入  400             0               0               28.5500         0.0000                  废单            可用金额不足，可用金额5673.540 ，预留金额10.000，实际申请使用 11421.940
15:07:34.692    11:18:53.419    225350188       22752           600459          700 担保品买入  3100            0               0               27.4100         0.0000                  废单            可用金额不足，可用金额46639.440 ，预留金额10.000，实际申请使用 84985.450
15:07:34.693    11:18:59.415    213356071       22773           300502          700 担保品买入  400             0               0               58.0700         0.0000                  废单            可用金额不足，可用金额18625.970 ，预留金额10.000，实际申请使用 23231.940
15:07:34.693    11:18:59.515    229357728       22775           002163          700 担保品买入  3500            0               0               9.9400          0.0000                  废单            可用金额不足，可用金额9616.420 ，预留金额10.000，实际申请使用 34795.920
15:07:34.693    11:18:59.718    217352486       22778           002382          700 担保品买入  500             0               0               29.1900         0.0000                  废单            可用金额不足，可用金额9644.420 ，预留金额10.000，实际申请使用 14597.480
15:07:34.693    11:18:59.830    233351061       22780           603713          700 担保品买入  100             0               0               94.0800         0.0000                  废单            可用金额不足，可用金额542.870 ，预留金额10.000，实际申请使用 9409.600
15:07:34.694    11:19:10.113    233351070       22789           601231          700 担保品买入  1500            0               0               21.5000         0.0000                  废单            可用金额不足，可用金额8121.890 ，预留金额10.000，实际申请使用 32255.490
15:07:34.694    11:19:10.217    205356326       22790           300206          700 担保品买入  900             0               0               17.7900         0.0000                  废单            可用金额不足，可用金额8121.890 ，预留金额10.000，实际申请使用 16013.720
15:07:34.694    11:19:10.218    209350477       22791           300502          700 担保品买入  600             0               0               58.0700         0.0000                  废单            可用金额不足，可用金额8121.890 ，预留金额10.000，实际申请使用 34847.930
15:07:34.694    11:19:15.330    213356086       22793           603919          700 担保品买入  700             0               0               15.9300         0.0000                  废单            可用金额不足，可用金额7251.860 ，预留金额10.000，实际申请使用 11152.890
15:07:34.694    11:19:15.414    229357747       22795           600834          700 担保品买入  400             0               0               12.1700         0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 4868.830
15:07:34.694    11:19:15.414    233351071       22796           603533          700 担保品买入  300             0               0               38.1600         0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 11449.950
15:07:34.694    11:19:15.513    205356332       22797           300677          700 担保品买入  100             0               0               111.5200        0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 11153.890
15:07:34.694    11:19:15.514    209350479       22798           300624          700 担保品买入  1000            0               0               67.9000         0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 67911.550
15:07:34.694    11:19:15.612    229357748       22799           600233          700 担保品买入  700             0               0               16.4000         0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 11481.950
15:07:34.694    11:19:15.613    233351072       22800           601231          700 担保品买入  1500            0               0               21.4900         0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 32240.480
15:07:34.694    11:19:15.712    205356333       22801           300206          700 担保品买入  400             0               0               17.7700         0.0000                  废单            可用金额不足，可用金额4396.370 ，预留金额10.000，实际申请使用 7109.210
15:07:34.694    11:19:20.829    205356338       22804           600834          700 担保品买入  600             0               0               12.1700         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 7303.250
15:07:34.694    11:19:20.830    209350480       22805           002382          700 担保品买入  400             0               0               29.2100         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 11685.980
15:07:34.694    11:19:20.915    229357750       22806           600459          700 担保品买入  500             0               0               27.4500         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 13727.330
15:07:34.694    11:19:20.916    233351074       22807           300677          700 担保品买入  300             0               0               111.2300        0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 33374.680
15:07:34.694    11:19:21.027    205356339       22808           300624          700 担保品买入  500             0               0               67.6800         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 33845.760
15:07:34.694    11:19:21.028    209350481       22809           600233          700 担保品买入  200             0               0               16.3900         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 3278.560
15:07:34.694    11:19:21.136    221358088       22810           300233          700 担保品买入  200             0               0               31.0900         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 6219.050
15:07:34.695    11:19:21.137    225350211       22811           300502          700 担保品买入  400             0               0               58.0600         0.0000                  废单            可用金额不足，可用金额2651.080 ，预留金额10.000，实际申请使用 23227.940
15:07:34.695    11:19:26.447    233351080       22817           300206          700 担保品买入  2700            0               0               17.8100         0.0000                  废单            可用金额不足，可用金额21284.530 ，预留金额10.000，实际申请使用 48095.170
15:07:34.695    11:19:26.448    237357983       22818           002163          700 担保品买入  2400            0               0               9.9500          0.0000                  废单            可用金额不足，可用金额21284.530 ，预留金额10.000，实际申请使用 23884.060
15:07:34.695    11:19:31.835    237357988       22826           300233          700 担保品买入  2400            0               0               31.1900         0.0000                  废单            可用金额不足，可用金额18456.150 ，预留金额10.000，实际申请使用 74868.730
15:07:34.695    11:19:31.923    217352509       22829           002382          700 担保品买入  400             0               0               29.2800         0.0000                  废单            可用金额不足，可用金额4537.790 ，预留金额10.000，实际申请使用 11713.990
15:07:34.695    11:19:37.138    205356349       22833           300206          700 担保品买入  900             0               0               17.8100         0.0000                  废单            可用金额不足，可用金额11210.980 ，预留金额10.000，实际申请使用 16031.720
15:07:34.695    11:19:37.220    229357765       22835           300502          700 担保品买入  300             0               0               58.1700         0.0000                  废单            可用金额不足，可用金额6245.130 ，预留金额10.000，实际申请使用 17453.970
15:07:34.695    11:19:37.221    233351083       22836           002022          700 担保品买入  400             0               0               17.4500         0.0000                  废单            可用金额不足，可用金额6245.130 ，预留金额10.000，实际申请使用 6981.190
15:07:34.695    11:19:37.313    209350492       22838           600834          700 担保品买入  1100            0               0               12.1700         0.0000                  废单            可用金额不足，可用金额538.160 ，预留金额10.000，实际申请使用 13389.280
15:07:34.695    11:19:37.415    221358101       22839           600459          700 担保品买入  100             0               0               27.4700         0.0000                  废单            可用金额不足，可用金额538.160 ，预留金额10.000，实际申请使用 2747.460
15:07:34.696    11:19:42.833    237357995       22848           300624          700 担保品买入  600             0               0               67.5500         0.0000                  废单            可用金额不足，可用金额7669.950 ，预留金额10.000，实际申请使用 40536.890
15:07:34.696    11:19:42.923    205356355       22849           600233          700 担保品买入  500             0               0               16.3500         0.0000                  废单            可用金额不足，可用金额7669.950 ，预留金额10.000，实际申请使用 8176.390
15:07:34.696    11:19:42.924    209350498       22850           601231          700 担保品买入  1700            0               0               21.3700         0.0000                  废单            可用金额不足，可用金额7669.950 ，预留金额10.000，实际申请使用 36335.180
15:07:34.696    11:19:43.034    221358105       22851           002079          700 担保品买入  600             0               0               12.8900         0.0000                  废单            可用金额不足，可用金额7675.960 ，预留金额10.000，实际申请使用 7735.310
15:07:34.696    11:19:43.035    225350221       22852           300206          700 担保品买入  2900            0               0               17.8100         0.0000                  废单            可用金额不足，可用金额7675.960 ，预留金额10.000，实际申请使用 51657.780
15:07:34.696    11:19:48.413    213356114       22861           300233          700 担保品买入  4600            0               0               31.1200         0.0000                  废单            可用金额不足，可用金额45183.190 ，预留金额10.000，实际申请使用 143176.330
15:07:34.696    11:19:48.638    205356364       22864           300502          700 担保品买入  500             0               0               58.1600         0.0000                  废单            可用金额不足，可用金额17509.790 ，预留金额10.000，实际申请使用 29084.940
15:07:34.696    11:19:48.716    221358116       22866           600834          700 担保品买入  3800            0               0               12.1700         0.0000                  废单            可用金额不足，可用金额12270.900 ，预留金额10.000，实际申请使用 46253.860
15:07:34.696    11:19:48.813    205356365       22868           300203          700 担保品买入  500             0               0               19.1100         0.0000                  废单            可用金额不足，可用金额9420.410 ，预留金额10.000，实际申请使用 9556.620
15:07:34.696    11:19:48.813    209350504       22869           600459          700 担保品买入  600             0               0               27.4800         0.0000                  废单            可用金额不足，可用金额9420.410 ，预留金额10.000，实际申请使用 16490.800
15:07:34.696    11:19:48.921    221358117       22870           002382          700 担保品买入  600             0               0               29.3400         0.0000                  废单            可用金额不足，可用金额9420.410 ，预留金额10.000，实际申请使用 17606.990
15:07:34.697    11:19:54.512    213356117       22884           002163          700 担保品买入  1000            0               0               9.9600          0.0000                  废单            可用金额不足，可用金额6325.740 ，预留金额10.000，实际申请使用 9961.690
15:07:34.697    11:19:54.511    209350508       22883           002022          700 担保品买入  1100            0               0               17.4600         0.0000                  废单            可用金额不足，可用金额6325.740 ，预留金额10.000，实际申请使用 19209.260
15:07:34.697    11:19:54.612    229357791       22886           300203          700 担保品买入  600             0               0               19.1100         0.0000                  废单            可用金额不足，可用金额3139.200 ，预留金额10.000，实际申请使用 11467.950
15:07:34.697    11:20:00.114    205356372       22897           603919          700 担保品买入  1500            0               0               15.9200         0.0000                  废单            可用金额不足，可用金额12877.500 ，预留金额10.000，实际申请使用 23884.060
15:07:34.697    11:20:00.330    237358016       22901           002079          700 担保品买入  2000            0               0               12.8900         0.0000                  废单            可用金额不足，可用金额7929.240 ，预留金额10.000，实际申请使用 25784.390
15:07:34.698    11:20:10.611    209350517       22908           600834          700 担保品买入  1100            0               0               12.1800         0.0000                  废单            可用金额不足，可用金额8989.750 ，预留金额10.000，实际申请使用 13400.280
15:07:34.698    11:20:10.612    213356130       22909           300624          700 担保品买入  700             0               0               67.5700         0.0000                  废单            可用金额不足，可用金额8989.750 ，预留金额10.000，实际申请使用 47307.040
15:07:34.698    11:20:10.712    205356384       22910           601231          700 担保品买入  500             0               0               21.3900         0.0000                  废单            可用金额不足，可用金额8989.750 ，预留金额10.000，实际申请使用 10696.810
15:07:34.698    11:20:10.712    209350518       22911           300206          700 担保品买入  600             0               0               17.8000         0.0000                  废单            可用金额不足，可用金额8989.750 ，预留金额10.000，实际申请使用 10681.810
15:07:34.698    11:20:10.812    233351109       22912           600641          700 担保品买入  1000            0               0               21.3700         0.0000                  废单            可用金额不足，可用金额8989.750 ，预留金额10.000，实际申请使用 21373.640
15:07:34.698    11:20:15.933    213356135       22916           300624          700 担保品买入  300             0               0               67.6500         0.0000                  废单            可用金额不足，可用金额12041.170 ，预留金额10.000，实际申请使用 20298.450
15:07:34.698    11:20:16.012    229357808       22918           300233          700 担保品买入  2500            0               0               31.1600         0.0000                  废单            可用金额不足，可用金额1359.360 ，预留金额10.000，实际申请使用 77913.250
15:07:34.698    11:20:16.116    209350524       22919           002022          700 担保品买入  500             0               0               17.4700         0.0000                  废单            可用金额不足，可用金额1359.360 ，预留金额10.000，实际申请使用 8736.480
15:07:34.698    11:20:16.117    213356136       22920           002338          700 担保品买入  100             0               0               28.5200         0.0000                  废单            可用金额不足，可用金额1359.360 ，预留金额10.000，实际申请使用 2852.490
15:07:34.698    11:20:16.211    225350250       22921           600834          700 担保品买入  3800            0               0               12.1800         0.0000                  废单            可用金额不足，可用金额1359.360 ，预留金额10.000，实际申请使用 46291.870
15:07:34.698    11:20:16.279    201349071       22922           002382          700 担保品买入  600             0               0               29.2500         0.0000                  废单            可用金额不足，可用金额1359.360 ，预留金额10.000，实际申请使用 17552.980
15:07:34.698    11:20:21.329    217352539       22924           603713          700 担保品买入  100             0               0               94.1900         0.0000                  废单            可用金额不足，可用金额5552.070 ，预留金额10.000，实际申请使用 9420.600
15:07:34.698    11:20:21.330    221358144       22925           300677          700 担保品买入  100             0               0               112.1000        0.0000                  废单            可用金额不足，可用金额5552.070 ，预留金额10.000，实际申请使用 11211.900
15:07:34.698    11:20:21.416    233351116       22926           300206          700 担保品买入  700             0               0               17.8000         0.0000                  废单            可用金额不足，可用金额5552.070 ，预留金额10.000，实际申请使用 12462.120
15:07:34.698    11:20:21.417    237358035       22927           300502          700 担保品买入  600             0               0               58.2300         0.0000                  废单            可用金额不足，可用金额5552.070 ，预留金额10.000，实际申请使用 34943.940
15:07:34.698    11:20:26.529    201349077       22930           300206          700 担保品买入  2400            0               0               17.8000         0.0000                  废单            可用金额不足，可用金额3409.710 ，预留金额10.000，实际申请使用 42727.260
15:07:34.698    11:20:26.611    213356143       22931           600834          700 担保品买入  1000            0               0               12.1700         0.0000                  废单            可用金额不足，可用金额3409.710 ，预留金额10.000，实际申请使用 12172.070
15:07:34.698    11:20:26.612    217352543       22932           603919          700 担保品买入  400             0               0               15.9300         0.0000                  废单            可用金额不足，可用金额3409.710 ，预留金额10.000，实际申请使用 6373.090
15:07:34.699    11:20:37.348    209350536       22946           002338          700 担保品买入  400             0               0               28.5900         0.0000                  废单            可用金额不足，可用金额941.680 ，预留金额10.000，实际申请使用 11437.950
15:07:34.699    11:20:37.349    213356151       22947           603919          700 担保品买入  2500            0               0               15.9300         0.0000                  废单            可用金额不足，可用金额941.680 ，预留金额10.000，实际申请使用 39831.770
15:07:34.699    11:20:42.343    229357833       22948           300624          700 担保品买入  200             0               0               67.5800         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 13518.300
15:07:34.699    11:20:42.419    201349094       22950           601231          700 担保品买入  100             0               0               21.4700         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 2147.360
15:07:34.699    11:20:42.418    237358057       22949           600233          700 担保品买入  100             0               0               16.3600         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 1636.280
15:07:34.699    11:20:42.512    213356162       22951           002079          700 担保品买入  400             0               0               12.9000         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 5160.870
15:07:34.699    11:20:42.512    217352562       22952           300206          700 担保品买入  3700            0               0               17.8200         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 65945.210
15:07:34.699    11:20:42.612    229357834       22953           300227          700 担保品买入  3900            0               0               9.8700          0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 38499.540
15:07:34.699    11:20:42.612    233351144       22954           300233          700 担保品买入  2400            0               0               31.2000         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 74892.730
15:07:34.699    11:20:42.710    205356418       22955           300502          700 担保品买入  600             0               0               58.2200         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 34937.940
15:07:34.699    11:20:42.711    209350539       22956           002022          700 担保品买入  300             0               0               17.4600         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 5238.890
15:07:34.699    11:20:42.815    221358165       22957           600834          700 担保品买入  4900            0               0               12.1700         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 59643.130
15:07:34.699    11:20:42.815    225350267       22958           002382          700 担保品买入  700             0               0               29.2800         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 20499.480
15:07:34.699    11:20:42.940    201349095       22960           600459          700 担保品买入  1000            0               0               27.4700         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 27474.670
15:07:34.699    11:20:42.939    237358058       22959           300203          700 担保品买入  400             0               0               19.1300         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 7653.300
15:07:34.699    11:20:43.020    213356163       22961           300677          700 担保品买入  100             0               0               112.3700        0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 11238.910
15:07:34.700    11:20:48.136    205356422       22965           002022          700 担保品买入  200             0               0               17.4000         0.0000                  废单            可用金额不足，可用金额942.680 ，预留金额10.000，实际申请使用 3480.590
15:07:34.700    11:20:48.229    217352567       22966           600834          700 担保品买入  1000            0               0               12.1800         0.0000                  废单            可用金额不足，可用金额9685.440 ，预留金额10.000，实际申请使用 12182.070
15:07:34.700    11:20:48.229    221358168       22967           300677          700 担保品买入  300             0               0               112.4400        0.0000                  废单            可用金额不足，可用金额9685.440 ，预留金额10.000，实际申请使用 33737.730
15:07:34.700    11:20:48.315    233351150       22968           600233          700 担保品买入  1700            0               0               16.3200         0.0000                  废单            可用金额不足，可用金额9685.440 ，预留金额10.000，实际申请使用 27748.710
15:07:34.700    11:20:48.316    237358061       22969           601231          700 担保品买入  1200            0               0               21.4700         0.0000                  废单            可用金额不足，可用金额9685.440 ，预留金额10.000，实际申请使用 25768.380
15:07:34.700    11:20:48.417    209350544       22970           002079          700 担保品买入  800             0               0               12.9000         0.0000                  废单            可用金额不足，可用金额9685.440 ，预留金额10.000，实际申请使用 10321.760
15:07:34.701    11:20:59.535    225350291       22994           300227          700 担保品买入  3200            0               0               9.8600          0.0000                  废单            可用金额不足，可用金额29985.220 ，预留金额10.000，实际申请使用 31557.360
15:07:35.064    11:21:09.829    213356180       23003           002382          700 担保品买入  500             0               0               29.2400         0.0000                  废单            可用金额不足，可用金额10235.020 ，预留金额10.000，实际申请使用 14622.480
15:07:35.064    11:21:09.920    233351172       23004           300624          700 担保品买入  200             0               0               67.5900         0.0000                  废单            可用金额不足，可用金额10235.020 ，预留金额10.000，实际申请使用 13520.300
15:07:35.064    11:21:15.030    229357853       23007           600834          700 担保品买入  2200            0               0               12.1900         0.0000                  废单            可用金额不足，可用金额9723.220 ，预留金额10.000，实际申请使用 26822.560
15:07:35.064    11:21:15.113    213356182       23008           002382          700 担保品买入  500             0               0               29.2300         0.0000                  废单            可用金额不足，可用金额4499.340 ，预留金额10.000，实际申请使用 14617.480
15:07:35.064    11:21:15.113    221358177       23010           601231          700 担保品买入  400             0               0               21.4900         0.0000                  废单            可用金额不足，可用金额4499.340 ，预留金额10.000，实际申请使用 8597.460
15:07:35.064    11:21:15.113    217352590       23009           300624          700 担保品买入  400             0               0               67.4400         0.0000                  废单            可用金额不足，可用金额4499.340 ，预留金额10.000，实际申请使用 26980.590
15:07:35.064    11:21:15.312    221358178       23014           300502          700 担保品买入  400             0               0               58.2000         0.0000                  废单            可用金额不足，可用金额934.740 ，预留金额10.000，实际申请使用 23283.960
15:07:35.064    11:21:15.214    205356432       23012           300233          700 担保品买入  900             0               0               31.1400         0.0000                  废单            可用金额不足，可用金额934.740 ，预留金额10.000，实际申请使用 28030.760
15:07:35.064    11:21:15.311    217352591       23013           300299          700 担保品买入  300             0               0               8.2600          0.0000                  废单            可用金额不足，可用金额934.740 ，预留金额10.000，实际申请使用 2478.420
15:07:35.064    11:21:20.611    229357862       23019           601231          700 担保品买入  1700            0               0               21.5100         0.0000                  废单            可用金额不足，可用金额16126.450 ，预留金额10.000，实际申请使用 36573.220
15:07:35.064    11:21:20.612    233351180       23020           300206          700 担保品买入  1000            0               0               17.8200         0.0000                  废单            可用金额不足，可用金额16126.450 ，预留金额10.000，实际申请使用 17823.030
15:07:35.064    11:21:20.728    209350579       23022           300502          700 担保品买入  600             0               0               58.1900         0.0000                  废单            可用金额不足，可用金额16126.450 ，预留金额10.000，实际申请使用 34919.940
15:07:35.064    11:21:25.912    201349138       23027           300624          700 担保品买入  200             0               0               67.4400         0.0000                  废单            可用金额不足，可用金额9892.500 ，预留金额10.000，实际申请使用 13490.290
15:07:35.064    11:21:26.013    225350312       23029           300233          700 担保品买入  2200            0               0               31.1500         0.0000                  废单            可用金额不足，可用金额5947.830 ，预留金额10.000，实际申请使用 68541.650
15:07:35.064    11:21:26.113    201349139       23031           300206          700 担保品买入  2400            0               0               17.8200         0.0000                  废单            可用金额不足，可用金额1002.990 ，预留金额10.000，实际申请使用 42775.280
15:07:35.064    11:21:26.211    213356203       23032           300502          700 担保品买入  500             0               0               58.1900         0.0000                  废单            可用金额不足，可用金额1014.990 ，预留金额10.000，实际申请使用 29099.940
15:07:35.064    11:21:26.211    217352607       23033           002022          700 担保品买入  300             0               0               17.4300         0.0000                  废单            可用金额不足，可用金额1014.990 ，预留金额10.000，实际申请使用 5229.880
15:07:35.064    11:21:26.311    205356447       23034           600834          700 担保品买入  200             0               0               12.2000         0.0000                  废单            可用金额不足，可用金额1014.990 ，预留金额10.000，实际申请使用 2440.420
15:07:35.065    11:21:26.312    209350581       23035           002338          700 担保品买入  500             0               0               28.5500         0.0000                  废单            可用金额不足，可用金额1014.990 ，预留金额10.000，实际申请使用 14277.430
15:07:35.065    11:21:31.512    229357877       23039           300206          700 担保品买入  500             0               0               17.8200         0.0000                  废单            可用金额不足，可用金额4691.670 ，预留金额10.000，实际申请使用 8911.520
15:07:35.065    11:21:31.512    233351185       23040           600834          700 担保品买入  900             0               0               12.2000         0.0000                  废单            可用金额不足，可用金额4691.670 ，预留金额10.000，实际申请使用 10981.870
15:07:35.065    11:21:36.716    209350586       23044           300227          700 担保品买入  800             0               0               9.8600          0.0000                  废单            可用金额不足，可用金额1517.240 ，预留金额10.000，实际申请使用 7889.340
15:07:35.065    11:21:36.717    213356213       23045           600834          700 担保品买入  500             0               0               12.2000         0.0000                  废单            可用金额不足，可用金额1517.240 ，预留金额10.000，实际申请使用 6101.040
15:07:35.065    11:21:41.917    233351198       23050           600834          700 担保品买入  2100            0               0               12.2000         0.0000                  废单            可用金额不足，可用金额9716.780 ，预留金额10.000，实际申请使用 25624.350
15:07:35.065    11:21:42.011    213356219       23051           002382          700 担保品买入  1000            0               0               29.2400         0.0000                  废单            可用金额不足，可用金额9716.780 ，预留金额10.000，实际申请使用 29244.970
15:07:35.065    11:21:42.116    229357886       23053           300485          700 担保品买入  1500            0               0               22.7100         0.0000                  废单            可用金额不足，可用金额4211.840 ，预留金额10.000，实际申请使用 34070.790
15:07:35.065    11:21:42.116    237358105       23054           300624          700 担保品买入  1300            0               0               67.4700         0.0000                  废单            可用金额不足，可用金额4211.840 ，预留金额10.000，实际申请使用 87725.910
15:07:35.065    11:21:42.211    209350594       23055           600233          700 担保品买入  1300            0               0               16.3400         0.0000                  废单            可用金额不足，可用金额4211.840 ，预留金额10.000，实际申请使用 21245.610
15:07:35.065    11:21:42.211    213356220       23056           601231          700 担保品买入  700             0               0               21.5100         0.0000                  废单            可用金额不足，可用金额4211.840 ，预留金额10.000，实际申请使用 15059.560
15:07:35.066    11:21:47.641    229357893       23064           300206          700 担保品买入  4200            0               0               17.8200         0.0000                  废单            可用金额不足，可用金额8817.930 ，预留金额10.000，实际申请使用 74856.730
15:07:35.066    11:21:47.642    233351202       23065           300227          700 担保品买入  1700            0               0               9.8600          0.0000                  废单            可用金额不足，可用金额8817.930 ，预留金额10.000，实际申请使用 16764.850
15:07:35.066    11:21:47.711    205356472       23066           300233          700 担保品买入  4100            0               0               31.1400         0.0000                  废单            可用金额不足，可用金额8817.930 ，预留金额10.000，实际申请使用 127695.700
15:07:35.066    11:21:47.711    209350600       23067           300502          700 担保品买入  1100            0               0               58.1900         0.0000                  废单            可用金额不足，可用金额8817.930 ，预留金额10.000，实际申请使用 64019.880
15:07:35.067    11:21:59.309    229357907       23100           002338          700 担保品买入  700             0               0               28.5500         0.0000                  废单            可用金额不足，可用金额13563.610 ，预留金额10.000，实际申请使用 19988.400
15:07:35.067    11:21:59.410    205356492       23102           600233          700 担保品买入  600             0               0               16.3600         0.0000                  废单            可用金额不足，可用金额6236.360 ，预留金额10.000，实际申请使用 9817.670
15:07:35.067    11:21:59.411    209350619       23103           601231          700 担保品买入  1800            0               0               21.5300         0.0000                  废单            可用金额不足，可用金额6236.360 ，预留金额10.000，实际申请使用 38760.590
15:07:35.067    11:22:14.628    201349168       23108           300233          700 担保品买入  1000            0               0               31.1200         0.0000                  废单            可用金额不足，可用金额23646.460 ，预留金额10.000，实际申请使用 31125.290
15:07:35.067    11:22:14.627    237358139       23107           300206          700 担保品买入  3900            0               0               17.8100         0.0000                  废单            可用金额不足，可用金额23646.460 ，预留金额10.000，实际申请使用 69470.810
15:07:35.067    11:22:14.709    213356240       23109           300502          700 担保品买入  1000            0               0               58.1800         0.0000                  废单            可用金额不足，可用金额23646.460 ，预留金额10.000，实际申请使用 58189.890
15:07:35.067    11:22:14.810    233351222       23112           002382          700 担保品买入  1000            0               0               29.2400         0.0000                  废单            可用金额不足，可用金额12145.500 ，预留金额10.000，实际申请使用 29244.970
15:07:35.067    11:22:20.011    205356505       23116           000009          700 担保品买入  3500            0               0               7.7200          0.0000                  废单            可用金额不足，可用金额15288.430 ，预留金额10.000，实际申请使用 27024.590
15:07:35.067    11:22:20.114    221358233       23118           002338          700 担保品买入  500             0               0               28.5600         0.0000                  废单            可用金额不足，可用金额11801.840 ，预留金额10.000，实际申请使用 14282.430
