时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:17:37.000    205391712       10001           WTD:2069000001          601818          700 担保品买入          -100            3.6000          已撤            0               0
09:30:16.000    237393333       10002           0103000000850156        300709          701 担保品卖出          60              96.0500         已成            0               0
11:02:42.000    205397174       10004           0104000014662607        300760          701 担保品卖出          100             303.0000        已成            0               0
11:02:42.000    205397175       10007           0104000014662846        002410          701 担保品卖出          100             68.1600         已成            0               0
11:02:43.000    217393688       10008           0103000014136412        300755          701 担保品卖出          800             28.6700         已成            0               0
11:02:43.000    221399052       10009           0101000013749947        300759          701 担保品卖出          100             90.0100         已成            0               0
11:02:42.000    229398314       10003           9074224                 600872          701 担保品卖出          100             56.6100         已成            0               0
11:02:43.000    205397176       10010           0101000013750165        002581          701 担保品卖出          100             27.6100         部分成交        0               0
11:02:43.000    205397176       10010           0101000013750167        002581          701 担保品卖出          300             27.6000         已成            0               0
11:02:42.000    209391393       10005           9074308                 603260          701 担保品卖出          69              26.6100         部分成交        0               0
11:02:42.000    201390267       10006           9074432                 603533          701 担保品卖出          300             37.5900         部分成交        0               0
11:02:42.000    201390267       10006           9074433                 603533          701 担保品卖出          100             37.5900         部分成交        0               0
11:02:42.000    201390267       10006           9074434                 603533          701 担保品卖出          100             37.5900         已成            0               0
11:02:43.000    229398315       10015           0101000013750558        002007          701 担保品卖出          100             48.4000         已成            0               0
11:02:43.000    217393691       10016           0103000014137167        002022          701 担保品卖出          500             17.2000         部分成交        0               0
11:02:43.000    217393691       10016           0103000014137169        002022          701 担保品卖出          1000            17.2000         部分成交        0               0
11:02:43.000    221399055       10017           0102000013907533        300207          701 担保品卖出          100             18.9200         已成            0               0
11:02:43.000    217393691       10016           0103000014137171        002022          701 担保品卖出          1000            17.2000         部分成交        0               0
11:02:43.000    217393691       10016           0103000014137173        002022          701 担保品卖出          700             17.2000         已成            0               0
11:02:43.000    213396968       10020           0104000014664020        002643          701 担保品卖出          400             16.8500         已成            0               0
11:02:43.000    221399053       10012           0104000014664164        300146          701 担保品卖出          600             22.1100         已成            0               0
11:02:43.000    225390904       10025           0103000014137642        002821          701 担保品卖出          100             238.4800        已成            0               0
11:02:43.000    225390902       10013           0102000013908078        300624          701 担保品卖出          60              75.7600         部分成交        0               0
11:02:43.000    201390270       10026           0103000014137758        300037          701 担保品卖出          400             52.6700         已成            0               0
11:02:44.000    229398316       10029           0102000013908236        300651          701 担保品卖出          200             36.3200         已成            0               0
11:02:43.000    217393693       10023           9075221                 600804          701 担保品卖出          7500            9.0500          部分成交        0               0
11:02:43.000    221399056       10024           9075242                 601689          701 担保品卖出          100             27.3200         部分成交        0               0
11:02:43.000    221399056       10024           9075243                 601689          701 担保品卖出          100             27.3200         部分成交        0               0
11:02:43.000    221399056       10024           9075244                 601689          701 担保品卖出          100             27.3100         已成            0               0
11:02:44.000    201390271       10030           9075525                 600521          701 担保品卖出          100             33.1200         部分成交        0               0
11:02:44.000    201390271       10030           9075526                 600521          701 担保品卖出          400             33.1100         已成            0               0
11:02:44.000    221399057       10036           0103000014138307        002074          700 担保品买入          800             27.8400         部分成交        0               0
11:02:43.000    217393693       10023           9075222                 600804          701 担保品卖出          1000            9.0500          部分成交        0               0
11:02:43.000    217393693       10023           9075240                 600804          701 担保品卖出          600             9.0500          部分成交        0               0
11:02:44.000    201390273       10037           0102000013908791        300485          700 担保品买入          100             21.9900         部分成交        0               0
11:02:44.000    201390273       10037           0102000013908793        300485          700 担保品买入          500             21.9900         部分成交        0               0
11:02:44.000    201390273       10037           0102000013908795        300485          700 担保品买入          300             21.9900         已成            0               0
11:02:44.000    217393693       10023           9075756                 600804          701 担保品卖出          500             9.0500          部分成交        0               0
11:02:44.000    205397178       10027           WTD:2069000589          601999          701 担保品卖出          -5000           7.7800          已撤            0               0
11:02:44.000    225390903       10014           9076008                 600834          701 担保品卖出          900             12.1600         部分成交        0               0
11:02:44.000    217393693       10023           9075935                 600804          701 担保品卖出          300             9.0500          部分成交        0               0
11:02:44.000    217393692       10021           0101000013752401        300395          701 担保品卖出          -300            30.3400         已撤            0               0
11:02:44.000    225390902       10013           0102000013909198        300624          701 担保品卖出          -140            75.7600         部撤            0               0
11:02:45.000    205397177       10022           WTD:2069000586          600298          701 担保品卖出          -1100           46.8500         已撤            0               0
11:02:45.000    213396972       10040           0104000014665701        300223          700 担保品买入          100             105.8000        已成            0               0
11:02:45.000    217393698       10041           0101000013752551        300054          700 担保品买入          1900            14.9600         已成            0               0
11:02:45.000    209391402       10049           0102000013909426        300465          700 担保品买入          100             13.3900         部分成交        0               0
11:02:45.000    209391402       10049           0102000013909428        300465          700 担保品买入          100             13.3900         部分成交        0               0
11:02:45.000    209391402       10049           0102000013909430        300465          700 担保品买入          500             13.3900         部分成交        0               0
11:02:45.000    209391402       10049           0102000013909432        300465          700 担保品买入          1500            13.3900         已成            0               0
11:02:45.000    213396971       10039           9076473                 603301          700 担保品买入          100             46.6000         部分成交        0               0
11:02:45.000    213396971       10039           9076474                 603301          700 担保品买入          200             46.6000         部分成交        0               0
11:02:45.000    213396971       10039           9076475                 603301          700 担保品买入          100             46.6000         部分成交        0               0
11:02:45.000    213396971       10039           9076476                 603301          700 担保品买入          100             46.6200         部分成交        0               0
11:02:45.000    213396971       10039           9076477                 603301          700 担保品买入          300             46.6300         已成            0               0
11:02:45.000    237398783       10018           WTD:2069000584          600763          701 担保品卖出          -100            156.4800        已撤            0               0
11:02:45.000    217393693       10023           9076516                 600804          701 担保品卖出          1100            9.0500          已成            0               0
11:02:45.000    229398317       10044           9076600                 600143          700 担保品买入          3300            13.3000         部分成交        0               0
11:02:45.000    229398317       10044           9076601                 600143          700 担保品买入          100             13.3000         部分成交        0               0
11:02:45.000    229398317       10044           9076602                 600143          700 担保品买入          500             13.3000         已成            0               0
11:02:45.000    237398785       10046           9076581                 603179          700 担保品买入          100             22.1100         已成            0               0
11:02:45.000    221399057       10036           0103000014139834        002074          700 担保品买入          1000            27.8400         已成            0               0
11:02:46.000    225390907       10043           0104000014667261        300418          700 担保品买入          1000            23.6400         已成            0               0
11:02:46.000    221399060       10051           0102000013911443        002025          700 担保品买入          -200            33.4800         已撤            0               0
11:02:46.000    233392251       10045           9077832                 601788          700 担保品买入          2300            14.1200         已成            0               0
11:02:46.000    209391397       10031           9078011                 603444          701 担保品卖出          60              472.9800        部分成交        0               0
11:02:46.000    205397181       10048           0102000013911882        002402          700 担保品买入          -7000           15.7100         已撤            0               0
11:02:46.000    201390274       10047           0101000013755244        002539          700 担保品买入          -3700           6.8400          已撤            0               0
11:02:46.000    209391393       10005           9078051                 603260          701 担保品卖出          500             26.6100         部分成交        0               0
11:02:46.000    213396970       10032           0103000014141612        002602          700 担保品买入          -8500           15.3400         已撤            0               0
11:02:47.000    225390905       10028           0102000013912651        002773          701 担保品卖出          -100            44.6300         已撤            0               0
11:02:47.000    209391398       10034           0104000014668996        300438          700 担保品买入          -1200           15.7000         已撤            0               0
11:02:47.000    217393696       10035           0102000013912680        300738          700 担保品买入          -100            53.3200         已撤            0               0
11:02:47.000    209391393       10005           9079218                 603260          701 担保品卖出          31              26.6100         已成            0               0
11:02:49.000    225390903       10014           9080735                 600834          701 担保品卖出          100             12.1600         部分成交        0               0
11:02:50.000    233392258       10053           0103000014145577        002821          701 担保品卖出          100             238.4800        已成            0               0
11:02:50.000    205397184       10054           0103000014145652        300037          701 担保品卖出          100             52.6800         已成            0               0
11:02:50.000    209391407       10055           0102000013916133        002773          701 担保品卖出          100             44.5700         已成            0               0
11:02:50.000    229398321       10052           9081546                 601999          701 担保品卖出          2400            7.7700          已成            0               0
11:02:50.000    233392260       10061           0103000014145902        300755          701 担保品卖出          100             28.7100         部分成交        0               0
11:02:50.000    233392260       10061           0103000014145904        300755          701 担保品卖出          800             28.6800         已成            0               0
11:02:50.000    233392259       10056           9081751                 600521          701 担保品卖出          700             33.1400         已成            0               0
11:02:50.000    209391397       10031           WTD:2069000591          603444          701 担保品卖出          -40             472.9800        部撤            0               0
11:02:50.000    205397185       10062           0101000013759747        300759          701 担保品卖出          100             90.0200         已成            0               0
11:02:50.000    221399068       10059           9081865                 603533          701 担保品卖出          500             37.5900         已成            0               0
11:02:50.000    213396979       10058           9081862                 603260          701 担保品卖出          100             26.6100         部分成交        0               0
11:02:50.000    213396973       10050           9082006                 600988          700 担保品买入          4600            10.9000         已成            0               0
11:02:51.000    217393701       10069           0103000014146275        002022          701 担保品卖出          3100            17.2000         部分成交        0               0
11:02:51.000    217393701       10069           0103000014146277        002022          701 担保品卖出          100             17.2000         已成            0               0
11:02:50.000    209391409       10063           9082056                 603919          701 担保品卖出          131             17.2800         部分成交        0               0
11:02:50.000    209391409       10063           9082057                 603919          701 担保品卖出          400             17.2800         部分成交        0               0
11:02:50.000    209391409       10063           9082058                 603919          701 担保品卖出          369             17.2800         已成            0               0
11:02:51.000    233392261       10071           0101000013760217        300395          701 担保品卖出          300             30.3100         已成            0               0
11:02:51.000    229398323       10060           0104000014673796        002410          701 担保品卖出          100             68.1900         已成            0               0
11:02:51.000    209391410       10073           0104000014673849        002643          701 担保品卖出          1300            16.8500         已成            0               0
11:02:51.000    201390281       10077           0101000013760493        002539          700 担保品买入          3700            6.8500          已成            0               0
11:02:51.000    213396981       10078           0101000013760571        300054          700 担保品买入          100             14.9600         部分成交        0               0
11:02:51.000    217393702       10079           0102000013917287        300364          700 担保品买入          1900            7.0000          已成            0               0
11:02:51.000    225390912       10075           9082528                 601689          701 担保品卖出          100             27.3300         部分成交        0               0
11:02:51.000    225390912       10075           9082529                 601689          701 担保品卖出          100             27.3200         已成            0               0
11:02:51.000    205397187       10082           0102000013917641        002025          700 担保品买入          1200            33.5300         已成            0               0
11:02:51.000    221399071       10084           0102000013917787        300465          700 担保品买入          1900            13.3900         部分成交        0               0
11:02:51.000    221399071       10084           0102000013917789        300465          700 担保品买入          500             13.3900         部分成交        0               0
11:02:51.000    221399071       10084           0102000013917791        300465          700 担保品买入          200             13.3900         部分成交        0               0
11:02:51.000    221399071       10084           0102000013917793        300465          700 担保品买入          300             13.3900         已成            0               0
11:02:51.000    225390903       10014           9082953                 600834          701 担保品卖出          700             12.1600         部分成交        0               0
11:02:52.000    213396983       10090           0104000014675198        300223          700 担保品买入          100             105.8500        已成            0               0
11:02:52.000    229398327       10091           0102000013919265        300485          700 担保品买入          100             22.0000         部分成交        0               0
11:02:52.000    229398327       10091           0102000013919267        300485          700 担保品买入          800             22.0000         已成            0               0
11:02:52.000    225390903       10014           9083214                 600834          701 担保品卖出          100             12.1600         部分成交        0               0
11:02:52.000    229398324       10070           9083371                 600763          701 担保品卖出          100             156.4600        已成            0               0
11:02:52.000    237398793       10076           WTD:2069000614          603179          700 担保品买入          -100            22.1300         已撤            0               0
11:02:52.000    213396981       10078           0101000013762222        300054          700 担保品买入          100             14.9600         部分成交        0               0
11:02:52.000    225390903       10014           9083669                 600834          701 担保品卖出          100             12.1600         部分成交        0               0
11:02:52.000    205397186       10072           0102000013920130        002120          701 担保品卖出          100             24.5400         已成            0               0
