时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:14:25.899    221555101       528806          601818          700 担保品买入  100             4.1000          已撤
09:41:14.689    213554456       530174          300390          701 担保品卖出  1100            14.8000         已成
09:41:14.690    217550253       530173          300171          701 担保品卖出  1900            16.3200         已成
09:41:14.743    225548287       530175          600271          701 担保品卖出  2600            18.9000         已成
09:41:14.829    225548288       530176          000977          701 担保品卖出  2400            41.0300         已成
09:41:14.955    201547013       530177          300010          701 担保品卖出  1300            20.8000         已成
09:41:15.010    205554134       530178          600812          701 担保品卖出  7900            13.1600         已成
09:41:15.022    213554460       530179          000732          701 担保品卖出  4100            6.5700          已成
09:41:15.042    201547014       530180          300299          701 担保品卖出  12500           10.5700         已成
09:41:15.261    237555481       530181          300364          701 担保品卖出  9900            8.3600          已撤
09:41:15.258    233549227       530183          300113          701 担保品卖出  2900            26.4200         已成
09:41:15.272    209548663       530182          002124          701 担保品卖出  3700            15.4500         已成
09:41:15.285    217550256       530184          300511          701 担保品卖出  8000            13.0100         已成
09:41:15.333    225548293       530185          601162          701 担保品卖出  50600           7.4300          已撤
09:41:15.365    233549228       530186          603890          701 担保品卖出  400             17.4500         已成
09:41:15.482    205554136       530187          002261          701 担保品卖出  10800           9.4900          已撤
09:41:15.512    229556975       530188          002382          701 担保品卖出  5300            29.5500         已成
09:41:15.557    205554137       530190          300280          701 担保品卖出  200             55.1200         已成
09:41:15.559    213554464       530189          002603          701 担保品卖出  4100            31.8400         已成
09:41:15.664    237555482       530191          002565          700 担保品买入  7500            5.5800          已成
09:41:15.740    209548664       530192          002726          700 担保品买入  5900            9.1800          已成
09:41:15.788    217550258       530193          300021          700 担保品买入  9300            4.7700          已撤
09:41:15.821    233549230       530195          600203          700 担保品买入  2700            10.1400         已成
09:41:15.822    237555483       530194          300213          700 担保品买入  800             6.6900          已成
09:41:15.896    217550259       530196          002413          700 担保品买入  12800           8.1000          已成
09:41:15.925    225548295       530197          002668          700 担保品买入  49500           4.8800          已撤
09:41:15.981    201547017       530198          300048          700 担保品买入  2100            4.0300          已成
09:41:16.295    205554139       530200          600983          700 担保品买入  1900            5.0800          已成
09:41:16.303    213554465       530199          600006          700 担保品买入  5000            4.3700          已成
09:41:16.341    221556601       530201          002581          700 担保品买入  700             27.1100         已成
09:41:16.363    229556977       530202          600707          700 担保品买入  9200            4.8700          已撤
09:41:16.377    205554140       530203          002002          700 担保品买入  34300           4.1200          已成
