证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300123,701,担保品卖出,60,19.33,部分成交,0
300123,701,担保品卖出,20,19.33,已成,0
2643,701,担保品卖出,100,19.48,部分成交,0
2643,701,担保品卖出,100,19.48,部分成交,0
2643,701,担保品卖出,100,19.48,部分成交,0
2643,701,担保品卖出,100,19.48,部分成交,0
2643,701,担保品卖出,100,19.48,已成,0
901,701,担保品卖出,346,12.56,部分成交,0
901,701,担保品卖出,200,12.56,部分成交,0
901,701,担保品卖出,200,12.56,部分成交,0
901,701,担保品卖出,954,12.56,已成,0
600511,701,担保品卖出,2400,48.7,已成,0
600765,701,担保品卖出,200,14.07,部分成交,0
600765,701,担保品卖出,100,14.07,部分成交,0
600765,701,担保品卖出,1100,14.07,部分成交,0
600765,701,担保品卖出,1000,14.06,部分成交,0
603069,701,担保品卖出,400,40.77,已成,0
300120,700,担保品买入,700,19.86,已成,0
600211,700,担保品买入,200,106.5,已成,0
603650,700,担保品买入,100,36.32,已成,0
603185,701,担保品卖出,100,63.05,部分成交,0
603185,701,担保品卖出,100,63.04,已成,0
2151,700,担保品买入,100,60.38,已成,0
2625,700,担保品买入,100,20.67,部分成交,0
2625,700,担保品买入,900,20.68,已成,0
600095,700,担保品买入,10100,17.68,已成,0
600909,700,担保品买入,300,9.07,部分成交,0
600909,700,担保品买入,600,9.07,部分成交,0
603267,700,担保品买入,100,69.0,已成,0
600765,701,担保品卖出,200,14.06,已成,0
901,701,担保品卖出,600,12.55,已成,0
603069,701,担保品卖出,200,40.72,已成,0
600511,701,担保品卖出,100,48.64,已成,0
600765,701,担保品卖出,2600,14.06,已成,0
600211,700,担保品买入,100,106.59,已成,0
2151,700,担保品买入,400,60.38,已成,0
600909,700,担保品买入,5400,9.08,已成,0
603185,701,担保品卖出,300,63.01,已成,0
601611,700,担保品买入,100,8.94,部分成交,0
601611,700,担保品买入,200,8.94,部分成交,0
601611,700,担保品买入,3800,8.94,部分成交,0
601611,700,担保品买入,900,8.94,已成,0
2570,701,担保品卖出,800,9.12,部分成交,0
2643,701,担保品卖出,300,19.56,已成,0
603069,701,担保品卖出,100,40.7,部分成交,0
603069,701,担保品卖出,100,40.69,已成,0
2735,700,担保品买入,500,34.6,已成,0
2151,700,担保品买入,100,60.37,已成,0
2625,700,担保品买入,100,20.71,已成,0
603267,700,担保品买入,100,69.19,已成,0
603583,701,担保品卖出,100,67.8,已成,0
603318,701,担保品卖出,200,10.55,部分成交,0
2570,701,担保品卖出,6400,9.12,已成,0
300120,700,担保品买入,900,19.86,已成,0
600211,700,担保品买入,200,106.59,已成,0
603650,700,担保品买入,100,36.32,已成,0
603318,701,担保品卖出,100,10.55,部分成交,0
603318,701,担保品卖出,100,10.55,部分成交,0
600760,700,担保品买入,400,60.44,部分成交,0
600760,700,担保品买入,100,60.44,部分成交,0
603318,701,担保品卖出,700,10.55,已成,0
600760,700,担保品买入,100,60.44,部分成交,0
600760,700,担保品买入,400,60.44,已成,0
300474,701,担保品卖出,100,75.21,部分成交,0
300474,701,担保品卖出,100,75.2,已成,0
300122,701,担保品卖出,200,141.34,已成,0
300120,700,担保品买入,700,19.86,已成,0
300474,701,担保品卖出,100,75.3,部分成交,0
300474,701,担保品卖出,100,75.3,部分成交,0
300474,701,担保品卖出,100,75.3,已成,0
603267,700,担保品买入,100,69.29,已成,0
300122,701,担保品卖出,100,141.41,部分成交,0
300122,701,担保品卖出,100,141.41,部分成交,0
300122,701,担保品卖出,100,141.41,已成,0
2302,700,担保品买入,584,12.1,部分成交,0
2302,700,担保品买入,500,12.1,部分成交,0
600158,701,担保品卖出,500,13.81,部分成交,0
600158,701,担保品卖出,200,13.81,部分成交,0
300474,701,担保品卖出,100,75.42,已成,0
300122,701,担保品卖出,100,141.44,已成,0
2302,700,担保品买入,2216,12.1,已成,0
600158,701,担保品卖出,200,13.8,部分成交,0
600158,701,担保品卖出,100,13.8,部分成交,0
600158,701,担保品卖出,300,13.8,已成,0
2570,701,担保品卖出,8500,9.11,已成,0
2570,701,担保品卖出,4200,9.11,已成,0
300256,701,担保品卖出,1500,7.38,已成,0
300256,701,担保品卖出,1600,7.38,部分成交,0
300256,701,担保品卖出,2000,7.38,部分成交,0
300256,701,担保品卖出,200,7.38,部分成交,0
300256,701,担保品卖出,200,7.38,部分成交,0
300256,701,担保品卖出,3900,7.38,已成,0
300256,701,担保品卖出,3100,7.38,部分成交,0
300256,701,担保品卖出,300,7.38,部分成交,0
300256,701,担保品卖出,1700,7.38,部分成交,0
300256,701,担保品卖出,1100,7.38,已成,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,1200,9.8,部分成交,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,900,9.8,部分成交,0
2166,701,担保品卖出,100,9.8,部分成交,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,200,9.8,部分成交,0
2166,701,担保品卖出,4000,9.8,部分成交,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,100,9.8,部分成交,0
2166,701,担保品卖出,500,9.8,部分成交,0
2166,701,担保品卖出,1500,9.8,部分成交,0
2166,701,担保品卖出,100,9.8,部分成交,0
2166,701,担保品卖出,100,9.8,部分成交,0
2166,701,担保品卖出,800,9.8,部分成交,0
2166,701,担保品卖出,1100,9.8,部分成交,0
2166,701,担保品卖出,5000,9.8,部分成交,0
2166,701,担保品卖出,2000,9.8,部分成交,0
2166,701,担保品卖出,300,9.8,部分成交,0
2166,701,担保品卖出,100,9.8,部分成交,0
2166,701,担保品卖出,300,9.8,部分成交,0
2166,701,担保品卖出,800,9.8,部分成交,0
2166,701,担保品卖出,1000,9.8,部分成交,0
