证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300364,701,担保品卖出,3900,8.39,部分成交,0
2057,701,担保品卖出,2900,7.87,已成,0
2449,701,担保品卖出,2500,14.76,已成,0
300364,701,担保品卖出,1300,8.39,已成,0
2581,701,担保品卖出,100,23.24,部分成交,0
2581,701,担保品卖出,1100,23.23,已成,0
600515,701,担保品卖出,100,6.96,部分成交,0
600515,701,担保品卖出,2400,6.95,部分成交,0
600515,701,担保品卖出,500,6.95,部分成交,0
600515,701,担保品卖出,3000,6.95,部分成交,0
600515,701,担保品卖出,8800,6.95,部分成交,0
600515,701,担保品卖出,2400,6.95,部分成交,0
600515,701,担保品卖出,100,6.95,部分成交,0
600515,701,担保品卖出,6100,6.95,部分成交,0
600515,701,担保品卖出,4300,6.95,已成,0
600834,701,担保品卖出,900,11.43,部分成交,0
603501,701,担保品卖出,30,207.5,部分成交,0
600834,701,担保品卖出,1000,11.43,已成,0
300119,701,担保品卖出,300,25.75,部分成交,0
300119,701,担保品卖出,400,25.75,部分成交,0
300119,701,担保品卖出,200,25.75,已成,0
300118,701,担保品卖出,200,18.13,部分成交,0
300118,701,担保品卖出,1800,18.12,已成,0
2117,701,担保品卖出,2000,12.04,已成,0
2157,701,担保品卖出,700,21.12,部分成交,0
2157,701,担保品卖出,300,21.12,部分成交,0
603501,701,担保品卖出,70,207.44,已成,0
2157,701,担保品卖出,1000,21.11,部分成交,0
2157,701,担保品卖出,200,21.11,部分成交,0
2157,701,担保品卖出,400,21.11,已成,0
300678,701,担保品卖出,300,23.07,已成,0
300159,701,担保品卖出,1500,5.1,部分成交,0
300159,701,担保品卖出,4900,5.1,部分成交,0
300159,701,担保品卖出,2000,5.1,部分成交,0
300159,701,担保品卖出,8100,5.1,已成,0
601865,701,担保品卖出,400,22.46,部分成交,0
601865,701,担保品卖出,200,22.44,已成,0
300758,701,担保品卖出,100,32.69,已成,0
300031,701,担保品卖出,100,25.25,部分成交,0
300299,700,担保品买入,5200,11.7,已成,0
300146,700,担保品买入,1900,24.0,部分成交,0
300775,700,担保品买入,500,32.14,部分成交,0
300775,700,担保品买入,100,32.17,部分成交,0
300775,700,担保品买入,600,32.18,已成,0
300031,701,担保品卖出,500,25.25,部分成交,0
2233,700,担保品买入,1800,15.13,部分成交,0
300618,700,担保品买入,400,72.7,已成,0
2233,700,担保品买入,500,15.13,已成,0
300031,701,担保品卖出,800,25.25,已成,0
300122,700,担保品买入,100,186.66,已成,0
600668,700,担保品买入,1000,17.0,已成,0
300136,700,担保品买入,500,53.35,已成,0
300146,700,担保品买入,2000,24.0,部分成交,0
300146,700,担保品买入,100,24.0,部分成交,0
600089,700,担保品买入,18600,8.64,已成,0
300146,700,担保品买入,100,24.0,已成,0
300740,701,担保品卖出,1100,22.19,部分成交,0
600531,700,担保品买入,2900,6.77,部分成交,0
600531,700,担保品买入,200,6.77,部分成交,0
600531,700,担保品买入,1500,6.77,部分成交,0
600531,700,担保品买入,16000,6.77,已成,0
300740,701,担保品卖出,100,22.19,部分成交,0
300740,701,担保品卖出,200,22.19,部分成交,0
300740,701,担保品卖出,800,22.19,部分成交,0
300740,701,担保品卖出,400,22.19,部分成交,0
300740,701,担保品卖出,400,22.19,已成,0
300199,701,担保品卖出,900,8.78,部分成交,0
600057,700,担保品买入,5600,6.67,已成,0
300171,700,担保品买入,900,24.85,已成,0
300159,701,担保品卖出,16200,5.1,已成,0
300364,701,担保品卖出,4200,8.4,已成,0
300199,701,担保品卖出,1000,8.79,部分成交,0
300199,701,担保品卖出,800,8.79,部分成交,0
300118,701,担保品卖出,100,18.14,部分成交,0
300118,701,担保品卖出,2000,18.14,部分成交,0
300118,701,担保品卖出,1500,18.13,部分成交,0
300118,701,担保品卖出,500,18.13,部分成交,0
300118,701,担保品卖出,100,18.13,部分成交,0
300118,701,担保品卖出,11700,18.12,已成,0
603501,701,担保品卖出,300,207.77,已成,0
300119,701,担保品卖出,500,25.79,已成,0
600515,701,担保品卖出,400,6.95,部分成交,0
