时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:18:16.399    222409601       10001           601818          100 证券买入    100             3.7000          已撤
10:34:40.084    214411304       10002           300420          101 证券卖出    10500           7.5100          已成
10:34:40.177    222414346       10003           002104          101 证券卖出    1500            9.8100          已成
10:34:40.280    230414535       10004           300095          101 证券卖出    1400            12.5800         已成
10:34:40.376    206411480       10005           300501          101 证券卖出    400             23.9800         已成
10:34:40.477    214411305       10006           300562          101 证券卖出    500             20.9100         已成
10:34:40.577    222414347       10007           600095          101 证券卖出    2900            15.8900         已成
10:34:40.677    230414536       10008           603535          101 证券卖出    300             34.8800         已成
10:34:40.776    238411967       10009           300196          101 证券卖出    1400            15.3100         部撤
10:34:40.876    210406674       10010           002340          101 证券卖出    2800            5.3600          已成
10:34:40.977    218410395       10011           603306          101 证券卖出    200             16.7000         已成
10:34:41.077    234405694       10012           000568          101 证券卖出    100             138.7700        已成
10:34:41.181    222414348       10013           002041          101 证券卖出    4300            19.9900         已成
10:34:41.277    218410396       10014           300432          101 证券卖出    1100            9.7000          已成
10:34:41.476    214411308       10015           600118          101 证券卖出    1000            37.9700         已成
10:34:41.476    218410397       10016           601717          101 证券卖出    7900            7.3000          已成
10:34:41.575    230414539       10017           300378          101 证券卖出    700             31.0400         已撤
10:34:41.751    218410398       10018           000423          101 证券卖出    800             46.2800         已成
10:34:41.778    202404591       10019           300099          101 证券卖出    2800            8.1900          已成
10:34:41.877    210406675       10020           300601          101 证券卖出    100             195.2800        已成
10:34:41.977    218410399       10021           300719          101 证券卖出    700             15.5000         已成
10:34:42.076    238411969       10022           603167          101 证券卖出    600             18.1500         已成
10:34:42.177    214411310       10023           603707          101 证券卖出    900             50.3900         已成
10:34:42.380    222414349       10024           000100          101 证券卖出    31100           6.5100          已成
10:34:42.476    234405696       10025           300423          101 证券卖出    2100            15.4600         已成
10:34:42.609    214411311       10026           600436          101 证券卖出    200             223.9300        已成
10:34:42.652    226402988       10027           600909          101 证券卖出    16300           8.2300          已撤
10:34:42.685    238411970       10028           603557          101 证券卖出    1300            9.6300          已撤
10:34:42.776    206411485       10029           603916          101 证券卖出    100             33.4700         已成
10:34:42.877    214411312       10030           002556          101 证券卖出    2300            8.8200          已成
10:34:42.980    222414350       10031           300349          101 证券卖出    100             17.1900         已成
10:34:43.079    206411486       10032           002791          100 证券买入    100             138.9000        已成
10:34:43.174    214411313       10033           300671          100 证券买入    300             50.0700         已成
10:34:43.376    222414351       10034           600885          100 证券买入    1200            46.9400         已成
10:34:43.408    206411487       10035           603538          100 证券买入    100             45.9300         已成
10:34:43.577    214411314       10036           603568          100 证券买入    800             25.3900         已成
10:34:43.578    218410400       10037           002271          100 证券买入    300             55.2600         已成
10:34:43.676    238411971       10038           601628          100 证券买入    1100            42.4700         已成
10:34:43.875    206411488       10039           603018          100 证券买入    2800            13.7900         已成
10:34:43.974    214411315       10040           603700          100 证券买入    2700            34.6200         已成
10:34:44.076    214411316       10041           000738          100 证券买入    700             20.6700         已成
10:34:44.175    238411973       10042           300542          100 证券买入    900             13.2900         已成
10:34:44.277    206411489       10043           600529          100 证券买入    300             49.6400         已成
10:34:44.389    210406677       10044           600861          100 证券买入    100             16.5100         已成
10:34:44.477    218410402       10045           603520          100 证券买入    100             81.5700         已成
10:34:44.576    210406678       10046           603708          100 证券买入    200             42.7200         已撤
10:34:49.575    214411320       10047           300196          101 证券卖出    1200            15.2900         已成
10:34:49.678    234405705       10048           002340          101 证券卖出    7800            5.3600          已成
10:34:49.774    202404599       10049           603306          101 证券卖出    900             16.6900         已成
10:34:49.876    210406680       10050           000568          101 证券卖出    6000            138.8400        已成
10:34:49.974    238411977       10051           300432          101 证券卖出    1000            9.7000          已撤
10:34:50.076    226402996       10052           600118          101 证券卖出    300             37.9700         已成
10:34:50.177    202404600       10053           300378          101 证券卖出    1000            30.9000         已成
10:34:50.277    210406682       10054           000423          101 证券卖出    1800            46.2600         已成
10:34:50.381    218410406       10055           300099          101 证券卖出    2200            8.1900          已成
10:34:50.476    202404601       10056           300601          101 证券卖出    100             195.0600        已成
10:34:50.575    222414359       10057           300719          101 证券卖出    700             15.4800         已成
10:34:50.677    230414550       10058           603167          101 证券卖出    100             18.2200         已撤
10:34:50.779    238411978       10059           603707          101 证券卖出    700             50.4200         已成
10:34:50.876    210406684       10060           300423          101 证券卖出    2100            15.4500         已成
10:34:50.976    222414360       10061           600436          101 证券卖出    100             223.8800        已成
10:34:51.077    238411979       10062           600909          101 证券卖出    16100           8.2100          已成
10:34:51.177    206411496       10063           603916          101 证券卖出    100             33.4700         已成
10:34:51.276    214411323       10064           300420          101 证券卖出    3300            7.5100          已撤
10:34:51.375    222414361       10065           002104          101 证券卖出    100             9.8100          已成
10:34:51.474    238411980       10066           300501          101 证券卖出    400             23.9900         已成
10:34:51.586    206411497       10067           300562          101 证券卖出    600             20.9100         已成
10:34:51.709    230414552       10068           600095          101 证券卖出    1900            15.8800         已成
10:34:51.775    202404602       10069           603535          101 证券卖出    300             34.8700         已成
10:34:51.876    210406685       10070           000738          100 证券买入    700             20.7000         已成
10:34:51.976    218410407       10071           300542          100 证券买入    400             13.2900         已成
10:34:52.078    234405709       10072           600529          100 证券买入    100             49.6500         已成
10:34:52.175    210406686       10073           603708          100 证券买入    200             42.7200         已撤
10:34:52.275    218410408       10074           002791          100 证券买入    100             139.0600        已撤
10:34:52.375    234405710       10075           300671          100 证券买入    400             50.1500         已成
10:34:52.475    210406687       10076           603538          100 证券买入    100             45.9600         已成
10:34:52.576    222414362       10077           002271          100 证券买入    300             55.2700         已成
10:34:52.676    230414553       10078           603700          100 证券买入    100             34.7000         已成
10:34:57.675    230414558       10079           300099          101 证券卖出    2300            8.2000          已成
10:34:57.776    210406693       10080           300601          101 证券卖出    100             195.1400        已成
10:34:57.875    230414559       10081           300719          101 证券卖出    700             15.4800         已成
10:34:57.977    218410414       10082           603167          101 证券卖出    100             18.1200         已成
10:34:58.076    226403005       10083           603707          101 证券卖出    400             50.4300         已成
10:34:58.177    214411328       10084           300378          101 证券卖出    300             30.9400         已成
10:34:58.280    238411989       10085           000423          101 证券卖出    400             46.2900         已成
10:34:58.401    206411504       10086           600436          101 证券卖出    100             223.8800        已成
10:34:58.475    218410416       10087           603557          101 证券卖出    900             9.6200          已成
10:34:58.577    234405717       10088           603916          101 证券卖出    100             33.4700         已成
10:34:58.676    210406694       10089           300420          101 证券卖出    6500            7.5000          已成
10:34:58.776    226403007       10090           300501          101 证券卖出    100             23.9900         已成
10:34:58.876    234405718       10091           300562          101 证券卖出    700             20.9200         已成
