更新时间        委托时间        委托编号        委托标识        证券代码        交易业务        委托数量        成交数量        撤单数量        委托价格        成交金额                执行状态        执行信息
15:23:22.401    10:43:23.322    222299153       30601           000725          100 证券买入    14000           0               0               5.1700          0.0000                  废单            [资金可用余额]不足，尚需[67227.800]，其中预留金额[0.000]
15:23:22.401    10:43:28.921    206296361       30608           600363          100 证券买入    8700            0               0               24.8000         0.0000                  废单            [资金可用余额]不足，尚需[188616.620]，其中预留金额[0.000]
15:23:22.401    10:43:34.922    210291189       30619           600363          100 证券买入    4000            0               0               24.7500         0.0000                  废单            [资金可用余额]不足，尚需[29664.430]，其中预留金额[0.000]
15:23:22.401    10:43:35.622    230298308       30625           000725          100 证券买入    86000           0               0               5.1700          0.0000                  废单            [资金可用余额]不足，尚需[441403.890]，其中预留金额[0.000]
15:23:22.401    10:43:41.023    238297023       30630           300307          100 证券买入    900             0               0               8.2300          0.0000                  废单            [资金可用余额]不足，尚需[4107.970]，其中预留金额[0.000]
15:23:22.401    10:43:41.120    206296376       30631           600151          100 证券买入    1700            0               0               7.5000          0.0000                  废单            [资金可用余额]不足，尚需[9452.090]，其中预留金额[0.000]
15:23:22.401    10:43:41.529    210291197       30635           300501          100 证券买入    100             0               0               26.1900         0.0000                  废单            [资金可用余额]不足，尚需[1812.590]，其中预留金额[0.000]
15:23:22.401    10:43:41.622    226288308       30636           300083          100 证券买入    100             0               0               11.3000         0.0000                  废单            [资金可用余额]不足，尚需[320.270]，其中预留金额[0.000]
15:23:22.401    10:43:41.720    234290339       30637           300115          100 证券买入    1200            0               0               24.0300         0.0000                  废单            [资金可用余额]不足，尚需[28028.100]，其中预留金额[0.000]
15:23:22.401    10:44:01.018    214295649       30682           000725          100 证券买入    86000           0               0               5.1700          0.0000                  废单            [资金可用余额]不足，尚需[78237.790]，其中预留金额[0.000]
15:23:22.401    10:44:48.718    210291255       30766           300115          100 证券买入    400             0               0               24.0400         0.0000                  废单            [资金可用余额]不足，尚需[2091.100]，其中预留金额[0.000]
15:23:22.401    10:45:08.017    234290404       30799           600127          100 证券买入    70000           0               0               14.9800         0.0000                  废单            [资金可用余额]不足，尚需[1018749.730]，其中预留金额[0.000]
15:23:22.900    10:45:32.318    206296468       30808           603069          100 证券买入    200             0               0               51.6900         0.0000                  废单            [资金可用余额]不足，尚需[2726.140]，其中预留金额[0.000]
15:23:22.900    10:45:37.116    202288530       30809           600127          100 证券买入    70000           0               0               15.0500         0.0000                  废单            [资金可用余额]不足，尚需[1046107.210]，其中预留金额[0.000]
15:23:22.900    10:45:41.714    214295735       30814           603069          100 证券买入    14400           0               0               43.9200         0.0000                  废单            [资金可用余额]不足，尚需[598614.460]，其中预留金额[0.000]
15:23:22.900    10:45:48.715    230298421       30825           600363          100 证券买入    1000            0               0               24.6200         0.0000                  废单            [资金可用余额]不足，尚需[2335.330]，其中预留金额[0.000]
15:23:22.900    10:45:59.217    226288412       30834           600151          100 证券买入    5500            0               0               7.4700          0.0000                  废单            [资金可用余额]不足，尚需[30928.730]，其中预留金额[0.000]
15:23:22.900    10:45:59.314    234290436       30835           603069          100 证券买入    200             0               0               51.5800         0.0000                  废单            [资金可用余额]不足，尚需[153.270]，其中预留金额[0.000]
15:23:22.900    10:46:34.613    238297157       30843           300095          100 证券买入    2200            0               0               12.3500         0.0000                  废单            [资金可用余额]不足，尚需[8331.320]，其中预留金额[0.000]
15:23:22.900    10:47:21.114    202288593       30876           600127          100 证券买入    10000           0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[88784.690]，其中预留金额[0.000]
15:23:22.900    10:47:22.310    202288595       30881           600151          100 证券买入    4800            0               0               7.4600          0.0000                  废单            [资金可用余额]不足，尚需[10619.790]，其中预留金额[0.000]
15:23:22.900    10:47:22.611    218294481       30883           000987          100 证券买入    500             0               0               25.3400         0.0000                  废单            [资金可用余额]不足，尚需[12580.450]，其中预留金额[0.000]
15:23:22.900    10:47:27.810    230298482       30887           600363          100 证券买入    4300            0               0               24.6600         0.0000                  废单            [资金可用余额]不足，尚需[68500.140]，其中预留金额[0.000]
15:23:22.900    10:47:31.611    210291355       30889           600127          100 证券买入    5000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[26682.480]，其中预留金额[0.000]
15:23:22.900    10:47:39.010    230298489       30901           000987          100 证券买入    5000            0               0               25.3000         0.0000                  废单            [资金可用余额]不足，尚需[85940.240]，其中预留金额[0.000]
15:23:22.900    10:47:45.309    230298497       30915           000987          100 证券买入    5200            0               0               25.3000         0.0000                  废单            [资金可用余额]不足，尚需[6329.820]，其中预留金额[0.000]
15:23:22.900    10:47:58.013    234290514       30944           000901          100 证券买入    15300           0               0               13.1600         0.0000                  废单            [资金可用余额]不足，尚需[177666.560]，其中预留金额[0.000]
15:23:22.900    10:48:00.211    206296555       30946           600127          100 证券买入    3000            0               0               15.0100         0.0000                  废单            [资金可用余额]不足，尚需[44295.580]，其中预留金额[0.000]
15:23:22.900    10:48:03.109    234290521       30947           300115          100 证券买入    1300            0               0               24.0900         0.0000                  废单            [资金可用余额]不足，尚需[6596.670]，其中预留金额[0.000]
15:23:22.900    10:48:31.610    202288665       30986           000901          100 证券买入    8600            0               0               13.1900         0.0000                  废单            [资金可用余额]不足，尚需[53117.500]，其中预留金额[0.000]
15:23:22.900    10:48:37.707    218294573       30999           600733          100 证券买入    2200            0               0               7.3900          0.0000                  废单            [资金可用余额]不足，尚需[3963.760]，其中预留金额[0.000]
15:23:22.900    10:48:37.906    202288672       31000           600118          100 证券买入    600             0               0               42.1500         0.0000                  废单            [资金可用余额]不足，尚需[12997.660]，其中预留金额[0.000]
15:23:22.900    10:48:37.914    214295879       31001           300115          100 证券买入    700             0               0               24.1200         0.0000                  废单            [资金可用余额]不足，尚需[4589.890]，其中预留金额[0.000]
15:23:22.900    10:48:38.009    222299427       31002           000987          100 证券买入    700             0               0               25.1900         0.0000                  废单            [资金可用余额]不足，尚需[5258.670]，其中预留金额[0.000]
15:23:22.900    10:48:44.417    218294581       31016           000987          100 证券买入    3000            0               0               25.1800         0.0000                  废单            [资金可用余额]不足，尚需[62368.860]，其中预留金额[0.000]
15:23:22.900    10:48:44.507    234290582       31017           300095          100 证券买入    2100            0               0               12.2700         0.0000                  废单            [资金可用余额]不足，尚需[12586.930]，其中预留金额[0.000]
15:23:22.900    10:48:44.808    222299434       31020           300420          100 证券买入    4200            0               0               7.6800          0.0000                  废单            [资金可用余额]不足，尚需[29250.430]，其中预留金额[0.000]
15:23:22.900    10:48:44.909    234290583       31021           600151          100 证券买入    1300            0               0               7.4100          0.0000                  废单            [资金可用余额]不足，尚需[6622.670]，其中预留金额[0.000]
15:23:22.900    10:48:45.008    218294582       31022           000603          100 证券买入    200             0               0               18.9200         0.0000                  废单            [资金可用余额]不足，尚需[772.370]，其中预留金额[0.000]
15:23:22.900    10:48:46.607    210291443       31023           600127          100 证券买入    9000            0               0               14.9900         0.0000                  废单            [资金可用余额]不足，尚需[131925.980]，其中预留金额[0.000]
15:23:22.900    10:48:52.607    230298598       31050           002570          100 证券买入    2700            0               0               8.7800          0.0000                  废单            [资金可用余额]不足，尚需[2663.340]，其中预留金额[0.000]
15:23:22.900    10:48:52.814    222299445       31052           300401          100 证券买入    2900            0               0               17.7900         0.0000                  废单            [资金可用余额]不足，尚需[37963.230]，其中预留金额[0.000]
15:23:22.900    10:49:08.307    230298612       31074           600127          100 证券买入    7000            0               0               14.9700         0.0000                  废单            [资金可用余额]不足，尚需[89695.410]，其中预留金额[0.000]
15:23:22.900    10:49:09.906    214295915       31076           300307          100 证券买入    1600            0               0               8.2200          0.0000                  废单            [资金可用余额]不足，尚需[4171.330]，其中预留金额[0.000]
15:23:22.900    10:49:20.309    206296665       31082           000901          100 证券买入    6400            0               0               13.1900         0.0000                  废单            [资金可用余额]不足，尚需[65642.980]，其中预留金额[0.000]
15:23:22.900    10:49:20.506    238297313       31084           300115          100 证券买入    700             0               0               24.1000         0.0000                  废单            [资金可用余额]不足，尚需[12109.430]，其中预留金额[0.000]
15:23:22.900    10:49:20.606    206296666       31085           000987          100 证券买入    1700            0               0               25.1300         0.0000                  废单            [资金可用余额]不足，尚需[37965.000]，其中预留金额[0.000]
15:23:22.900    10:49:40.714    234290653       31139           000901          100 证券买入    5400            0               0               13.2000         0.0000                  废单            [资金可用余额]不足，尚需[35273.570]，其中预留金额[0.000]
15:23:22.916    10:50:02.619    226288639       31208           600989          100 证券买入    13100           0               0               13.3600         0.0000                  废单            [资金可用余额]不足，尚需[158435.100]，其中预留金额[0.000]
15:23:22.916    10:50:08.807    206296720       31212           600127          100 证券买入    5000            0               0               14.9200         0.0000                  废单            [资金可用余额]不足，尚需[48491.130]，其中预留金额[0.000]
15:23:22.916    10:50:17.704    230298695       31215           600118          100 证券买入    800             0               0               42.1200         0.0000                  废单            [资金可用余额]不足，尚需[20874.060]，其中预留金额[0.000]
15:23:22.916    10:50:17.905    214295987       31217           002672          100 证券买入    800             0               0               11.6700         0.0000                  废单            [资金可用余额]不足，尚需[5042.380]，其中预留金额[0.000]
15:23:22.916    10:50:18.006    214295988       31218           000901          100 证券买入    2700            0               0               13.2000         0.0000                  废单            [资金可用余额]不足，尚需[31351.380]，其中预留金额[0.000]
15:23:22.916    10:50:23.506    226288651       31224           300501          100 证券买入    200             0               0               26.1900         0.0000                  废单            [资金可用余额]不足，尚需[1582.490]，其中预留金额[0.000]
15:23:22.916    10:50:28.903    218294693       31228           002556          100 证券买入    4100            0               0               9.4900          0.0000                  废单            [资金可用余额]不足，尚需[38126.970]，其中预留金额[0.000]
15:23:22.916    10:50:28.909    234290690       31229           600151          100 证券买入    2600            0               0               7.4800          0.0000                  废单            [资金可用余额]不足，尚需[18662.670]，其中预留金额[0.000]
15:23:22.916    10:50:29.007    202288789       31230           000901          100 证券买入    1100            0               0               13.2000         0.0000                  废单            [资金可用余额]不足，尚需[13719.340]，其中预留金额[0.000]
15:23:22.916    10:50:35.005    214296004       31241           000901          100 证券买入    2700            0               0               13.2000         0.0000                  废单            [资金可用余额]不足，尚需[13579.640]，其中预留金额[0.000]
15:23:22.916    10:50:41.205    218294705       31254           600733          100 证券买入    5400            0               0               7.3900          0.0000                  废单            [资金可用余额]不足，尚需[27648.840]，其中预留金额[0.000]
15:23:22.916    10:50:41.304    210291552       31255           600989          100 证券买入    5600            0               0               13.3300         0.0000                  废单            [资金可用余额]不足，尚需[20545.830]，其中预留金额[0.000]
15:23:22.916    10:50:41.702    238297403       31259           600118          100 证券买入    1200            0               0               42.1900         0.0000                  废单            [资金可用余额]不足，尚需[17332.880]，其中预留金额[0.000]
15:23:22.916    10:50:49.305    234290709       31286           600363          100 证券买入    1600            0               0               24.4100         0.0000                  废单            [资金可用余额]不足，尚需[31511.220]，其中预留金额[0.000]
15:23:22.916    10:50:49.404    202288809       31287           002570          100 证券买入    3200            0               0               8.8300          0.0000                  废单            [资金可用余额]不足，尚需[20708.390]，其中预留金额[0.000]
15:23:22.916    10:50:56.304    206296757       31307           300115          100 证券买入    1100            0               0               24.1000         0.0000                  废单            [资金可用余额]不足，尚需[4970.310]，其中预留金额[0.000]
15:23:22.916    10:51:02.518    214296022       31320           600118          100 证券买入    1400            0               0               42.2900         0.0000                  废单            [资金可用余额]不足，尚需[30031.390]，其中预留金额[0.000]
15:23:22.916    10:51:07.603    202288820       31321           300158          100 证券买入    10700           0               0               6.2800          0.0000                  废单            [资金可用余额]不足，尚需[22866.390]，其中预留金额[0.000]
15:23:22.916    10:51:11.501    210291575       31322           600127          100 证券买入    5000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[30772.050]，其中预留金额[0.000]
15:23:22.916    10:51:17.600    218294735       31329           600127          100 证券买入    5000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[23374.650]，其中预留金额[0.000]
15:23:22.916    10:51:24.200    226288692       31342           600989          100 证券买入    4200            0               0               13.3000         0.0000                  废单            [资金可用余额]不足，尚需[35521.970]，其中预留金额[0.000]
15:23:22.916    10:51:29.401    202288834       31345           300115          100 证券买入    1100            0               0               24.0900         0.0000                  废单            [资金可用余额]不足，尚需[14974.450]，其中预留金额[0.000]
15:23:22.916    10:51:35.203    234290734       31354           600118          100 证券买入    1500            0               0               42.3100         0.0000                  废单            [资金可用余额]不足，尚需[33873.730]，其中预留金额[0.000]
15:23:22.916    10:51:35.500    218294747       31357           300158          100 证券买入    13500           0               0               6.2900          0.0000                  废单            [资金可用余额]不足，尚需[29571.860]，其中预留金额[0.000]
15:23:22.916    10:51:41.201    230298752       31366           600118          100 证券买入    2700            0               0               42.3300         0.0000                  废单            [资金可用余额]不足，尚需[23050.060]，其中预留金额[0.000]
15:23:22.916    10:51:46.103    218294753       31371           600127          100 证券买入    5000            0               0               15.0600         0.0000                  废单            [资金可用余额]不足，尚需[50347.000]，其中预留金额[0.000]
15:23:22.916    10:51:54.002    214296047       31397           300115          100 证券买入    800             0               0               24.1000         0.0000                  废单            [资金可用余额]不足，尚需[11515.810]，其中预留金额[0.000]
15:23:22.916    10:51:54.101    230298759       31398           002570          100 证券买入    1800            0               0               8.7900          0.0000                  废单            [资金可用余额]不足，尚需[8056.770]，其中预留金额[0.000]
15:23:22.916    10:51:54.200    202288853       31399           002672          100 证券买入    1800            0               0               11.6800         0.0000                  废单            [资金可用余额]不足，尚需[13259.750]，其中预留金额[0.000]
15:23:22.916    10:51:54.299    214296048       31400           600363          100 证券买入    2500            0               0               24.4800         0.0000                  废单            [资金可用余额]不足，尚需[53438.610]，其中预留金额[0.000]
15:23:22.916    10:52:00.099    234290751       31409           300158          100 证券买入    13500           0               0               6.2900          0.0000                  废单            [资金可用余额]不足，尚需[72926.930]，其中预留金额[0.000]
15:23:22.916    10:52:00.301    210291609       31411           600989          100 证券买入    2800            0               0               13.3400         0.0000                  废单            [资金可用余额]不足，尚需[4506.820]，其中预留金额[0.000]
15:23:22.916    10:52:00.500    226288717       31413           600118          100 证券买入    600             0               0               42.3900         0.0000                  废单            [资金可用余额]不足，尚需[5041.930]，其中预留金额[0.000]
15:23:22.916    10:52:00.700    206296783       31414           600127          100 证券买入    5000            0               0               15.0900         0.0000                  废单            [资金可用余额]不足，尚需[55068.440]，其中预留金额[0.000]
15:23:22.916    10:52:45.506    222299634       31469           600989          100 证券买入    6000            0               0               13.3500         0.0000                  废单            [资金可用余额]不足，尚需[19223.360]，其中预留金额[0.000]
15:23:22.916    10:53:32.699    210291668       31550           000603          100 证券买入    1200            0               0               18.9000         0.0000                  废单            [资金可用余额]不足，尚需[6799.210]，其中预留金额[0.000]
15:23:22.916    10:53:32.799    218294817       31551           000901          100 证券买入    2800            0               0               13.2200         0.0000                  废单            [资金可用余额]不足，尚需[21137.930]，其中预留金额[0.000]
15:23:22.916    10:53:32.896    226288773       31552           300083          100 证券买入    3600            0               0               11.2800         0.0000                  废单            [资金可用余额]不足，尚需[24731.430]，其中预留金额[0.000]
15:23:22.916    10:53:35.095    218294818       31554           600127          100 证券买入    5000            0               0               14.9800         0.0000                  废单            [资金可用余额]不足，尚需[71682.280]，其中预留金额[0.000]
15:23:22.916    10:54:00.804    222299680       31639           300083          100 证券买入    4000            0               0               11.2700         0.0000                  废单            [资金可用余额]不足，尚需[34327.450]，其中预留金额[0.000]
15:23:22.916    10:54:10.796    230298842       31643           600127          100 证券买入    1000            0               0               14.9600         0.0000                  废单            [资金可用余额]不足，尚需[1787.590]，其中预留金额[0.000]
15:23:22.916    10:54:15.995    218294850       31646           000901          100 证券买入    2800            0               0               13.1800         0.0000                  废单            [资金可用余额]不足，尚需[34453.850]，其中预留金额[0.000]
15:23:22.916    10:54:16.095    226288801       31647           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[12545.990]，其中预留金额[0.000]
15:23:22.916    10:54:20.995    218294854       31648           600118          100 证券买入    400             0               0               42.2100         0.0000                  废单            [资金可用余额]不足，尚需[14430.390]，其中预留金额[0.000]
15:23:22.916    10:54:23.093    230298848       31649           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[12545.990]，其中预留金额[0.000]
15:23:22.916    10:54:23.294    238297524       31650           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[12545.990]，其中预留金额[0.000]
15:23:22.916    10:54:23.494    206296884       31651           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[12545.990]，其中预留金额[0.000]
15:23:22.916    10:54:26.095    226288809       31653           600118          100 证券买入    100             0               0               42.2400         0.0000                  废单            [资金可用余额]不足，尚需[1767.720]，其中预留金额[0.000]
15:23:22.916    10:54:26.194    238297525       31654           000901          100 证券买入    300             0               0               13.1800         0.0000                  废单            [资金可用余额]不足，尚需[1497.590]，其中预留金额[0.000]
15:23:22.916    10:54:32.693    222299695       31661           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[12300.120]，其中预留金额[0.000]
15:23:22.916    10:54:32.996    238297528       31662           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[12300.120]，其中预留金额[0.000]
15:23:22.916    10:54:36.895    226288815       31665           600733          100 证券买入    1400            0               0               7.3900          0.0000                  废单            [资金可用余额]不足，尚需[7645.150]，其中预留金额[0.000]
15:23:22.916    10:54:36.994    234290859       31666           000603          100 证券买入    1000            0               0               18.9100         0.0000                  废单            [资金可用余额]不足，尚需[16210.560]，其中预留金额[0.000]
15:23:22.916    10:54:37.196    218294865       31668           600118          100 证券买入    500             0               0               42.2100         0.0000                  废单            [资金可用余额]不足，尚需[17303.430]，其中预留金额[0.000]
15:23:22.916    10:54:57.994    230298871       31729           600118          100 证券买入    600             0               0               42.2300         0.0000                  废单            [资金可用余额]不足，尚需[3457.230]，其中预留金额[0.000]
15:23:22.916    10:55:01.693    234290874       31731           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[8632.310]，其中预留金额[0.000]
15:23:22.916    10:55:01.892    202288976       31732           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[8632.310]，其中预留金额[0.000]
15:23:22.916    10:55:02.192    210291732       31733           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[8632.310]，其中预留金额[0.000]
15:23:22.916    10:55:03.194    202288977       31735           300083          100 证券买入    1400            0               0               11.2800         0.0000                  废单            [资金可用余额]不足，尚需[9424.480]，其中预留金额[0.000]
15:23:22.916    10:55:08.398    222299716       31738           000901          100 证券买入    4000            0               0               13.1200         0.0000                  废单            [资金可用余额]不足，尚需[46119.130]，其中预留金额[0.000]
15:23:22.916    10:55:36.091    214296182       31780           300095          100 证券买入    4000            0               0               12.3400         0.0000                  废单            [资金可用余额]不足，尚需[22786.400]，其中预留金额[0.000]
15:23:22.916    10:55:36.592    222299731       31784           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[6470.710]，其中预留金额[0.000]
15:23:22.916    10:55:36.290    210291743       31782           600363          100 证券买入    400             0               0               24.3000         0.0000                  废单            [资金可用余额]不足，尚需[1189.600]，其中预留金额[0.000]
15:23:22.916    10:55:36.791    218294895       31785           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[6470.710]，其中预留金额[0.000]
15:23:22.916    10:55:36.892    226288843       31786           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[6470.710]，其中预留金额[0.000]
15:23:22.916    10:55:37.091    234290890       31787           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[6470.710]，其中预留金额[0.000]
15:23:22.916    10:55:37.195    202288996       31788           600127          100 证券买入    1000            0               0               15.0000         0.0000                  废单            [资金可用余额]不足，尚需[6470.710]，其中预留金额[0.000]
15:23:23.291    10:55:42.993    222299738       31805           600118          100 证券买入    800             0               0               42.2700         0.0000                  废单            [资金可用余额]不足，尚需[4083.290]，其中预留金额[0.000]
15:23:23.291    10:56:04.726    202289034       31856           600127          100 证券买入    1000            0               0               15.0200         0.0000                  废单            [资金可用余额]不足，尚需[3528.090]，其中预留金额[0.000]
