冻结金额,可用,参考市值,资产
,7034062.09,,87180679.03
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
16,深康佳Ａ,4000,4000,7.4473,-69.24,29720.0,7.43
19,深粮控股,1900,3900,10.0694,1211.37,40482.0,10.38
25,特力Ａ,4300,10900,23.1256,2772.82,254842.0,23.38
26,飞亚达,100,1800,17.1375,-2443.55,28404.0,15.78
27,深圳能源,0,100,5.8313,3.87,587.0,5.87
28,国药一致,900,900,55.1251,-1093.57,48519.0,53.91
37,深南电A,0,100,17.9297,27.03,1820.0,18.2
45,深纺织Ａ,2100,2100,10.5941,-1898.62,20349.0,9.69
48,京基智农,0,400,29.8799,448.04,12400.0,31.0
49,德赛电池,100,100,59.615,-394.5,5567.0,55.67
58,深赛格,0,5100,11.2874,-3556.83,54009.0,10.59
65,北方国际,100,100,8.3517,-20.17,815.0,8.15
70,特发信息,23600,23600,13.412,-9251.0,307272.0,13.02
100,TCL科技,14700,14700,6.6273,-1136.88,96285.0,6.55
159,国际实业,0,7100,5.4754,10185.6,49061.0,6.91
333,美的集团,8,8,945.9775,-7012.78,555.04,69.38
400,许继电气,3500,3500,16.1992,772.92,57470.0,16.42
403,双林生物,500,500,39.7239,-636.97,19225.0,38.45
404,长虹华意,800,800,4.2709,103.32,3520.0,4.4
411,英特集团,2900,6200,18.4524,13004.88,127410.0,20.55
423,东阿阿胶,0,500,43.6796,110.19,21950.0,43.9
430,张家界,0,100,5.409,9.1,550.0,5.5
501,鄂武商Ａ,0,6000,22.0505,-1082.8,131220.0,21.87
505,京粮控股,0,5200,12.7224,403.45,66560.0,12.8
513,丽珠集团,600,600,52.0487,-857.24,30372.0,50.62
514,渝开发,0,200,3.9629,61.43,854.0,4.27
524,岭南控股,0,2900,12.4079,-312.96,35670.0,12.3
526,紫光学大,100,100,63.6567,794.33,7160.0,71.6
531,穗恒运Ａ,800,800,10.9169,42.49,8776.0,10.97
534,万泽股份,0,2100,14.4181,781.02,31059.0,14.79
543,皖能电力,200,200,4.2208,7.84,852.0,4.26
547,航天发展,0,3900,20.2102,77.15,78897.0,20.23
548,湖南投资,100,100,4.2308,2.92,426.0,4.26
565,渝三峡Ａ,0,2100,5.9074,152.41,12558.0,5.98
576,广东甘化,0,3300,11.7509,-168.05,38610.0,11.7
581,威孚高科,600,600,24.0922,-247.33,14208.0,23.68
589,贵州轮胎,0,1100,5.8191,-307.0,6094.0,5.54
591,太阳能,0,21500,4.9111,-7979.0,97610.0,4.54
596,古井贡酒,300,300,222.6278,36.65,66825.0,222.75
598,兴蓉环境,100,100,5.2511,-4.11,521.0,5.21
600,建投能源,3800,3800,5.7438,23.58,21850.0,5.75
607,华媒控股,0,3400,5.4377,-2814.05,15674.0,4.61
610,西安旅游,0,2100,10.2122,184.28,21630.0,10.3
619,海螺型材,800,800,6.23,232.02,5216.0,6.52
620,新华联,0,1800,4.1009,-19.63,7362.0,4.09
626,远大控股,1600,1600,7.8116,-402.5,12096.0,7.56
633,合金投资,0,300,4.2067,-14.02,1248.0,4.16
636,风华高科,4000,4000,34.9137,-1654.88,138000.0,34.5
639,西王食品,13,5513,6.2942,7529.91,42229.58,7.66
656,金科股份,0,3800,10.641,-41.64,40394.0,10.63
688,国城矿业,400,400,22.5044,-161.74,8840.0,22.1
690,宝新能源,1700,1700,7.0404,356.24,12325.0,7.25
698,沈阳化工,0,4900,17.4557,-51232.91,34300.0,7.0
703,恒逸石化,1700,1700,11.2885,-592.37,18598.0,10.94
705,浙江震元,400,400,7.9944,82.24,3280.0,8.2
710,贝瑞基因,1800,1800,72.8965,-10343.71,120870.0,67.15
722,湖南发展,200,200,7.2315,219.71,1666.0,8.33
723,美锦能源,6100,6100,6.9652,-153.5,42334.0,6.94
725,京东方Ａ,0,63800,5.1811,565.29,331122.0,5.19
733,振华科技,16000,19400,42.0003,12798.05,827604.0,42.66
736,中交地产,200,200,7.6316,-94.31,1432.0,7.16
738,航发控制,0,8600,23.2607,-9895.76,190146.0,22.11
739,普洛药业,0,1700,26.6299,867.21,46138.0,27.14
768,中航飞机,18100,18100,27.0757,-25986.2,464084.0,25.64
786,北新建材,0,1700,34.6288,-65.95,58803.0,34.59
788,北大医药,500,500,21.0516,-6815.79,3710.0,7.42
796,凯撒旅业,0,3200,15.3748,144.76,49344.0,15.42
799,酒鬼酒,88,788,139.1413,-52158.75,57484.6,72.95
811,冰轮环境,2000,2000,8.3367,-1073.33,15600.0,7.8
818,航锦科技,3800,3800,27.8066,-10019.05,95646.0,25.17
828,东莞控股,0,20800,11.9736,-8395.5,240656.0,11.57
833,粤桂股份,1200,1200,5.171,-1.23,6204.0,5.17
860,顺鑫农业,200,200,64.5929,357.42,13276.0,66.38
881,中广核技,9000,9000,10.1106,-95.62,90900.0,10.1
885,城发环境,300,300,12.3625,-45.75,3663.0,12.21
886,海南高速,14500,14500,6.5816,-7127.92,88305.0,6.09
893,东凌国际,2100,2100,1.1616,17342.69,19782.0,9.42
901,航天科技,6100,6100,13.3184,-5480.09,75762.0,12.42
906,浙商中拓,300,300,6.8514,-54.41,2001.0,6.67
910,大亚圣象,1600,1600,20.6926,859.83,33968.0,21.23
913,钱江摩托,300,300,15.4108,1157.76,5781.0,19.27
921,海信家电,0,1400,14.0353,2036.59,21686.0,15.49
925,众合科技,1800,3600,8.2507,213.52,29916.0,8.31
926,福星股份,100,100,5.8512,2.88,588.0,5.88
929,兰州黄河,0,100,7.5022,-6.22,744.0,7.44
930,中粮科技,26200,26200,9.3418,20389.89,265144.0,10.12
933,神火股份,2600,5200,5.5922,1236.74,30316.0,5.83
938,紫光股份,0,100,45.2099,37.01,4558.0,45.58
948,南天信息,300,600,13.8979,-70.74,8268.0,13.78
951,中国重汽,200,200,35.8072,130.56,7292.0,36.46
959,首钢股份,0,1000,4.721,88.97,4810.0,4.81
961,中南建设,1500,2100,10.2307,-316.42,21168.0,10.08
966,长源电力,800,800,4.0408,-56.65,3176.0,3.97
967,盈峰环境,1100,1100,9.9875,-855.2,10131.0,9.21
998,隆平高科,17400,17400,21.2572,-1342.96,368532.0,21.18
1896,豫能控股,300,300,4.1908,-6.25,1251.0,4.17
2001,新和成,200,200,30.6862,-17.23,6120.0,30.6
2007,华兰生物,6900,6900,50.6827,33446.22,383157.0,55.53
2014,永新股份,450,450,10.7601,589.47,5431.5,12.07
2016,世荣兆业,5600,5600,7.4925,-237.78,41720.0,7.45
2019,亿帆医药,3100,3100,26.8687,2979.93,86273.0,27.83
2025,航天电器,1400,1400,55.2932,-4778.49,72632.0,51.88
2026,山东威达,0,3500,8.1782,5851.43,34475.0,9.85
2029,七匹狼,200,200,5.7212,-34.23,1110.0,5.55
2030,达安基因,0,7010,54.2078,-115369.49,264627.5,37.75
2032,苏泊尔,500,500,81.5796,960.22,41750.0,83.5
2035,华帝股份,0,1600,11.6452,167.63,18800.0,11.75
2037,保利联合,400,400,8.4978,-119.11,3280.0,8.2
2039,黔源电力,100,100,16.5033,5.67,1656.0,16.56
2041,登海种业,15600,31200,23.0404,-37763.46,681096.0,21.83
2042,华孚时尚,0,700,6.1307,-91.52,4200.0,6.0
2043,兔宝宝,0,4100,13.0499,1968.23,55473.0,13.53
2044,美年健康,1200,1200,16.1182,662.13,20004.0,16.67
2049,紫光国微,2700,3000,133.7442,-15972.57,385260.0,128.42
2054,德美化工,0,11100,8.5014,3536.18,97902.0,8.82
2066,瑞泰科技,200,200,11.2072,204.56,2446.0,12.23
2075,沙钢股份,17200,17200,12.3667,-115.31,212592.0,12.36
2081,金螳螂,24000,34700,11.5229,-3570.56,396274.0,11.42
2084,海鸥住工,2500,4200,12.4883,7147.11,59598.0,14.19
2101,广东鸿图,500,500,7.6815,-55.77,3785.0,7.57
2108,沧州明珠,0,44800,6.5664,7327.67,301504.0,6.73
2111,威海广泰,1200,1200,18.2474,-1820.91,20076.0,16.73
2116,中国海诚,100,100,8.1316,-27.16,786.0,7.86
2117,东港股份,10000,10000,13.4201,-4300.88,129900.0,12.99
2126,银轮股份,1300,1500,15.3641,-696.16,22350.0,14.9
2135,东南网架,1400,1400,9.1318,-562.56,12222.0,8.73
2139,拓邦股份,0,1200,6.4706,347.3,8112.0,6.76
2142,宁波银行,2400,2500,34.2383,1629.14,87225.0,34.89
2150,通润装备,0,200,7.2316,-22.32,1424.0,7.12
2151,北斗星通,5800,16800,69.8213,-176421.98,996576.0,59.32
2159,三特索道,200,200,10.9247,577.06,2762.0,13.81
2163,海南发展,0,19400,18.8992,51619.35,418264.0,21.56
2166,莱茵生物,10000,10000,9.887,-3069.57,95800.0,9.58
2177,御银股份,0,17300,6.7283,1068.16,117467.0,6.79
2179,中航光电,700,900,46.3417,-2530.51,39177.0,43.53
