时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:16:34.363    201441701       10001           601818          100 证券买入    100             3.4000          已撤
14:07:31.850    221464282       10002           600862          100 证券买入    100             16.8000         已成
14:07:31.944    205462636       10003           300454          101 证券卖出    100             208.2100        已撤
14:07:31.944    209457211       10004           600546          100 证券买入    200             11.8900         已撤
14:07:32.041    225456727       10005           603777          100 证券买入    100             16.5900         已成
14:07:32.042    229464405       10006           002351          101 证券卖出    100             21.2600         已成
14:07:32.042    233457805       10007           300441          101 证券卖出    100             10.6000         已成
14:07:32.043    237464191       10008           600449          100 证券买入    100             12.2800         已成
14:07:32.149    229464406       10009           300220          101 证券卖出    100             43.7800         已撤
14:07:32.150    233457807       10010           300400          101 证券卖出    100             14.1800         已成
14:07:32.240    205462637       10011           600468          101 证券卖出    100             5.0400          已成
14:07:32.240    209457213       10012           300562          101 证券卖出    100             21.4400         已成
14:07:32.240    213463171       10013           603788          100 证券买入    100             18.0800         已成
14:07:32.353    229464407       10014           603345          100 证券买入    100             118.2700        已撤
14:07:32.354    233457808       10015           300212          101 证券卖出    100             56.2700         已撤
14:07:32.455    205462638       10016           000681          100 证券买入    100             18.6400         已成
14:07:32.456    209457214       10017           002273          101 证券卖出    100             16.8800         已成
14:07:32.755    229464408       10018           601390          100 证券买入    200             5.0300          已成
14:07:32.756    233457809       10019           603179          100 证券买入    100             22.5300         已撤
14:07:32.855    213463172       10020           002666          100 证券买入    100             7.1100          已撤
14:07:32.856    217459463       10021           002582          101 证券卖出    100             12.2000         已成
14:07:32.857    221464286       10022           002382          101 证券卖出    100             29.9600         已成
14:07:32.956    237464192       10023           300684          101 证券卖出    100             34.9700         已撤
14:07:33.039    205462640       10024           300138          101 证券卖出    100             12.1500         已成
14:07:33.039    209457215       10025           002595          100 证券买入    100             19.2800         已撤
14:07:33.039    213463173       10026           603129          101 证券卖出    100             67.7600         已撤
14:07:33.039    217459464       10027           002832          101 证券卖出    100             17.0800         已成
14:07:33.143    205462641       10028           300188          101 证券卖出    100             19.7800         已成
14:07:33.144    209457216       10029           000736          101 证券卖出    100             6.5900          已成
14:07:33.254    221464287       10030           002240          101 证券卖出    100             12.8000         已成
14:07:33.254    225456729       10031           603826          101 证券卖出    100             33.7100         已成
14:07:33.255    229464409       10032           002409          101 证券卖出    100             51.6400         已撤
14:07:33.357    213463174       10033           002709          100 证券买入    100             33.5200         已撤
14:07:33.358    217459465       10034           603558          100 证券买入    100             8.6100          已成
14:07:33.443    229464410       10035           300674          101 证券卖出    100             43.6900         已成
14:07:33.443    233457810       10036           300663          100 证券买入    200             27.4800         已成
14:07:33.443    237464194       10037           603939          100 证券买入    100             90.2300         已成
14:07:33.558    213463175       10038           000877          101 证券卖出    100             15.0300         已成
14:07:33.558    217459466       10039           000155          100 证券买入    100             4.9000          已撤
14:07:33.660    201455415       10042           603568          100 证券买入    100             22.9200         已撤
14:07:33.659    233457811       10040           300495          100 证券买入    100             9.5300          已成
14:07:33.660    237464195       10041           002380          101 证券卖出    100             14.0100         已成
14:07:33.764    229464412       10043           000656          100 证券买入    100             8.1600          已成
14:07:33.767    237464196       10044           300171          101 证券卖出    100             16.1300         已撤
14:07:33.848    237464197       10045           603666          100 证券买入    100             86.9400         已成
14:07:33.849    201455416       10046           300489          101 证券卖出    100             30.8200         已撤
14:07:33.849    205462644       10047           002301          100 证券买入    100             16.2900         已成
14:07:33.955    233457812       10048           603018          100 证券买入    100             9.7200          已成
14:07:33.955    237464198       10049           300498          100 证券买入    100             21.7000         已撤
