冻结金额,可用,参考市值,资产
,1303233.79,,12595502.24
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
851,高鸿股份,44800,44800,8.0034,2535.23,361088.0,8.06
931,中关村,200,200,11.5118,-78.35,2224.0,11.12
2050,三花智控,14700,14700,21.6047,-363.62,317226.0,21.58
2079,苏州固锝,25100,25100,13.0704,8775.65,336842.0,13.42
2129,中环股份,15500,15500,21.4142,-2854.77,329065.0,21.23
2174,游族网络,3200,13154,25.0364,3730.07,333059.28,25.320000000000004
2351,漫步者,2200,2200,20.9212,-332.59,45694.0,20.77
2382,蓝帆医疗,11700,11700,29.0718,4074.01,344214.0,29.42
2385,大北农,0,37300,9.074,-6115.52,332343.0,8.91
2402,和而泰,10500,10500,15.5525,3228.52,166530.0,15.86
2425,凯撒文化,11900,19900,17.0125,-3234.61,335315.0,16.85
2481,双塔食品,0,200,17.223,-104.59,3340.0,16.7
2602,世纪华通,21700,21700,15.623,-11349.84,327670.0,15.1
2609,捷顺科技,7800,7800,12.3957,189.5,96876.0,12.42
300073,当升科技,10000,10000,33.084,-5239.63,325600.0,32.56
300273,和佳医疗,35900,35900,8.0676,-16785.45,272840.0,7.6
300274,阳光电源,0,24300,13.8205,9220.91,345060.0,14.2
300280,紫天科技,0,800,46.5992,-463.35,36816.0,46.02
300364,中文在线,47600,47600,7.2748,-25932.49,320348.0,6.73
300373,扬杰科技,0,10400,32.9735,7555.69,350480.0,33.7
300418,昆仑万维,14000,14000,24.5139,-2574.46,340620.0,24.33
300458,全志科技,10000,10000,33.4337,11862.87,346200.0,34.62
300496,中科创达,0,4200,73.4811,10705.53,319326.0,76.03
300525,博思软件,0,1200,36.4487,769.57,44508.0,37.09
300558,贝达药业,2700,2700,127.2936,24290.2,367983.0,136.29
300677,英科医疗,800,2800,117.2396,29569.15,357840.0,127.8
300709,精研科技,2880,2880,88.9363,5655.59,261792.0,90.9
300738,奥飞数据,6100,6100,54.6979,17519.95,351177.0,57.57
511990,华宝添益,3,3,-81763.9333,245591.725,299.925,99.97500000000001
600126,杭钢股份,12900,12900,10.764,-4695.59,134160.0,10.4
600197,伊力特,16900,16900,20.0293,-7762.53,330733.0,19.57
600211,西藏药业,0,700,59.0343,-773.03,40551.0,57.93
600438,通威股份,20100,20100,17.1253,5521.5,349740.0,17.4
600503,华丽家族,77300,77300,4.3201,5402.24,339347.0,4.39
600966,博汇纸业,0,4700,10.0138,-65.0,47000.0,10.0
600988,赤峰黄金,31400,31400,11.0251,26845.17,373032.0,11.88
600993,马应龙,700,700,24.2751,-801.56,16191.0,23.13
601012,隆基股份,0,8700,40.1339,1444.65,350610.0,40.3
603301,振德医疗,7900,7900,45.1605,45183.71,401952.0,50.88
603345,安井食品,1900,1900,116.2079,-414.01,220381.0,115.99
603444,吉比特,700,700,518.6296,6279.29,369320.0,527.6
603566,普莱柯,3100,3100,28.2648,-2805.01,84816.0,27.36
603661,恒林股份,6300,6300,52.3718,-11918.06,318024.0,50.48
603960,克来机电,2300,2300,28.0126,-2811.96,61617.0,26.79
603987,康德莱,20000,20000,16.927,659.46,339200.0,16.96
