冻结金额,可用,参考市值,资产
5539161.05,424408.45,13586356.16,14010764.61
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
16,深康佳Ａ,0,28700,7.6487,3193.41,222712.0,7.76
30,富奥股份,5700,5700,6.5003,-286.95,36765.0,6.45
503,国新健康,2700,2700,9.2203,9908.06,34803.0,12.89
700,模塑科技,0,47200,8.3799,2836.48,398368.0,8.44
723,美锦能源,0,53700,6.7289,9726.23,371067.0,6.91
793,华闻集团,89400,89400,4.0697,13433.43,377268.0,4.22
885,城发环境,0,29300,11.2487,6775.93,336364.0,11.48
910,大亚圣象,0,1900,15.8759,520.78,30685.0,16.15
2022,科华生物,0,16100,19.0507,1759.61,308476.0,19.16
2030,达安基因,13900,13900,26.6795,18772.53,389617.0,28.03
2049,紫光国微,5000,5000,79.9735,132682.65,532550.0,106.51
2079,苏州固锝,22300,29700,13.777,-7336.2,401841.0,13.53
2125,湘潭电化,26600,26600,9.7648,-5182.65,254562.0,9.57
2239,奥特佳,33300,87300,4.3233,36381.5,413802.0,4.74
2317,众生药业,3300,3300,-0.2461,57737.25,56925.0,17.25
2382,蓝帆医疗,7600,7600,28.5248,10603.25,227392.0,29.92
2385,大北农,0,42100,9.2443,3188.71,392372.0,9.32
2411,延安必康,0,34900,7.2111,2754.39,254421.0,7.29
2429,兆驰股份,0,3500,5.2764,817.49,19285.0,5.51
2466,天齐锂业,16600,16700,22.3947,23469.33,397460.0,23.8
2467,二六三,25500,25500,7.4544,4733.49,194820.0,7.64
2528,英飞拓,0,2600,4.9047,65.86,12818.0,4.93
2581,未名医药,13000,13000,27.0087,-2583.67,348530.0,26.81
2600,领益智造,35300,35300,10.8398,22952.61,405597.0,11.49
2930,宏川智慧,15000,15000,13.792,50069.8,256950.0,17.13
2932,明德生物,4400,4400,66.4986,32786.14,325380.0,73.95
300017,网宿科技,39700,39700,9.5616,20183.07,399779.0,10.07
300113,顺网科技,11900,11900,24.2602,18561.72,307258.0,25.82
300159,新研股份,0,22500,4.2628,3538.12,99450.0,4.42
300213,佳讯飞鸿,0,7800,6.5604,464.89,51636.0,6.62
300223,北京君正,300,300,103.0155,2215.36,33120.0,110.4
300255,常山药业,0,21900,6.2239,571.21,136875.0,6.25
300276,三丰智能,0,30700,5.1486,2192.23,160254.0,5.22
300294,博雅生物,3700,8700,43.7106,55500.98,435783.0,50.09
300315,掌趣科技,19030,19030,7.8081,2320.48,150907.9,7.93
300323,华灿光电,0,5800,6.1991,933.32,36888.0,6.36
300352,北信源,0,37200,7.5476,1204.98,281976.0,7.58
300381,溢多利,5600,5600,15.2055,-758.78,84392.0,15.07
300401,花园生物,2200,2200,15.9824,-1325.27,33836.0,15.38
300452,山河药辅,200,200,24.9438,-102.75,4886.0,24.43
300455,康拓红外,0,16100,14.7501,7886.69,245364.0,15.24
300485,赛升药业,700,700,22.1533,-324.33,15183.0,21.69
300510,金冠股份,0,15100,4.5967,502.39,69913.0,4.63
300559,佳发教育,0,16000,21.306,5183.31,346080.0,21.63
300573,兴齐眼药,100,100,147.5321,-831.21,13922.0,139.22
300702,天宇股份,3400,3400,102.3827,8320.8,356422.0,104.83
300767,震安科技,4300,4300,65.3451,-9138.14,271846.0,63.22
300769,德方纳米,100,100,97.1946,463.54,10183.0,101.83
511990,华宝添益,3,3,-25637.5533,77212.516,299.856,99.952
600110,诺德股份,0,57200,5.2324,3296.28,302588.0,5.29
600197,伊力特,12800,12800,18.1897,9347.43,242176.0,18.92
600211,西藏药业,40,40,-1484.689,62165.96,2778.4,69.46000000000001
600521,华海药业,900,900,31.508,1468.8,29826.0,33.14
600755,厦门国贸,0,55700,7.2006,7764.1,408838.0,7.34
600812,华北制药,5900,5900,13.0622,517.9,77585.0,13.15
600827,百联股份,25200,25200,15.5632,107019.55,499212.0,19.81
600882,妙可蓝多,300,300,36.4762,-490.86,10452.0,34.84
600988,赤峰黄金,22700,22700,11.5882,3671.92,266725.0,11.75
603008,喜临门,0,16400,11.2225,287.4,184336.0,11.24
603105,芯能科技,0,26100,9.1249,6397.93,244557.0,9.37
603200,上海洗霸,0,2300,41.2669,1755.22,96669.0,42.03
603229,奥翔药业,4800,4800,47.2227,323.07,226992.0,47.29
603258,电魂网络,300,300,79.5683,-7736.48,16134.0,53.78
603538,美诺华,6900,6900,51.6964,-18122.18,338583.0,49.07
603566,普莱柯,100,100,27.8548,-118.48,2667.0,26.67
603811,诚意药业,1000,1000,28.6239,86.13,28710.0,28.71
603881,数据港,600,600,123.7309,-13794.53,60444.0,100.74
