冻结金额,可用,参考市值,资产
,742502.66,,12626373.73
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
568,泸州老窖,3300,3300,102.9106,28246.07,367851.0,111.47
710,贝瑞基因,5800,5800,57.3738,-2051.92,330716.0,57.02
732,泰禾集团,50500,50500,6.0772,46599.97,353500.0,7.0
793,华闻集团,81900,81900,4.0806,11415.88,345618.0,4.22
977,浪潮信息,9200,9200,37.6405,22811.06,369104.0,40.12
2030,达安基因,12800,12800,26.1367,24234.53,358784.0,28.03
2079,苏州固锝,25100,25100,13.0704,11536.65,339603.0,13.53
2124,天邦股份,25700,25700,12.7933,61594.69,390383.0,15.19
2214,大立科技,12500,12500,27.2148,37689.97,377875.0,30.23
2261,拓维信息,10800,10800,9.1561,5010.17,103896.0,9.62
2317,众生药业,21100,21100,16.6325,13029.08,363975.0,17.25
2382,蓝帆医疗,11700,11700,29.0718,9924.01,350064.0,29.92
2466,天齐锂业,15200,15200,21.7584,31032.4,361760.0,23.8
2510,天汽模,50600,50600,4.4907,10591.92,237820.0,4.7
2603,以岭药业,10500,10500,30.8461,8965.43,332850.0,31.7
300010,立思辰,17100,17100,19.783,14655.27,352944.0,20.64
300016,北陆药业,11500,11500,11.5574,950.07,133860.0,11.64
300017,网宿科技,36400,36400,9.5049,20571.11,366548.0,10.07
300113,顺网科技,8600,8600,25.0134,6936.73,222052.0,25.82
300149,量子生物,900,900,19.923,-128.69,17802.0,19.78
300171,东富龙,20800,20800,15.912,6823.36,337792.0,16.24
300273,和佳医疗,35900,35900,8.0676,-7451.45,282174.0,7.86
300280,紫天科技,800,800,46.5983,6481.4,43760.0,54.7
300299,富春股份,18300,18300,8.7957,24234.86,185196.0,10.12
300364,中文在线,12200,12200,8.8254,-2139.77,105530.0,8.65
300390,天华超净,23900,23900,14.0296,16500.72,351808.0,14.72
300453,三鑫医疗,1700,1700,20.1613,2547.86,36822.0,21.66
300511,雪榕生物,23500,23500,12.1327,22262.23,307380.0,13.08
300573,兴齐眼药,400,400,143.8941,-1869.63,55688.0,139.22
300702,天宇股份,3200,3200,103.8156,3246.19,335456.0,104.83
300767,震安科技,800,800,63.6295,-327.63,50576.0,63.22
511990,华宝添益,3,3,-81763.9333,245591.65600000002,299.856,99.952
600211,西藏药业,5200,5200,65.0143,23117.53,361192.0,69.46
600271,航天信息,19000,19000,17.7438,25388.69,362520.0,19.08
600511,国药股份,8800,8800,38.1684,10925.88,346808.0,39.41
600521,华海药业,10100,10100,33.5898,-4542.64,334714.0,33.14
600723,首商股份,15100,15100,8.5209,3610.12,132276.0,8.76
600812,华北制药,25900,25900,13.2938,-3725.52,340585.0,13.15
600827,百联股份,23100,23100,14.8867,113728.27,457611.0,19.81
600984,建设机械,1200,1200,23.0193,-71.16,27552.0,22.96
601162,天风证券,50600,50600,6.9827,42366.93,395692.0,7.82
601777,力帆股份,56700,56700,4.7633,13420.1,283500.0,5.0
603566,普莱柯,3100,3100,28.2648,-4944.01,82677.0,26.67
603661,恒林股份,6300,6300,52.3718,-12359.06,317583.0,50.41
603890,春秋电子,1000,1000,16.5528,897.19,17450.0,17.45
603987,康德莱,20000,20000,16.927,-6140.54,332400.0,16.62
