时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:16:42.224    209443613       10001           601818          100 证券买入    100             3.4000          已撤
09:32:47.178    213450060       10002           002897          101 证券卖出    1100            33.4500         已成
09:32:47.277    233444536       10004           603027          101 证券卖出    1100            30.5000         已成
09:32:47.277    229451301       10003           300768          101 证券卖出    500             45.2100         已成
09:32:47.378    221451272       10005           603267          101 证券卖出    100             42.7100         已成
09:32:47.379    225443518       10006           300709          100 证券买入    1100            88.9200         已撤
09:32:47.476    221451273       10007           300751          100 证券买入    100             299.2700        已成
09:32:47.476    225443519       10008           603658          100 证券买入    100             164.2800        已成
09:32:52.476    221451292       10009           002897          101 证券卖出    1100            33.4400         已成
09:32:52.576    229451323       10010           300768          101 证券卖出    600             45.2000         已成
09:32:52.580    201442215       10011           603027          101 证券卖出    800             30.5000         已成
09:32:52.676    209444110       10012           603267          101 证券卖出    500             42.7000         已成
09:32:52.676    213450082       10013           603658          100 证券买入    300             164.3000        已成
09:32:52.776    201442216       10014           300751          100 证券买入    100             298.7800        已成
09:32:57.777    201442227       10015           002897          101 证券卖出    1100            33.4400         已成
09:32:57.777    205449531       10016           300768          101 证券卖出    600             45.2100         已成
09:32:57.876    225443551       10017           603027          101 证券卖出    800             30.5200         已成
09:32:57.876    229451331       10018           603267          101 证券卖出    1000            42.7100         已成
09:32:57.979    201442228       10019           300709          100 证券买入    200             89.0700         已成
09:32:58.077    213450091       10020           603658          100 证券买入    800             164.1700        已成
09:33:08.076    209444156       10021           002897          101 证券卖出    300             33.4000         已成
09:33:08.076    213450123       10022           300709          100 证券买入    300             89.5300         已撤
09:33:13.080    225443616       10023           002897          101 证券卖出    300             33.4300         已成
09:33:13.175    201442294       10024           300709          100 证券买入    600             89.7200         已成
09:33:18.177    217446269       10025           002897          101 证券卖出    600             33.4200         已成
09:33:18.177    221451378       10026           300709          100 证券买入    600             89.2800         已撤
09:33:23.179    205449598       10027           002897          101 证券卖出    600             33.4500         已成
09:33:23.276    213450179       10028           300709          100 证券买入    500             89.3100         已撤
09:33:28.274    217446289       10029           603027          101 证券卖出    500             30.6200         已成
09:33:28.275    221451400       10030           300709          100 证券买入    1300            89.5900         已成
09:33:33.274    217446303       10031           603267          101 证券卖出    400             42.7400         已成
09:33:33.383    209444242       10032           300709          100 证券买入    1000            89.5900         已成
09:33:38.381    225443665       10033           603267          101 证券卖出    700             42.7500         已成
09:33:38.473    237451110       10034           300709          100 证券买入    900             89.5800         已成
09:33:43.475    225443671       10035           603267          101 证券卖出    600             42.7700         已成
09:33:43.476    229451451       10036           300709          100 证券买入    600             89.5800         已成
09:33:48.473    229451458       10037           300768          101 证券卖出    100             45.3200         已成
09:33:48.474    233444696       10038           603267          101 证券卖出    700             42.7400         已成
09:33:48.581    205449647       10039           300709          100 证券买入    400             89.5300         已成
09:33:53.575    209444274       10040           300768          101 证券卖出    100             45.3200         已成
09:33:53.575    213450230       10041           603267          101 证券卖出    700             42.7900         已成
09:33:53.677    225443691       10042           300709          100 证券买入    200             89.3800         已成
09:33:58.674    229451470       10043           300768          101 证券卖出    300             45.3300         已成
09:33:58.675    233444711       10044           603267          101 证券卖出    1000            42.7500         已成
09:33:58.773    205449656       10045           300709          100 证券买入    900             89.3200         已成
09:34:08.773    217446364       10046           300768          101 证券卖出    200             45.3600         已成
09:34:18.773    209444343       10047           300768          101 证券卖出    300             45.3600         已成
09:34:23.774    233444787       10048           300768          101 证券卖出    200             45.3600         已成
09:34:38.772    225443790       10049           603267          101 证券卖出    400             42.7900         已成
09:34:38.873    209444381       10050           300768          101 证券卖出    700             45.3900         已成
09:34:38.873    213450328       10051           300709          100 证券买入    100             89.2500         已成
09:34:43.871    217446448       10052           300768          101 证券卖出    400             45.3600         已成
09:34:43.974    225443806       10053           300709          100 证券买入    100             89.1800         已成
09:34:48.971    201442518       10055           300709          100 证券买入    200             89.1500         已成
09:34:48.970    237451251       10054           300768          101 证券卖出    300             45.4000         已成
09:34:53.971    225443848       10056           300768          101 证券卖出    300             45.4000         已成
09:34:58.971    229451631       10057           300768          101 证券卖出    400             45.3700         已成
09:34:59.070    205449787       10058           603267          101 证券卖出    200             42.8100         已成
09:35:24.069    213450427       10059           300768          101 证券卖出    300             45.4800         已成
09:35:39.068    217446553       10060           300768          101 证券卖出    800             45.5000         已成
09:35:44.071    201442600       10061           300768          101 证券卖出    200             45.4900         已成
09:35:54.069    205449854       10062           300768          101 证券卖出    600             45.4800         已成
09:35:54.070    209444504       10063           603267          101 证券卖出    200             42.7900         已成
09:35:59.068    225443915       10064           603267          101 证券卖出    600             42.7700         已成
09:35:59.168    201442609       10065           300768          101 证券卖出    100             45.4800         已成
09:36:59.163    209444575       10066           300768          101 证券卖出    100             45.4800         已成
