冻结金额,可用,参考市值,资产
,8045697.96,,110351830.1
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
1,平安银行,50200,50200,15.2523,-17687.84,747980.0,14.9
11,深物业A,8100,8100,20.5854,-17864.03,148878.0,18.38
96,广聚能源,0,6600,11.827,19.69,78078.0,11.83
100,TCL科技,152400,152400,7.235,32762.29,1135380.0,7.45
333,美的集团,14500,14700,69.4873,21207.06,1042671.0,70.93
501,鄂武商Ａ,5400,5400,18.9095,-9231.3,92880.0,17.2
513,丽珠集团,0,7500,51.2908,-2406.34,382275.0,50.97
526,紫光学大,4800,4800,77.6807,-56451.15,316416.0,65.92
532,华金资本,7100,7100,13.847,-3528.75,94785.0,13.35
661,长春高新,0,2300,451.8694,-1999.67,1037300.0,451.0
698,沈阳化工,61100,61100,6.9647,-50389.3,375154.0,6.14
725,京东方Ａ,212800,212800,5.3308,80693.87,1215088.0,5.71
733,振华科技,5200,5200,43.2409,1035.26,225888.0,43.44
799,酒鬼酒,5600,6800,91.1488,-8559.92,611252.0,89.89
828,东莞控股,27500,27500,14.9571,-123395.91,287925.0,10.47
921,海信家电,38900,38900,14.1403,7766.5,557826.0,14.34
935,四川双马,16400,16400,15.2501,654.48,250756.0,15.29
948,南天信息,20160,20160,14.3294,1020.27,289900.8,14.379999999999999
959,首钢股份,0,3800,5.4974,-2574.14,18316.0,4.82
2027,分众传媒,91400,91400,7.8097,-44761.34,669048.0,7.32
2053,云南能投,0,6600,8.2378,-711.24,53658.0,8.13
2078,太阳纸业,47600,47600,13.5007,40424.66,683060.0,14.35
2084,海鸥住工,6200,6200,13.392,-5654.45,77376.0,12.48
2100,天康生物,0,4900,18.1231,-946.09,87857.0,17.93
2163,海南发展,23100,23100,18.3965,-39419.72,385539.0,16.69
2187,广百股份,0,7400,11.6835,-321.69,86136.0,11.64
2271,东方雨虹,13900,13900,52.7457,121684.66,854850.0,61.5
2273,水晶光电,61400,61400,16.7865,-35394.6,995294.0,16.21
2352,顺丰控股,12300,12400,86.559,-44132.15,1029200.0,83.0
2371,北方华创,5600,5800,181.4815,20349.41,1072942.0,184.99
2425,凯撒文化,0,23900,11.5671,-3994.83,272460.0,11.4
2444,巨星科技,17800,17800,21.6621,-16591.86,368994.0,20.73
2460,赣锋锂业,10300,10300,51.0655,4577.89,530553.0,51.51
2541,鸿路钢构,15800,22500,45.9199,-4272.02,1028925.0,45.73
2557,洽洽食品,4900,4900,68.1249,-8011.04,325801.0,66.49
2594,比亚迪,11100,11100,93.4364,-9395.55,1027749.0,92.59
2616,长青集团,22300,22300,11.3452,2113.08,255112.0,11.44
2683,宏大爆破,0,7700,51.4923,-787.38,395703.0,51.39
2705,新宝股份,0,4900,43.9042,-3548.63,211582.0,43.18
2734,利民股份,0,4400,17.0038,-1644.72,73172.0,16.63
2735,王子新材,5000,5000,35.4836,33631.97,211050.0,42.21
2757,南兴股份,17100,17100,20.8878,8417.43,365598.0,21.38
