冻结金额,可用,参考市值,资产
,892414.33,,12417032.37
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
568,泸州老窖,3300,3300,102.9106,23725.07,363330.0,110.1
710,贝瑞基因,5800,5800,57.3738,-1007.92,331760.0,57.2
732,泰禾集团,0,50500,6.0773,14273.84,321180.0,6.36
793,华闻集团,0,81900,4.0807,762.2,334971.0,4.09
977,浪潮信息,0,9200,37.6413,4956.13,351256.0,38.18
2030,达安基因,0,12800,26.1378,19868.1,354432.0,27.69
2079,苏州固锝,25100,25100,13.0704,-10300.35,317766.0,12.66
2124,天邦股份,25700,25700,12.7933,26128.69,354917.0,13.81
2214,大立科技,12500,12500,27.2148,24314.97,364500.0,29.16
2261,拓维信息,0,10800,9.1563,580.19,99468.0,9.21
2317,众生药业,21100,21100,16.6325,9864.08,360810.0,17.1
2382,蓝帆医疗,11700,11700,29.0718,8520.01,348660.0,29.8
2466,天齐锂业,15200,15200,21.7584,11576.4,342304.0,22.52
2510,天汽模,0,50600,4.4908,-544.62,226688.0,4.48
2603,以岭药业,10500,10500,30.8461,2665.43,326550.0,31.1
300010,立思辰,17100,17100,19.783,10722.27,349011.0,20.41
300016,北陆药业,11500,11500,11.5574,-1234.93,131675.0,11.45
300017,网宿科技,0,36400,9.505,7824.2,353808.0,9.72
300113,顺网科技,8600,8600,25.0134,142.73,215258.0,25.03
300149,量子生物,900,900,19.923,-191.69,17739.0,19.71
300171,东富龙,20800,20800,15.912,9735.36,340704.0,16.38
300273,和佳医疗,35900,35900,8.0676,-4938.45,284687.0,7.93
300280,紫天科技,800,800,46.5983,5585.4,42864.0,53.58
300299,富春股份,18300,18300,8.7957,7398.86,168360.0,9.2
300364,中文在线,0,12200,8.8257,-7755.75,99918.0,8.19
300390,天华超净,0,23900,14.0299,-2864.99,332449.0,13.91
300453,三鑫医疗,0,1700,20.1617,150.18,34425.0,20.25
300511,雪榕生物,23500,23500,12.1327,15682.23,300800.0,12.8
300573,兴齐眼药,400,400,143.8941,-1097.63,56460.0,141.15
300702,天宇股份,3200,3200,103.8156,4206.19,336416.0,105.13
300767,震安科技,800,800,63.6295,-343.63,50560.0,63.2
511990,华宝添益,3,3,-81763.9333,245591.758,299.95799999999997,99.98599999999999
600211,西藏药业,200,5200,65.0143,22701.58,360776.0,69.38
600271,航天信息,0,19000,17.7438,9238.7,346370.0,18.23
600511,国药股份,0,8800,38.1684,6437.9,342320.0,38.9
600521,华海药业,10100,10100,33.5898,-3633.64,335623.0,33.23
600723,首商股份,15100,15100,8.5209,2100.12,130766.0,8.66
600812,华北制药,25900,25900,13.2938,-28071.52,316239.0,12.21
600827,百联股份,18100,23100,14.8867,72148.29,416031.0,18.01
600984,建设机械,0,1200,23.0193,-983.16,26640.0,22.2
601162,天风证券,0,50600,6.9827,8464.94,361790.0,7.15
601777,力帆股份,0,56700,4.7633,12286.1,282366.0,4.98
603566,普莱柯,3100,3100,28.2648,-6091.01,81530.0,26.3
603661,恒林股份,6300,6300,52.3718,-15320.06,314622.0,49.94
603890,春秋电子,1000,1000,16.5528,307.19,16860.0,16.86
603987,康德莱,20000,20000,16.927,-6740.54,331800.0,16.59
