时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:18:47.677    238049003       664967          601818          700 担保品买入  100             3.6000          已撤
09:36:54.321    218045323       665854          002057          701 担保品卖出  2900            7.8700          已成
09:36:54.358    226040203       665855          300364          701 担保品卖出  5200            8.3900          已成
09:36:54.426    234042768       665856          300492          701 担保品卖出  100             45.6000         已撤
09:36:54.515    202039994       665857          600834          701 担保品卖出  1900            11.4300         已成
09:36:54.516    206047469       665858          600515          701 担保品卖出  27700           6.9500          已成
09:36:54.583    218045324       665859          603501          701 担保品卖出  100             207.4400        已成
09:36:54.620    226040204       665860          603605          701 担保品卖出  100             183.7400        已撤
09:36:54.730    238049742       665861          002449          701 担保品卖出  2500            14.7400         已成
09:36:54.785    206047470       665862          002581          701 担保品卖出  1200            23.1700         已成
09:36:54.870    214048244       665863          300119          701 担保品卖出  900             25.6800         已成
09:36:54.961    222051138       665864          601865          701 担保品卖出  600             22.4300         已成
09:36:54.993    230049950       665867          300118          701 担保品卖出  2000            18.0900         已成
09:36:55.001    238049743       665866          002117          701 担保品卖出  2000            12.0300         已成
09:36:55.007    206047471       665865          000795          701 担保品卖出  7400            6.4500          已撤
09:36:55.044    214048245       665868          002157          701 担保品卖出  2600            21.1000         已成
09:36:55.090    222051139       665869          300031          701 担保品卖出  1400            25.2500         已成
09:36:55.127    230049951       665870          300678          701 担保品卖出  300             23.0600         已成
09:36:55.189    238049744       665871          300740          701 担保品卖出  3000            22.1900         已成
09:36:55.241    210043579       665872          300159          701 担保品卖出  16500           5.1000          已成
09:36:55.271    222051140       665873          300199          701 担保品卖出  4800            8.7800          部撤
09:36:55.354    206047473       665874          300758          701 担保品卖出  100             32.5700         已成
09:36:55.381    214048246       665875          300299          700 担保品买入  5200            11.7300         已成
09:36:55.448    206047474       665876          600057          700 担保品买入  5600            6.6700          已成
09:36:55.488    222051142       665877          300146          700 担保品买入  4100            24.0000         已成
09:36:55.547    238049747       665878          300775          700 担保品买入  1200            32.1800         已成
09:36:55.700    214048248       665879          600089          700 担保品买入  18600           8.6400          已成
09:36:55.716    222051143       665880          600668          700 担保品买入  1000            17.0100         已成
09:36:55.746    230049954       665881          002233          700 担保品买入  2300            15.1300         已成
09:36:55.793    238049748       665882          300618          700 担保品买入  400             72.8400         已成
09:36:55.900    206047476       665883          000732          700 担保品买入  5100            6.4000          已撤
09:36:55.961    214048249       665884          300122          700 担保品买入  100             186.7200        已成
09:36:55.987    222051144       665885          300136          700 担保品买入  500             53.3500         已成
09:36:56.034    230049955       665886          300171          700 担保品买入  900             24.8500         已成
09:36:56.041    238049749       665887          300083          700 担保品买入  800             10.0800         已撤
09:36:56.092    218045325       665888          600531          700 担保品买入  20600           6.7700          已成
09:37:01.048    218045331       665899          300199          701 担保品卖出  2800            8.7900          已成
09:37:01.081    226040217       665900          300758          701 担保品卖出  300             32.6600         已成
09:37:01.133    234042779       665901          300159          701 担保品卖出  16200           5.1000          已成
09:37:01.228    202040005       665902          300364          701 担保品卖出  4200            8.3900          已成
09:37:01.440    234042781       665903          300492          701 担保品卖出  100             45.5700         已撤
09:37:01.493    202040007       665904          600515          701 担保品卖出  45800           6.9500          部撤
09:37:01.541    210043592       665905          603501          701 担保品卖出  300             207.5700        已成
09:37:01.589    218045334       665906          603605          701 担保品卖出  100             183.6400        已撤
09:37:01.827    226040219       665910          300118          701 担保品卖出  15900           18.1100         已成
09:37:01.974    234042782       665912          300119          701 担保品卖出  500             25.7600         已成
09:37:02.007    202040008       665914          601865          701 担保品卖出  1500            22.4200         已成
09:37:02.018    210043593       665913          300031          701 担保品卖出  1700            25.2400         已撤
09:37:02.116    218045335       665915          300678          701 担保品卖出  500             23.0500         已成
09:37:02.144    226040220       665916          300740          701 担保品卖出  3100            22.1900         已成
09:37:02.205    234042783       665918          300299          700 担保品买入  14700           11.7100         已成
09:37:02.251    202040009       665919          600057          700 担保品买入  5600            6.6900          已成
09:37:02.287    222051153       665920          300146          700 担保品买入  3300            24.0400         已成
09:37:02.409    214048259       665921          600668          700 担保品买入  1000            17.0200         已成
09:37:02.417    222051154       665922          300775          700 担保品买入  1200            32.1600         已成
09:37:02.451    238049759       665923          300083          700 担保品买入  800             10.1200         已成
09:37:02.529    206047485       665924          600531          700 担保品买入  36300           6.7800          已成
09:37:02.539    222051155       665925          300618          700 担保品买入  100             72.8300         已成
09:37:07.112    222051165       665927          300492          701 担保品卖出  100             45.4900         已成
09:37:07.206    238049770       665928          002449          701 担保品卖出  8100            14.6800         已成
09:37:07.269    206047495       665930          300199          701 担保品卖出  4600            8.7800          已成
09:37:07.269    210043604       665929          300119          701 担保品卖出  1700            25.7600         已成
09:37:07.310    226040227       665931          300758          701 担保品卖出  700             32.5000         已成
09:37:07.378    206047496       665932          002233          700 担保品买入  3800            15.0700         已撤
09:37:07.399    214048271       665933          300618          700 担保品买入  500             72.6300         已成
09:37:12.424    238049782       665935          300364          701 担保品卖出  3800            8.4100          已撤
09:37:12.442    214048281       665936          603605          701 担保品卖出  100             183.4900        已撤
09:37:12.520    226040235       665937          002057          701 担保品卖出  900             7.8600          已成
09:37:12.551    234042805       665938          002449          701 担保品卖出  900             14.7400         已撤
09:37:12.635    202040028       665939          002581          701 担保品卖出  3100            23.1600         已撤
09:37:12.719    210043613       665940          300119          701 担保品卖出  1400            25.8000         已成
09:37:12.751    218045353       665941          002157          701 担保品卖出  5400            21.0900         已成
09:37:12.775    226040236       665942          300199          701 担保品卖出  4600            8.7900          已成
09:37:13.045    234042806       665943          300758          701 担保品卖出  200             32.6900         已成
09:37:13.049    238049783       665944          002233          700 担保品买入  9800            15.1100         已成
09:37:13.076    210043614       665945          300136          700 担保品买入  1900            53.4300         已成
09:37:13.079    214048282       665946          300618          700 担保品买入  100             72.6600         已撤
09:37:13.080    218045354       665947          000732          700 担保品买入  8700            6.4100          已成
09:37:13.144    238049784       665948          300171          700 担保品买入  800             24.8400         已成
09:37:13.228    218045355       665949          600531          700 担保品买入  13200           6.8100          已成
09:37:18.170    226040243       665951          002581          701 担保品卖出  1200            23.1200         已成
09:37:18.238    202040036       665953          300119          701 担保品卖出  1600            25.8000         已成
09:37:18.245    206047516       665952          002449          701 担保品卖出  2400            14.6900         已成
09:37:18.269    218045361       665954          300031          701 担保品卖出  3100            25.1900         已撤
09:37:18.333    226040244       665955          300678          701 担保品卖出  200             23.0800         已成
09:37:18.435    234042819       665956          300199          701 担保品卖出  5200            8.7900          已成
09:37:18.467    202040037       665957          300758          701 担保品卖出  200             32.6400         已成
09:37:18.467    206047517       665958          603605          701 担保品卖出  100             183.3900        已撤
09:37:18.582    218045362       665959          002057          701 担保品卖出  2200            7.8600          已成
09:37:18.676    226040245       665960          300364          701 担保品卖出  3900            8.3900          已成
09:37:18.725    234042820       665961          600668          700 担保品买入  800             17.0000         已成
09:37:18.732    202040038       665962          300146          700 担保品买入  800             24.0900         已成
09:37:18.780    210043623       665963          002233          700 担保品买入  3500            15.1100         已成
09:37:18.817    218045363       665964          300618          700 担保品买入  300             72.7800         已成
09:37:18.893    234042821       665965          000732          700 担保品买入  9900            6.4100          已成
09:37:18.957    202040039       665966          300122          700 担保品买入  700             187.3100        已撤
