证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
561,700,担保品买入,300,8.47,已成,0
2920,701,担保品卖出,200,72.38,部分成交,0
2920,701,担保品卖出,100,72.38,部分成交,0
639,700,担保品买入,100,6.02,已成,0
2920,701,担保品卖出,200,72.38,部分成交,0
300037,701,担保品卖出,400,58.7,部分成交,0
2920,701,担保品卖出,100,72.38,已成,0
300037,701,担保品卖出,100,58.65,部分成交,0
300037,701,担保品卖出,100,58.65,部分成交,0
300037,701,担保品卖出,200,58.62,已成,0
2709,701,担保品卖出,200,41.0,已成,0
885,701,担保品卖出,500,13.11,已成,0
300636,701,担保品卖出,400,37.87,已成,0
100,701,担保品卖出,1300,6.88,部分成交,0
100,701,担保品卖出,1000,6.88,部分成交,0
100,701,担保品卖出,1400,6.88,部分成交,0
100,701,担保品卖出,1000,6.88,部分成交,0
100,701,担保品卖出,1900,6.88,部分成交,0
100,701,担保品卖出,200,6.88,部分成交,0
100,701,担保品卖出,900,6.88,部分成交,0
2833,701,担保品卖出,100,35.4,已成,0
100,701,担保品卖出,400,6.88,部分成交,0
100,701,担保品卖出,1500,6.88,部分成交,0
300010,701,担保品卖出,2900,23.53,已成,0
100,701,担保品卖出,2000,6.88,部分成交,0
100,701,担保品卖出,300,6.88,部分成交,0
300149,701,担保品卖出,1200,20.06,部分成交,0
100,701,担保品卖出,1500,6.88,部分成交,0
100,701,担保品卖出,4900,6.88,部分成交,0
300149,701,担保品卖出,300,20.03,部分成交,0
300149,701,担保品卖出,100,20.02,部分成交,0
100,701,担保品卖出,600,6.88,部分成交,0
2126,701,担保品卖出,200,14.61,部分成交,0
300149,701,担保品卖出,900,20.02,部分成交,0
100,701,担保品卖出,500,6.88,部分成交,0
2126,701,担保品卖出,1700,14.6,已成,0
300149,701,担保品卖出,100,19.99,部分成交,0
100,701,担保品卖出,500,6.88,部分成交,0
100,701,担保品卖出,41600,6.88,部分成交,0
300149,701,担保品卖出,1400,19.99,已成,0
100,701,担保品卖出,500,6.88,部分成交,0
32,701,担保品卖出,200,26.0,部分成交,0
100,701,担保品卖出,300,6.88,部分成交,0
2091,701,担保品卖出,912,7.08,部分成交,0
100,701,担保品卖出,300,6.88,部分成交,0
32,701,担保品卖出,400,26.0,已成,0
2091,701,担保品卖出,2800,7.08,部分成交,0
100,701,担保品卖出,1700,6.88,已成,0
300724,701,担保品卖出,100,88.6,部分成交,0
2091,701,担保品卖出,688,7.08,已成,0
300724,701,担保品卖出,200,88.58,部分成交,0
300724,701,担保品卖出,100,88.58,部分成交,0
729,701,担保品卖出,400,7.4,已成,0
300724,701,担保品卖出,100,88.55,部分成交,0
2090,701,担保品卖出,400,10.03,已成,0
300724,701,担保品卖出,100,88.55,已成,0
826,701,担保品卖出,100,8.79,已成,0
300125,701,担保品卖出,300,15.65,已成,0
544,700,担保品买入,100,8.01,已成,0
300427,701,担保品卖出,300,20.48,部分成交,0
2341,701,担保品卖出,700,5.22,已成,0
300427,701,担保品卖出,100,20.48,已成,0
2709,701,担保品卖出,1400,41.0,已成,0
913,701,担保品卖出,1000,17.78,已成,0
300171,701,担保品卖出,2400,18.09,已成,0
300558,701,担保品卖出,100,136.88,部分成交,0
300558,701,担保品卖出,100,136.6,已成,0
300291,701,担保品卖出,1700,6.36,部分成交,0
300291,701,担保品卖出,3900,6.36,已成,0
2812,701,担保品卖出,300,75.07,已成,0
155,701,担保品卖出,200,5.5,部分成交,0
155,701,担保品卖出,200,5.5,部分成交,0
155,701,担保品卖出,100,5.49,部分成交,0
155,701,担保品卖出,600,5.49,部分成交,0
155,701,担保品卖出,200,5.49,部分成交,0
155,701,担保品卖出,200,5.49,部分成交,0
155,701,担保品卖出,200,5.49,部分成交,0
155,701,担保品卖出,100,5.49,部分成交,0
155,701,担保品卖出,100,5.49,部分成交,0
2475,701,担保品卖出,1700,54.88,已成,0
