冻结金额,可用,参考市值,资产
,5176571.33,,88392411.03
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
1,平安银行,8200,8200,15.1328,59.19,124148.0,15.14
4,国农科技,0,400,23.2297,704.14,9996.0,24.99
7,全新好,300,300,9.1918,-51.55,2706.0,9.02
11,深物业A,3200,3200,20.9076,-4248.38,62656.0,19.58
26,飞亚达,100,100,14.8376,174.24,1658.0,16.58
35,中国天楹,100,100,5.3411,-7.11,527.0,5.27
46,泛海控股,0,100,4.1271,12.29,425.0,4.25
48,京基智农,12,1612,36.2496,5965.08,64399.4,39.95
49,德赛电池,100,100,55.221,202.9,5725.0,57.25
70,特发信息,18100,18100,13.6627,-39144.97,208150.0,11.5
88,盐田港,7200,7200,7.0214,-1090.11,49464.0,6.87
100,TCL科技,41600,61300,7.0741,5267.93,438908.0,7.16
156,华数传媒,100,100,11.1522,12.78,1128.0,11.28
301,东方盛虹,500,500,5.8972,101.41,3050.0,6.1
400,许继电气,3500,3500,16.1992,-1222.08,55475.0,15.85
403,双林生物,500,500,39.7239,-701.97,19160.0,38.32
411,英特集团,0,1300,18.5241,332.7,24414.0,18.78
423,东阿阿胶,0,500,46.0261,241.94,23255.0,46.51
429,粤高速Ａ,100,100,7.0414,-18.14,686.0,6.86
430,张家界,100,100,5.5911,5.89,565.0,5.65
488,晨鸣纸业,200,22700,5.7072,518.52,130071.0,5.73
501,鄂武商Ａ,12700,12700,20.3196,-21585.36,236474.0,18.62
513,丽珠集团,800,800,52.2142,500.65,42272.0,52.84
524,岭南控股,0,2300,10.3184,325.78,24058.0,10.46
526,紫光学大,100,100,66.0864,363.36,6972.0,69.72
529,广弘控股,700,700,9.3575,43.75,6594.0,9.42
531,穗恒运Ａ,400,400,10.5883,-79.31,4156.0,10.39
532,华金资本,400,400,13.1951,181.95,5460.0,13.65
537,广宇发展,100,100,7.8616,-7.16,779.0,7.79
538,云南白药,0,400,112.2261,2933.58,47824.0,119.56
543,皖能电力,0,100,4.341,1.9,436.0,4.36
544,中原环保,0,300,7.5127,35.19,2289.0,7.63
547,航天发展,0,3100,20.4812,5638.17,69130.0,22.3
555,神州信息,0,1900,17.0554,5803.7,38209.0,20.11
568,泸州老窖,1500,3100,140.4746,22615.68,458087.0,147.77
581,威孚高科,1200,1200,25.3251,41.92,30432.0,25.36
596,古井贡酒,0,300,242.0466,2242.03,74856.0,249.52
598,兴蓉环境,300,300,5.211,23.69,1587.0,5.29
601,韶能股份,800,800,6.9314,94.89,5640.0,7.05
603,盛达资源,20,20,12.5635,136.33,387.6,19.380000000000003
633,合金投资,300,300,4.3609,20.74,1329.0,4.43
636,风华高科,4000,4000,35.1524,-11769.52,128840.0,32.21
656,金科股份,3000,3000,12.1157,-6617.19,29730.0,9.91
671,阳光城,800,800,7.1227,-130.13,5568.0,6.96
678,襄阳轴承,0,500,5.6491,-39.53,2785.0,5.57
681,视觉中国,400,400,17.5935,-65.41,6972.0,17.43
688,国城矿业,0,200,22.715,37.0,4580.0,22.9
703,恒逸石化,8100,19700,12.3585,1802.59,245265.0,12.45
705,浙江震元,0,1400,9.4914,-323.93,12964.0,9.26
710,贝瑞基因,1000,1000,81.4415,-17941.5,63500.0,63.5
719,中原传媒,400,400,8.2367,-10.66,3284.0,8.21
722,湖南发展,0,5800,8.6972,-8857.83,41586.0,7.17
725,京东方Ａ,111200,111200,5.1735,44088.16,619384.0,5.57
728,国元证券,200,400,11.0673,-22.92,4404.0,11.01
729,燕京啤酒,5200,5200,8.262,-1986.15,40976.0,7.88
733,振华科技,4000,4000,37.4064,32054.49,181680.0,45.42
739,普洛药业,1100,1100,27.8774,332.86,30998.0,28.18
766,通化金马,100,100,5.3811,-13.11,525.0,5.25
786,北新建材,1700,1700,34.0189,-2837.16,54995.0,32.35
799,酒鬼酒,1388,6288,96.1611,-19876.84,584784.0,93.0
800,一汽解放,0,600,14.2443,225.45,8772.0,14.62
802,北京文化,5000,5000,9.0306,846.77,46000.0,9.2
811,冰轮环境,700,700,9.0009,-896.66,5404.0,7.72
823,超声电子,2700,2700,13.7028,640.47,37638.0,13.94
828,东莞控股,20800,20800,11.799,-21819.46,223600.0,10.75
830,鲁西化工,200,200,10.2721,-32.41,2022.0,10.11
848,承德露露,200,200,8.3917,-38.34,1640.0,8.2
860,顺鑫农业,5400,5400,76.0481,-14245.7,396414.0,73.41
869,张裕Ａ,4100,5100,37.248,6384.99,196350.0,38.5
876,新希望,3500,3500,36.3076,11173.37,138250.0,39.5
895,双汇发展,2100,2100,61.3437,2092.29,130914.0,62.34
901,航天科技,0,10700,13.1335,605.08,141133.0,13.19
903,云内动力,0,6000,6.6478,4273.33,44160.0,7.36
910,大亚圣象,3700,3700,22.2958,-4387.5,78107.0,21.11
913,钱江摩托,0,1300,19.7313,5003.31,30654.0,23.58
921,海信家电,2400,2400,14.8272,-1337.17,34248.0,14.27
929,兰州黄河,200,200,7.9116,-6.32,1576.0,7.88
930,中粮科技,13900,14100,8.5456,24314.2,144807.0,10.27
932,华菱钢铁,0,14800,4.8333,2022.84,73556.0,4.97
935,四川双马,0,200,15.5934,-2.68,3116.0,15.58
938,紫光股份,2000,2000,31.1522,7235.54,69540.0,34.77
948,南天信息,200,400,13.8429,78.83,5616.0,14.04
951,中国重汽,100,100,35.4599,200.01,3746.0,37.46
958,东方能源,600,600,5.3811,77.35,3306.0,5.51
959,首钢股份,15300,15300,5.256,2202.61,82620.0,5.4
960,锡业股份,100,100,9.752,11.8,987.0,9.87
963,华东医药,4800,4800,28.6442,-4580.39,132912.0,27.69
967,盈峰环境,400,400,9.3719,-104.75,3644.0,9.11
976,华铁股份,800,800,7.2534,-98.69,5704.0,7.13
977,浪潮信息,100,100,35.7572,18.28,3594.0,35.94
997,新大陆,100,100,17.5135,7.65,1759.0,17.59
2001,新和成,2300,2300,33.5592,2140.87,79327.0,34.49
2003,伟星股份,600,600,6.1331,100.17,3780.0,6.3
2004,华邦健康,100,100,5.5711,-7.11,550.0,5.5
2007,华兰生物,0,800,56.0423,-113.86,44720.0,55.9
2008,大族激光,100,100,37.3175,-34.75,3697.0,36.97
2010,传化智联,100,100,6.0612,-3.12,603.0,6.03
2014,永新股份,250,250,10.0196,447.61,2952.5,11.81
2016,世荣兆业,500,500,10.1303,-1415.16,3650.0,7.3
2020,京新药业,100,100,12.4325,-16.25,1227.0,12.27
