证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300353,701,担保品卖出,88,13.9,已成,0
2385,701,担保品卖出,300,10.53,部分成交,0
2385,701,担保品卖出,1900,10.53,已成,0
2425,701,担保品卖出,2000,19.47,部分成交,0
2425,701,担保品卖出,1900,19.47,部分成交,0
2425,701,担保品卖出,2500,19.47,已成,0
300336,701,担保品卖出,1500,5.28,已成,0
2239,701,担保品卖出,4300,7.18,已成,0
600532,701,担保品卖出,100,11.06,已成,0
608,701,担保品卖出,900,5.37,已成,0
2547,701,担保品卖出,2500,7.54,已成,0
300420,701,担保品卖出,1200,6.87,已成,0
600866,701,担保品卖出,300,5.14,已成,0
912,701,担保品卖出,11400,4.5,已成,0
600173,701,担保品卖出,500,5.29,已成,0
600763,701,担保品卖出,400,165.72,已成,0
739,701,担保品卖出,200,24.5,部分成交,0
2411,701,担保品卖出,5500,8.23,已成,0
2191,701,担保品卖出,100,11.77,已成,0
2274,701,担保品卖出,800,5.31,已成,0
2517,701,担保品卖出,900,5.0,已成,0
2587,701,担保品卖出,1415,6.11,部分成交,0
300595,701,担保品卖出,300,66.2,部分成交,0
300595,701,担保品卖出,200,66.2,已成,0
2344,701,担保品卖出,2100,4.69,部分成交,0
2344,701,担保品卖出,1100,4.69,已成,0
2413,701,担保品卖出,300,8.8,已成,0
300081,701,担保品卖出,1500,10.32,已成,0
2821,701,担保品卖出,2000,236.5,已成,0
2097,701,担保品卖出,500,6.81,部分成交,0
2097,701,担保品卖出,500,6.81,部分成交,0
2097,701,担保品卖出,100,6.81,已成,0
2349,701,担保品卖出,2100,5.76,已成,0
601058,701,担保品卖出,1140,4.38,部分成交,0
601058,701,担保品卖出,600,4.38,部分成交,0
601058,701,担保品卖出,100,4.38,部分成交,0
2279,701,担保品卖出,200,7.49,已成,0
601058,701,担保品卖出,3000,4.38,部分成交,0
601058,701,担保品卖出,5000,4.38,部分成交,0
601058,701,担保品卖出,1000,4.38,部分成交,0
601058,701,担保品卖出,3060,4.38,已成,0
513,700,担保品买入,500,51.36,部分成交,0
513,700,担保品买入,200,51.37,已成,0
2179,700,担保品买入,300,42.49,已成,0
600789,701,担保品卖出,300,10.21,已成,0
938,700,担保品买入,200,47.03,部分成交,0
2878,701,担保品卖出,100,23.91,已成,0
300458,700,担保品买入,1000,40.2,已成,0
300170,700,担保品买入,3500,10.18,已成,0
601231,700,担保品买入,1600,23.2,已成,0
300659,700,担保品买入,300,63.19,已成,0
768,700,担保品买入,200,23.23,已成,0
938,700,担保品买入,600,47.03,部分成交,0
300136,700,担保品买入,200,53.87,已成,0
700,701,担保品卖出,2400,8.61,部分成交,0
300298,700,担保品买入,34,34.91,部分成交,0
938,700,担保品买入,500,47.03,部分成交,0
300298,700,担保品买入,100,34.91,部分成交,0
300311,701,担保品卖出,300,7.56,部分成交,0
700,701,担保品卖出,300,8.61,已成,0
938,700,担保品买入,2400,47.03,部分成交,0
938,700,担保品买入,1300,47.03,已成,0
16,701,担保品卖出,100,7.87,已成,0
2850,700,担保品买入,100,75.73,已成,0
603533,700,担保品买入,600,37.54,已成,0
603993,701,担保品卖出,100000,4.41,已成,0
2425,701,担保品卖出,100,19.46,部分成交,0
2425,701,担保品卖出,2000,19.46,已成,0
300336,701,担保品卖出,2100,5.28,已成,0
300311,701,担保品卖出,200,7.55,已成,0
600532,701,担保品卖出,300,11.06,已成,0
2547,701,担保品卖出,1600,7.54,已成,0
