时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:18:19.000    230196301       720994          WTD:2069000001          601818          700 担保品买入          -100            3.6000          已撤            0               0
11:02:24.000    226191717       722420          0103000019189021        300065          701 担保品卖出          200             16.7700         已成            0               0
11:02:24.000    226191719       722426          0103000019189513        300341          701 担保品卖出          100             8.8300          已成            0               0
11:02:24.000    234194304       722427          0101000019055449        002179          701 担保品卖出          100             48.2700         已成            0               0
11:02:24.000    202191407       722422          13807934                600547          701 担保品卖出          100             42.7000         部分成交        0               0
11:02:24.000    202191407       722422          13807935                600547          701 担保品卖出          1100            42.6800         已成            0               0
11:02:24.000    234194305       722432          0103000019190212        300146          701 担保品卖出          100             26.4500         部分成交        0               0
11:02:24.000    234194305       722432          0103000019190214        300146          701 担保品卖出          100             26.4500         部分成交        0               0
11:02:24.000    234194305       722432          0103000019190216        300146          701 担保品卖出          500             26.4500         部分成交        0               0
11:02:24.000    234194305       722432          0103000019190218        300146          701 担保品卖出          600             26.4500         已成            0               0
11:02:24.000    218196921       722434          0102000018882060        300151          700 担保品买入          200             23.2300         已成            0               0
11:02:25.000    218196923       722442          0101000019056947        300207          700 担保品买入          100             25.0100         部分成交        0               0
11:02:25.000    218196923       722442          0101000019056949        300207          700 担保品买入          100             25.0100         部分成交        0               0
11:02:25.000    218196923       722442          0101000019056951        300207          700 担保品买入          300             25.0200         部分成交        0               0
11:02:25.000    218196923       722442          0101000019056953        300207          700 担保品买入          200             25.0200         已成            0               0
11:02:25.000    226191724       722443          0101000019057007        002568          700 担保品买入          200             60.7600         部分成交        0               0
11:02:25.000    226191724       722443          0101000019057009        002568          700 担保品买入          300             60.7600         部分成交        0               0
11:02:25.000    226191723       722438          13808900                600114          700 担保品买入          700             11.9600         部分成交        0               0
11:02:25.000    226191724       722443          0101000019057139        002568          700 担保品买入          500             60.7600         已成            0               0
11:02:25.000    218196918       722425          0103000019191695        000090          701 担保品卖出          -3700           8.8700          已撤            0               0
11:02:25.000    238200661       722444          0101000019057249        300125          700 担保品买入          100             18.2100         部分成交        0               0
11:02:25.000    238200661       722444          0101000019057251        300125          700 担保品买入          1200            18.2100         已成            0               0
11:02:25.000    218196917       722424          13809099                601038          701 担保品卖出          1400            13.1400         部分成交        0               0
11:02:25.000    218196917       722424          13809216                601038          701 担保品卖出          1200            13.1400         部分成交        0               0
11:02:25.000    218196919       722430          13809546                600668          701 担保品卖出          900             16.8700         已成            0               0
11:02:26.000    226191723       722438          13809881                600114          700 担保品买入          600             11.9600         部分成交        0               0
11:02:26.000    206200010       722441          0102000018884605        002714          700 担保品买入          -100            95.0600         已撤            0               0
11:02:26.000    202191410       722433          0103000019193567        300393          701 担保品卖出          -300            7.6500          已撤            0               0
11:02:26.000    226191720       722431          0101000019058649        002734          701 担保品卖出          -100            17.0200         已撤            0               0
11:02:26.000    202191412       722435          0101000019058732        300760          700 担保品买入          -100            323.2100        已撤            0               0
11:02:26.000    210194729       722429          0103000019193613        300738          701 担保品卖出          -300            49.3200         已撤            0               0
11:02:26.000    218196922       722437          WTD:2069000417          603605          700 担保品买入          -100            178.9100        已撤            0               0
11:02:26.000    234194306       722439          13810633                603583          700 担保品买入          100             64.6700         已成            0               0
11:02:27.000    202191413       722440          0101000019059562        002430          700 担保品买入          100             18.4100         部分成交        0               0
11:02:28.000    210194732       722436          0102000018887521        000526          700 担保品买入          -200            76.3600         已撤            0               0
11:02:28.000    218196917       722424          13812088                601038          701 担保品卖出          1700            13.1400         已成            0               0
11:02:29.000    202191413       722440          0101000019063258        002430          700 担保品买入          1100            18.4100         已成            0               0
11:02:29.000    226191723       722438          13812829                600114          700 担保品买入          2400            11.9600         已成            0               0
11:02:29.000    202191409       722428          13813475                603018          701 担保品卖出          100             14.4700         已成            0               0
11:02:30.000    234194303       722421          WTD:2069000411          600184          701 担保品卖出          -400            13.5700         已撤            0               0
11:02:30.000    238200664       722447          13814286                600547          701 担保品卖出          2200            42.6800         已成            0               0
11:02:30.000    230201852       722451          0101000019065644        002179          701 担保品卖出          364             48.2100         部分成交        0               0
11:02:30.000    230201852       722451          0101000019066035        002179          701 担保品卖出          100             48.2100         部分成交        0               0
11:02:30.000    230201852       722451          0101000019066181        002179          701 担保品卖出          36              48.2100         已成            0               0
11:02:30.000    226191729       722457          0101000019066286        300125          700 担保品买入          300             18.2100         已成            0               0
11:02:31.000    238200667       722460          0102000018891647        300151          700 担保品买入          400             23.2400         已成            0               0
11:02:31.000    206200018       722464          0101000019067422        300207          700 担保品买入          400             25.0000         已成            0               0
11:02:31.000    222203507       722466          0101000019067449        002568          700 担保品买入          400             60.7300         部分成交        0               0
11:02:31.000    222203507       722466          0101000019067451        002568          700 担保品买入          100             60.7400         部分成交        0               0
11:02:31.000    222203507       722466          0101000019067453        002568          700 担保品买入          100             60.7400         已成            0               0
11:02:31.000    214199256       722465          13815377                603108          700 担保品买入          1500            15.9600         已成            0               0
11:02:31.000    230201856       722467          13815535                600770          700 担保品买入          1600            6.3700          已成            0               0
11:02:32.000    210194739       722462          0101000019068937        300760          700 担保品买入          -100            323.2300        已撤            0               0
11:02:32.000    218196926       722456          0103000019203998        002616          700 担保品买入          -2600           11.3300         已撤            0               0
11:02:32.000    222203506       722463          0102000018893665        002714          700 担保品买入          -400            95.0500         已撤            0               0
11:02:32.000    230201853       722454          0101000019068973        002734          701 担保品卖出          -100            17.0400         已撤            0               0
11:02:32.000    202191417       722455          0103000019204035        300146          701 担保品卖出          -2400           26.4600         已撤            0               0
11:02:33.000    238200665       722452          0104000018933722        002340          701 担保品卖出          2100            5.2800          已成            0               0
11:02:33.000    214199254       722449          0103000019206433        002346          701 担保品卖出          500             11.2600         已成            0               0
11:02:34.000    218196927       722459          0102000018896759        000526          700 担保品买入          -200            76.3700         已撤            0               0
11:02:35.000    218196916       722419          0104000018936900        002488          701 担保品卖出          500             5.9500          已成            0               0
11:02:35.000    222203502       722445          0104000018936902        002488          701 担保品卖出          500             5.9500          已成            0               0
11:02:35.000    214199255       722453          0103000019209867        300738          701 担保品卖出          -100            49.3200         已撤            0               0
11:02:35.000    230201851       722446          13819999                600184          701 担保品卖出          100             13.5600         部分成交        0               0
11:02:36.000    230201860       722471          0103000019211776        002346          701 担保品卖出          500             11.2600         已成            0               0
11:02:36.000    238200672       722472          0103000019211815        300341          701 担保品卖出          400             8.8300          已成            0               0
11:02:36.000    206200024       722476          0102000018900036        300151          700 担保品买入          100             23.2400         已成            0               0
11:02:36.000    202191423       722478          0102000018900221        002714          700 担保品买入          100             95.0900         已成            0               0
11:02:37.000    214199263       722479          0101000019076439        300207          700 担保品买入          400             25.0200         部分成交        0               0
11:02:37.000    214199263       722479          0101000019076441        300207          700 担保品买入          200             25.0200         已成            0               0
11:02:37.000    230201851       722446          13821500                600184          701 担保品卖出          200             13.5600         部分成交        0               0
11:02:37.000    206200022       722468          0104000018940553        002488          701 担保品卖出          -500            5.9500          已撤            0               0
11:02:37.000    234194318       722475          0103000019213899        002616          700 担保品买入          -2700           11.3200         已撤            0               0
11:02:37.000    230201851       722446          13821772                600184          701 担保品卖出          100             13.5600         部分成交        0               0
11:02:37.000    230201851       722446          13822037                600184          701 担保品卖出          100             13.5600         部分成交        0               0
11:02:38.000    214199261       722473          0101000019078721        002734          701 担保品卖出          -200            17.0400         已撤            0               0
11:02:38.000    222203511       722477          0101000019078887        300760          700 担保品买入          -100            323.2300        已撤            0               0
11:02:38.000    222203503       722450          WTD:2069000424          601038          701 担保品卖出          -4300           13.1300         已撤            0               0
11:02:39.000    230201862       722481          0101000019080757        002568          700 担保品买入          300             60.6500         已成            0               0
11:02:40.000    222203513       722482          0103000019219218        000026          700 担保品买入          -900            17.0800         已撤            0               0
11:02:40.000    222203512       722480          13824853                603108          700 担保品买入          200             15.9600         部分成交        0               0
11:02:39.000    230201851       722446          13824137                600184          701 担保品卖出          100             13.5600         部分成交        0               0
11:02:41.000    226191735       722474          0103000019220664        300738          701 担保品卖出          -100            49.2900         已撤            0               0
11:02:41.000    214199260       722469          WTD:2069000427          600276          701 担保品卖出          -400            92.6700         已撤            0               0
11:02:42.000    206200029       722486          0103000019221865        300341          701 担保品卖出          100             8.8300          已成            0               0
11:02:42.000    206200030       722491          0103000019222143        300393          701 担保品卖出          200             7.6400          已成            0               0
11:02:42.000    222203517       722493          0101000019085677        300207          700 担保品买入          400             24.9900         已成            0               0
11:02:43.000    230201865       722489          0101000019086907        002734          701 担保品卖出          500             17.0300         部分成交        0               0
11:02:43.000    206200017       722461          0101000019087221        002430          700 担保品买入          -800            18.4100         已撤            0               0
11:02:43.000    230201851       722446          13828034                600184          701 担保品卖出          400             13.5600         已成            0               0
11:02:43.000    226191738       722484          13828035                600184          701 担保品卖出          1100            13.5600         部分成交        0               0
11:02:43.000    210194747       722496          0103000019224408        002616          700 担保品买入          700             11.3400         部分成交        0               0
11:02:44.000    234194323       722498          0101000019088518        300760          700 担保品买入          -100            323.2400        已撤            0               0
11:02:44.000    214199268       722487          0103000019225778        300738          701 担保品卖出          -200            49.2800         已撤            0               0
11:02:44.000    238200675       722485          0103000019226127        002346          701 担保品卖出          500             11.2700         已成            0               0
11:02:44.000    222203510       722470          0103000019226368        000090          701 担保品卖出          700             8.8700          已成            0               0
11:02:45.000    214199269       722492          0102000018912433        002714          700 担保品买入          100             95.0800         已成            0               0
11:02:45.000    206200031       722495          0103000019226649        000026          700 担保品买入          100             17.1000         部分成交        0               0
11:02:47.000    230201867       722497          0102000018915769        300151          700 担保品买入          -100            23.2400         已撤            0               0
11:02:47.000    234194327       722500          0103000019231488        300393          701 担保品卖出          300             7.6400          已成            0               0
11:02:48.000    206200031       722495          0103000019231701        000026          700 担保品买入          600             17.1000         部分成交        0               0
11:02:48.000    234194328       722505          0103000019231906        300341          701 担保品卖出          100             8.8300          已成            0               0
11:02:48.000    210194757       722509          0101000019094436        300207          700 担保品买入          200             24.9600         已成            0               0
11:02:48.000    202191433       722512          0104000018957110        300423          700 担保品买入          100             14.9700         已成            0               0
11:02:48.000    210194759       722514          0101000019094917        300760          700 担保品买入          100             323.2500        已成            0               0
11:02:50.000    234194329       722508          0103000019236399        300738          701 担保品卖出          -300            49.2800         已撤            0               0
11:02:50.000    222203516       722488          13835478                600668          701 担保品卖出          500             16.8600         部分成交        0               0
11:02:51.000    222203512       722480          13836148                603108          700 担保品买入          700             15.9600         已成            0               0
11:02:51.000    230201866       722494          13836375                603108          700 担保品买入          100             15.9600         部分成交        0               0
11:02:51.000    206200015       722448          0101000019099916        002140          701 担保品卖出          200             7.7600          已成            0               0
11:02:52.000    226191738       722484          13837075                600184          701 担保品卖出          200             13.5600         已成            0               0
11:02:52.000    234194331       722513          0102000018923891        000526          700 担保品买入          -700            76.3500         已撤            0               0
11:02:52.000    206200031       722495          0103000019240405        000026          700 担保品买入          100             17.1000         部分成交        0               0
11:02:52.000    218196943       722517          0101000019102502        002430          700 担保品买入          100             18.4200         部分成交        0               0
11:02:53.000    218196943       722517          0101000019103033        002430          700 担保品买入          700             18.4200         已成            0               0
11:02:53.000    238200676       722490          0103000019241487        300146          701 担保品卖出          -5600           26.4400         已撤            0               0
11:02:53.000    202191418       722458          0104000018965684        300368          700 担保品买入          -2500           10.9600         已撤            0               0
11:02:53.000    218196938       722503          WTD:2069000435          600276          701 担保品卖出          -900            92.6900         已撤            0               0
11:02:53.000    214199286       722518          0103000019241954        300393          701 担保品卖出          100             7.6400          已成            0               0
11:02:53.000    202191430       722501          13838884                600184          701 担保品卖出          1200            13.5600         部分成交        0               0
11:02:53.000    210194747       722496          0103000019242112        002616          700 担保品买入          100             11.3400         部分成交        0               0
11:02:54.000    234194344       722522          0103000019242233        300341          701 担保品卖出          300             8.8300          已成            0               0
11:02:53.000    210194760       722516          13839212                600114          700 担保品买入          6900            11.9700         已成            0               0
11:02:54.000    222203534       722526          0101000019104278        300207          700 担保品买入          400             24.9600         已成            0               0
11:02:54.000    202191447       722523          13839385                600161          701 担保品卖出          200             52.4800         已成            0               0
11:02:54.000    226191752       722530          0101000019104509        300125          700 担保品买入          100             18.2000         已成            0               0
11:02:55.000    206200031       722495          0103000019244974        000026          700 担保品买入          400             17.1000         已成            0               0
11:02:55.000    226191741       722499          0101000019106766        002734          701 担保品卖出          -500            17.0300         已撤            0               0
11:02:55.000    222203516       722488          13840610                600668          701 担保品卖出          400             16.8600         部分成交        0               0
11:02:55.000    230201865       722489          0101000019106799        002734          701 担保品卖出          -200            17.0300         部撤            0               0
11:02:56.000    210194768       722524          0103000019246671        300738          701 担保品卖出          -300            49.2700         已撤            0               0
11:02:56.000    234194346       722531          WTD:2069000444          600926          700 担保品买入          -8400           10.9700         已撤            0               0
11:02:56.000    222203525       722515          WTD:2069000438          600926          700 担保品买入          -16200          10.9700         已撤            0               0
11:02:57.000    222203516       722488          13842386                600668          701 担保品卖出          1200            16.8600         已成            0               0
11:02:58.000    210194747       722496          0103000019249430        002616          700 担保品买入          2000            11.3400         已成            0               0
11:02:58.000    218196954       722529          0103000019249432        002616          700 担保品买入          2500            11.3400         已成            0               0
11:02:59.000    202191448       722528          0103000019251505        000026          700 担保品买入          700             17.1000         已成            0               0
11:02:59.000    226191744       722511          0103000019251499        000026          700 担保品买入          400             17.1000         已成            0               0
11:02:59.000    230201889       722534          13845046                600161          701 担保品卖出          100             52.4500         已成            0               0
11:02:59.000    222203545       722543          0101000019113285        300207          700 担保品买入          200             24.9600         已成            0               0
11:03:00.000    230201891       722544          0103000019252348        000026          700 担保品买入          400             17.1000         已成            0               0
11:03:00.000    206200053       722546          0101000019113524        300125          700 担保品买入          100             18.2100         已成            0               0
11:03:00.000    206200054       722551          13845992                600114          700 担保品买入          100             11.9700         已成            0               0
11:03:01.000    226191759       722548          0102000018937771        000526          700 担保品买入          -700            76.3900         已撤            0               0
11:03:02.000    230201866       722494          13847997                603108          700 担保品买入          100             15.9600         已成            0               0
11:03:02.000    214199295       722547          0104000018980835        300368          700 担保品买入          -1100           10.9800         已撤            0               0
11:03:02.000    206200051       722536          0103000019256921        300738          701 担保品卖出          -500            49.2600         已撤            0               0
11:03:02.000    238200697       722550          13848402                600926          700 担保品买入          1167            10.9700         部分成交        0               0
11:03:02.000    214199294       722542          13848561                600276          701 担保品卖出          600             92.6600         已成            0               0
11:03:03.000    226191743       722507          0103000019257863        000090          701 担保品卖出          1000            8.8700          部分成交        0               0
11:03:03.000    238200697       722550          WTD:2069000455          600926          700 担保品买入          -2533           10.9700         部撤            0               0
11:03:04.000    226191743       722507          0103000019260317        000090          701 担保品卖出          500             8.8700          部分成交        0               0
11:03:04.000    222203546       722549          WTD:2069000453          600346          700 担保品买入          -3500           19.5600         已撤            0               0
11:03:06.000    226191743       722507          0103000019263954        000090          701 担保品卖出          1000            8.8700          部分成交        0               0
11:03:06.000    226191743       722507          0103000019264168        000090          701 担保品卖出          600             8.8700          部分成交        0               0
