冻结金额,可用,参考市值,资产
,7975415.87,,108849298.77
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
26,飞亚达,0,10800,17.1061,-7410.39,177336.0,16.42
36,华联控股,2800,2800,4.9807,-1066.09,12880.0,4.6
50,深天马Ａ,51200,51200,18.1358,-70442.25,858112.0,16.76
155,川能动力,13000,13000,5.7878,-8290.8,66950.0,5.15
333,美的集团,14600,14600,70.0946,17599.51,1040980.0,71.3
403,双林生物,4679,4679,45.607,-13274.47,200120.83,42.769999999999996
423,东阿阿胶,0,11500,40.3452,-5234.8,458735.0,39.89
526,紫光学大,0,6900,76.4918,-12501.65,515292.0,74.68
534,万泽股份,14500,14500,11.8271,6712.26,178205.0,12.29
607,华媒控股,8900,8900,4.6207,-1697.17,39427.0,4.43
661,长春高新,2100,2100,492.1205,-11445.99,1022007.0,486.67
710,贝瑞基因,1900,1900,74.6465,2476.72,144305.0,75.95
858,五粮液,3500,3500,205.1602,13439.31,731500.0,209.0
976,华铁股份,112400,112400,6.5433,82806.79,818272.0,7.28
1896,豫能控股,73900,73900,4.2254,-13703.82,298556.0,4.04
2001,新和成,34600,34600,30.4874,4587.8,1059452.0,30.62
2020,京新药业,14200,14200,14.4475,-7348.76,197806.0,13.93
2073,软控股份,3300,3300,4.6007,-497.28,14685.0,4.45
2078,太阳纸业,8900,8900,13.1679,-3719.59,113475.0,12.75
2117,东港股份,15400,15400,12.732,-6653.41,189420.0,12.3
2182,云海金属,15400,15400,12.4382,2953.26,194502.0,12.63
2262,恩华药业,40500,40500,18.3066,53598.78,795015.0,19.63
2293,罗莱生活,1900,1900,11.0217,-212.14,20729.0,10.91
2303,美盈森,11700,65700,5.3773,-10992.73,342297.0,5.21
2352,顺丰控股,13600,13600,68.0297,-26515.94,898688.0,66.08
2410,广联达,7600,7600,75.7606,-59360.35,516420.0,67.95
2425,凯撒文化,36700,36700,14.5404,-38918.03,494716.0,13.48
2430,杭氧股份,0,10500,18.4774,-3542.97,190470.0,18.14
2444,巨星科技,2700,2700,21.4932,-1007.71,57024.0,21.12
2519,银河电子,14700,14700,-0.5768,87417.28,78939.0,5.37
2555,三七互娱,18100,18100,41.6444,2634.94,756399.0,41.79
2568,百润股份,15400,17300,60.0668,-27105.16,1012050.0,58.5
2616,长青集团,0,22300,11.3455,-8372.98,244631.0,10.97
2714,牧原股份,0,11300,95.0773,-12964.63,1061409.0,93.93
2734,利民股份,30,30,-124.9703,4246.51,497.4,16.58
2821,凯莱英,0,700,236.133,-3530.1,161763.0,231.09
2845,同兴达,1700,1700,28.1307,-137.16,47685.0,28.05
2933,新兴装备,12100,12100,41.8816,13048.99,519816.0,42.96
2945,华林证券,45200,45200,16.5622,-38969.74,709640.0,15.7
300047,天源迪科,74120,78120,8.6711,-32113.6,645271.2,8.26
300065,海兰信,6900,6900,16.7028,-2572.12,112677.0,16.33
300094,国联水产,124100,124100,4.4309,42077.52,591957.0,4.77
300122,智飞生物,600,600,158.6405,-504.28,94680.0,157.8
300125,聆达股份,9400,23200,17.7427,11770.34,423400.0,18.25
