时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:17:10.211    230196301       720994          601818          700 担保品买入  100             3.6000          已撤
11:02:23.110    218196916       722419          002488          701 担保品卖出  500             5.9500          已成
11:02:23.179    226191717       722420          300065          701 担保品卖出  200             16.7500         已成
11:02:23.277    234194303       722421          600184          701 担保品卖出  400             13.5700         已撤
11:02:23.313    202191407       722422          600547          701 担保品卖出  1200            42.6600         已成
11:02:23.316    210194728       722423          600497          701 担保品卖出  25100           4.3900          已撤
11:02:23.349    218196917       722424          601038          701 担保品卖出  4300            13.1400         已成
11:02:23.424    218196918       722425          000090          701 担保品卖出  3700            8.8700          已撤
11:02:23.456    226191719       722426          300341          701 担保品卖出  100             8.8300          已成
11:02:23.552    234194304       722427          002179          701 担保品卖出  100             48.2400         已成
11:02:23.570    202191409       722428          603018          701 担保品卖出  100             14.4700         已成
11:02:23.609    210194729       722429          300738          701 担保品卖出  300             49.3200         已撤
11:02:23.644    218196919       722430          600668          701 担保品卖出  900             16.8700         已成
11:02:23.717    226191720       722431          002734          701 担保品卖出  100             17.0200         已撤
11:02:23.769    234194305       722432          300146          701 担保品卖出  1300            26.4500         已成
11:02:23.801    202191410       722433          300393          701 担保品卖出  300             7.6500          已撤
11:02:23.871    218196921       722434          300151          700 担保品买入  200             23.2300         已成
11:02:23.967    202191412       722435          300760          700 担保品买入  100             323.2100        已撤
11:02:23.981    210194732       722436          000526          700 担保品买入  200             76.3600         已撤
11:02:24.027    218196922       722437          603605          700 担保品买入  100             178.9100        已撤
11:02:24.091    226191723       722438          600114          700 担保品买入  3700            11.9600         已成
11:02:24.111    234194306       722439          603583          700 担保品买入  100             64.6700         已成
11:02:24.210    202191413       722440          002430          700 担保品买入  1200            18.4100         已成
11:02:24.233    206200010       722441          002714          700 担保品买入  100             95.0600         已撤
11:02:24.271    218196923       722442          300207          700 担保品买入  700             25.0400         已成
11:02:24.315    226191724       722443          002568          700 担保品买入  1000            60.7600         已成
11:02:24.423    238200661       722444          300125          700 担保品买入  1300            18.2200         已成
11:02:29.365    222203502       722445          002488          701 担保品卖出  500             5.9500          已成
11:02:29.440    230201851       722446          600184          701 担保品卖出  1000            13.5600         已成
11:02:29.476    238200664       722447          600547          701 担保品卖出  2200            42.6500         已成
11:02:29.529    206200015       722448          002140          701 担保品卖出  200             7.7600          已成
11:02:29.570    214199254       722449          002346          701 担保品卖出  500             11.2600         已成
11:02:29.625    222203503       722450          601038          701 担保品卖出  4300            13.1300         已撤
11:02:29.693    230201852       722451          002179          701 担保品卖出  500             48.2100         已成
11:02:29.718    238200665       722452          002340          701 担保品卖出  2100            5.2800          已成
11:02:29.770    214199255       722453          300738          701 担保品卖出  100             49.3200         已撤
11:02:29.852    230201853       722454          002734          701 担保品卖出  100             17.0400         已撤
11:02:29.880    202191417       722455          300146          701 担保品卖出  2400            26.4600         已撤
11:02:29.970    218196926       722456          002616          700 担保品买入  2600            11.3300         已撤
11:02:29.981    226191729       722457          300125          700 担保品买入  300             18.2100         已成
11:02:30.024    202191418       722458          300368          700 担保品买入  2500            10.9600         已撤
11:02:30.086    218196927       722459          000526          700 担保品买入  200             76.3700         已撤
11:02:30.148    238200667       722460          300151          700 担保品买入  400             23.2500         已成
11:02:30.355    206200017       722461          002430          700 担保品买入  800             18.4100         已撤
11:02:30.357    210194739       722462          300760          700 担保品买入  100             323.2300        已撤
11:02:30.383    222203506       722463          002714          700 担保品买入  400             95.0500         已撤
11:02:30.414    206200018       722464          300207          700 担保品买入  400             25.0400         已成
11:02:30.419    214199256       722465          603108          700 担保品买入  1500            15.9600         已成
11:02:30.435    222203507       722466          002568          700 担保品买入  600             60.7400         已成
11:02:30.521    230201856       722467          600770          700 担保品买入  1600            6.3700          已成
11:02:35.496    206200022       722468          002488          701 担保品卖出  500             5.9500          已撤
11:02:35.566    214199260       722469          600276          701 担保品卖出  400             92.6700         已撤
11:02:35.607    222203510       722470          000090          701 担保品卖出  700             8.8700          已成
11:02:35.695    230201860       722471          002346          701 担保品卖出  500             11.2600         已成
11:02:35.698    238200672       722472          300341          701 担保品卖出  400             8.8300          已成
11:02:35.827    214199261       722473          002734          701 担保品卖出  200             17.0400         已撤
11:02:35.831    226191735       722474          300738          701 担保品卖出  100             49.2900         已撤
11:02:35.848    234194318       722475          002616          700 担保品买入  2700            11.3200         已撤
