时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:18:37.869    213509478       520222          601818          700 担保品买入  100             3.6000          已撤
09:37:31.997    201503354       521303          603301          701 担保品卖出  200             56.0100         已成
09:37:32.083    209504726       521304          000501          701 担保品卖出  3200            17.0000         已成
09:37:32.164    221512510       521305          002829          701 担保品卖出  400             35.1100         已成
09:37:32.207    237511538       521306          600196          701 担保品卖出  1300            33.9800         已成
09:37:32.247    213510414       521307          600535          701 担保品卖出  1200            17.7200         已成
09:37:32.308    229512495       521308          002050          701 担保品卖出  2100            21.9300         已成
09:37:32.336    237511539       521309          603960          701 担保品卖出  200             31.3300         已成
09:37:32.404    213510415       521310          603345          701 担保品卖出  100             115.7700        已成
09:37:32.461    221512512       521311          002481          701 担保品卖出  14200           17.0500         部撤
09:37:32.541    205509929       521312          300031          701 担保品卖出  2000            26.9000         已成
09:37:32.543    209504727       521313          300302          701 担保品卖出  1700            12.8400         已成
09:37:32.595    221512513       521314          600606          701 担保品卖出  13300           7.9100          已成
09:37:32.781    229512498       521315          600859          701 担保品卖出  1300            57.3900         已撤
09:37:32.806    201503355       521318          000977          700 担保品买入  3300            37.7400         已成
09:37:32.807    205509932       521316          002261          700 担保品买入  5500            9.1400          已成
09:37:32.805    237511543       521317          002510          700 担保品买入  15300           4.4500          已撤
09:37:32.914    229512499       521319          300453          700 担保品买入  1000            20.1800         已成
09:37:32.961    225504600       521320          600271          700 担保品买入  8600            17.7600         已成
09:37:32.974    205509934       521321          601162          700 担保品买入  28400           6.9500          部撤
09:37:32.999    221512518       521322          601777          700 担保品买入  4900            4.7800          已成
09:37:33.066    205509935       521323          000732          700 担保品买入  11500           6.0700          已成
09:37:33.190    225504602       521324          000793          700 担保品买入  22700           4.0800          已成
09:37:33.278    233505865       521325          300390          700 担保品买入  1100            13.9800         已撤
09:37:33.301    201503356       521326          300017          700 担保品买入  20100           9.4900          已成
09:37:33.339    209504729       521327          600511          700 担保品买入  2800            38.1900         已成
09:37:53.732    213510448       521328          300302          701 担保品卖出  1500            12.9100         已成
09:37:53.774    229512525       521329          603345          701 担保品卖出  100             115.8200        已成
09:37:53.872    205509966       521331          300031          701 担保品卖出  500             27.0600         已成
09:37:53.872    213510450       521330          603960          701 担保品卖出  200             31.2500         已成
09:37:53.891    233505890       521332          002050          701 担保品卖出  1100            21.9100         已成
09:37:54.055    201503378       521336          600606          701 担保品卖出  14600           7.9000          已成
09:37:54.055    205509967       521335          600535          701 担保品卖出  1500            17.7800         部撤
09:37:54.127    217506671       521337          600859          701 担保品卖出  100             56.9900         已成
09:37:54.130    225504624       521338          002481          701 担保品卖出  1800            17.0400         已成
09:37:54.152    233505892       521339          002829          701 担保品卖出  400             35.0900         已成
09:37:54.169    237511571       521340          603301          701 担保品卖出  200             56.0600         已撤
09:37:54.333    209504748       521341          603444          701 担保品卖出  100             531.0600        已成
09:37:54.366    225504625       521342          000501          701 担保品卖出  6200            17.0500         已撤
09:37:54.395    201503379       521345          601777          700 担保品买入  51800           4.7400          部撤
09:37:54.400    209504749       521346          000732          700 担保品买入  19700           6.0800          部撤
09:37:54.566    225504626       521347          002510          700 担保品买入  25000           4.4600          已撤
09:37:54.574    233505893       521348          300017          700 担保品买入  16300           9.5200          已成
09:37:54.618    201503380       521349          002261          700 担保品买入  5300            9.1700          已成
09:37:54.704    229512527       521351          600271          700 担保品买入  10400           17.7400         已成
09:37:54.705    233505894       521350          600984          700 担保品买入  1200            23.0200         已成
09:37:54.722    205509968       521353          601162          700 担保品买入  31900           6.9600          已撤
09:37:54.725    213510451       521352          000793          700 担保品买入  23500           4.0700          废单
09:37:54.867    221512547       521354          300453          700 担保品买入  700             20.1800         已成
09:37:59.964    205509976       521376          600859          701 担保品卖出  300             57.4900         已撤
09:37:59.965    209504757       521377          600535          701 担保品卖出  1500            17.7800         已撤
09:38:00.083    237511579       521378          002829          701 担保品卖出  400             35.1200         部撤
09:38:00.113    205509977       521380          603301          701 担保品卖出  100             55.8700         已成
09:38:00.149    221512559       521381          603345          701 担保品卖出  100             115.7900        已成
09:38:00.149    225504635       521382          000501          701 担保品卖出  15000           16.9900         已成
09:38:00.222    237511580       521383          603960          701 担保品卖出  500             31.2000         已成
09:38:00.258    213510462       521384          300031          701 担保品卖出  1600            27.1100         已撤
09:38:00.360    221512560       521385          002510          700 担保品买入  26000           4.4700          已撤
09:38:00.361    225504636       521386          601162          700 担保品买入  31900           6.9700          已撤
09:38:00.416    201503388       521388          000793          700 担保品买入  23500           4.0700          已撤
09:38:00.491    209504758       521390          600511          700 担保品买入  3400            38.1700         已成
09:38:00.491    213510463       521389          300390          700 担保品买入  1000            14.0400         已成
09:38:05.477    237511587       521396          603301          701 担保品卖出  200             55.8000         已成
09:38:05.536    205509984       521397          000793          700 担保品买入  500             4.0700          已撤
09:38:05.587    229512545       521398          300390          700 担保品买入  1000            14.0200         已成
09:38:10.601    221512574       521399          600859          701 担保品卖出  3700            57.3900         已成
09:38:10.683    237511598       521400          603444          701 担保品卖出  100             533.9800        已撤
09:38:10.728    209504770       521401          603301          701 担保品卖出  100             55.7700         已成
09:38:10.771    225504647       521402          000793          700 担保品买入  23600           4.0700          已撤
09:38:10.772    229512556       521403          300390          700 担保品买入  1000            14.0200         部撤
09:38:15.796    201503402       521404          300031          701 担保品卖出  800             27.0000         已成
09:38:15.840    209504775       521405          603960          701 担保品卖出  800             31.0600         已撤
09:38:15.959    217506702       521406          002050          701 担保品卖出  1600            21.9500         已成
09:38:15.960    221512580       521407          603444          701 担保品卖出  100             530.6000        已成
09:38:15.988    233505920       521408          000793          700 担保品买入  8800            4.0800          已成
09:38:16.079    201503403       521409          300390          700 担保品买入  1900            14.0400         已成
09:38:16.123    209504776       521410          000732          700 担保品买入  3900            6.0900          已成
09:38:16.147    217506703       521411          002510          700 担保品买入  25800           4.4800          已撤
09:38:16.206    233505921       521412          601777          700 担保品买入  10500           4.7500          已撤
09:38:21.184    213510490       521413          603444          701 担保品卖出  100             530.9700        已成
09:38:21.227    221512590       521414          002829          701 担保品卖出  100             35.0200         已成
09:38:21.316    229512568       521415          603345          701 担保品卖出  100             115.6200        已成
09:38:21.344    237511610       521416          603960          701 担保品卖出  100             30.9900         已成
09:38:21.372    205510004       521417          300031          701 担保品卖出  400             26.9600         已成
09:38:21.419    213510491       521418          002050          701 担保品卖出  1400            21.8700         已成
09:38:21.516    221512591       521419          600859          701 担保品卖出  300             57.3800         已成
09:38:21.553    229512569       521420          000732          700 担保品买入  3400            6.0800          已成
09:38:21.602    237511611       521421          601777          700 担保品买入  10600           4.7600          已撤
09:38:21.690    205510005       521422          000793          700 担保品买入  24000           4.0700          已撤
09:38:21.729    213510492       521423          000977          700 担保品买入  5000            37.6300         已成
09:38:21.853    221512592       521424          300390          700 担保品买入  100             14.0100         已撤
09:38:26.756    209504792       521425          600859          701 担保品卖出  700             57.3600         已成
09:38:26.797    237511618       521426          603444          701 担保品卖出  100             531.4800        已成
09:38:26.873    217506721       521427          300031          701 担保品卖出  400             26.9200         已成
09:38:26.906    229512576       521428          603960          701 担保品卖出  100             31.1300         已撤
09:38:27.018    217506722       521431          000732          700 担保品买入  100             6.0800          已成
09:38:27.020    221512597       521429          002050          701 担保品卖出  1400            21.9300         已成
09:38:27.022    229512577       521430          601777          700 担保品买入  500             4.7700          已成
09:38:27.083    201503418       521432          300390          700 担保品买入  200             14.0300         已成
09:38:27.164    209504795       521433          601162          700 担保品买入  31900           7.0000          已成
09:38:27.207    217506723       521434          000977          700 担保品买入  400             37.6300         已成
09:38:32.185    213510500       521436          603444          701 担保品卖出  100             532.4300        已成
09:38:32.260    229512581       521437          002829          701 担保品卖出  100             34.9800         已成
09:38:32.282    201503424       521438          603960          701 担保品卖出  400             30.9900         已成
09:38:32.360    221512603       521439          300031          701 担保品卖出  500             26.9500         已成
09:38:32.366    229512582       521440          002050          701 担保品卖出  900             21.9000         已成
09:38:32.438    237511624       521441          600859          701 担保品卖出  1900            57.1400         已成
09:38:32.513    213510502       521442          000732          700 担保品买入  4700            6.0800          已成
09:38:32.530    221512604       521443          601777          700 担保品买入  21300           4.7900          已成
09:38:32.636    237511625       521444          300390          700 担保品买入  500             14.0400         已成
09:38:37.613    209504802       521445          603444          701 担保品卖出  100             532.4100        已成
09:38:37.662    225504676       521446          603345          701 担保品卖出  100             115.2300        已成
09:38:37.699    233505947       521447          603960          701 担保品卖出  300             30.9400         已成
09:38:37.738    201503429       521448          300031          701 担保品卖出  500             26.9300         已成
