证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2829,701,担保品卖出,400,35.13,已成,0
2050,701,担保品卖出,2100,21.96,已成,0
603301,701,担保品卖出,200,56.05,已成,0
300031,701,担保品卖出,200,27.01,部分成交,0
300031,701,担保品卖出,1500,26.98,部分成交,0
300302,701,担保品卖出,100,12.88,部分成交,0
300031,701,担保品卖出,300,26.94,已成,0
300302,701,担保品卖出,200,12.88,部分成交,0
300302,701,担保品卖出,100,12.87,部分成交,0
300302,701,担保品卖出,300,12.87,部分成交,0
300302,701,担保品卖出,400,12.87,部分成交,0
300302,701,担保品卖出,100,12.86,部分成交,0
300302,701,担保品卖出,100,12.86,部分成交,0
600196,701,担保品卖出,500,34.0,部分成交,0
300302,701,担保品卖出,400,12.86,已成,0
600196,701,担保品卖出,800,34.0,已成,0
600535,701,担保品卖出,1200,17.74,已成,0
603960,701,担保品卖出,60,31.38,部分成交,0
603960,701,担保品卖出,140,31.35,已成,0
977,700,担保品买入,400,37.7,部分成交,0
977,700,担保品买入,2900,37.7,已成,0
2481,701,担保品卖出,500,17.05,部分成交,0
300453,700,担保品买入,1000,20.15,已成,0
2481,701,担保品卖出,200,17.05,部分成交,0
600606,701,担保品卖出,12400,7.91,部分成交,0
600606,701,担保品卖出,900,7.91,已成,0
603345,701,担保品卖出,100,115.83,已成,0
2481,701,担保品卖出,1000,17.05,部分成交,0
2481,701,担保品卖出,5000,17.05,部分成交,0
2481,701,担保品卖出,5000,17.05,部分成交,0
2481,701,担保品卖出,600,17.05,部分成交,0
2481,701,担保品卖出,100,17.05,部分成交,0
501,701,担保品卖出,3200,17.0,已成,0
793,700,担保品买入,2000,4.08,部分成交,0
600271,700,担保品买入,3700,17.75,部分成交,0
600271,700,担保品买入,500,17.75,部分成交,0
600271,700,担保品买入,500,17.75,部分成交,0
600271,700,担保品买入,100,17.75,部分成交,0
600271,700,担保品买入,200,17.75,部分成交,0
600271,700,担保品买入,200,17.75,部分成交,0
600271,700,担保品买入,200,17.75,部分成交,0
600271,700,担保品买入,3200,17.76,已成,0
2261,700,担保品买入,5200,9.14,部分成交,0
793,700,担保品买入,500,4.08,部分成交,0
600511,700,担保品买入,400,38.17,部分成交,0
600511,700,担保品买入,100,38.17,部分成交,0
