冻结金额,可用,参考市值,资产
12553478.39,5231065.93,85621007.25,90852073.18
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
70,特发信息,85280,85280,12.8474,18986.32,1114609.6,13.07
100,TCL科技,89100,89100,6.608,14438.15,603207.0,6.77
526,紫光学大,5200,5200,79.0103,-30473.76,380380.0,73.15
661,长春高新,1900,1900,522.5916,-155024.09,837900.0,441.0
725,京东方Ａ,214400,327000,5.1671,95786.77,1785420.0,5.46
733,振华科技,39900,39900,45.3817,-101014.01,1709715.0,42.85
768,中航飞机,60900,60900,26.6688,-55346.5,1568784.0,25.76
799,酒鬼酒,25700,25700,68.0991,138803.75,1888950.0,73.5
828,东莞控股,86747,116747,12.341,-79508.43,1361270.02,11.66
893,东凌国际,0,48200,9.4894,-6717.92,450670.0,9.35
901,航天科技,2000,2000,60.7449,-96509.87,24980.0,12.49
930,中粮科技,55500,55500,9.4404,93770.89,617715.0,11.13
2027,分众传媒,71100,236800,7.3952,74547.66,1825728.0,7.71
2032,苏泊尔,2900,2900,84.0874,-4023.34,239830.0,82.7
2081,金螳螂,92400,92400,12.1959,-85555.7,1041348.0,11.27
2104,恒宝股份,0,36800,10.4779,-6914.25,378672.0,10.29
2126,银轮股份,42400,42400,14.8651,5720.2,636000.0,15.0
2151,北斗星通,27000,28000,65.6037,-165303.65,1671600.0,59.7
2282,博深股份,8300,8300,9.5569,10151.97,89474.0,10.78
2287,奇正藏药,3000,3000,34.3838,-7421.28,95730.0,31.91
2340,格林美,318800,318800,5.6588,51382.3,1855416.0,5.82
2389,航天彩虹,22300,22300,23.7287,-1755.0,527395.0,23.65
2398,垒知集团,58400,58400,12.5005,-14629.76,715400.0,12.25
2556,辉隆股份,50100,50100,9.5059,-18834.45,457413.0,9.13
2568,百润股份,6626,6626,55.4252,34619.62,401866.9,60.650000000000006
2570,贝因美,198900,198900,8.5711,123108.15,1827891.0,9.19
2727,一心堂,7800,7800,36.23,10296.32,292890.0,37.55
2736,国信证券,13600,13600,15.1846,-6998.24,199512.0,14.67
2812,恩捷股份,9800,9800,77.302,-5507.93,752052.0,76.74
2821,凯莱英,4600,4600,231.6531,77127.58,1142732.0,248.42
2833,弘亚数控,5800,5800,40.2398,-4986.85,228404.0,39.38
2933,新兴装备,13200,13200,41.6149,5214.76,554532.0,42.01
2949,华阳国际,14900,14900,32.4151,13632.23,496617.0,33.33
300006,莱美药业,68200,68200,8.2621,-19239.05,544236.0,7.98
300095,华伍股份,37300,37300,12.2769,-6223.99,451703.0,12.11
300120,经纬辉开,0,48000,19.2991,-43158.13,883200.0,18.4
300122,智飞生物,11700,11900,147.4413,-147575.31,1606976.0,135.04
300142,沃森生物,25600,25600,70.5876,-194243.29,1612800.0,63.0
300148,天舟文化,44300,44300,6.6521,-40850.86,253839.0,5.73
300238,冠昊生物,5100,5100,33.2802,-27948.99,141780.0,27.8
300298,三诺生物,6800,6800,41.7035,-32799.51,250784.0,36.88
300307,慈星股份,48400,48400,8.2402,-27115.8,371712.0,7.68
300349,金卡智能,3100,3100,18.0431,-908.56,55025.0,17.75
300378,鼎捷软件,36000,36000,35.5122,-93680.86,1184760.0,32.91
300395,菲利华,30000,30000,47.053,79110.81,1490700.0,49.69
300406,九强生物,25200,25200,24.3189,-29456.41,583380.0,23.15
300420,五洋停车,7400,7400,11.2289,-29739.95,53354.0,7.21
300455,康拓红外,1500,1500,18.7869,-2755.35,25425.0,16.95
300501,海顺新材,10000,10000,26.2244,-13243.84,249000.0,24.9
300502,新易盛,13500,13500,68.7742,-32187.3,896265.0,66.39
