冻结金额,可用,参考市值,资产
,3537264.59,,25466656.43
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
32,深桑达Ａ,0,5400,25.8009,-3460.68,135864.0,25.16
66,中国长城,41000,41000,17.3213,-53761.51,656410.0,16.01
88,盐田港,0,5500,6.9812,708.47,39105.0,7.11
584,哈工智能,22400,22400,6.3599,-2909.36,139552.0,6.23
733,振华科技,6300,6300,30.1482,-10572.61,179361.0,28.47
860,顺鑫农业,0,9600,65.2922,-28821.46,597984.0,62.29
975,银泰黄金,13700,13700,18.8703,-1648.77,256875.0,18.75
2004,华邦健康,0,112800,6.3259,-35634.28,677928.0,6.01
2049,紫光国微,5700,5700,122.5274,-32931.2,665475.0,116.75
2104,恒宝股份,46000,46000,10.3182,-41778.19,432860.0,9.41
2128,露天煤业,24600,24600,11.772,-6691.45,282900.0,11.5
2137,麦达数字,5400,5400,9.1017,-5624.94,43524.0,8.06
2181,粤传媒,25100,25100,5.7807,-18590.55,126504.0,5.04
2191,劲嘉股份,52200,52200,12.2355,-36302.56,602388.0,11.54
2204,大连重工,400,98600,5.2266,-3613.32,511734.0,5.19
2229,鸿博股份,50,50,207.3336,-10016.18,350.5,7.01
2311,海大集团,0,500,56.3175,-928.77,27230.0,54.46
2328,新朋股份,15500,15500,6.1303,-9150.24,85870.0,5.54
2352,顺丰控股,0,10600,64.9101,-14416.94,673630.0,63.55
2444,巨星科技,18900,18900,16.8754,-7851.83,311094.0,16.46
2515,金字火腿,95300,95300,7.4696,-26648.77,685207.0,7.19
2555,三七互娱,0,15300,45.8139,-40909.98,660042.0,43.14
2570,贝因美,26900,26900,7.8432,-1968.86,209013.0,7.77
2666,德联集团,22400,22400,6.6858,-4161.74,145600.0,6.5
2677,浙江美大,0,11000,14.2964,-5240.75,152020.0,13.82
2709,天赐材料,0,17200,39.8813,-30981.66,654976.0,38.08
2727,一心堂,0,7400,33.0295,-16424.56,227994.0,30.81
2745,木林森,40400,40400,17.3784,-69425.29,632664.0,15.66
2797,第一创业,14700,65000,10.4332,-27510.95,650650.0,10.01
2812,恩捷股份,0,6900,74.9211,-36922.88,480033.0,69.57
2821,凯莱英,0,800,229.9278,-7942.27,176000.0,220.0
2847,盐津铺子,0,1600,99.1531,-3700.99,154944.0,96.84
2930,宏川智慧,17100,17100,18.7162,2801.01,322848.0,18.88
2940,昂利康,2300,2300,65.1193,-2758.46,147016.0,63.92
300005,探路者,0,63700,4.3907,-6417.54,273273.0,4.29
300083,创世纪,61700,61700,9.3727,-69267.57,509025.0,8.25
300085,银之杰,0,30500,22.7147,-48333.75,644465.0,21.13
300118,东方日升,24500,24500,18.6344,-12603.47,443940.0,18.12
300137,先河环保,0,43980,8.1306,-13658.78,343923.6,7.819999999999999
300144,宋城演艺,0,8100,19.3605,-7779.65,149040.0,18.4
300151,昌红科技,15700,15700,17.4946,1183.81,275849.0,17.57
300181,佐力药业,31700,31700,6.4117,-686.48,202563.0,6.39
300206,理邦仪器,2100,2100,24.3,-3843.0,47187.0,22.47
300213,佳讯飞鸿,13400,13400,9.492,-19859.37,107334.0,8.01
300285,国瓷材料,0,9300,36.171,-16656.12,319734.0,34.38
300303,聚飞光电,50500,50500,6.4689,-22162.99,304515.0,6.03
300366,创意信息,44700,49700,12.8733,65934.77,705740.0,14.2
300390,天华超净,14600,14600,17.85,-16060.0,244550.0,16.75
300413,芒果超媒,0,400,68.9417,-1712.68,25864.0,64.66
300489,中飞股份,0,8400,44.2757,-28272.24,343644.0,40.91
300566,激智科技,13000,13000,35.3778,-50411.98,409500.0,31.5
300669,沪宁股份,0,200,34.7059,-115.18,6826.0,34.13
300673,佩蒂股份,500,500,31.4749,5107.57,20845.0,41.69
300757,罗博特科,0,2000,47.7491,-7478.23,88020.0,44.01
511990,华宝添益,6,6,-40831.9567,245591.896,600.156,100.026
600089,特变电工,43800,43800,8.2505,-2213.42,359160.0,8.2
600131,国网信通,2800,2800,22.0738,-3398.51,58408.0,20.86
600201,生物股份,0,7100,27.8502,-12639.62,185097.0,26.07
600273,嘉化能源,30500,30500,12.0758,-20306.57,348005.0,11.41
600352,浙江龙盛,47400,47400,15.1376,-37331.49,680190.0,14.35
600409,三友化工,43100,43100,6.0485,-15882.8,244808.0,5.68
600515,海航基础,77800,77800,7.621,-29644.87,563272.0,7.24
600587,新华医疗,0,500,19.3133,118.36,9775.0,19.55
600597,光明乳业,2200,2200,16.4228,499.86,36630.0,16.65
600812,华北制药,0,11400,15.1152,-515.28,171798.0,15.07
600861,北京城乡,0,37900,15.5707,9447.75,599578.0,15.82
603131,上海沪工,400,400,102.995,-33326.01,7872.0,19.68
603501,XD韦尔股,0,3300,210.2854,-36086.97,657855.0,199.35
603605,珀莱雅,0,2700,172.2956,-15729.04,449469.0,166.47
603915,国茂股份,52,52,3.0842,854.14,1014.52,19.509999999999998
