冻结金额,可用,参考市值,资产
3487531.44,1127444.2,9549293.72,10677351.52
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
6,深振业Ａ,0,1000,7.3821,-2.08,7380.0,7.38
12,南玻Ａ,100,100,5.0471,91.29,596.0,5.96
14,沙河股份,0,300,12.6917,-72.51,3735.0,12.45
16,深康佳Ａ,5700,5700,7.7353,-30.12,44061.0,7.73
19,深粮控股,0,600,9.5787,96.81,5844.0,9.74
21,深科技,0,500,24.4933,103.37,12350.0,24.7
27,深圳能源,0,100,5.4906,30.94,580.0,5.8
32,深桑达Ａ,0,100,26.1569,-44.69,2571.0,25.71
34,神州数码,100,100,26.368,-266.8,2370.0,23.7
45,深纺织Ａ,0,200,8.4516,67.69,1758.0,8.79
46,泛海控股,600,600,3.9682,235.06,2616.0,4.36
58,深赛格,0,700,9.4683,43.18,6671.0,9.53
60,中金岭南,600,600,4.6377,37.36,2820.0,4.7
61,农产品,0,100,8.45,4.0,849.0,8.49
63,中兴通讯,700,700,45.1535,-2739.48,28868.0,41.24
69,华侨城Ａ,0,700,8.2134,-303.39,5446.0,7.78
70,特发信息,0,200,11.4306,-30.11,2256.0,11.28
78,海王生物,12400,12400,4.5975,-837.4,56172.0,4.53
89,深圳机场,0,600,9.1574,55.57,5550.0,9.25
90,天健集团,0,700,8.4002,41.87,5922.0,8.46
100,TCL科技,14700,14700,6.6796,299.63,98490.0,6.7
153,丰原药业,0,100,10.3162,-120.62,911.0,9.11
155,川能动力,13300,13300,5.5148,-1260.45,72086.0,5.42
157,中联重科,0,600,8.0629,508.26,5346.0,8.91
158,常山北明,0,700,10.2933,214.69,7420.0,10.6
166,申万宏源,10600,10600,6.0752,-2280.87,62116.0,5.86
417,合肥百货,0,3000,7.3425,-2077.46,19950.0,6.65
505,京粮控股,0,200,8.6459,12.83,1742.0,8.71
516,国际医学,1400,1400,5.9062,-148.63,8120.0,5.8
528,柳工,0,200,7.765,5.0,1558.0,7.79
529,广弘控股,200,200,8.6017,-60.34,1660.0,8.3
531,穗恒运Ａ,0,300,10.3865,130.04,3246.0,10.82
547,航天发展,0,1200,18.0958,269.01,21984.0,18.32
566,海南海药,0,3600,8.9474,1161.35,33372.0,9.27
576,广东甘化,0,600,10.4495,-89.7,6180.0,10.3
