冻结金额,可用,参考市值,资产
18449810.85,16070536.21,207193514.01,223264050.22
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
50,深天马Ａ,24500,24500,16.7582,12784.64,423360.0,17.28
62,深圳华强,8000,8000,16.2495,-2795.7,127200.0,15.9
156,华数传媒,15100,15100,11.9225,-10003.33,170026.0,11.26
301,东方盛虹,30200,30200,5.9204,-2124.96,176670.0,5.85
553,安道麦A,11800,11800,9.3989,484.92,111392.0,9.44
581,威孚高科,14400,14400,22.8985,6789.16,336528.0,23.37
598,兴蓉环境,45700,45700,5.0564,-1204.92,229871.0,5.03
600,建投能源,17400,17400,5.5363,-1675.32,94656.0,5.44
681,视觉中国,9200,9200,20.5675,-31716.94,157504.0,17.12
729,燕京啤酒,36900,36900,7.6768,-10583.87,272691.0,7.39
739,普洛药业,18100,18100,24.3592,2910.52,443812.0,24.52
813,德展健康,22600,22600,6.8638,-4606.47,150516.0,6.66
869,张裕Ａ,3600,3600,33.8842,-6279.17,115704.0,32.14
921,海信家电,66900,66900,10.0634,215192.06,888432.0,13.28
923,河钢资源,38700,38700,15.0249,-964.46,580500.0,15.0
960,锡业股份,24100,24100,10.3155,-2060.67,246543.0,10.23
990,诚志股份,6100,6100,15.6017,5967.41,101138.0,16.58
999,华润三九,9900,9900,30.8919,1961.12,307791.0,31.09
2010,传化智联,52100,52100,6.071,-14641.29,301659.0,5.79
2019,亿帆医药,18800,18800,30.4419,2972.93,575280.0,30.6
2028,思源电气,14700,14700,28.4432,24061.58,442176.0,30.08
2038,双鹭药业,15500,15500,13.6898,-2787.21,209405.0,13.51
2042,华孚时尚,92800,92800,5.9001,-35277.1,512256.0,5.52
2056,横店东磁,21000,21000,13.0672,-26821.72,247590.0,11.79
2081,金螳螂,56,56,-1925.3777,108529.55,708.4,12.65
2091,江苏国泰,126700,126700,6.8335,-14375.99,851424.0,6.72
2127,南极电商,190100,190100,20.9075,-412040.05,3562474.0,18.74
2138,顺络电子,12900,12900,27.0129,-9970.91,338496.0,26.24
2203,海亮股份,15100,15100,8.9512,2398.34,137561.0,9.11
2212,南洋股份,108300,108300,30.4555,-782524.78,2515809.0,23.23
2217,合力泰,44700,44700,14.9836,-438222.05,231546.0,5.18
2244,滨江集团,31700,31700,5.2519,-19080.13,147405.0,4.65
2250,联化科技,19100,19100,25.2708,25388.29,508060.0,26.6
2268,卫士通,14100,14100,24.6074,-14909.6,332055.0,23.55
2281,光迅科技,9700,9700,32.841,-12522.86,306035.0,31.55
2293,罗莱生活,12410,12410,6.3933,53198.47,132538.8,10.68
2301,齐心集团,177900,177900,16.3289,-113663.36,2791251.0,15.69
2302,西部建设,46,46,-168.7298,8268.95,507.38,11.03
2327,富安娜,14800,14800,7.3831,3358.25,112628.0,7.61
2340,格林美,95700,95700,5.4238,-9935.6,509124.0,5.32
2353,杰瑞股份,11800,11800,31.7475,-560.05,374060.0,31.7
2373,千方科技,18500,18500,24.1639,-18387.61,428645.0,23.17
2381,双箭股份,145900,145900,9.5932,36015.12,1435656.0,9.84
2387,维信诺,20500,20500,15.6939,-9100.11,312625.0,15.25
2390,信邦制药,30100,30100,5.1143,-1633.26,152306.0,5.06
2392,北京利尔,191000,191000,4.7982,-3473.11,912980.0,4.78
2396,星网锐捷,9200,9200,37.2571,-45329.48,297436.0,32.33
2399,海普瑞,60,60,-171.1298,12024.59,1756.8,29.279999999999998
