证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2242,101,证券卖出,300,41.32,已成,0
300132,101,证券卖出,500,22.53,部分成交,0
300132,101,证券卖出,1100,22.52,部分成交,0
300132,101,证券卖出,300,22.52,已成,0
300315,101,证券卖出,27600,8.52,已成,0
2937,101,证券卖出,100,15.21,部分成交,0
2937,101,证券卖出,700,15.2,已成,0
300220,101,证券卖出,100,32.72,已成,0
2812,101,证券卖出,500,77.83,部分成交,0
2812,101,证券卖出,300,77.83,部分成交,0
2812,101,证券卖出,400,77.83,已成,0
300041,101,证券卖出,300,14.16,部分成交,0
300041,101,证券卖出,1500,14.15,已成,0
600823,101,证券卖出,19000,6.15,已成,0
2414,101,证券卖出,200,38.31,已成,0
300617,100,证券买入,300,45.89,已成,0
2127,100,证券买入,400,19.12,部分成交,0
2127,100,证券买入,300,19.12,已成,0
600933,101,证券卖出,200,13.8,部分成交,0
600933,101,证券卖出,1900,13.8,已成,0
2810,100,证券买入,300,40.04,已成,0
2920,100,证券买入,100,72.58,部分成交,0
2920,100,证券买入,100,72.58,已成,0
600835,101,证券卖出,600,18.89,已成,0
739,100,证券买入,100,27.16,已成,0
603298,100,证券买入,1700,15.67,部分成交,0
603208,100,证券买入,100,136.12,已成,0
603298,100,证券买入,400,15.69,部分成交,0
603298,100,证券买入,100,15.69,部分成交,0
603298,100,证券买入,700,15.69,已成,0
603688,101,证券卖出,500,25.23,部分成交,0
603416,100,证券买入,100,79.67,部分成交,0
603416,100,证券买入,100,79.67,部分成交,0
603416,100,证券买入,300,79.68,部分成交,0
603416,100,证券买入,100,79.68,已成,0
600486,100,证券买入,100,93.28,已成,0
603688,101,证券卖出,700,25.23,已成,0
2434,101,证券卖出,200,9.51,已成,0
300661,100,证券买入,100,288.67,已成,0
300280,101,证券卖出,400,47.63,已成,0
300041,101,证券卖出,100,14.15,部分成交,0
2812,101,证券卖出,200,78.03,部分成交,0
2812,101,证券卖出,100,78.02,部分成交,0
2812,101,证券卖出,400,78.01,已成,0
2242,101,证券卖出,700,41.27,已成,0
300315,101,证券卖出,500,8.51,部分成交,0
300315,101,证券卖出,2300,8.51,部分成交,0
300315,101,证券卖出,1800,8.51,部分成交,0
300315,101,证券卖出,3400,8.51,部分成交,0
300315,101,证券卖出,1200,8.51,部分成交,0
300315,101,证券卖出,4000,8.51,已成,0
2810,100,证券买入,100,40.04,部分成交,0
2810,100,证券买入,200,40.04,已成,0
2920,100,证券买入,200,72.55,已成,0
603688,101,证券卖出,900,25.2,已成,0
600835,101,证券卖出,600,18.9,部分成交,0
600835,101,证券卖出,300,18.89,已成,0
300617,100,证券买入,200,45.86,已成,0
600823,101,证券卖出,900,6.2,部分成交,0
600823,101,证券卖出,3800,6.2,已成,0
600967,100,证券买入,4600,12.62,部分成交,0
600967,100,证券买入,500,12.62,部分成交,0
600967,100,证券买入,2000,12.62,部分成交,0
600967,100,证券买入,3500,12.62,部分成交,0
600967,100,证券买入,1200,12.62,部分成交,0
600967,100,证券买入,4200,12.62,已成,0
600933,101,证券卖出,400,13.79,部分成交,0
603416,100,证券买入,100,79.55,部分成交,0
603416,100,证券买入,100,79.6,已成,0
300041,101,证券卖出,1100,14.15,已成,0
603208,100,证券买入,100,136.17,已成,0
603298,100,证券买入,500,15.7,已成,0
2812,101,证券卖出,200,78.26,已成,0
300315,101,证券卖出,8900,8.51,部分成交,0
300315,101,证券卖出,100,8.51,部分成交,0
