时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:27:59.972    206114045       10001           601818          100 证券买入    100             3.6000          已撤
09:30:21.072    210109595       10002           002916          101 证券卖出    12              163.0800        已成
09:32:41.954    202106012       10003           603876          101 证券卖出    400             16.6500         已撤
09:32:41.955    206114420       10004           002322          101 证券卖出    900             15.7000         已成
09:32:42.054    222118245       10005           600556          101 证券卖出    600             20.2200         已成
09:32:42.054    226106201       10006           600885          101 证券卖出    4200            46.0200         已成
09:32:42.155    202106013       10008           603659          101 证券卖出    1000            110.5500        部撤
09:32:42.155    238115833       10007           603236          101 证券卖出    100             213.5700        已成
09:32:42.255    214114008       10009           603707          101 证券卖出    200             47.1200         已成
09:32:42.255    218112114       10010           002749          101 证券卖出    100             15.0200         已撤
09:32:42.354    230117223       10011           603238          100 证券买入    100             40.3100         已成
09:32:42.354    234109070       10012           603613          100 证券买入    100             84.2400         已成
09:32:42.455    206114421       10013           002555          100 证券买入    900             44.3000         已成
09:32:42.455    210109922       10014           300595          100 证券买入    100             63.7200         已成
09:32:42.574    222118246       10015           300725          100 证券买入    600             120.3700        已撤
09:32:47.566    202106017       10016           600556          101 证券卖出    200             20.2000         已成
09:32:47.567    206114428       10017           600885          101 证券卖出    300             46.0700         已成
09:32:47.659    202106018       10018           603236          101 证券卖出    400             213.3400        已成
09:32:47.755    202106019       10020           002749          101 证券卖出    900             15.0000         已成
09:32:47.755    234109074       10019           603659          101 证券卖出    100             110.7000        已成
09:32:47.855    222118253       10021           603876          101 证券卖出    2400            16.5800         已成
09:32:47.856    226106207       10022           002322          101 证券卖出    600             15.7600         已成
09:32:47.856    230117234       10023           002555          100 证券买入    600             44.2800         已成
09:32:47.954    206114429       10024           300595          100 证券买入    400             63.5300         部撤
09:32:47.955    210109930       10025           300725          100 证券买入    200             121.0100        部撤
09:32:48.055    222118254       10026           603613          100 证券买入    300             84.4300         已成
09:32:53.054    226106214       10028           002322          101 证券卖出    600             15.7600         已成
09:32:53.054    222118257       10027           603876          101 证券卖出    7300            16.6600         已撤
09:32:53.154    202106024       10030           603236          101 证券卖出    300             212.8400        已成
09:32:53.154    238115845       10029           600885          101 证券卖出    700             46.1300         已成
09:32:53.254    230117237       10031           603659          101 证券卖出    100             110.5200        已成
09:32:53.254    234109079       10032           300725          100 证券买入    600             121.0200        已撤
09:32:53.354    210109934       10033           603613          100 证券买入    300             84.2400         已撤
09:32:53.355    214114022       10034           300595          100 证券买入    800             63.5400         已撤
09:32:58.658    234109085       10035           600885          101 证券卖出    600             46.3100         已撤
09:32:58.659    238115855       10036           603236          101 证券卖出    300             213.5400        已撤
09:32:58.756    222118266       10037           603659          101 证券卖出    100             111.0100        已撤
09:32:58.756    226106222       10038           002322          101 证券卖出    400             15.7600         已撤
09:32:58.756    230117245       10039           603876          101 证券卖出    2400            16.5700         已成
09:32:58.756    234109086       10040           603613          100 证券买入    100             84.3300         已成
09:32:58.757    202106030       10042           300595          100 证券买入    200             63.5600         已成
09:32:58.756    238115856       10041           002555          100 证券买入    1500            44.2900         已成
09:32:58.856    230117246       10043           300725          100 证券买入    500             121.2600        已撤
09:33:03.854    230117253       10044           002322          101 证券卖出    600             15.7200         已成
09:33:03.854    234109090       10045           603613          100 证券买入    100             84.3400         已成
09:33:23.855    222118292       10046           300725          100 证券买入    100             121.8700        已撤
09:33:23.956    214114057       10047           300595          100 证券买入    200             63.6900         已成
09:33:28.953    202106056       10048           002555          100 证券买入    1100            44.3300         已成
09:33:28.953    206114475       10049           300595          100 证券买入    100             63.6500         已成
09:33:33.952    230117285       10050           002555          100 证券买入    1000            44.3100         已成
09:33:34.055    206114480       10051           300595          100 证券买入    100             63.7000         已成
09:33:39.051    206114487       10052           300595          100 证券买入    100             63.8200         已成
09:33:44.052    234109120       10054           600885          101 证券卖出    200             45.8000         已成
09:33:44.051    230117301       10053           603659          101 证券卖出    100             110.5800        已成
09:33:44.152    222118315       10055           603236          101 证券卖出    100             211.5700        已撤
09:33:44.152    226106258       10056           002555          100 证券买入    900             44.3600         已成
09:33:44.251    210109982       10057           300595          100 证券买入    200             63.7200         已撤
09:33:49.254    226106262       10058           603876          101 证券卖出    1400            16.5700         已成
09:33:49.254    230117310       10059           603659          101 证券卖出    100             110.5200        已成
09:33:49.355    218112174       10060           002555          100 证券买入    300             44.3700         已成
09:33:49.355    222118323       10061           300595          100 证券买入    200             63.9300         已撤
09:33:49.453    238115916       10062           300725          100 证券买入    100             122.0300        已撤
09:33:54.451    230117315       10063           002322          101 证券卖出    100             15.7000         已成
09:33:54.451    234109129       10064           603876          101 证券卖出    1700            16.5600         已成
09:33:54.562    206114508       10065           600885          101 证券卖出    1000            45.8200         已成
09:33:54.659    214114091       10066           603236          101 证券卖出    200             210.7900        已成
09:33:54.754    226106268       10067           603659          101 证券卖出    100             110.4800        已撤
09:33:54.755    230117316       10068           300595          100 证券买入    100             64.0400         已成
09:33:54.755    234109130       10069           002555          100 证券买入    900             44.5100         已成
09:33:59.750    214114097       10070           603659          101 证券卖出    100             110.2900        已成
09:33:59.859    222118335       10071           600885          101 证券卖出    500             45.7900         已成
09:33:59.859    226106271       10072           603236          101 证券卖出    100             210.6600        已成
09:33:59.959    206114511       10073           603876          101 证券卖出    1800            16.5800         已撤
09:33:59.959    210109992       10074           002555          100 证券买入    900             44.5200         已成
09:34:00.061    226106272       10075           300725          100 证券买入    200             122.4100        已撤
09:34:10.050    238115936       10076           603613          100 证券买入    100             84.2900         已成
09:34:15.051    206114526       10077           603659          101 证券卖出    200             110.3100        已成
09:34:15.052    210110000       10078           300595          100 证券买入    300             64.1000         已撤
09:34:15.150    226106289       10079           603613          100 证券买入    100             84.3300         已成
09:34:20.150    218112195       10080           603659          101 证券卖出    100             110.0900        已成
09:34:20.150    222118350       10081           300595          100 证券买入    500             64.2900         已成
09:34:25.150    238115952       10082           603613          100 证券买入    100             84.4300         已成
