冻结金额,可用,参考市值,资产
4878411.35,995419.35,10863972.86,11859392.21
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
11,深物业A,0,1600,23.536,614.36,38272.0,23.92
423,东阿阿胶,10100,10100,35.4746,-24084.54,334209.0,33.09
425,徐工机械,7600,7600,6.791,-2363.74,49248.0,6.48
547,航天发展,20000,20000,17.3636,-23072.09,324200.0,16.21
623,吉林敖东,19400,19400,18.4058,-29599.55,327472.0,16.88
639,西王食品,43700,43700,6.3636,-24629.72,253460.0,5.8
786,北新建材,0,12200,29.5632,-12604.78,348066.0,28.53
823,超声电子,1900,1900,17.4374,-7728.13,25403.0,13.37
2027,分众传媒,59000,59000,5.9672,-12223.81,339840.0,5.76
2090,金智科技,6300,6300,9.7415,179.8,61551.0,9.77
2214,大立科技,0,11900,28.2138,-19561.23,316183.0,26.57
2217,合力泰,3300,3300,5.9759,-1801.47,17919.0,5.43
2239,奥特佳,0,54500,6.0757,-21564.4,309560.0,5.68
2425,凯撒文化,0,20100,15.6563,-6157.55,308535.0,15.35
2467,二六三,42000,42000,8.5235,-39625.69,318360.0,7.58
2507,涪陵榨菜,0,1400,40.3958,-3354.16,53200.0,38.0
2528,英飞拓,2600,2600,4.8907,-53.91,12662.0,4.87
2797,第一创业,0,32300,11.0845,-22107.87,335920.0,10.4
2920,德赛西威,4400,4400,71.638,-32023.29,283184.0,64.36
300003,乐普医疗,0,7600,44.9442,-12875.67,328700.0,43.25
300010,立思辰,14600,14600,23.5163,-28415.52,314922.0,21.57
300017,网宿科技,33200,33200,10.1068,-9520.33,326024.0,9.82
300088,长信科技,26700,26700,13.1111,-55030.5,295035.0,11.05
300122,智飞生物,0,2700,125.3917,-4972.63,333585.0,123.55
300213,佳讯飞鸿,7800,7800,6.3973,8133.35,58032.0,7.44
300233,金城医药,0,6300,40.469,-11207.58,243747.0,38.69
300267,尔康制药,7000,7000,4.2906,1465.48,31500.0,4.5
300296,利亚德,8900,8900,7.3511,-3302.81,62122.0,6.98
300322,硕贝德,1300,1300,38.6897,-28638.59,21658.0,16.66
300358,楚天科技,11300,11300,10.9416,-5894.54,117746.0,10.42
300379,东方通,6600,6600,52.2739,-29725.74,315282.0,47.77
300393,中来股份,41,41,76.6193,-2857.67,283.72,6.920000000000001
300401,花园生物,2100,2100,16.9225,-3932.33,31605.0,15.05
300458,全志科技,8000,8000,41.1274,-32539.35,296480.0,37.06
300496,中科创达,0,3400,102.6957,-23411.37,325754.0,95.81
300497,富祥药业,17000,17000,20.8334,-36097.12,318070.0,18.71
300578,会畅通讯,3700,3700,44.7478,-8871.8,156695.0,42.35
300729,乐歌股份,0,1500,49.8832,-4894.79,69930.0,46.62
300740,御家汇,0,6900,18.2867,-7774.39,118404.0,17.16
300751,迈为股份,0,100,333.2468,-2391.68,30933.0,309.33
511990,华宝添益,3,3,-25637.5533,77212.798,300.138,100.04599999999999
600136,当代文体,2700,2700,9.3216,-1624.28,23544.0,8.72
600196,复星医药,9500,9500,38.7924,-2302.64,366225.0,38.55
600298,安琪酵母,0,5300,62.4808,-19773.02,311375.0,58.75
600380,健康元,0,16800,20.3439,-18881.09,322896.0,19.22
600426,华鲁恒升,0,16400,22.2504,-16570.16,348336.0,21.24
600622,XD光大嘉,77000,77000,4.5308,-17000.09,331870.0,4.31
600723,首商股份,14500,29500,13.0131,-16020.97,367865.0,12.47
601888,XD中国中,0,1800,185.1653,-25497.53,307800.0,171.0
603297,永新光学,900,900,45.6255,-2560.94,38502.0,42.78
603659,璞泰来,1800,1800,114.64,-14508.08,191844.0,106.58
603688,石英股份,13100,13100,25.7716,-29233.31,308374.0,23.54
603906,龙蟠科技,5100,5100,19.0774,-6004.54,91290.0,17.9
