冻结金额,可用,参考市值,资产
,1422164.09,,12703603.03
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
158,常山北明,0,10000,10.7432,-732.26,106700.0,10.67
501,鄂武商Ａ,0,21300,16.4236,17601.54,367425.0,17.25
851,高鸿股份,44800,44800,8.0034,13287.23,371840.0,8.3
2050,三花智控,14700,14700,21.6047,4928.38,322518.0,21.94
2079,苏州固锝,25100,25100,13.0704,-5531.35,322535.0,12.85
2100,天康生物,0,8100,16.4269,5452.39,138510.0,17.1
2124,天邦股份,25700,25700,12.7933,2227.69,331016.0,12.88
2174,游族网络,54,54,-30.0219,2999.8,1378.62,25.529999999999998
2214,大立科技,12500,12500,27.2148,14689.97,354875.0,28.39
2239,奥特佳,0,82000,4.4708,-13182.31,353420.0,4.31
2317,众生药业,1100,21100,16.6332,28418.03,379378.0,17.98
2382,蓝帆医疗,11700,11700,29.0718,2085.01,342225.0,29.25
2481,双塔食品,14200,14200,17.0547,6465.68,248642.0,17.51
2603,以岭药业,10500,10500,30.8461,-2374.57,321510.0,30.62
2829,星网宇达,1200,1200,32.5049,4254.15,43260.0,36.05
300009,安科生物,19900,19900,17.442,1750.93,348847.0,17.53
300010,立思辰,0,17100,19.7834,17384.52,355680.0,20.8
300085,银之杰,0,20900,16.5918,-10905.94,335863.0,16.07
300113,顺网科技,0,8600,25.0139,-291.57,214828.0,24.98
300273,和佳医疗,35900,35900,8.0676,-23965.45,265660.0,7.4
300274,阳光电源,24300,24300,13.8203,26237.63,362070.0,14.9
300280,紫天科技,800,800,46.5983,2361.4,39640.0,49.55
300302,同有科技,0,3200,13.0022,-647.08,40960.0,12.8
300364,中文在线,12200,12200,8.9247,-25311.77,83570.0,6.85
300496,中科创达,4300,4300,73.5543,14816.55,331100.0,77.0
300511,雪榕生物,23500,23500,12.1327,19207.23,304325.0,12.95
300573,兴齐眼药,400,400,143.8941,-365.63,57192.0,142.98
300620,光库科技,0,800,49.0008,1823.33,41024.0,51.28
300702,天宇股份,2800,2800,103.9099,-1343.62,289604.0,103.43
300709,精研科技,80,80,-107.4559,16390.07,7793.6,97.42
511990,华宝添益,3,3,-81763.9333,245591.728,299.928,99.976
600211,西藏药业,700,5200,65.6165,23262.39,364468.0,70.09
600535,天士力,0,16300,16.8492,16150.32,290792.0,17.84
600606,绿地控股,0,27900,6.5171,7892.09,189720.0,6.8
600723,首商股份,0,15100,8.5209,892.13,129558.0,8.58
600812,华北制药,0,25900,13.2938,-13049.52,331261.0,12.79
600827,百联股份,0,23100,14.8967,-385.49,343728.0,14.88
600966,博汇纸业,4700,4700,10.0138,781.0,47846.0,10.18
600993,马应龙,5700,13700,23.0688,49473.49,365516.0,26.68
603301,振德医疗,7900,7900,45.1605,60351.71,417120.0,52.8
603345,安井食品,1900,1900,116.2079,2644.99,223440.0,117.6
603429,集友股份,0,9700,34.1687,8160.65,339597.0,35.01
603444,吉比特,700,700,518.6296,25074.29,388115.0,554.45
603566,普莱柯,3100,3100,28.2648,-4293.01,83328.0,26.88
603661,恒林股份,6300,6300,52.3718,-16769.06,313173.0,49.71
603960,克来机电,2300,2300,28.0126,3007.04,67436.0,29.32
603987,康德莱,20000,20000,16.927,-340.54,338200.0,16.91
