时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:16:50.000    206552412       855511          WTD:2196000001          601818          100 证券买入            -100            3.6600          已撤            0               0
09:30:16.000    206552934       855516          0103000001172206        002568          101 证券卖出            58              53.0000         已成            0               0
10:32:04.000    206557215       857966          0102000018650896        002705          101 证券卖出            100             37.3200         已成            0               0
10:32:04.000    206557217       857967          0103000018618710        000893          101 证券卖出            100             8.6300          已成            0               0
10:32:04.000    222561269       857965          0103000018619073        002322          101 证券卖出            200             15.3700         部分成交        0               0
10:32:04.000    222561269       857965          0103000018619075        002322          101 证券卖出            500             15.3600         已成            0               0
10:32:05.000    222561270       857970          0102000018652685        002271          101 证券卖出            100             52.1300         部分成交        0               0
10:32:05.000    222561270       857970          0102000018652687        002271          101 证券卖出            100             52.1200         部分成交        0               0
10:32:05.000    222561270       857970          0102000018652689        002271          101 证券卖出            200             52.1200         部分成交        0               0
10:32:05.000    222561270       857970          0102000018652691        002271          101 证券卖出            200             52.1000         已成            0               0
10:32:05.000    234552365       857968          9756734                 601799          101 证券卖出            100             149.8300        已成            0               0
10:32:05.000    222561271       857972          0101000019307806        000733          101 证券卖出            100             39.0900         已成            0               0
10:32:05.000    222561272       857973          0102000018653947        000703          101 证券卖出            100             11.6900         部分成交        0               0
10:32:05.000    222561272       857973          0102000018653949        000703          101 证券卖出            900             11.6900         部分成交        0               0
10:32:05.000    222561272       857973          0102000018653951        000703          101 证券卖出            1100            11.6900         已成            0               0
10:32:05.000    214557040       857969          9757454                 603990          101 证券卖出            100             41.4400         已成            0               0
10:32:05.000    234552366       857971          9757740                 603069          101 证券卖出            200             27.4800         已成            0               0
10:32:05.000    230561130       857974          0104000019310492        000513          101 证券卖出            900             46.0800         部分成交        0               0
10:32:05.000    230561130       857974          0104000019310494        000513          101 证券卖出            2600            46.0400         已成            0               0
10:32:05.000    218557342       857976          0103000018622265        300751          101 证券卖出            100             304.8300        已成            0               0
10:32:05.000    238557918       857975          9758694                 603898          101 证券卖出            200             17.4500         部分成交        0               0
10:32:05.000    238557918       857975          9758695                 603898          101 证券卖出            200             17.4500         已成            0               0
10:32:06.000    202551688       857979          0102000018655893        000828          101 证券卖出            100             9.8600          已成            0               0
10:32:06.000    206557222       857981          0103000018623587        000501          101 证券卖出            300             15.7400         部分成交        0               0
10:32:06.000    206557222       857981          0103000018623589        000501          101 证券卖出            200             15.7400         已成            0               0
10:32:06.000    202551689       857984          0103000018624125        000528          101 证券卖出            700             7.5600          已成            0               0
10:32:06.000    226549224       857977          9759239                 600926          101 证券卖出            1300            12.6900         已成            0               0
10:32:06.000    214557043       857985          0102000018658196        300558          101 证券卖出            100             109.9100        已成            0               0
10:32:06.000    210553431       857982          9759907                 603018          101 证券卖出            1100            13.3300         已成            0               0
10:32:06.000    222561273       857980          9760619                 600337          101 证券卖出            2900            5.5400          已成            0               0
10:32:06.000    230561134       857988          0101000019313929        000001          101 证券卖出            1700            15.2000         部分成交        0               0
10:32:06.000    230561134       857988          0101000019313931        000001          101 证券卖出            1000            15.1900         部分成交        0               0
10:32:06.000    230561134       857988          0101000019313933        000001          101 证券卖出            5000            15.1900         已成            0               0
10:32:07.000    218557347       857989          0101000019314487        300142          101 证券卖出            100             53.2400         部分成交        0               0
