时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:14:50.830    213829478       10001           601818          100 证券买入    100             3.7000          已撤
09:30:18.085    233824504       10002           002010          101 证券卖出    42              5.8700          已成
09:30:18.086    201822864       10004           600196          101 证券卖出    34              41.4900         已成
09:30:18.086    237832557       10003           002641          101 证券卖出    90              7.9300          已成
10:32:27.105    229839510       10005           300273          101 证券卖出    200             7.0900          已成
10:32:27.305    229839511       10006           300292          101 证券卖出    2900            5.1200          已成
10:32:27.306    233830675       10007           000997          101 证券卖出    3100            17.1900         已成
10:32:27.506    237838527       10008           002750          101 证券卖出    600             9.3100          已成
10:32:27.609    213835601       10009           600185          101 证券卖出    4300            13.6000         已成
10:32:27.725    217832924       10010           600223          101 证券卖出    2400            12.6000         已成
10:32:27.806    205835941       10011           600391          101 证券卖出    600             23.8600         已成
10:32:27.905    233830677       10012           002201          101 证券卖出    1100            14.9900         已成
10:32:28.007    217832926       10013           300077          101 证券卖出    2500            7.5500          已成
10:32:28.106    233830678       10014           002467          101 证券卖出    1700            7.6200          已成
10:32:28.206    229839514       10015           002475          101 证券卖出    900             56.1700         已成
10:32:28.305    233830679       10016           002717          101 证券卖出    29400           4.3100          已撤
10:32:28.420    237838529       10017           000503          101 证券卖出    300             12.3000         已成
10:33:10.304    225829582       10018           002475          101 证券卖出    1000            56.3200         已成
10:33:10.404    233830792       10019           002717          101 证券卖出    41500           4.3000          已成
10:33:10.504    201829128       10020           600624          101 证券卖出    2500            9.7000          已撤
10:33:10.604    209831260       10021           002201          101 证券卖出    1000            15.0000         已成
10:33:10.705    217833036       10022           002412          101 证券卖出    100             7.2900          已成
10:33:10.804    209831261       10023           002614          101 证券卖出    100             12.0700         已成
10:33:11.003    233830795       10024           300292          101 证券卖出    21400           5.1200          已成
10:33:11.104    225829586       10025           300314          101 证券卖出    400             19.3600         已撤
10:33:11.204    201829132       10026           600391          101 证券卖出    1200            23.9100         已成
10:33:11.304    229839652       10027           002216          101 证券卖出    200             27.4600         已撤
10:33:11.521    217833042       10028           603156          101 证券卖出    200             24.0700         已成
10:33:11.604    229839654       10029           002182          101 证券卖出    1300            11.0700         已成
10:33:11.604    233830800       10030           600185          101 证券卖出    1800            13.6000         部撤
10:33:11.702    229839655       10031           300379          101 证券卖出    300             47.2700         已成
10:33:11.804    213835743       10032           000960          101 证券卖出    1000            9.8200          已成
10:33:11.934    209831268       10033           002081          101 证券卖出    5400            8.9500          已成
10:33:12.005    217833046       10034           600499          100 证券买入    10000           4.5100          已成
