证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
2191,701,担保品卖出,800,12.46,部分成交,0
2191,701,担保品卖出,400,12.46,部分成交,0
2191,701,担保品卖出,2500,12.42,部分成交,0
2191,701,担保品卖出,600,12.42,部分成交,0
2191,701,担保品卖出,300,12.42,部分成交,0
2191,701,担保品卖出,300,12.42,已成,0
2467,701,担保品卖出,7000,8.5,已成,0
563,701,担保品卖出,800,4.52,部分成交,0
563,701,担保品卖出,1000,4.52,部分成交,0
563,701,担保品卖出,18700,4.52,部分成交,0
69,701,担保品卖出,1200,8.17,部分成交,0
69,701,担保品卖出,2600,8.16,部分成交,0
69,701,担保品卖出,1100,8.16,部分成交,0
300300,701,担保品卖出,5500,6.86,部分成交,0
69,701,担保品卖出,600,8.16,部分成交,0
69,701,担保品卖出,1900,8.16,已成,0
300300,701,担保品卖出,2000,6.86,已成,0
758,701,担保品卖出,17400,5.63,已成,0
776,701,担保品卖出,19500,16.95,已成,0
78,701,担保品卖出,6900,4.86,已成,0
600641,701,担保品卖出,1200,28.0,部分成交,0
600641,701,担保品卖出,1000,28.0,部分成交,0
813,701,担保品卖出,2500,7.22,部分成交,0
600641,701,担保品卖出,4700,27.99,已成,0
813,701,担保品卖出,2000,7.22,部分成交,0
813,701,担保品卖出,100,7.22,部分成交,0
813,701,担保品卖出,400,7.22,已成,0
300757,701,担保品卖出,100,51.14,部分成交,0
563,701,担保品卖出,500,4.52,部分成交,0
2797,701,担保品卖出,21800,11.29,已成,0
563,701,担保品卖出,15000,4.52,部分成交,0
2522,701,担保品卖出,1600,7.42,部分成交,0
300063,701,担保品卖出,400,7.47,部分成交,0
300063,701,担保品卖出,500,7.47,部分成交,0
300063,701,担保品卖出,100,7.47,部分成交,0
300063,701,担保品卖出,300,7.47,部分成交,0
300063,701,担保品卖出,800,7.47,部分成交,0
300063,701,担保品卖出,1000,7.47,部分成交,0
300063,701,担保品卖出,5000,7.47,部分成交,0
300063,701,担保品卖出,1000,7.47,部分成交,0
300063,701,担保品卖出,1300,7.47,已成,0
100,700,担保品买入,81,6.72,部分成交,0
100,700,担保品买入,800,6.72,部分成交,0
100,700,担保品买入,5000,6.72,部分成交,0
100,700,担保品买入,1100,6.72,部分成交,0
100,700,担保品买入,500,6.72,部分成交,0
100,700,担保品买入,2000,6.72,部分成交,0
100,700,担保品买入,2000,6.72,部分成交,0
100,700,担保品买入,400,6.72,部分成交,0
100,700,担保品买入,800,6.72,部分成交,0
100,700,担保品买入,3819,6.72,已成,0
725,700,担保品买入,200,5.11,已成,0
690,700,担保品买入,816,6.34,部分成交,0
690,700,担保品买入,1184,6.34,已成,0
603466,701,担保品卖出,500,21.69,已成,0
886,701,担保品卖出,1000,6.07,部分成交,0
300016,700,担保品买入,2300,12.45,已成,0
600050,701,担保品卖出,600,5.52,部分成交,0
600050,701,担保品卖出,500,5.52,部分成交,0
300464,701,担保品卖出,500,23.51,已成,0
600050,701,担保品卖出,100,5.52,部分成交,0
2049,700,担保品买入,100,125.03,已成,0
2405,700,担保品买入,700,20.34,部分成交,0
2399,700,担保品买入,600,27.94,部分成交,0
600050,701,担保品卖出,2000,5.52,部分成交,0
600050,701,担保品卖出,1000,5.52,部分成交,0
2405,700,担保品买入,2000,20.34,部分成交,0
886,701,担保品卖出,100,6.07,部分成交,0
600050,701,担保品卖出,400,5.52,部分成交,0
600050,701,担保品卖出,1800,5.52,部分成交,0
600050,701,担保品卖出,11000,5.52,已成,0
603885,700,担保品买入,3600,10.38,已成,0
603069,700,担保品买入,7800,33.88,已成,0
600418,700,担保品买入,3500,10.82,部分成交,0
600418,700,担保品买入,2500,10.82,部分成交,0
600185,700,担保品买入,3900,14.58,已成,0
600418,700,担保品买入,2600,10.82,部分成交,0
600418,700,担保品买入,500,10.82,部分成交,0
600418,700,担保品买入,300,10.82,部分成交,0
600418,700,担保品买入,500,10.82,部分成交,0
600418,700,担保品买入,400,10.83,部分成交,0
600418,700,担保品买入,3000,10.83,已成,0
2399,700,担保品买入,2000,27.94,已成,0
2522,701,担保品卖出,100,7.42,部分成交,0
2405,700,担保品买入,2200,20.34,已成,0
300209,700,担保品买入,500,17.77,已成,0
600185,700,担保品买入,3100,14.57,已成,0
300401,700,担保品买入,200,18.05,部分成交,0
603069,700,担保品买入,100,33.99,部分成交,0
603885,700,担保品买入,2064,10.4,部分成交,0
603885,700,担保品买入,100,10.4,部分成交,0
603885,700,担保品买入,2000,10.4,部分成交,0
603885,700,担保品买入,3336,10.4,已成,0
603069,700,担保品买入,100,33.99,部分成交,0
603993,701,担保品卖出,15400,4.62,已成,0
603069,700,担保品买入,2000,33.99,已成,0
300401,700,担保品买入,400,18.05,已成,0
300048,701,担保品卖出,2100,4.59,已成,0
2049,700,担保品买入,300,125.0,已成,0
300209,700,担保品买入,100,17.8,已成,0
300741,700,担保品买入,100,72.48,已成,0
2187,700,担保品买入,600,18.36,已成,0
300342,700,担保品买入,300,20.09,部分成交,0
300342,700,担保品买入,400,20.09,已成,0
600622,701,担保品卖出,15,4.79,部分成交,0
600622,701,担保品卖出,700,4.79,部分成交,0
2717,700,担保品买入,600,4.77,已成,0
600622,701,担保品卖出,400,4.79,部分成交,0
600622,701,担保品卖出,1200,4.79,部分成交,0
600622,701,担保品卖出,1200,4.79,部分成交,0
600622,701,担保品卖出,100,4.79,部分成交,0
600622,701,担保品卖出,200,4.79,部分成交,0
600622,701,担保品卖出,1500,4.79,部分成交,0
600622,701,担保品卖出,15185,4.79,已成,0
2797,701,担保品卖出,200,11.39,部分成交,0
2797,701,担保品卖出,100,11.39,部分成交,0
2797,701,担保品卖出,1300,11.38,部分成交,0
2797,701,担保品卖出,300,11.38,部分成交,0
2797,701,担保品卖出,700,11.38,部分成交,0
2797,701,担保品卖出,100,11.38,部分成交,0
2797,701,担保品卖出,2000,11.38,部分成交,0
2797,701,担保品卖出,1600,11.38,部分成交,0
2797,701,担保品卖出,3800,11.38,已成,0
300401,700,担保品买入,1500,17.99,已成,0
2187,700,担保品买入,3500,18.34,部分成交,0
2187,700,担保品买入,3200,18.35,已成,0
300342,700,担保品买入,600,20.11,已成,0
2399,700,担保品买入,300,27.96,部分成交,0
2399,700,担保品买入,200,27.96,部分成交,0
2399,700,担保品买入,1200,27.99,已成,0
300741,700,担保品买入,300,72.44,已成,0
563,701,担保品卖出,33700,4.52,部分成交,0
563,701,担保品卖出,2000,4.52,部分成交,0
563,701,担保品卖出,1700,4.52,已成,0
300464,701,担保品卖出,200,23.45,部分成交,0
300464,701,担保品卖出,900,23.41,部分成交,0
300464,701,担保品卖出,5000,23.4,已成,0
2522,701,担保品卖出,700,7.41,已成,0
2187,700,担保品买入,1300,18.34,已成,0
