冻结金额,可用,参考市值,资产
,797607.28,,12399606.59
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
100,TCL科技,0,16500,6.7211,-4803.85,106095.0,6.43
690,宝新能源,0,2000,6.3411,-2.15,12680.0,6.34
725,京东方Ａ,67800,68000,5.3102,-25174.17,335920.0,4.94
793,华闻集团,81900,81900,4.0806,-5783.12,328419.0,4.01
799,酒鬼酒,4500,4500,74.4203,23263.77,358155.0,79.59
2002,鸿达兴业,0,84600,4.1056,14753.02,362088.0,4.28
2049,紫光国微,0,2800,124.7751,6229.6,355600.0,127.0
2092,中泰化学,7900,7900,5.7609,4259.17,49770.0,6.3
2169,智光电气,3600,3600,11.0017,3630.04,43236.0,12.01
2187,广百股份,0,18900,18.266,-21848.67,323379.0,17.11
2191,劲嘉股份,23700,23700,12.206,-12702.78,276579.0,11.67
2239,奥特佳,0,59900,5.6427,39372.62,377370.0,6.3
2249,大洋电机,60000,60000,4.1622,-6733.44,243000.0,4.05
2274,华昌化工,66500,66500,5.247,1527.66,350455.0,5.27
2355,兴民智通,2800,2800,5.8309,-170.45,16156.0,5.77
2399,海普瑞,0,13500,27.898,-4698.01,371925.0,27.55
2405,四维图新,0,17400,20.1841,-8423.69,342780.0,19.7
2421,达实智能,33600,33600,4.2965,2468.51,146832.0,4.37
2425,凯撒文化,6600,18200,18.1766,-20322.19,310492.0,17.06
2510,天汽模,51000,51000,4.4929,13619.63,242760.0,4.76
2565,顺灏股份,27300,27300,5.5988,7951.07,160797.0,5.89
2640,跨境通,200,200,-13.76,4463.99,1712.0,8.56
2717,岭南股份,0,600,4.7708,-36.49,2826.0,4.71
300016,北陆药业,0,8000,12.4499,-1358.93,98240.0,12.28
300054,鼎龙股份,16900,16900,21.5474,-43895.61,320255.0,18.95
300058,蓝色光标,0,40500,8.7617,-20319.32,334530.0,8.26
300094,国联水产,30800,30800,4.1306,-4639.08,122584.0,3.98
300160,秀强股份,40200,40200,8.7513,-29800.76,322002.0,8.01
300171,东富龙,19500,19500,19.0757,-36771.79,335205.0,17.19
300184,力源信息,27600,27600,7.1611,-10793.65,186852.0,6.77
300194,福安药业,2600,4100,5.6152,1454.52,24477.0,5.97
300209,天泽信息,0,600,17.778,-676.82,9990.0,16.65
300213,佳讯飞鸿,0,800,6.6624,1270.06,6600.0,8.25
300273,和佳医疗,35900,35900,8.0885,-7844.9,282533.0,7.87
300277,海联讯,1200,1200,13.1203,-1044.36,14700.0,12.25
300287,飞利信,75100,75100,4.6107,-11316.93,334946.0,4.46
300342,天银机电,0,3600,20.142,-2203.32,70308.0,19.53
300352,北信源,40600,40600,7.7543,17282.78,332108.0,8.18
300367,东方网力,20300,20300,4.0806,-9350.42,73486.0,3.62
300401,花园生物,0,19500,18.0568,-26066.82,326040.0,16.72
300741,华宝股份,0,5000,69.4362,-31431.02,315750.0,63.15
511990,华宝添益,3,3,-81763.9333,245591.926,300.126,100.04199999999999
600029,南方航空,0,12900,5.761,-1560.64,72756.0,5.64
600185,格力地产,0,23600,14.5757,-8865.47,335120.0,14.2
600418,江淮汽车,0,31300,10.708,-16213.97,318947.0,10.19
600478,科力远,14800,14800,4.8108,1763.9,72964.0,4.93
600532,宏达矿业,20200,20200,10.9551,-709.62,220584.0,10.92
600622,光大嘉宝,37,37,-282.9273,10639.25,170.94,4.62
600707,彩虹股份,9200,9200,4.8908,-835.66,44160.0,4.8
601668,中国建筑,66800,66800,5.3709,-13420.96,345356.0,5.17
601777,力帆股份,6700,56700,4.7161,-3180.33,264222.0,4.66
601919,中远海控,15300,15300,4.2607,-1694.08,63495.0,4.15
603069,海汽集团,0,10700,33.9934,10770.17,374500.0,35.0
603366,日出东方,19500,19500,5.9162,-315.62,115050.0,5.9
603885,吉祥航空,0,35100,10.4703,-9838.48,357669.0,10.19
603906,龙蟠科技,0,17500,19.3716,-8777.63,330225.0,18.87
