冻结金额,可用,参考市值,资产
,109520.48,,12514599.12
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
16,深康佳Ａ,0,19700,7.7399,2957.09,155433.0,7.89
63,中兴通讯,0,7700,45.3128,5676.7,354585.0,46.05
78,海王生物,5900,6900,4.4614,818.39,31602.0,4.58
603,盛达资源,0,400,13.5223,19.08,5428.0,13.57
652,泰达股份,5500,5500,6.771,1809.41,39050.0,7.1
700,模塑科技,0,21100,8.7315,-1086.31,183148.0,8.68
710,贝瑞基因,4900,4900,57.4852,-3455.64,278222.0,56.78
793,华闻集团,81900,81900,4.0806,15510.88,349713.0,4.27
886,海南高速,0,56300,5.7976,-7182.49,319221.0,5.67
2002,鸿达兴业,84600,84600,4.1206,15175.72,363780.0,4.3
2023,海特高新,0,19600,17.0465,11045.22,345156.0,17.61
2030,达安基因,12800,12800,26.2727,48093.32,384384.0,30.03
2079,苏州固锝,20100,25100,13.0578,32435.19,360185.0,14.35
2169,智光电气,0,3600,11.0319,425.25,40140.0,11.15
2215,诺普信,7000,7000,6.3207,1184.81,45430.0,6.49
2237,恒邦股份,0,9800,15.285,3380.55,153174.0,15.63
2274,华昌化工,66500,66500,5.247,2192.66,351120.0,5.28
2292,奥飞娱乐,25300,25300,9.0049,21381.82,249205.0,9.85
2355,兴民智通,2800,2800,5.8309,501.55,16828.0,6.01
2366,台海核电,68600,68600,4.756,13309.06,339570.0,4.95
2387,维信诺,0,200,15.5827,37.47,3154.0,15.77
2413,雷科防务,12800,12800,8.1012,8304.45,112000.0,8.75
2466,天齐锂业,15200,15200,21.7584,74504.4,405232.0,26.66
2510,天汽模,51000,51000,4.4929,22799.63,251940.0,4.94
2522,浙江众成,2400,2400,6.9911,429.48,17208.0,7.17
2528,英飞拓,25100,25100,5.0371,3588.03,130018.0,5.18
2547,春兴精工,45000,45000,7.8183,3226.24,355050.0,7.89
2551,尚荣医疗,0,6900,9.0021,2745.43,64860.0,9.4
2565,顺灏股份,27300,27300,5.5988,15595.07,168441.0,6.17
2581,未名医药,12400,12400,27.0191,-608.46,334428.0,26.97
2666,德联集团,0,1700,7.5719,98.8,12971.0,7.63
2668,奥马电器,49800,49800,4.8436,14264.28,255474.0,5.13
300010,立思辰,3500,3500,16.18,19984.97,76615.0,21.89
300016,北陆药业,11500,11500,11.5574,1525.07,134435.0,11.69
300021,大禹节水,10400,10400,4.7807,1240.54,50960.0,4.9
300026,红日药业,3100,3100,5.6809,369.36,17980.0,5.8
300048,合康新能,2100,2100,4.0306,208.73,8673.0,4.13
300131,英唐智控,59300,59300,6.0476,26233.22,384857.0,6.49
300149,量子生物,900,900,19.923,-290.69,17640.0,19.6
300182,捷成股份,52100,52100,4.3936,4499.97,233408.0,4.48
300194,福安药业,4100,4100,5.6108,693.55,23698.0,5.78
300213,佳讯飞鸿,800,800,6.681,167.2,5512.0,6.89
300263,隆华科技,41300,41300,8.5249,27470.2,379547.0,9.19
300273,和佳医疗,17400,35900,8.0887,14765.75,305150.0,8.5
300277,海联讯,0,1200,13.1206,131.32,15876.0,13.23
300287,飞利信,75100,75100,4.6107,14217.07,360480.0,4.8
300300,汉鼎宇佑,5500,12700,6.4299,2287.83,83947.0,6.61
300319,麦捷科技,11200,11200,13.2301,7278.78,155456.0,13.88
300341,麦克奥迪,6400,6400,9.5369,3155.84,64192.0,10.03
300352,北信源,40600,40600,7.7543,17282.78,332108.0,8.18
300374,恒通科技,0,6200,18.2697,9921.75,123194.0,19.87
300573,兴齐眼药,400,400,143.8941,-1297.63,56260.0,140.65
300702,天宇股份,3000,3000,103.6113,7136.15,317970.0,105.99
300767,震安科技,200,200,51.3963,2780.74,13060.0,65.3
511990,华宝添益,3,3,-81763.9333,245591.83899999998,300.039,100.01299999999999
600006,东风汽车,5000,5000,4.3707,296.28,22150.0,4.43
600068,葛洲坝,0,48500,7.0302,22785.1,363750.0,7.5
600133,东湖高新,57200,57200,6.0666,768.03,347776.0,6.08
600203,福日电子,2700,2700,10.1217,805.35,28134.0,10.42
600478,科力远,14800,14800,4.8108,-1344.1,69856.0,4.72
600707,彩虹股份,9200,9200,4.8908,360.34,45356.0,4.93
600827,百联股份,23100,23100,14.8867,209824.27,553707.0,23.97
600983,XD惠而浦,46000,46000,5.018,1012.38,231840.0,5.04
601666,平煤股份,0,16100,4.6808,2563.19,77924.0,4.84
601777,力帆股份,56700,56700,4.7633,2080.1,272160.0,4.8
601999,出版传媒,2400,2400,7.2762,777.03,18240.0,7.6
603366,日出东方,19500,19500,5.9162,1244.38,116610.0,5.98
603566,普莱柯,3100,3100,28.2648,-3053.01,84568.0,27.28
603661,恒林股份,6300,6300,52.3718,9627.94,339570.0,53.9
603811,诚意药业,2900,2900,27.8692,-142.75,80678.0,27.82
603987,康德莱,20000,20000,16.9315,7570.82,346200.0,17.31
