时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:18:46.000    233462251       10001           WTD:2069000001          601818          700 担保品买入          -100            3.4000          已撤            0               0
09:30:17.000    237468251       10002           311494                  600521          701 担保品卖出          50              34.2600         已成            0               0
11:02:11.000    213475090       10007           0102000014673711        002623          701 担保品卖出          100             44.1100         已成            0               0
11:02:11.000    217471629       10008           0104000014673995        300168          701 担保品卖出          200             21.4600         部分成交        0               0
11:02:11.000    217471629       10008           0104000014673997        300168          701 担保品卖出          600             21.4600         部分成交        0               0
11:02:11.000    217471629       10008           0104000014673999        300168          701 担保品卖出          1400            21.4600         已成            0               0
11:02:11.000    233470193       10010           0102000014673799        002675          701 担保品卖出          100             20.8600         已成            0               0
11:02:12.000    209469395       10012           0102000014673898        300669          701 担保品卖出          100             31.5600         已成            0               0
11:02:11.000    201467413       10006           9651588                 600143          701 担保品卖出          4300            12.9300         已成            0               0
11:02:12.000    221476519       10013           0102000014674087        300357          701 担保品卖出          100             61.8300         已成            0               0
11:02:12.000    225469180       10014           0102000014674090        002262          701 担保品卖出          200             16.4700         已成            0               0
11:02:12.000    237476130       10015           0101000015500848        300259          701 担保品卖出          100             5.7500          已成            0               0
11:02:12.000    229476722       10019           0104000014674770        300331          701 担保品卖出          300             29.3200         部分成交        0               0
11:02:12.000    229476722       10019           0104000014674772        300331          701 担保品卖出          300             29.3200         已成            0               0
11:02:12.000    233470194       10020           0102000014674647        000503          701 担保品卖出          2300            11.1900         已成            0               0
11:02:12.000    205474415       10021           0101000015501273        300453          701 担保品卖出          200             19.5600         部分成交        0               0
11:02:12.000    205474415       10021           0101000015501275        300453          701 担保品卖出          300             19.5500         已成            0               0
11:02:12.000    209469397       10024           0101000015501509        000681          701 担保品卖出          900             18.8400         已成            0               0
11:02:12.000    221476522       10025           0103000014081650        002299          701 担保品卖出          200             29.9100         已成            0               0
11:02:12.000    209469396       10022           9652516                 600556          701 担保品卖出          200             18.4700         部分成交        0               0
11:02:12.000    209469396       10022           9652517                 600556          701 担保品卖出          300             18.4700         已成            0               0
11:02:12.000    205474416       10023           9652611                 601636          701 担保品卖出          4000            6.0200          已成            0               0
11:02:12.000    225469183       10030           0102000014675680        300326          701 担保品卖出          900             28.0700         部分成交        0               0
11:02:12.000    225469182       10026           9652803                 603133          701 担保品卖出          100             18.0800         已成            0               0
11:02:13.000    225469184       10033           0102000014676259        300657          700 担保品买入          100             19.7800         已成            0               0
11:02:13.000    217471633       10038           0104000014676668        300009          700 担保品买入          800             17.8100         已成            0               0
11:02:13.000    209469399       10032           9653194                 603486          701 担保品卖出          100             31.9500         部分成交        0               0
11:02:13.000    213475095       10040           0102000014676810        300441          700 担保品买入          200             11.4900         部分成交        0               0
11:02:13.000    213475095       10040           0102000014676812        300441          700 担保品买入          200             11.5000         已成            0               0
11:02:13.000    233470199       10042           0101000015503046        002030          700 担保品买入          1600            26.9700         部分成交        0               0
11:02:13.000    233470199       10042           0101000015503048        002030          700 担保品买入          500             26.9700         部分成交        0               0
11:02:13.000    233470199       10042           0101000015503050        002030          700 担保品买入          100             26.9700         部分成交        0               0
11:02:13.000    233470199       10042           0101000015503052        002030          700 担保品买入          1000            26.9700         部分成交        0               0
11:02:13.000    233470199       10042           0101000015503054        002030          700 担保品买入          3000            26.9700         已成            0               0
11:02:13.000    209469400       10044           0102000014676946        300702          700 担保品买入          100             103.9000        已成            0               0
11:02:13.000    205474419       10036           0101000015503174        300663          700 担保品买入          600             27.3200         已成            0               0
11:02:13.000    225469183       10030           0102000014677015        300326          701 担保品卖出          500             28.0700         部分成交        0               0
11:02:13.000    233470200       10046           0104000014677470        000989          700 担保品买入          2900            10.3500         部分成交        0               0
11:02:13.000    233470200       10046           0104000014677472        000989          700 担保品买入          600             10.3500         已成            0               0
11:02:13.000    225469183       10030           0102000014677087        300326          701 担保品卖出          100             28.0700         部分成交        0               0
11:02:13.000    209469401       10048           0104000014677592        300567          700 担保品买入          100             72.8500         已成            0               0
11:02:13.000    225469186       10050           0103000014083609        300762          700 担保品买入          300             33.4100         部分成交        0               0
