时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:17:50.000    116730958       10002           WTD:3396000001          601818          100 证券买入            -100            3.7000          已撤            0               0
09:30:16.000    124733774       10004           0101000001184755        300739          101 证券卖出            50              20.6600         已成            0               0
09:30:16.000    120736659       10003           667220                  603297          101 证券卖出            60              44.6100         已成            0               0
09:32:47.000    108733039       10005           0104000002551948        002555          101 证券卖出            600             44.4000         已成            0               0
09:32:47.000    124734347       10006           0102000002700813        002829          101 证券卖出            100             35.2900         已成            0               0
09:32:48.000    100731788       10010           0103000002440682        300577          101 证券卖出            200             29.4000         已成            0               0
09:32:48.000    120737418       10015           0104000002555938        300455          100 证券买入            8400            14.2200         已成            0               0
09:32:48.000    128734703       10007           1938335                 603360          101 证券卖出            1900            20.0800         部分成交        0               0
09:32:48.000    128734703       10007           1938336                 603360          101 证券卖出            100             20.0800         已成            0               0
09:32:48.000    104735530       10017           0104000002556594        300751          100 证券买入            100             291.0000        已成            0               0
09:32:48.000    124734348       10019           0101000002613732        002705          100 证券买入            500             34.7900         已成            0               0
09:32:48.000    120737417       10013           1940398                 603713          100 证券买入            100             95.9900         已成            0               0
09:32:48.000    116731665       10014           1941305                 603856          100 证券买入            400             15.0400         已成            0               0
09:32:48.000    120737419       10018           1942513                 600486          100 证券买入            400             80.4700         已成            0               0
09:32:48.000    100731790       10020           1943024                 600901          100 证券买入            7700            5.7900          部分成交        0               0
09:32:48.000    100731790       10020           1943025                 600901          100 证券买入            1800            5.7900          部分成交        0               0
09:32:48.000    100731790       10020           1943026                 600901          100 证券买入            200             5.7900          部分成交        0               0
09:32:48.000    100731790       10020           1943027                 600901          100 证券买入            9300            5.7900          已成            0               0
09:32:49.000    100731789       10016           0101000002619814        002891          100 证券买入            100             38.3700         部分成交        0               0
09:32:49.000    104735529       10011           0104000002567997        002352          101 证券卖出            -400            56.8500         已撤            0               0
09:32:49.000    116731664       10012           1947725                 603338          100 证券买入            100             75.2700         已成            0               0
09:32:49.000    116731663       10008           WTD:3396000005          601818          101 证券卖出            -100            4.1900          已撤            0               0
09:32:50.000    100731789       10016           0101000002628527        002891          100 证券买入            -600            38.3700         部撤            0               0
09:32:50.000    120737416       10009           0101000002629180        300566          101 证券卖出            -700            29.1300         已撤            0               0
09:32:53.000    108733051       10022           0104000002596975        002555          101 证券卖出            100             44.3700         部分成交        0               0
09:32:53.000    108733051       10022           0104000002596977        002555          101 证券卖出            900             44.3600         已成            0               0
09:32:53.000    104735538       10027           0104000002598987        002352          101 证券卖出            300             56.7100         已成            0               0
09:32:53.000    108733052       10028           0101000002653287        002705          100 证券买入            500             34.7700         已成            0               0
09:32:54.000    104735537       10021           0102000002749565        002829          101 证券卖出            300             35.2600         已成            0               0
09:32:53.000    120737427       10023           1976467                 603360          101 证券卖出            1200            20.1000         已成            0               0
09:32:54.000    132733069       10032           1979287                 600901          100 证券买入            14900           5.7900          已成            0               0
09:32:54.000    128734715       10031           1979770                 600486          100 证券买入            200             80.4900         部分成交        0               0
09:32:54.000    128734715       10031           1979771                 600486          100 证券买入            200             80.5000         已成            0               0
09:32:54.000    124734355       10024           WTD:3396000013          601818          101 证券卖出            -100            4.1800          已撤            0               0
09:32:54.000    108733055       10033           1980962                 603338          100 证券买入            100             75.2600         已成            0               0
09:32:55.000    132733068       10029           0101000002663560        002891          100 证券买入            200             38.1800         已成            0               0
09:32:55.000    116731673       10036           0104000002609336        300455          100 证券买入            700             14.2300         部分成交        0               0
09:32:55.000    112734443       10034           1985803                 603713          100 证券买入            200             96.0500         已成            0               0
09:32:55.000    136735179       10025           0101000002668704        300566          101 证券卖出            100             29.0700         已成            0               0
09:32:56.000    116731673       10036           0104000002617184        300455          100 证券买入            500             14.2300         部分成交        0               0
09:32:56.000    116731673       10036           0104000002619038        300455          100 证券买入            -400            14.2300         部撤            0               0
09:32:56.000    100731798       10026           0103000002500034        300577          101 证券卖出            -200            29.4500         已撤            0               0
09:32:56.000    136735180       10030           0104000002619554        300751          100 证券买入            -100            291.6300        已撤            0               0
09:32:58.000    112734444       10035           WTD:3396000018          603856          100 证券买入            -400            15.0100         已撤            0               0
09:32:59.000    108733068       10039           0103000002523212        300577          101 证券卖出            100             29.3800         部分成交        0               0
09:32:59.000    112734456       10040           0104000002643640        002352          101 证券卖出            300             56.7000         已成            0               0
09:32:59.000    120737442       10042           0102000002795125        002829          101 证券卖出            200             35.3000         部分成交        0               0
09:32:59.000    116731686       10041           0104000002644175        002555          101 证券卖出            100             44.3300         部分成交        0               0
09:32:59.000    104735553       10044           0101000002699625        002891          100 证券买入            400             38.1800         已成            0               0
09:32:59.000    116731686       10041           0104000002644673        002555          101 证券卖出            1000            44.3300         已成            0               0
09:32:59.000    132733085       10046           2016337                 600486          100 证券买入            1200            80.5000         已成            0               0
09:33:00.000    124734370       10038           0101000002704969        300566          101 证券卖出            400             29.0400         已成            0               0
09:33:00.000    120737442       10042           0102000002801020        002829          101 证券卖出            -100            35.2800         部撤            0               0
09:32:59.000    132733086       10047           2017395                 600901          100 证券买入            13200           5.7900          已成            0               0
09:33:00.000    108733068       10039           0103000002530087        300577          101 证券卖出            -200            29.3800         部撤            0               0
09:33:00.000    100731810       10043           2018046                 603360          101 证券卖出            100             20.0800         部分成交        0               0
09:33:00.000    104735556       10049           2019586                 603713          100 证券买入            200             96.1600         已成            0               0
09:33:00.000    100731811       10048           2018813                 603338          100 证券买入            100             75.3900         已成            0               0
09:33:02.000    120737441       10037           WTD:3396000021          601818          101 证券卖出            -100            4.1900          已撤            0               0
