时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:47:01.057    225825549       595333          600426          701 担保品卖出  1100            23.5800         已成
09:47:01.096    229835624       594254          601818          700 担保品买入  100             3.7000          已撤
09:47:01.120    201825106       595264          600211          700 担保品买入  1000            79.5100         已成
09:47:01.172    213831763       595336          603069          701 担保品卖出  2500            31.9700         已成
09:47:01.190    225825564       595338          603069          701 担保品卖出  300             31.9500         已成
09:47:01.191    229835635       595259          600426          701 担保品卖出  2000            23.7200         已成
09:47:01.192    233826730       595270          603590          700 担保品买入  100             51.7600         已成
09:47:01.203    237834738       595284          601012          701 担保品卖出  500             47.2100         已成
09:47:01.237    201825119       595325          600426          701 担保品卖出  700             23.7000         已成
09:47:01.237    205832089       595332          603069          701 担保品卖出  800             32.2100         已报
09:47:01.236    233826739       595328          600426          701 担保品卖出  100             23.6700         已成
09:47:01.237    237834742       595274          600705          700 担保品买入  36000           4.9600          已成
09:47:01.237    209827288       595249          601012          701 担保品卖出  1200            47.3400         已成
09:47:01.271    201825124       595339          601012          701 担保品卖出  200             47.2000         已成
09:47:01.270    237834746       595248          601888          701 担保品卖出  100             201.7300        已报
09:47:01.271    209827293       595321          601777          700 担保品买入  200             4.7200          已成
09:47:01.272    217828986       595245          603069          701 担保品卖出  700             32.9600         已报
09:47:01.272    225825582       595275          601519          700 担保品买入  6900            11.1600         已成
09:47:01.273    205832093       595265          600859          700 担保品买入  400             58.0900         已成
09:47:01.272    233826742       595355          601012          701 担保品卖出  700             46.9500         已成
09:47:01.307    205832095       595356          600426          701 担保品卖出  600             23.5400         已成
09:47:01.307    209827295       595292          601888          701 担保品卖出  900             200.4100        已成
09:47:01.308    213831774       595303          603069          701 担保品卖出  200             32.6900         已报
09:47:01.328    201825127       595269          603128          700 担保品买入  4900            8.8700          已报
09:47:01.329    205832096       595358          603069          701 担保品卖出  1100            31.6900         已成
09:47:01.376    209827296       595276          601777          700 担保品买入  8000            4.7400          已成
09:47:04.120    201825176       595294          002932          701 担保品卖出  100             93.5900         已成
09:47:04.137    209827357       595327          000786          701 担保品卖出  1900            30.8500         已成
09:47:04.145    217829046       595263          300480          700 担保品买入  700             18.5100         已成
09:47:04.147    229835697       595291          300767          701 担保品卖出  100             83.8700         已成
09:47:04.171    209827358       595247          002675          701 担保品卖出  1300            21.2700         已报
09:47:04.179    217829047       595290          300070          701 担保品卖出  7400            9.8700          已成
09:47:04.183    225825640       595272          002570          700 担保品买入  5800            7.2700          已成
09:47:04.185    233826803       595267          300183          700 担保品买入  700             21.0200         已成
