证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
600426,701,担保品卖出,1100,23.61,已成,0
603590,700,担保品买入,100,51.01,已成,0
601012,701,担保品卖出,500,47.21,已成,0
600426,701,担保品卖出,600,23.61,已成,0
601777,700,担保品买入,200,4.68,已成,0
601012,701,担保品卖出,200,47.21,已成,0
600859,700,担保品买入,400,57.65,已成,0
601012,701,担保品卖出,700,47.21,已成,0
601777,700,担保品买入,100,4.68,部分成交,0
601777,700,担保品买入,1000,4.68,部分成交,0
601777,700,担保品买入,1100,4.69,部分成交,0
601777,700,担保品买入,3000,4.69,部分成交,0
601777,700,担保品买入,1000,4.69,部分成交,0
601777,700,担保品买入,1200,4.7,部分成交,0
601777,700,担保品买入,600,4.7,已成,0
600211,700,担保品买入,500,79.51,部分成交,0
2932,701,担保品卖出,100,93.8,已成,0
786,701,担保品卖出,900,31.12,部分成交,0
786,701,担保品卖出,900,31.11,部分成交,0
786,701,担保品卖出,100,31.1,已成,0
300480,700,担保品买入,700,18.38,已成,0
300070,701,担保品卖出,7400,9.99,已成,0
300183,700,担保品买入,700,21.01,已成,0
300085,701,担保品卖出,100,25.48,部分成交,0
300085,701,担保品卖出,2300,25.46,部分成交,0
300085,701,担保品卖出,100,25.46,部分成交,0
300085,701,担保品卖出,300,25.46,已成,0
300085,701,担保品卖出,200,25.46,部分成交,0
300085,701,担保品卖出,600,25.46,已成,0
2233,701,担保品卖出,2200,14.04,部分成交,0
2233,701,担保品卖出,700,14.04,已成,0
799,700,担保品买入,200,66.33,部分成交,0
786,701,担保品卖出,200,31.1,已成,0
786,701,担保品卖出,200,31.1,已成,0
300065,701,担保品卖出,200,14.84,已成,0
2683,701,担保品卖出,300,47.87,已成,0
799,700,担保品买入,500,66.33,已成,0
2233,701,担保品卖出,1100,14.04,已成,0
2475,701,担保品卖出,4300,57.13,部分成交,0
2475,701,担保品卖出,1900,57.12,已成,0
300464,700,担保品买入,500,19.92,已成,0
300070,701,担保品卖出,8400,9.99,已成,0
2932,701,担保品卖出,100,93.8,已成,0
300085,701,担保品卖出,1700,25.46,已成,0
2233,701,担保品卖出,600,14.04,已成,0
300085,701,担保品卖出,1700,25.46,已成,0
2233,701,担保品卖出,2600,14.04,已成,0
2706,701,担保品卖出,100,20.45,已成,0
2124,701,担保品卖出,1400,16.51,已成,0
300065,701,担保品卖出,2700,14.84,部分成交,0
300065,701,担保品卖出,100,14.84,部分成交,0
300065,701,担保品卖出,300,14.84,部分成交,0
300065,701,担保品卖出,100,14.83,部分成交,0
300065,701,担保品卖出,1000,14.83,部分成交,0
300065,701,担保品卖出,100,14.83,已成,0
786,701,担保品卖出,1400,31.1,已成,0
2683,701,担保品卖出,800,47.87,已成,0
300065,701,担保品卖出,900,14.83,部分成交,0
300065,701,担保品卖出,100,14.83,部分成交,0
300065,701,担保品卖出,100,14.83,部分成交,0
300065,701,担保品卖出,500,14.83,部分成交,0
300065,701,担保品卖出,500,14.83,部分成交,0
300065,701,担保品卖出,1700,14.82,已成,0
651,701,担保品卖出,400,57.15,部分成交,0
651,701,担保品卖出,100,57.15,部分成交,0
651,701,担保品卖出,200,57.15,已成,0
603069,701,担保品卖出,200,31.69,部分成交,0
603069,701,担保品卖出,200,31.69,部分成交,0
603069,701,担保品卖出,600,31.69,部分成交,0
2570,700,担保品买入,5800,7.27,已成,0
2570,700,担保品买入,400,7.26,已成,0
603069,701,担保品卖出,100,31.69,已成,0
967,701,担保品卖出,300,8.64,部分成交,0
2932,701,担保品卖出,100,93.88,已成,0
2932,701,担保品卖出,200,93.91,已成,0
967,701,担保品卖出,100,8.64,部分成交,0
967,701,担保品卖出,1000,8.64,部分成交,0
