时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:20:08.620    238520904       838066          601818          700 担保品买入  100             3.7000          已撤
11:02:08.479    210521964       841810          300296          701 担保品卖出  23100           8.4700          已成
11:02:08.512    218525816       841811          300498          701 担保品卖出  2600            23.0400         已成
11:02:08.581    202519980       841813          000799          701 担保品卖出  200             88.2200         已撤
11:02:08.603    210521965       841812          601899          701 担保品卖出  12400           7.2100          部撤
11:02:08.617    226517950       841814          002541          701 担保品卖出  100             44.4800         已成
11:02:08.777    218525818       841815          002557          701 担保品卖出  100             62.0300         已成
11:02:08.782    226517951       841816          300138          701 担保品卖出  600             15.9500         已撤
11:02:08.807    234520846       841817          300339          701 担保品卖出  2600            13.9900         已成
11:02:08.871    202519982       841818          600804          701 担保品卖出  800             9.3300          已撤
11:02:08.905    214526180       841819          300136          701 担保品卖出  200             61.0600         已撤
11:02:08.973    234520847       841820          300464          701 担保品卖出  200             23.7100         已成
11:02:09.060    214526181       841821          603027          701 担保品卖出  100             38.1100         已成
11:02:09.091    222530024       841822          300386          701 担保品卖出  100             29.4100         已成
11:02:09.126    238527009       841823          300531          701 担保品卖出  500             24.3000         已撤
11:02:09.163    206526074       841824          300625          701 担保品卖出  1300            20.3300         已成
11:02:09.361    214526182       841825          600246          700 担保品买入  400             10.2800         部撤
11:02:09.377    222530025       841826          600196          700 担保品买入  1200            50.9300         已成
11:02:09.378    226517954       841827          600323          700 担保品买入  400             28.8200         部撤
11:02:09.405    238527010       841828          600521          700 担保品买入  300             39.8300         已成
11:02:09.442    206526075       841829          600570          700 担保品买入  100             105.5700        已成
11:02:09.532    214526183       841831          601128          700 担保品买入  5500            8.0900          已撤
11:02:09.537    222530026       841830          300015          700 担保品买入  1400            51.4100         已成
11:02:09.564    230530253       841832          603127          700 担保品买入  100             100.4000        已成
11:02:09.731    230530254       841833          300529          700 担保品买入  100             74.7400         已成
11:02:09.811    238527012       841834          603069          700 担保品买入  300             30.9800         已成
11:02:09.873    206526077       841835          603686          700 担保品买入  200             24.6600         已成
11:02:14.698    206526083       841836          300386          701 担保品卖出  1400            29.4100         已成
11:02:14.803    238527019       841837          300531          701 担保品卖出  500             24.2800         已成
11:02:14.837    206526084       841838          300625          701 担保品卖出  300             20.3200         已成
11:02:14.860    214526192       841839          603027          701 担保品卖出  400             38.0700         已成
11:02:14.902    222530033       841840          300296          701 担保品卖出  9600            8.4700          已成
11:02:14.963    230530261       841841          300498          701 担保品卖出  4200            23.0300         已成
11:02:15.066    210521973       841842          601899          701 担保品卖出  2600            7.2000          已成
11:02:15.066    214526193       841843          000799          701 担保品卖出  100             88.0900         已成
11:02:15.130    234520853       841844          300138          701 担保品卖出  600             15.9500         已撤
11:02:15.169    202519987       841845          600804          701 担保品卖出  2500            9.3200          已成
11:02:15.200    210521974       841846          600896          701 担保品卖出  600             5.2500          已成
11:02:15.357    218525825       841847          300464          701 担保品卖出  800             23.7100         已撤
11:02:15.392    226517961       841849          600211          700 担保品买入  200             85.3500         已成
11:02:15.394    234520854       841848          300529          700 担保品买入  100             74.6500         已成
11:02:15.432    202519988       841850          600846          700 担保品买入  700             9.2500          已成
11:02:15.502    218525826       841851          603069          700 担保品买入  500             30.9500         已成
11:02:15.581    234520855       841852          603686          700 担保品买入  100             24.6700         已成
11:02:15.624    202519989       841854          600246          700 担保品买入  2800            10.3000         已成
11:02:15.629    210521976       841853          000732          700 担保品买入  1100            5.2800          已撤
11:02:15.665    218525827       841855          600521          700 担保品买入  400             39.8300         已成
11:02:15.812    234520856       841856          600196          700 担保品买入  1300            50.9300         已成
11:02:15.882    202519990       841857          600323          700 担保品买入  300             28.9000         已成
11:02:15.922    210521977       841859          300015          700 担保品买入  100             51.4500         已成
11:02:15.922    214526194       841858          600893          700 担保品买入  600             42.1500         已成
11:02:20.885    210521986       841862          300498          701 担保品卖出  3600            23.0300         已成
11:02:20.914    218525837       841863          601899          701 担保品卖出  900             7.2000          已成
11:02:20.958    226517971       841864          002557          701 担保品卖出  400             62.0300         已成
11:02:21.069    206526091       841866          600804          701 担保品卖出  1300            9.3200          已成
11:02:21.072    214526201       841865          300138          701 担保品卖出  600             15.9300         已成
11:02:21.127    222530038       841867          600896          701 担保品卖出  800             5.2500          已成
11:02:21.184    230530269       841868          300136          701 担保品卖出  500             61.0500         已成
11:02:21.214    238527028       841869          300464          701 担保品卖出  4000            23.7100         已撤
11:02:21.343    206526092       841870          300386          701 担保品卖出  4500            29.4100         已成
11:02:21.384    214526202       841871          300625          701 担保品卖出  200             20.3000         已成
11:02:21.404    222530039       841872          600196          700 担保品买入  1200            50.9300         已撤
11:02:21.452    230530270       841873          300015          700 担保品买入  100             51.4500         已成
11:02:26.503    210521994       841877          601899          701 担保品卖出  1200            7.2000          已成
11:02:26.534    230530275       841878          600896          701 担保品卖出  900             5.2500          已成
11:02:26.621    218525847       841880          601128          700 担保品买入  1200            8.1000          已成
11:02:26.624    226517979       841879          603686          700 担保品买入  1500            24.6600         已成
11:02:26.655    234520872       841881          600211          700 担保品买入  100             85.3700         已成
11:02:26.688    222530046       841882          000732          700 担保品买入  1100            5.2800          已撤
11:02:31.734    214526225       841887          300386          701 担保品卖出  600             29.4100         已成
11:02:31.793    222530060       841888          603027          701 担保品卖出  200             38.0700         已成
11:02:31.797    230530289       841889          300138          701 担保品卖出  400             15.9300         已成
11:02:31.831    206526117       841890          600846          700 担保品买入  2900            9.2500          已成
11:02:31.879    214526226       841891          300452          700 担保品买入  100             28.1200         已撤
11:02:31.927    230530290       841892          600211          700 担保品买入  200             85.3800         已成
11:02:31.990    238527054       841893          000732          700 担保品买入  11200           5.2800          已撤
11:02:32.081    226517991       841896          002812          700 担保品买入  100             85.6200         已成
11:02:32.083    230530291       841895          002783          700 担保品买入  500             12.9500         已成
11:02:32.157    218525858       841898          600196          700 担保品买入  200             51.0000         已撤
11:02:32.182    214526228       841899          600521          700 担保品买入  100             39.7800         已成
11:02:37.279    210522022       841902          002541          701 担保品卖出  200             44.5200         已成
11:02:37.304    218525867       841904          603589          700 担保品买入  200             59.8700         已撤
11:02:37.305    222530074       841903          600896          701 担保品卖出  1500            5.2500          已成
11:02:37.388    238527066       841906          600323          700 担保品买入  200             28.8500         已成
11:02:37.461    226518004       841908          600570          700 担保品买入  100             105.7500        已成
11:02:37.494    218525869       841909          300015          700 担保品买入  600             51.6600         已成
11:02:37.543    226518005       841910          600846          700 担保品买入  600             9.2500          已成
11:02:37.836    202520028       841912          000732          700 担保品买入  37600           5.2900          已撤
11:02:37.843    218525870       841913          002783          700 担保品买入  100             12.9500         已成
11:02:42.595    214526256       841916          601899          701 担保品卖出  2500            7.2100          已成
11:02:42.727    238527082       841918          002541          701 担保品卖出  200             44.5200         已成
11:02:42.745    214526257       841920          600896          701 担保品卖出  1700            5.2500          已成
11:02:42.771    222530091       841921          300741          701 担保品卖出  100             51.2900         已成
11:02:42.802    230530318       841922          000732          700 担保品买入  8000            5.2900          已撤
11:02:42.889    206526150       841924          603589          700 担保品买入  100             59.9700         已成
11:02:47.877    218525889       841926          300138          701 担保品卖出  600             15.9400         已撤
11:02:47.904    234520928       841927          600896          701 担保品卖出  2900            5.2500          已成
11:02:47.950    214526269       841929          300625          701 担保品卖出  1700            20.3000         已成
11:02:47.987    230530329       841930          601899          701 担保品卖出  13600           7.2000          已成
11:02:48.083    214526270       841931          603686          700 担保品买入  1100            24.7200         已成
11:02:48.138    222530109       841933          002783          700 担保品买入  2900            12.9600         已撤
11:02:48.239    222530110       841936          600521          700 担保品买入  100             39.9000         已成
11:02:48.250    230530331       841935          603589          700 担保品买入  200             60.0400         已成
11:02:48.279    238527099       841938          600741          700 担保品买入  700             25.8200         已成
11:02:48.311    206526165       841939          300015          700 担保品买入  500             51.5600         已撤
11:02:53.293    222530116       841944          300715          701 担保品卖出  100             66.8800         已成
11:02:53.321    230530338       841945          300296          701 担保品卖出  20400           8.4500          已成
11:02:53.400    222530117       841946          002783          700 担保品买入  3400            13.0000         已成
11:02:53.504    202520062       841948          603589          700 担保品买入  300             60.1000         已成
11:02:53.505    206526171       841947          600521          700 担保品买入  2700            39.9000         已成
11:02:53.652    222530119       841950          600893          700 担保品买入  100             42.3500         已成
11:02:53.679    234520940       841951          600846          700 担保品买入  2000            9.2600          已成
11:02:58.601    238527109       841953          002812          700 担保品买入  300             85.9400         已撤
11:02:58.678    222530125       841955          600521          700 担保品买入  1800            39.9600         已成
11:03:03.708    234520953       841963          300136          701 担保品卖出  300             61.1900         已成
11:03:08.663    222530144       841964          300136          701 担保品卖出  300             61.2200         已成
11:03:08.697    230530359       841965          600846          700 担保品买入  400             9.2700          已成
11:03:08.760    238527129       841966          603686          700 担保品买入  900             24.7500         已成
11:03:13.776    214526306       841967          300386          701 担保品卖出  2000            29.4100         已撤
11:03:13.858    218525923       841968          300296          701 担保品卖出  26300           8.4300          已成
11:03:13.940    226518056       841970          300138          701 担保品卖出  1200            15.9300         已撤
11:03:13.954    234520961       841971          600804          701 担保品卖出  300             9.3100          已成
11:03:13.956    238527135       841969          300498          701 担保品卖出  5300            23.0300         已成
11:03:13.998    214526307       841972          600896          701 担保品卖出  700             5.2600          已撤
11:03:14.047    222530149       841973          600246          700 担保品买入  2100            10.3000         已成
11:03:14.100    230530366       841974          600570          700 担保品买入  100             105.7100        已成
11:03:14.152    238527136       841975          601128          700 担保品买入  900             8.1100          已撤
11:03:14.191    206526196       841976          600846          700 担保品买入  400             9.2700          已成
11:03:14.250    214526308       841977          603686          700 担保品买入  2000            24.7500         已成
11:03:19.268    234520966       841978          300498          701 担保品卖出  1500            23.0300         已成
11:03:19.367    206526201       841980          300296          701 担保品卖出  26700           8.4300          已撤
11:03:19.400    214526313       841981          600896          701 担保品卖出  700             5.2600          已撤
11:03:19.478    222530158       841983          300136          701 担保品卖出  100             61.2200         已撤
11:03:19.479    226518059       841982          300625          701 担保品卖出  900             20.3300         已成
11:03:19.499    238527141       841984          601128          700 担保品买入  2000            8.1100          已撤
11:03:19.576    206526202       841985          603686          700 担保品买入  2500            24.7500         已成
11:03:19.614    214526314       841986          600846          700 担保品买入  800             9.2700          已成
11:03:19.667    230530376       841987          600196          700 担保品买入  3800            51.1900         已成
11:03:24.722    222530165       841990          300715          701 担保品卖出  100             66.7800         已成
11:03:24.729    230530380       841991          300625          701 担保品卖出  700             20.3300         已成
11:03:24.757    238527148       841992          600896          701 担保品卖出  700             5.2600          已撤
11:03:24.861    218525930       841994          600196          700 担保品买入  2900            51.1900         已成
11:03:24.869    226518065       841993          300136          701 担保品卖出  1300            61.1500         已成
11:03:24.971    234520973       841995          601128          700 担保品买入  2300            8.1200          已成
11:03:24.972    238527149       841996          600846          700 担保品买入  1000            9.2600          已成
11:03:25.041    210522096       841997          603686          700 担保品买入  300             24.7500         已成
11:03:25.085    218525931       841998          000732          700 担保品买入  9700            5.3100          已成
11:03:30.076    230530389       842002          300136          701 担保品卖出  100             61.2400         已撤
11:03:30.111    238527158       842003          300296          701 担保品卖出  30000           8.4200          已撤
11:03:30.174    206526218       842004          300715          701 担保品卖出  100             66.8200         已撤
11:03:30.200    218525935       842005          600896          701 担保品卖出  700             5.2600          已撤
11:03:30.334    202520095       842006          002812          700 担保品买入  300             85.9900         已撤
11:03:30.341    210522100       842007          600196          700 担保品买入  1900            51.1900         已成
11:03:30.368    218525936       842008          601128          700 担保品买入  8100            8.1200          已成
11:03:30.423    230530390       842009          600211          700 担保品买入  500             85.5800         已成
11:03:30.526    202520096       842010          600846          700 担保品买入  1200            9.2600          已成
11:03:35.490    230530398       842015          002557          701 担保品卖出  100             62.0000         已成
11:03:35.520    238527164       842016          300339          701 担保品卖出  100             13.9700         已成
11:03:35.564    206526223       842017          600896          701 担保品卖出  700             5.2600          已撤
11:03:35.629    238527165       842018          300136          701 担保品卖出  1300            61.2300         已撤
11:03:35.676    206526224       842019          300386          701 担保品卖出  700             29.3900         已成
11:03:35.799    218525944       842020          601128          700 担保品买入  9200            8.1200          已成
11:03:35.800    222530184       842021          603686          700 担保品买入  3700            24.7300         已成
11:03:35.814    234520982       842022          600846          700 担保品买入  2100            9.2600          已成
11:03:40.831    202520108       842028          300138          701 担保品卖出  1600            15.9200         部撤
11:03:40.867    210522113       842029          300715          701 担保品卖出  100             66.7700         已撤
11:03:40.916    218525949       842030          300136          701 担保品卖出  100             61.1900         已撤
11:03:40.960    226518085       842031          300386          701 担保品卖出  200             29.3900         已成
11:03:41.018    234520985       842032          300531          701 担保品卖出  200             24.3400         已成
11:03:41.103    210522114       842033          603589          700 担保品买入  200             60.0500         已成
11:03:41.106    218525950       842034          601128          700 担保品买入  200             8.1200          已成
11:03:41.178    226518086       842035          600846          700 担保品买入  2700            9.2600          已成
11:03:41.265    234520986       842036          603069          700 担保品买入  100             31.1200         已成
11:03:46.211    206526233       842041          300531          701 担保品卖出  300             24.3000         已成
11:03:46.293    214526344       842042          300386          701 担保品卖出  100             29.3900         已成
11:03:46.322    222530195       842043          601899          701 担保品卖出  2900            7.2300          已成
