时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:46:27.000    124970152       1005-500010     0103000006919262        002027          101 证券卖出            10600           6.0000          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919264        002027          101 证券卖出            9100            6.0000          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919266        002027          101 证券卖出            6000            6.0000          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919268        002027          101 证券卖出            5600            6.0000          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919270        002027          101 证券卖出            11900           6.0000          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919272        002027          101 证券卖出            54064           5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919274        002027          101 证券卖出            10000           5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919276        002027          101 证券卖出            15200           5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919278        002027          101 证券卖出            1000            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919280        002027          101 证券卖出            200000          5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919282        002027          101 证券卖出            10000           5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919284        002027          101 证券卖出            200             5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919286        002027          101 证券卖出            2200            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919288        002027          101 证券卖出            200             5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919290        002027          101 证券卖出            100             5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919292        002027          101 证券卖出            800             5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919294        002027          101 证券卖出            2400            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919296        002027          101 证券卖出            47200           5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919298        002027          101 证券卖出            5000            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919300        002027          101 证券卖出            4000            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919302        002027          101 证券卖出            4400            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919304        002027          101 证券卖出            100             5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919306        002027          101 证券卖出            2700            5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919308        002027          101 证券卖出            200             5.9900          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919310        002027          101 证券卖出            60260           5.9800          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919312        002027          101 证券卖出            34100           5.9800          部分成交        0               0
09:46:27.000    124970152       1005-500010     0103000006919314        002027          101 证券卖出            39276           5.9800          已成            0               0
09:47:00.000    128971791       1005-500020     0103000007058566        300324          101 证券卖出            20000           7.6200          部分成交        0               0
09:47:00.000    128971791       1005-500020     0103000007058568        300324          101 证券卖出            2000            7.6200          部分成交        0               0
09:47:00.000    128971791       1005-500020     0103000007058570        300324          101 证券卖出            200             7.6100          部分成交        0               0
09:47:00.000    128971791       1005-500020     0103000007058572        300324          101 证券卖出            300             7.6100          部分成交        0               0
09:47:00.000    128971791       1005-500020     0103000007058574        300324          101 证券卖出            9900            7.6100          部分成交        0               0
09:47:00.000    128971791       1005-500020     0103000007058576        300324          101 证券卖出            500             7.6100          部分成交        0               0
09:47:00.000    128971791       1005-500020     0103000007058578        300324          101 证券卖出            4500            7.6100          部分成交        0               0
