冻结金额,可用,参考市值,资产
,7255355.9,,87237740.68
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
7,全新好,300,300,9.0218,53.46,2760.0,9.2
10,美丽生态,200,200,4.1809,35.83,872.0,4.36
16,深康佳Ａ,900,4000,7.4474,450.29,30240.0,7.56
19,深粮控股,0,1900,9.6984,2416.12,20843.0,10.97
20,深华发Ａ,100,100,12.5725,-53.25,1204.0,12.04
25,特力Ａ,0,4300,22.4661,1306.77,97911.0,22.77
26,飞亚达,1800,1800,16.6353,-2421.53,27522.0,15.29
28,国药一致,0,900,55.1273,-348.54,49266.0,54.74
35,中国天楹,100,100,5.3011,-7.11,523.0,5.23
37,深南电A,0,100,17.884,10.6,1799.0,17.99
45,深纺织Ａ,2100,2100,10.5941,-1289.62,20958.0,9.98
46,泛海控股,0,600,4.3052,-99.12,2484.0,4.14
48,京基智农,0,200,27.361,319.81,5792.0,28.96
49,德赛电池,100,100,59.615,-300.5,5661.0,56.61
58,深赛格,5100,5100,11.3819,-3477.5,54570.0,10.7
61,农产品,0,4800,8.5377,58.99,41040.0,8.55
65,北方国际,100,100,8.3517,-20.17,815.0,8.15
70,特发信息,0,23600,13.4123,-4302.76,312228.0,13.23
100,TCL科技,0,14700,6.6276,-2316.69,95109.0,6.47
155,川能动力,900,900,32.036,-24197.38,4635.0,5.15
159,国际实业,7100,7100,5.3256,11391.45,49203.0,6.93
333,美的集团,5108,5108,70.2623,-6243.34,352656.32,69.04
400,许继电气,3500,3500,16.1992,-172.08,56525.0,16.15
403,双林生物,500,500,39.7239,-636.97,19225.0,38.45
404,长虹华意,800,800,4.2709,55.32,3472.0,4.34
411,英特集团,0,6200,18.504,15785.32,130510.0,21.05
416,民生控股,100,100,5.5011,-22.11,528.0,5.28
425,徐工机械,500,500,6.5213,-15.65,3245.0,6.49
430,张家界,100,100,5.3911,-0.11,539.0,5.39
501,鄂武商Ａ,0,6000,22.1617,-1690.25,131280.0,21.88
513,丽珠集团,600,600,52.0487,-473.24,30756.0,51.26
514,渝开发,200,200,3.9867,46.66,844.0,4.22
524,岭南控股,0,2900,12.63,-203.06,36424.0,12.56
526,紫光学大,0,100,63.6595,784.05,7150.0,71.5
529,广弘控股,200,200,9.6767,-173.33,1762.0,8.81
531,穗恒运Ａ,800,800,10.9169,82.49,8816.0,11.02
532,华金资本,600,600,13.111,-90.57,7776.0,12.96
534,万泽股份,0,2100,14.5416,458.74,30996.0,14.76
543,皖能电力,200,200,4.2208,3.84,848.0,4.24
544,中原环保,100,100,7.6815,4.85,773.0,7.73
546,金圆股份,0,100,9.5551,-13.51,942.0,9.42
547,航天发展,0,3900,19.7317,461.49,77415.0,19.85
548,湖南投资,100,100,4.2308,-4.08,419.0,4.19
555,神州信息,0,100,17.3595,13.05,1749.0,17.49
560,我爱我家,12400,12400,4.6008,-4970.22,52080.0,4.2
565,渝三峡Ａ,0,100,6.0313,6.87,610.0,6.1
566,海南海药,3500,3500,10.242,-846.83,35000.0,10.0
570,苏常柴Ａ,500,500,5.4211,-65.54,2645.0,5.29
576,广东甘化,0,3300,11.4649,-742.03,37092.0,11.24
581,威孚高科,600,600,24.0922,-379.33,14076.0,23.46
584,哈工智能,2500,2500,-14.9017,53754.21,16500.0,6.6
586,汇源通信,0,400,10.071,-244.38,3784.0,9.46
589,贵州轮胎,1100,1100,5.7211,-221.26,6072.0,5.52
591,太阳能,21500,21500,4.9145,-8050.69,97610.0,4.54
593,大通燃气,300,300,5.5511,-45.33,1620.0,5.4
596,古井贡酒,0,300,222.6323,-33.7,66756.0,222.52
598,兴蓉环境,100,100,5.2511,-4.11,521.0,5.21
600,建投能源,0,5200,5.7195,2.64,29744.0,5.72
