时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:17:40.000    120691620       512387          WTD:2069000002          601818          700 担保品买入          -100            3.4000          已撤            0               0
09:30:17.000    124689189       512393          0101000000812830        300020          701 担保品卖出          80              10.8500         已成            0               0
09:30:17.000    132688165       512394          0104000000851588        300144          701 担保品卖出          40              17.3400         已成            0               0
09:30:17.000    100686431       512391          312872                  600418          701 担保品卖出          31              8.9900          已成            0               0
09:30:17.000    104690017       512392          312873                  600298          701 担保品卖出          18              49.1700         已成            0               0
09:30:32.000    136689430       512398          0102000000928388        002623          701 担保品卖出          800             45.3900         已成            0               0
09:30:33.000    116686581       512407          377100                  603056          701 担保品卖出          100             13.6700         部分成交        0               0
09:30:33.000    116686581       512407          377101                  603056          701 担保品卖出          200             13.6700         部分成交        0               0
09:30:33.000    116686581       512407          377102                  603056          701 担保品卖出          100             13.6700         部分成交        0               0
09:30:33.000    116686581       512407          377103                  603056          701 担保品卖出          1000            13.6600         已成            0               0
09:30:34.000    132688196       512427          0102000000950790        002214          700 担保品买入          1400            28.4500         已成            0               0
09:30:34.000    128689509       512416          0104000000971697        002216          701 担保品卖出          300             24.1700         已成            0               0
09:30:34.000    100686468       512428          0104000000971765        002666          701 担保品卖出          3400            7.4100          已成            0               0
09:30:34.000    124689221       512406          381598                  603896          701 担保品卖出          200             34.1300         已成            0               0
09:30:35.000    116686582       512418          382464                  600559          701 担保品卖出          3600            13.2300         已成            0               0
09:30:35.000    128689502       512397          383775                  600198          700 担保品买入          26900           15.6600         部分成交        0               0
09:30:35.000    128689502       512397          383786                  600198          700 担保品买入          100             15.6600         部分成交        0               0
09:30:35.000    128689502       512397          383796                  600198          700 担保品买入          200             15.6600         部分成交        0               0
09:30:35.000    128689502       512397          384040                  600198          700 担保品买入          200             15.6600         部分成交        0               0
09:30:35.000    128689502       512397          384059                  600198          700 担保品买入          1400            15.6600         已成            0               0
09:30:35.000    128689506       512412          385269                  600827          700 担保品买入          6200            14.8200         已成            0               0
09:30:36.000    108687636       512431          0103000000942289        002208          700 担保品买入          1400            10.4300         部分成交        0               0
09:30:36.000    108687636       512431          0103000000946643        002208          700 担保品买入          400             10.4300         部分成交        0               0
09:30:36.000    108687636       512431          0103000000946925        002208          700 担保品买入          300             10.4300         已成            0               0
09:30:36.000    124689232       512435          0102000000965758        002829          701 担保品卖出          200             35.3700         已成            0               0
09:30:36.000    108687646       512439          0104000000984349        002847          701 担保品卖出          300             95.9400         已成            0               0
09:30:36.000    132688292       512458          0102000000966685        002107          701 担保品卖出          4000            11.0400         已成            0               0
09:30:37.000    104690051       512467          0101000000944429        300674          700 担保品买入          1600            43.7700         部分成交        0               0
09:30:37.000    104690051       512467          0101000000944431        300674          700 担保品买入          200             43.7700         部分成交        0               0
09:30:37.000    104690051       512467          0101000000944433        300674          700 担保品买入          1800            43.8000         已成            0               0
09:30:39.000    132688291       512455          402136                  603803          700 担保品买入          100             11.6700         已成            0               0
09:30:40.000    112688772       512441          402788                  603666          701 担保品卖出          100             89.7900         部分成交        0               0
09:30:40.000    112688772       512441          403082                  603666          701 担保品卖出          500             89.7900         部分成交        0               0
09:30:40.000    104690060       512472          0102000000997060        300229          700 担保品买入          700             11.9100         已成            0               0
09:30:41.000    136689491       512493          0101000000970716        300401          701 担保品卖出          1100            14.8300         已成            0               0
09:30:41.000    108687658       512484          0102000000997346        002050          701 担保品卖出          800             23.0100         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997348        002050          701 担保品卖出          100             23.0100         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997350        002050          701 担保品卖出          324             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997352        002050          701 担保品卖出          200             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997354        002050          701 担保品卖出          500             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997356        002050          701 担保品卖出          100             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997358        002050          701 担保品卖出          300             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997360        002050          701 担保品卖出          200             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997362        002050          701 担保品卖出          200             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997364        002050          701 担保品卖出          1000            23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997366        002050          701 担保品卖出          100             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997368        002050          701 担保品卖出          500             23.0000         部分成交        0               0
09:30:41.000    108687658       512484          0102000000997370        002050          701 担保品卖出          376             23.0000         已成            0               0
09:30:41.000    108687659       512497          0102000000997561        300548          701 担保品卖出          400             62.2800         部分成交        0               0
09:30:41.000    108687659       512497          0102000000997563        300548          701 担保品卖出          100             62.2700         已成            0               0
09:30:41.000    120691743       512494          0101000000971618        300328          701 担保品卖出          1900            11.9400         已成            0               0
09:30:41.000    104690066       512528          0101000000972321        300620          701 担保品卖出          5000            48.1400         部分成交        0               0
09:30:41.000    104690066       512528          0101000000972323        300620          701 担保品卖出          100             48.1400         部分成交        0               0
09:30:41.000    104690066       512528          0101000000972325        300620          701 担保品卖出          500             48.1400         部分成交        0               0
09:30:41.000    104690066       512528          0101000000972327        300620          701 担保品卖出          100             48.1400         部分成交        0               0
09:30:41.000    104690066       512528          0101000000972329        300620          701 担保品卖出          800             48.1300         部分成交        0               0
09:30:41.000    104690066       512528          0101000000972331        300620          701 担保品卖出          200             48.1300         部分成交        0               0
