证券代码,无用,业务,成交数量,成交价格,委托状态,无用二
300709,701,担保品卖出,80,95.79,已成,0
2174,701,担保品卖出,54,25.41,已成,0
300009,701,担保品卖出,900,17.29,部分成交,0
603301,701,担保品卖出,200,53.0,已成,0
600196,700,担保品买入,200,34.98,部分成交,0
600196,700,担保品买入,1000,34.98,部分成交,0
600196,700,担保品买入,100,34.98,已成,0
600993,701,担保品卖出,3100,26.04,已成,0
568,700,担保品买入,300,102.9,已成,0
300171,700,担保品买入,300,15.89,已成,0
300016,700,担保品买入,1600,11.5,已成,0
300031,700,担保品买入,100,27.06,部分成交,0
710,700,担保品买入,100,57.15,已成,0
300031,700,担保品买入,1000,27.06,已成,0
603960,700,担保品买入,100,30.25,部分成交,0
603960,700,担保品买入,100,30.25,部分成交,0
603960,700,担保品买入,300,30.25,已成,0
603890,700,担保品买入,1000,16.55,已成,0
600535,700,担保品买入,2500,17.63,已成,0
300085,701,担保品卖出,800,15.79,已成,0
600521,700,担保品买入,200,33.27,部分成交,0
600521,700,担保品买入,400,33.28,已成,0
300496,701,担保品卖出,100,77.42,已成,0
300009,701,担保品卖出,500,17.29,部分成交,0
600859,700,担保品买入,1800,54.3,已成,0
300009,701,担保品卖出,1600,17.29,已成,0
300620,701,担保品卖出,100,55.91,已成,0
300009,701,担保品卖出,1500,17.29,已成,0
300085,701,担保品卖出,700,15.79,已成,0
2100,701,担保品卖出,1400,16.81,已成,0
603301,701,担保品卖出,100,52.93,已成,0
568,700,担保品买入,700,102.88,已成,0
710,700,担保品买入,100,57.15,已成,0
2239,701,担保品卖出,10900,4.32,部分成交,0
2466,700,担保品买入,5000,21.73,已成,0
2239,701,担保品卖出,20300,4.32,部分成交,0
2239,701,担保品卖出,3000,4.32,部分成交,0
603429,701,担保品卖出,100,34.72,部分成交,0
603429,701,担保品卖出,300,34.7,已成,0
600993,701,担保品卖出,100,25.97,部分成交,0
600993,701,担保品卖出,400,25.97,部分成交,0
600993,701,担保品卖出,100,25.95,部分成交,0
600993,701,担保品卖出,400,25.95,部分成交,0
600993,701,担保品卖出,400,25.95,已成,0
2239,701,担保品卖出,4600,4.32,部分成交,0
2239,701,担保品卖出,3400,4.32,部分成交,0
2239,701,担保品卖出,1000,4.32,部分成交,0
2239,701,担保品卖出,7500,4.32,部分成交,0
300016,700,担保品买入,650,11.51,部分成交,0
2239,701,担保品卖出,1400,4.32,部分成交,0
2239,701,担保品卖出,300,4.32,部分成交,0
2239,701,担保品卖出,5000,4.32,部分成交,0
2239,701,担保品卖出,4700,4.32,部分成交,0
2239,701,担保品卖出,10000,4.32,部分成交,0
2239,701,担保品卖出,5600,4.32,部分成交,0
300016,700,担保品买入,750,11.51,已成,0
2239,701,担保品卖出,4300,4.32,已成,0
300009,701,担保品卖出,1100,17.3,已成,0
300274,701,担保品卖出,600,15.01,部分成交,0
300274,701,担保品卖出,2000,15.01,部分成交,0
300274,701,担保品卖出,100,15.01,部分成交,0
300620,701,担保品卖出,100,55.95,部分成交,0
300620,701,担保品卖出,200,55.88,已成,0
300274,701,担保品卖出,100,15.01,已成,0
158,701,担保品卖出,4000,10.47,已成,0
2100,701,担保品卖出,300,16.83,部分成交,0
2100,701,担保品卖出,1000,16.82,部分成交,0
2100,701,担保品卖出,300,16.81,部分成交,0
2100,701,担保品卖出,100,16.81,已成,0
600966,701,担保品卖出,400,10.08,部分成交,0
