时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:31:50.000    214503778       830643          WTD:1049000001          601818          700 担保品买入          -100            3.7000          已撤            0               0
13:18:37.000    230517197       836688          0103000022925102        300122          701 担保品卖出          200             133.6100        部分成交        0               0
13:18:37.000    230517197       836688          0103000022925104        300122          701 担保品卖出          100             133.6000        已成            0               0
13:18:37.000    238513689       836689          0103000022925157        300512          701 担保品卖出          200             20.0400         部分成交        0               0
13:18:37.000    238513689       836689          0103000022925159        300512          701 担保品卖出          200             20.0400         部分成交        0               0
13:18:37.000    238513689       836689          0103000022925161        300512          701 担保品卖出          100             20.0400         部分成交        0               0
13:18:37.000    206513123       836690          0103000022925411        002273          701 担保品卖出          600             15.8700         部分成交        0               0
13:18:37.000    206513123       836690          0103000022925554        002273          701 担保品卖出          200             15.8700         部分成交        0               0
13:18:38.000    206513124       836695          0103000022925643        300527          701 担保品卖出          500             11.1400         部分成交        0               0
13:18:38.000    206513123       836690          0103000022926270        002273          701 担保品卖出          1000            15.8700         已成            0               0
13:18:38.000    222516949       836701          0101000023827760        002812          700 担保品买入          100             85.6900         已成            0               0
13:18:38.000    202506944       836703          0102000024193282        002821          700 担保品买入          200             265.1800        已成            0               0
13:18:38.000    206513125       836699          12814134                600887          700 担保品买入          400             41.0300         已成            0               0
13:18:39.000    206513124       836695          0103000022927647        300527          701 担保品卖出          1000            11.1400         部分成交        0               0
13:18:39.000    214513057       836696          12815336                600529          701 担保品卖出          300             48.7000         已成            0               0
13:18:40.000    206513124       836695          0103000022929216        300527          701 担保品卖出          100             11.1400         部分成交        0               0
13:18:40.000    214513056       836691          0102000024196164        002371          701 担保品卖出          -200            188.6900        已撤            0               0
13:18:41.000    222516947       836693          0101000023832688        300671          701 担保品卖出          -200            59.6500         已撤            0               0
13:18:41.000    230517198       836692          WTD:1049006964          600109          701 担保品卖出          -5900           15.0900         已撤            0               0
13:18:43.000    234507953       836715          0101000023837003        002812          700 担保品买入          300             85.7400         已成            0               0
13:18:43.000    202506952       836711          0103000022935329        300122          701 担保品卖出          100             133.6100        部分成交        0               0
13:18:43.000    202506952       836711          0103000022935331        300122          701 担保品卖出          400             133.6000        已成            0               0
13:18:43.000    226504845       836714          12819283                600887          700 担保品买入          300             41.0300         已成            0               0
13:18:44.000    234507950       836706          0102000024201727        002371          701 担保品卖出          100             188.6800        已成            0               0
13:18:44.000    210509084       836712          0102000024202259        002821          700 担保品买入          -200            264.9300        已撤            0               0
13:18:44.000    238513689       836689          0103000022936374        300512          701 担保品卖出          -100            20.0300         部撤            0               0
13:18:44.000    218512689       836704          0103000022936413        300512          701 担保品卖出          -500            20.0300         已撤            0               0
13:18:44.000    202506951       836707          0101000023837860        300671          701 担保品卖出          -400            59.6000         已撤            0               0
13:18:44.000    206513124       836695          0103000022936582        300527          701 担保品卖出          1300            11.1400         已成            0               0
13:18:46.000    214513058       836700          WTD:1049006969          603535          700 担保品买入          -100            40.5000         已撤            0               0
13:18:48.000    218512693       836713          WTD:1049006973          600419          700 担保品买入          -100            17.4100         已撤            0               0
13:18:48.000    230517199       836698          WTD:1049006967          600419          700 担保品买入          -2900           17.4100         已撤            0               0
13:18:48.000    234507951       836709          WTD:1049006972          600529          701 担保品卖出          -300            48.7000         已撤            0               0
13:18:49.000    210509092       836720          0103000022943838        300122          701 担保品卖出          200             133.6400        部分成交        0               0
13:18:49.000    210509092       836720          0103000022943840        300122          701 担保品卖出          100             133.6400        部分成交        0               0
13:18:49.000    210509092       836720          0103000022943842        300122          701 担保品卖出          200             133.6400        部分成交        0               0
13:18:49.000    210509092       836720          0103000022943844        300122          701 担保品卖出          100             133.6400        已成            0               0
13:18:49.000    218512698       836721          0103000022943934        002273          701 担保品卖出          1100            15.8600         已成            0               0
13:18:49.000    234507959       836723          0103000022944193        300512          701 担保品卖出          400             20.0200         部分成交        0               0
13:18:49.000    234507959       836723          0103000022944195        300512          701 担保品卖出          200             20.0100         已成            0               0
13:18:49.000    210509093       836725          0101000023845511        002812          700 担保品买入          100             85.7600         已成            0               0
13:18:49.000    226504848       836722          0102000024209968        002371          701 担保品卖出          100             188.6800        已成            0               0
13:18:49.000    234507960       836728          12824092                600887          700 担保品买入          100             41.0200         部分成交        0               0
13:18:49.000    234507960       836728          12824093                600887          700 担保品买入          500             41.0200         已成            0               0
13:18:50.000    222516961       836718          0101000023847010        300671          701 担保品卖出          -300            59.6000         已撤            0               0
13:18:50.000    226504843       836710          0103000022946025        300527          701 担保品卖出          -1600           11.1400         已撤            0               0
13:18:50.000    202506956       836719          12824742                600529          701 担保品卖出          300             48.6900         已成            0               0
13:18:52.000    226504842       836705          0103000022948859        002273          701 担保品卖出          -1400           15.8700         已撤            0               0
13:18:52.000    202506957       836724          WTD:1049006981          603535          700 担保品买入          -100            40.5100         已撤            0               0
13:18:54.000    226504849       836727          WTD:1049006982          600419          700 担保品买入          -2500           17.4200         已撤            0               0
13:18:54.000    222516965       836730          0103000022952099        300512          701 担保品卖出          600             20.0000         已成            0               0
13:18:54.000    230517218       836735          0101000023853228        002812          700 担保品买入          100             85.7500         已成            0               0
13:18:54.000    206513141       836736          12828439                600419          700 担保品买入          700             17.4400         部分成交        0               0
13:18:55.000    214513077       836737          12828485                600887          700 担保品买入          400             41.0100         部分成交        0               0
13:18:55.000    214513077       836737          12828486                600887          700 担保品买入          100             41.0100         部分成交        0               0
13:18:55.000    214513077       836737          12828487                600887          700 担保品买入          200             41.0100         已成            0               0
13:18:55.000    214513075       836729          0102000024218972        002371          701 担保品卖出          -100            188.6800        已撤            0               0
13:18:55.000    206513141       836736          12828869                600419          700 担保品买入          500             17.4400         部分成交        0               0
13:18:56.000    218512699       836726          0102000024220344        002821          700 担保品买入          -200            265.1900        已撤            0               0
13:18:56.000    238513709       836732          0101000023855524        300671          701 担保品卖出          -100            59.5900         已撤            0               0
