时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:15:40.538    221742402       560144          601818          700 担保品买入  100             4.1000          已撤
09:37:11.938    209735379       562558          000563          701 担保品卖出  73400           4.5200          部撤
09:37:11.939    213740367       562559          002191          701 担保品卖出  4900            12.4200         已成
09:37:12.101    225734063       562560          002467          701 担保品卖出  7000            8.5000          已成
09:37:12.198    221743995       562561          300464          701 担保品卖出  500             23.5100         已成
09:37:12.444    225734065       562563          600641          701 担保品卖出  6900            27.9800         已成
09:37:12.444    229743794       562562          300757          701 担保品卖出  800             51.1400         部撤
09:37:12.734    201733722       562564          000069          701 担保品卖出  7400            8.1600          已成
09:37:12.740    205740408       562565          300300          701 担保品卖出  7500            6.8600          已成
09:37:12.763    209735384       562566          000758          701 担保品卖出  17400           5.6300          已成
09:37:12.763    213740372       562568          002522          701 担保品卖出  2400            7.4200          部撤
09:37:12.781    221743997       562567          000776          701 担保品卖出  19500           16.9400         已成
09:37:12.784    229743795       562569          603993          701 担保品卖出  15400           4.6200          已撤
09:37:12.792    209735385       562570          000078          701 担保品卖出  6900            4.8600          已成
09:37:12.952    217737009       562571          000813          701 担保品卖出  5000            7.2200          已成
09:37:12.982    229743796       562572          000886          701 担保品卖出  13500           6.0700          部撤
09:37:12.982    225734067       562573          002797          701 担保品卖出  21800           11.2700         已成
09:37:13.186    225734068       562574          600622          701 担保品卖出  15400           4.8000          已撤
09:37:13.317    213740374       562575          300048          701 担保品卖出  2100            4.6000          已撤
09:37:13.364    229743797       562576          300063          701 担保品卖出  10400           7.4700          已成
09:37:13.458    209735387       562578          603466          701 担保品卖出  500             21.6300         已成
09:37:13.483    209735388       562577          600050          701 担保品卖出  17400           5.5200          已成
09:37:13.529    229743798       562580          000100          700 担保品买入  16500           6.7200          已成
09:37:13.546    237742502       562579          300741          700 担保品买入  900             72.2500         已撤
09:37:13.665    221744000       562582          002717          700 担保品买入  600             4.7500          已撤
09:37:13.675    229743799       562581          000725          700 担保品买入  200             5.1100          已成
09:37:13.709    205740411       562583          300058          700 担保品买入  14100           8.6700          已撤
09:37:13.785    205740412       562584          000690          700 担保品买入  2000            6.3400          已成
09:37:13.809    209735389       562586          002405          700 担保品买入  4900            20.3400         已成
09:37:13.809    213740379       562585          300209          700 担保品买入  600             17.7200         已撤
09:37:13.906    229743803       562588          300401          700 担保品买入  3200            17.9900         已撤
09:37:13.912    237742505       562587          603885          700 担保品买入  3600            10.3800         已成
09:37:13.915    205740413       562589          300016          700 担保品买入  2300            12.4500         已成
09:37:14.020    205740414       562591          300342          700 担保品买入  700             20.0500         已撤
09:37:14.044    213740382       562590          002187          700 担保品买入  500             18.3000         已撤
09:37:14.058    221744004       562592          600029          700 担保品买入  12900           5.7600          已撤
09:37:14.222    229743807       562593          002049          700 担保品买入  100             125.1400        已成
09:37:14.229    233735909       562594          002399          700 担保品买入  2600            27.9400         已成
09:37:14.239    237742509       562595          603069          700 担保品买入  7800            33.9000         已成
09:37:14.255    209735391       562596          600185          700 担保品买入  3900            14.5800         已成
09:37:14.301    237742510       562597          600418          700 担保品买入  13300           10.8300         已成
09:37:18.903    209735413       562618          300048          701 担保品卖出  2100            4.5900          已成
09:37:18.995    217737037       562619          000563          701 担保品卖出  37400           4.5200          已成
09:37:18.996    221744029       562620          603993          701 担保品卖出  15400           4.6200          已成
09:37:19.102    213740408       562621          300401          700 担保品买入  600             18.0500         已成
09:37:19.235    229743834       562622          600185          700 担保品买入  3100            14.5700         已成
09:37:19.319    221744031       562623          300209          700 担保品买入  500             17.8000         已成
09:37:19.358    237742540       562624          603069          700 担保品买入  2200            33.9900         已成
09:37:19.431    221744032       562625          002717          700 担保品买入  600             4.7600          已撤
09:37:19.470    205740444       562626          603885          700 担保品买入  7500            10.4000         已成
09:37:24.345    237742569       562628          300757          701 担保品卖出  100             51.1800         已撤
09:37:24.363    225734115       562629          600622          701 担保品卖出  20500           4.7900          已成
09:37:24.411    201733767       562630          002049          700 担保品买入  300             125.1300        已成
09:37:24.464    229743876       562631          002717          700 担保品买入  600             4.7700          已成
09:37:24.497    237742572       562632          300209          700 担保品买入  100             17.8100         已成
09:37:24.585    229743877       562633          300741          700 担保品买入  100             72.5400         已成
09:37:24.606    237742573       562634          300401          700 担保品买入  1000            18.0200         已撤
09:37:24.662    217737067       562635          002187          700 担保品买入  600             18.3600         已成
09:37:24.723    201733770       562636          300342          700 担保品买入  700             20.1000         已成
09:37:29.770    233735974       562638          300757          701 担保品卖出  300             51.1100         已撤
09:37:29.795    201733792       562639          002522          701 担保品卖出  700             7.4100          已撤
09:37:29.867    209735463       562640          002797          701 担保品卖出  10100           11.3700         已成
09:37:29.907    201733794       562641          300401          700 担保品买入  1500            18.0600         已成
09:37:30.031    217737088       562643          002187          700 担保品买入  6700            18.3600         已成
09:37:30.037    221744089       562642          300342          700 担保品买入  600             20.1100         已成
09:37:30.064    201733796       562644          002399          700 担保品买入  1700            27.9900         已成
09:37:30.170    205740504       562645          300741          700 担保品买入  300             72.5100         已成
09:37:30.172    209735467       562646          300058          700 担保品买入  21900           8.7300          已撤
09:37:35.248    233735993       562650          300464          701 担保品卖出  6100            23.3900         已成
09:37:35.288    201733818       562651          300757          701 担保品卖出  100             51.1000         已撤
09:37:35.330    209735489       562652          000069          701 担保品卖出  1200            8.1700          已撤
09:37:35.419    217737112       562653          002522          701 担保品卖出  700             7.4000          已成
09:37:35.442    225734169       562654          600622          701 担保品卖出  15500           4.7900          已成
09:37:35.464    233735994       562655          300741          700 担保品买入  100             72.4900         已成
09:37:35.508    209735490       562656          300401          700 担保品买入  2500            17.9800         已撤
09:37:35.586    233735995       562657          002187          700 担保品买入  1300            18.3400         已成
09:37:35.615    201733821       562658          300342          700 担保品买入  300             20.1100         部撤
09:37:35.686    221744101       562659          002399          700 担保品买入  2100            27.9500         已撤
09:37:40.666    205740532       562665          300757          701 担保品卖出  200             50.8800         已成
09:37:40.767    229743933       562666          000069          701 担保品卖出  3600            8.1600          已撤
09:37:40.808    237742629       562667          000813          701 担保品卖出  3900            7.2100          已成
09:37:40.883    209735512       562668          300401          700 担保品买入  900             18.0100         已成
09:37:40.916    225734190       562669          002187          700 担保品买入  3000            18.3800         已成
09:37:41.038    217737135       562671          300342          700 担保品买入  800             20.1500         已成
09:37:41.060    225734191       562673          002049          700 担保品买入  400             124.9200        已成
09:37:41.115    233736014       562675          002399          700 担保品买入  2200            27.9600         已成
09:37:41.198    217737136       562677          600418          700 担保品买入  3700            10.7300         已成
09:37:41.261    225734192       562680          300058          700 担保品买入  21800           8.7400          已撤
09:37:41.312    233736015       562681          300741          700 担保品买入  100             72.5800         已成
09:37:46.250    221744139       562683          000813          701 担保品卖出  6600            7.1900          已成
09:37:46.307    233736038       562685          600622          701 担保品卖出  15400           4.7900          已成
09:37:46.388    225734213       562687          300757          701 担保品卖出  200             50.8700         已成
09:37:46.448    217737156       562689          000069          701 担保品卖出  3800            8.1600          已成
09:37:46.529    233736040       562692          300058          700 担保品买入  31800           8.7500          已撤
09:37:46.648    221744140       562694          300741          700 担保品买入  100             72.5600         已成
09:37:46.720    205740561       562696          300401          700 担保品买入  800             18.0400         已撤
09:37:46.805    237742650       562697          002187          700 担保品买入  600             18.4000         已成
09:37:46.874    221744142       562700          300342          700 担保品买入  800             20.1400         已撤
09:37:46.881    237742651       562701          002049          700 担保品买入  400             124.8000        已成
09:37:46.925    205740564       562702          002399          700 担保品买入  1200            27.9600         已成
09:37:51.785    209735540       562706          000069          701 担保品卖出  5300            8.1800          已撤
09:37:51.838    217737170       562708          600622          701 担保品卖出  15400           4.7900          已撤
09:37:51.859    225734224       562709          300757          701 担保品卖出  200             50.9700         已撤
09:37:52.032    229743970       562712          300464          701 担保品卖出  1800            23.4400         已成
09:37:52.069    237742661       562715          300058          700 担保品买入  27300           8.7700          已成
09:37:52.127    205740581       562716          300741          700 担保品买入  100             72.5600         已成
09:37:52.246    213740545       562718          300401          700 担保品买入  1500            18.1100         已成
09:37:52.274    221744156       562720          300016          700 担保品买入  1600            12.5100         已成
09:37:52.303    237742662       562721          300342          700 担保品买入  1000            20.1900         已成
09:37:52.443    229743972       562724          600029          700 担保品买入  12900           5.7600          已成
09:37:52.477    237742663       562726          002399          700 担保品买入  1300            27.9500         已成
09:37:52.503    213740547       562727          002049          700 担保品买入  500             124.7700        已成
09:37:52.564    237742664       562728          002187          700 担保品买入  1500            18.3800         已成
09:37:52.573    205740584       562729          600418          700 担保品买入  2400            10.7200         已成
