时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:30:15.000    209640544       10001           0104000001348896        002466          701 担保品卖出          67              26.5000         已成            0               0
09:30:15.000    217642264       10003           0101000001318927        000676          701 担保品卖出          50              9.5900          已成            0               0
09:30:15.000    213645801       10002           0101000001318938        300318          701 担保品卖出          32              6.6600          已成            0               0
09:30:15.000    221649532       10004           0101000001318943        002030          701 担保品卖出          55              30.1200         已成            0               0
11:02:41.000    225652445       10006           0101000025268312        002616          701 担保品卖出          500             11.4800         部分成交        0               0
11:02:41.000    225652445       10006           0101000025268314        002616          701 担保品卖出          600             11.4800         已成            0               0
11:02:41.000    209653256       10013           0103000025547760        300683          701 担保品卖出          100             61.1200         已成            0               0
11:02:41.000    209653255       10009           19230614                600896          701 担保品卖出          4800            5.0000          已成            0               0
11:02:41.000    205658699       10008           0101000025269231        300559          701 担保品卖出          300             25.1400         已成            0               0
11:02:41.000    205658701       10016           0104000026704760        000710          701 担保品卖出          200             59.2800         部分成交        0               0
11:02:41.000    209653257       10017           0103000025548110        002639          701 担保品卖出          1200            7.8800          已成            0               0
11:02:41.000    205658700       10012           19231011                603538          701 担保品卖出          200             52.3500         已成            0               0
11:02:41.000    221662105       10018           0104000026704907        300526          701 担保品卖出          200             139.2400        已成            0               0
11:02:41.000    209653258       10021           0101000025269608        300379          701 担保品卖出          400             53.9800         已成            0               0
11:02:41.000    225652447       10019           19231477                603079          701 担保品卖出          500             33.5000         已成            0               0
11:02:42.000    205658703       10024           0101000025269901        300636          700 担保品买入          100             41.3000         已成            0               0
11:02:42.000    209653259       10025           0102000025721157        000608          700 担保品买入          100             5.0500          已成            0               0
11:02:42.000    221662108       10029           0102000025721475        300686          700 担保品买入          200             24.9300         部分成交        0               0
11:02:42.000    221662108       10029           0102000025721477        300686          700 担保品买入          200             24.9300         已成            0               0
11:02:42.000    233654434       10031           0101000025270584        000697          700 担保品买入          400             10.6100         部分成交        0               0
11:02:42.000    233654434       10031           0101000025270586        000697          700 担保品买入          500             10.6100         部分成交        0               0
11:02:42.000    213658396       10032           0101000025270746        300035          700 担保品买入          100             9.7500          部分成交        0               0
11:02:42.000    217655042       10033           0104000026706420        300081          700 担保品买入          1900            9.7000          已成            0               0
11:02:42.000    213658396       10032           0101000025270748        300035          700 担保品买入          1800            9.7500          已成            0               0
11:02:42.000    233654433       10011           19232341                600111          701 担保品卖出          4700            13.2100         已成            0               0
11:02:42.000    229661692       10030           19232446                600458          700 担保品买入          1900            7.2300          部分成交        0               0
11:02:42.000    237660396       10026           0103000025550059        000997          700 担保品买入          3800            19.2300         已成            0               0
11:02:42.000    221662112       10041           0101000025271569        002433          700 担保品买入          300             4.7100          部分成交        0               0
11:02:42.000    221662112       10041           0101000025271571        002433          700 担保品买入          2800            4.7100          部分成交        0               0
11:02:42.000    221662112       10041           0101000025271573        002433          700 担保品买入          500             4.7100          部分成交        0               0
11:02:43.000    201651919       10045           0104000026708136        300352          700 担保品买入          1200            8.5600          部分成交        0               0
11:02:43.000    201651919       10045           0104000026708138        300352          700 担保品买入          500             8.5600          部分成交        0               0
11:02:43.000    201651919       10045           0104000026708140        300352          700 担保品买入          800             8.5600          部分成交        0               0
11:02:43.000    201651919       10045           0104000026708142        300352          700 担保品买入          5900            8.5600          已成            0               0
11:02:43.000    217655046       10042           19233683                600230          700 担保品买入          2200            9.4600          已成            0               0
11:02:43.000    205658701       10016           0104000026708826        000710          701 担保品卖出          100             59.2500         已成            0               0
11:02:43.000    213658400       10048           0103000025551930        002524          700 担保品买入          800             11.2700         已成            0               0
11:02:43.000    217655050       10049           0103000025551933        300311          700 担保品买入          500             7.8400          已成            0               0
11:02:43.000    221662117       10050           0104000026708888        002312          700 担保品买入          3600            5.5000          已成            0               0
11:02:43.000    225652453       10051           0104000026708894        300322          700 担保品买入          1900            19.0300         已成            0               0
11:02:43.000    217655051       10053           0104000026709102        000926          700 担保品买入          4200            5.9500          部分成交        0               0
11:02:43.000    217655051       10053           0104000026709104        000926          700 担保品买入          2500            5.9500          部分成交        0               0
11:02:43.000    217655051       10053           0104000026709106        000926          700 担保品买入          300             5.9500          部分成交        0               0
11:02:43.000    217655051       10053           0104000026709108        000926          700 担保品买入          2000            5.9500          已成            0               0
11:02:43.000    233654434       10031           0101000025273657        000697          700 担保品买入          -1100           10.6100         部撤            0               0
11:02:43.000    237660405       10054           0102000025724601        300448          700 担保品买入          2000            11.3200         部分成交        0               0
11:02:43.000    221662112       10041           0101000025273760        002433          700 担保品买入          -13300          4.7100          部撤            0               0
11:02:43.000    221662110       10036           0102000025724768        002399          700 担保品买入          -1300           26.2900         已撤            0               0
11:02:43.000    225652450       10037           0103000025552579        002517          700 担保品买入          -19400          4.7100          已撤            0               0
11:02:43.000    229661692       10030           WTD:2069000760          600458          700 担保品买入          -4500           7.2300          部撤            0               0
11:02:43.000    213658394       10028           0104000026709863        002344          700 担保品买入          4000            4.7700          部分成交        0               0
11:02:45.000    213658394       10028           0104000026714014        002344          700 担保品买入          6200            4.7700          部分成交        0               0
11:02:45.000    213658394       10028           0104000026714020        002344          700 担保品买入          6500            4.7700          已成            0               0
11:02:45.000    209653262       10035           0101000025278229        002161          700 担保品买入          900             8.9400          部分成交        0               0
11:02:46.000    209653262       10035           0101000025278737        002161          700 担保品买入          600             8.9400          部分成交        0               0
11:02:47.000    221662102       10005           0102000025731378        000403          701 担保品卖出          100             74.5400         已成            0               0
11:02:47.000    237660393       10007           0102000025732249        300261          701 担保品卖出          -9400           6.4200          已撤            0               0
11:02:48.000    201651931       10055           0103000025561367        300683          701 担保品卖出          100             61.1300         已成            0               0
11:02:48.000    209653273       10057           0104000026719960        000710          701 担保品卖出          700             59.2000         已成            0               0
11:02:48.000    213658412       10058           0104000026719963        002332          701 担保品卖出          700             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719965        002332          701 担保品卖出          400             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719967        002332          701 担保品卖出          100             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719969        002332          701 担保品卖出          800             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719971        002332          701 担保品卖出          300             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719973        002332          701 担保品卖出          300             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719975        002332          701 担保品卖出          300             16.9900         部分成交        0               0
11:02:48.000    213658412       10058           0104000026719977        002332          701 担保品卖出          100             16.9900         已成            0               0
11:02:48.000    201651933       10059           0103000025561811        002639          701 担保品卖出          4000            7.8800          已成            0               0
11:02:48.000    209653262       10035           0101000025285613        002161          700 担保品买入          1200            8.9400          已成            0               0
11:02:48.000    205658724       10056           19243495                603538          701 担保品卖出          200             52.3600         已成            0               0
11:02:48.000    229661708       10062           19243886                603200          701 担保品卖出          100             47.1600         部分成交        0               0
11:02:48.000    229661708       10062           19243887                603200          701 担保品卖出          100             47.1600         已成            0               0
11:02:48.000    233654453       10063           19244096                600988          701 担保品卖出          500             13.3100         部分成交        0               0
11:02:48.000    233654453       10063           19244097                600988          701 担保品卖出          2600            13.3000         部分成交        0               0
11:02:48.000    233654453       10063           19244098                600988          701 担保品卖出          1700            13.3000         部分成交        0               0
11:02:48.000    233654453       10063           19244099                600988          701 担保品卖出          2600            13.3000         部分成交        0               0
11:02:48.000    233654453       10063           19244100                600988          701 担保品卖出          600             13.3000         已成            0               0
11:02:49.000    201651939       10074           0104000026722204        300322          700 担保品买入          800             19.0300         已成            0               0
11:02:49.000    237660420       10073           0102000025736946        002349          700 担保品买入          4100            5.7200          已成            0               0
11:02:49.000    225652446       10014           0102000025737294        002497          701 担保品卖出          -13100          10.5400         已撤            0               0
11:02:49.000    233654456       10068           19244620                600896          701 担保品卖出          1200            5.0000          部分成交        0               0
11:02:49.000    233654456       10068           19244621                600896          701 担保品卖出          400             5.0000          部分成交        0               0
11:02:49.000    221662106       10022           0102000025737322        002623          701 担保品卖出          -100            45.8500         已撤            0               0
11:02:49.000    233654456       10068           19244622                600896          701 担保品卖出          2000            5.0000          部分成交        0               0
11:02:49.000    233654456       10068           19244623                600896          701 担保品卖出          200             5.0000          部分成交        0               0
11:02:49.000    233654456       10068           19244624                600896          701 担保品卖出          1000            5.0000          已成            0               0
11:02:49.000    201651940       10075           0104000026722504        000926          700 担保品买入          1300            5.9500          已成            0               0
11:02:49.000    205658728       10072           19244858                603997          701 担保品卖出          1200            7.9100          已成            0               0
11:02:49.000    201651941       10080           0102000025737743        300686          700 担保品买入          400             24.9300         已成            0               0
11:02:49.000    233654454       10065           0103000025564038        300319          701 担保品卖出          2900            13.8200         部分成交        0               0
11:02:49.000    237660422       10084           0104000026723063        300081          700 担保品买入          2400            9.7000          已成            0               0
11:02:49.000    233654458       10083           0101000025288640        300035          700 担保品买入          800             9.7500          部分成交        0               0
11:02:49.000    237660405       10054           0102000025738244        300448          700 担保品买入          100             11.3200         部分成交        0               0
11:02:50.000    209653277       10085           0103000025564448        300099          700 担保品买入          2200            6.2200          已成            0               0
11:02:49.000    201651938       10071           19245617                600111          701 担保品卖出          1500            13.2200         部分成交        0               0
11:02:49.000    201651938       10071           19245772                600111          701 担保品卖出          2900            13.2200         部分成交        0               0
11:02:49.000    201651938       10071           19245777                600111          701 担保品卖出          200             13.2200         已成            0               0
11:02:50.000    221662134       10091           0101000025289354        002097          700 担保品买入          5400            6.6900          已成            0               0
11:02:50.000    217655067       10094           0104000026723915        002312          700 担保品买入          1700            5.5000          已成            0               0
11:02:50.000    205658702       10020           19246091                603031          701 担保品卖出          200             35.8700         已成            0               0
11:02:50.000    233654458       10083           0101000025289921        300035          700 担保品买入          -1900           9.7500          部撤            0               0
11:02:50.000    237660405       10054           0102000025739439        300448          700 担保品买入          -800            11.3200         部撤            0               0
11:02:50.000    205658729       10076           0102000025739457        300448          700 担保品买入          -1600           11.3200         已撤            0               0
11:02:50.000    217655064       10077           0101000025290091        300636          700 担保品买入          -100            41.3100         已撤            0               0
11:02:50.000    221662136       10096           0103000025565771        002524          700 担保品买入          700             11.2900         部分成交        0               0
11:02:50.000    221662136       10096           0103000025565773        002524          700 担保品买入          1000            11.2900         部分成交        0               0
11:02:50.000    225652469       10097           0103000025565778        300256          700 担保品买入          2600            7.2000          部分成交        0               0
11:02:50.000    221662136       10096           0103000025565775        002524          700 担保品买入          300             11.2900         已成            0               0
11:02:50.000    225652469       10097           0103000025565780        300256          700 担保品买入          300             7.2000          已成            0               0
11:02:50.000    213658419       10093           19246501                600173          700 担保品买入          1300            5.2100          已成            0               0
11:02:50.000    229661689       10010           19246680                603997          701 担保品卖出          1200            7.9200          已成            0               0
11:02:51.000    213658415       10069           0102000025740369        000403          701 担保品卖出          100             74.5400         已成            0               0
11:02:51.000    213658417       10081           WTD:2069000773          600458          700 担保品买入          -6700           7.2300          已撤            0               0
11:02:51.000    221662133       10078           0103000025566854        000997          700 担保品买入          700             19.2300         部分成交        0               0
11:02:51.000    237660417       10066           0101000025291877        300379          701 担保品卖出          500             53.9900         已成            0               0
11:02:51.000    225652463       10061           19248423                603079          701 担保品卖出          200             33.4700         部分成交        0               0
11:02:52.000    233654459       10088           0103000025568442        002517          700 担保品买入          700             4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025568452        002517          700 担保品买入          3700            4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025568467        002517          700 担保品买入          3700            4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025568504        002517          700 担保品买入          300             4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025568665        002517          700 担保品买入          600             4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025568793        002517          700 担保品买入          800             4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025568799        002517          700 担保品买入          1400            4.7200          部分成交        0               0
11:02:52.000    233654459       10088           0103000025569077        002517          700 担保品买入          400             4.7200          部分成交        0               0
11:02:52.000    237660421       10079           0104000026728821        002344          700 担保品买入          -8900           4.7600          已撤            0               0
11:02:52.000    225652463       10061           19249731                603079          701 担保品卖出          100             33.4700         部分成交        0               0
11:02:53.000    233654459       10088           0103000025571672        002517          700 担保品买入          2700            4.7200          部分成交        0               0
11:02:53.000    233654459       10088           0103000025571675        002517          700 担保品买入          3400            4.7200          部分成交        0               0
11:02:53.000    233654459       10088           0103000025571678        002517          700 担保品买入          1600            4.7200          部分成交        0               0
11:02:53.000    233654459       10088           0103000025571691        002517          700 担保品买入          100             4.7200          已成            0               0
11:02:53.000    221662133       10078           0103000025571863        000997          700 担保品买入          2000            19.2300         已成            0               0
11:02:54.000    233654454       10065           0103000025573473        300319          701 担保品卖出          400             13.8200         部分成交        0               0
11:02:54.000    225652466       10087           0102000025748716        002399          700 担保品买入          100             26.3000         部分成交        0               0
11:02:55.000    213658430       10100           0101000025301762        300379          701 担保品卖出          100             53.9800         部分成交        0               0
11:02:55.000    213658430       10100           0101000025301764        300379          701 担保品卖出          200             53.9800         已成            0               0
11:02:55.000    217655079       10104           0101000025302030        000700          701 担保品卖出          1300            9.0800          已成            0               0
11:02:56.000    209653287       10107           19254824                600896          701 担保品卖出          100             5.0000          部分成交        0               0
11:02:56.000    209653287       10107           19254825                600896          701 担保品卖出          200             5.0000          部分成交        0               0
11:02:56.000    209653287       10107           19254826                600896          701 担保品卖出          200             5.0000          部分成交        0               0
11:02:56.000    209653287       10107           19254827                600896          701 担保品卖出          2100            5.0000          部分成交        0               0
11:02:56.000    209653287       10107           19254828                600896          701 担保品卖出          100             5.0000          部分成交        0               0
11:02:56.000    209653287       10107           19254829                600896          701 担保品卖出          200             5.0000          部分成交        0               0
11:02:56.000    209653287       10107           19254830                600896          701 担保品卖出          100             5.0000          部分成交        0               0
11:02:56.000    217655080       10111           0103000025576828        300683          701 担保品卖出          100             61.1900         已成            0               0
11:02:56.000    229661725       10114           0104000026737151        000710          701 担保品卖出          600             59.2000         已成            0               0
11:02:56.000    225652481       10113           0104000026737154        002332          701 担保品卖出          3900            16.9800         已成            0               0
11:02:56.000    213658434       10116           0103000025576960        002639          701 担保品卖出          1300            7.8800          部分成交        0               0
11:02:56.000    213658434       10116           0103000025576962        002639          701 担保品卖出          1900            7.8800          部分成交        0               0
11:02:56.000    205658706       10034           0103000025576969        300099          700 担保品买入          -2200           6.2100          已撤            0               0
11:02:56.000    213658434       10116           0103000025576964        002639          701 担保品卖出          200             7.8800          部分成交        0               0
11:02:56.000    213658434       10116           0103000025576966        002639          701 担保品卖出          600             7.8800          已成            0               0
11:02:56.000    229661724       10109           19255086                600111          701 担保品卖出          3100            13.2200         部分成交        0               0
11:02:56.000    233654473       10117           0103000025577074        002524          700 担保品买入          200             11.2900         已成            0               0
11:02:56.000    233654472       10110           19255079                603538          701 担保品卖出          100             52.3600         已成            0               0
11:02:56.000    217655078       10101           19255573                600988          701 担保品卖出          200             13.3400         部分成交        0               0
11:02:56.000    213658436       10121           0102000025752244        300448          700 担保品买入          2500            11.3400         已成            0               0
11:02:56.000    229661724       10109           19255087                600111          701 担保品卖出          10400           13.2200         已成            0               0
11:02:56.000    229661727       10123           0101000025303700        300636          700 担保品买入          100             41.3300         已成            0               0
11:02:56.000    237660438       10118           0103000025577596        300256          700 担保品买入          400             7.2000          已成            0               0
11:02:57.000    217655083       10125           0104000026739588        300081          700 担保品买入          500             9.7000          部分成交        0               0
11:02:57.000    217655083       10125           0104000026739590        300081          700 担保品买入          500             9.7000          部分成交        0               0
11:02:57.000    233654476       10127           0102000025752724        300686          700 担保品买入          400             24.9100         已成            0               0
