时间            委托编号        委托标识        证券代码        交易业务        委托数量        委托价格        委托状态
09:45:05.607    221677757       1005-500010     600239          701 担保品卖出  71500           4.9000          已成
09:45:18.807    233669808       1005-500020     002366          701 担保品卖出  68600           5.0000          已成
09:45:28.870    237676059       1005-500030     300131          701 担保品卖出  59300           6.6000          已成
09:45:36.848    209669137       1005-500040     600133          701 担保品卖出  57200           6.0000          已成
09:45:46.019    221677960       1005-500050     600880          701 担保品卖出  55800           5.1000          已成
09:45:57.346    209669235       1005-500060     600983          701 担保品卖出  46000           5.0000          已成
09:46:04.738    233670010       1005-500070     002413          701 担保品卖出  41600           8.6000          已成
09:46:12.480    217671039       1005-500080     300263          701 担保品卖出  41300           9.5000          已成
09:46:19.392    225668528       1005-500090     300242          701 担保品卖出  40900           7.3000          已成
09:46:30.331    213674612       1005-500100     600800          701 担保品卖出  34200           4.9000          已成
09:46:37.160    201668138       1005-500110     600105          701 担保品卖出  32400           4.9000          已成
09:46:49.919    201668177       1005-500120     002717          701 担保品卖出  30100           4.8000          已成
09:47:08.853    221678264       1005-500130     300065          701 担保品卖出  29400           13.0000         已成
09:47:14.492    201668244       1005-500140     002528          701 担保品卖出  25100           5.3000          已成
09:47:21.059    233670260       1005-500150     002587          701 担保品卖出  24700           6.2000          已成
09:47:29.012    201668299       1005-500160     000016          701 担保品卖出  19700           8.0000          已成
09:47:35.198    237676530       1005-500170     000652          701 担保品卖出  18000           7.5000          已成
09:47:44.027    225668770       1005-500180     000046          701 担保品卖出  17600           4.7000          已成
09:47:53.301    237676570       1005-500190     000525          701 担保品卖出  13400           8.8000          已成
09:47:59.688    209669640       1005-500200     002581          701 担保品卖出  12400           26.7000         已成
09:48:13.191    221678437       1005-500210     300016          701 担保品卖出  11500           12.3000         已成
09:48:20.710    201668421       1005-500220     002625          701 担保品卖出  10400           9.5000          已成
09:48:27.200    229678475       1005-500230     600248          701 担保品卖出  7900            4.2000          已成
09:48:33.856    229678491       1005-500240     000608          701 担保品卖出  5300            5.0000          已成
09:48:39.677    229678507       1005-500250     603661          701 担保品卖出  3900            55.0000         已成
09:48:47.069    237676693       1005-500260     000021          701 担保品卖出  3700            28.0000         已成
09:48:53.680    209669750       1005-500270     600203          701 担保品卖出  2700            10.5000         已成
09:48:59.317    229678545       1005-500280     002666          701 担保品卖出  1700            7.6000          已成
09:49:05.811    221678548       1005-500290     300401          701 担保品卖出  400             17.0000         已成
09:49:20.492    205675099       1005-500300     600075          700 担保品买入  1700            7.6000          已成
09:49:32.043    201668535       1005-500310     002049          700 担保品买入  2700            130.0000        已成
09:49:44.012    217671549       1005-500320     000799          700 担保品买入  4500            74.5000         已成
09:49:53.697    201668565       1005-500330     300379          700 担保品买入  5100            52.0000         已成
09:50:04.153    201668588       1005-500340     300757          700 担保品买入  7000            50.0000         已成
09:50:14.829    225669018       1005-500350     002930          700 担保品买入  17200           20.3000         已成
09:50:27.406    213675087       1005-500360     002425          700 担保品买入  18200           18.2500         已成
09:50:41.167    229678759       1005-500370     000776          700 担保品买入  19500           17.0000         已成
09:50:51.748    225669172       1005-500380     600532          700 担保品买入  20200           11.0000         已成
09:51:00.925    205675385       1005-500390     002498          700 担保品买入  20800           5.6000          已成
09:51:10.757    221678888       1005-500400     002191          700 担保品买入  28600           13.0000         已成
09:51:19.259    229678918       1005-500410     300094          700 担保品买入  30800           4.2000          已成
09:51:30.715    221678952       1005-500420     300072          700 担保品买入  32200           5.7000          已成
09:51:40.449    217671898       1005-500430     002640          700 担保品买入  34400           9.4000          已成
09:52:00.058    229679036       1005-500440     300160          700 担保品买入  40200           8.9000          已成
09:52:14.009    225669441       1005-500450     002239          700 担保品买入  59900           6.2000          已成
09:52:25.078    225669471       1005-500460     603993          700 担保品买入  80400           4.6000          已成
13:30:24.480    229692111       546489          300063          700 担保品买入  10900           7.6100          已成
13:31:14.355    225682242       546490          300063          701 担保品卖出  10900           7.6100          已成
13:49:44.010    209685507       546493          002074          701 担保品卖出  100             32.7500         已撤
