时间            委托编号        委托标识        成交编号                证券代码        交易业务                成交数量        成交价格        委托状态        汇总成交        汇总撤单
09:30:49.000    221368402       10001           WTD:1046000003          601818          100 证券买入            -100            3.6000          已撤            0               0
09:32:43.000    233362221       10004           995614                  603612          100 证券买入            100             12.0300         已成            0               0
09:32:44.000    229368395       10003           995994                  603583          100 证券买入            300             67.1900         部分成交        0               0
09:32:44.000    221368684       10002           995972                  603868          101 证券卖出            300             49.1900         已成            0               0
09:32:44.000    205366808       10005           996048                  603707          100 证券买入            100             61.8500         已成            0               0
09:32:46.000    229368395       10003           1005982                 603583          100 证券买入            100             67.1900         部分成交        0               0
09:32:46.000    229368395       10003           1006156                 603583          100 证券买入            200             67.1900         已成            0               0
09:32:49.000    213366767       10007           1014264                 603583          100 证券买入            100             67.1900         已成            0               0
09:32:49.000    209361488       10006           1014285                 603868          101 证券卖出            300             49.3100         已成            0               0
09:32:49.000    229368399       10008           1014394                 603612          100 证券买入            800             12.0300         已成            0               0
09:32:50.000    233362227       10009           1017987                 603707          100 证券买入            100             61.8300         已成            0               0
09:32:54.000    221368696       10011           1033227                 603583          100 证券买入            100             67.0600         已成            0               0
09:32:54.000    225361067       10012           1033241                 603612          100 证券买入            700             12.0300         已成            0               0
09:32:54.000    237368509       10013           1033756                 603707          100 证券买入            100             61.8500         已成            0               0
09:32:55.000    213366774       10010           1038921                 603868          101 证券卖出            100             49.2600         已成            0               0
09:32:59.000    229368417       10014           1053205                 603868          101 证券卖出            100             49.2000         已成            0               0
09:32:59.000    233362234       10015           1053085                 603707          100 证券买入            100             61.8500         已成            0               0
09:32:59.000    237368519       10016           1053128                 603612          100 证券买入            500             12.0300         部分成交        0               0
09:32:59.000    237368519       10016           1053129                 603612          100 证券买入            300             12.0300         已成            0               0
09:33:04.000    237368526       10017           1072109                 603707          100 证券买入            100             61.9200         已成            0               0
09:33:29.000    229368453       10018           1167198                 603612          100 证券买入            400             11.9900         已成            0               0
09:33:34.000    221368749       10019           1184275                 603707          100 证券买入            100             61.7600         已成            0               0
09:33:39.000    225361107       10021           1202361                 603707          100 证券买入            100             61.6800         已成            0               0
09:33:41.000    221368756       10020           WTD:1046000099          603612          100 证券买入            -100            11.9800         已撤            0               0
09:33:44.000    201360035       10022           1218843                 603612          100 证券买入            100             11.9900         已成            0               0
09:33:49.000    201360041       10023           1236404                 603612          100 证券买入            400             11.9900         已成            0               0
09:33:54.000    221368766       10024           1253484                 603612          100 证券买入            200             11.9900         已成            0               0
09:33:59.000    221368771       10025           1270630                 603612          100 证券买入            100             12.0000         已成            0               0
09:34:29.000    201360086       10026           1378891                 603612          100 证券买入            100             12.0300         部分成交        0               0
09:34:29.000    201360086       10026           1378892                 603612          100 证券买入            100             12.0300         已成            0               0
09:34:37.000    205366925       10027           WTD:1046000111          603612          100 证券买入            -1100           12.0000         已撤            0               0
09:34:39.000    225361165       10028           1413413                 603612          100 证券买入            100             12.0200         已成            0               0
09:34:47.000    237368620       10029           WTD:1046000114          603612          100 证券买入            -100            12.0000         已撤            0               0
09:34:49.000    205366939       10030           1447659                 603612          100 证券买入            100             12.0200         已成            0               0
09:34:54.000    229368534       10031           1462908                 603612          100 证券买入            100             12.0200         已成            0               0
09:35:01.000    217363717       10032           1487818                 603612          100 证券买入            100             12.0200         已成            0               0
09:35:19.000    221368875       10033           1550503                 603612          100 证券买入            200             12.0500         已成            0               0
09:35:24.000    217363780       10034           1568360                 603612          100 证券买入            200             12.0500         已成            0               0
09:35:29.000    229368605       10035           1585867                 603612          100 证券买入            100             12.0500         部分成交        0               0
09:35:29.000    229368605       10035           1585868                 603612          100 证券买入            100             12.0500         部分成交        0               0
09:35:29.000    229368605       10035           1585869                 603612          100 证券买入            200             12.0600         部分成交        0               0
09:35:29.000    229368605       10035           1585870                 603612          100 证券买入            100             12.0600         已成            0               0
09:35:34.000    225361285       10036           1604396                 603612          100 证券买入            200             12.0400         部分成交        0               0
09:35:34.000    225361285       10036           1604397                 603612          100 证券买入            200             12.0400         已成            0               0
09:35:41.000    209361716       10037           WTD:1046000140          603612          100 证券买入            -1100           12.0200         已撤            0               0
09:35:44.000    217363843       10038           1639840                 603612          100 证券买入            600             12.0400         部分成交        0               0
09:35:44.000    217363843       10038           1639841                 603612          100 证券买入            500             12.0400         已成            0               0
09:35:49.000    205367074       10039           1659061                 603612          100 证券买入            900             12.0400         已成            0               0
09:35:54.000    233362488       10040           1676969                 603612          100 证券买入            700             12.0400         已成            0               0
09:35:59.000    213367050       10041           1695482                 603612          100 证券买入            80              12.0300         部分成交        0               0
09:35:59.000    213367050       10041           1695483                 603612          100 证券买入            620             12.0400         已成            0               0
09:36:49.000    213367166       10042           1879097                 603612          100 证券买入            1000            12.0300         已成            0               0
09:36:54.000    229368820       10043           1896111                 603612          100 证券买入            100             12.0200         部分成交        0               0
09:36:54.000    229368820       10043           1896112                 603612          100 证券买入            100             12.0200         部分成交        0               0
09:36:54.000    229368820       10043           1896113                 603612          100 证券买入            100             12.0200         部分成交        0               0
09:36:54.000    229368820       10043           1896114                 603612          100 证券买入            200             12.0300         已成            0               0
09:36:59.000    217364012       10044           1913175                 603612          100 证券买入            500             12.0200         部分成交        0               0
09:36:59.000    217364012       10044           1913176                 603612          100 证券买入            600             12.0300         已成            0               0
09:37:50.000    229368915       10045           WTD:1046000165          603612          100 证券买入            -100            11.9900         已撤            0               0
09:37:54.000    217364089       10046           2095949                 603612          100 证券买入            100             12.0100         已成            0               0
09:37:59.000    221369213       10047           2112761                 603612          100 证券买入            200             12.0000         已成            0               0
09:38:09.000    225361573       10048           2146487                 603612          100 证券买入            100             11.9900         部分成交        0               0
09:38:09.000    225361573       10048           2146488                 603612          100 证券买入            200             12.0000         已成            0               0
09:38:14.000    237369062       10049           2162804                 603612          100 证券买入            100             12.0000         已成            0               0
09:38:19.000    205367364       10050           2178987                 603612          100 证券买入            300             11.9900         已成            0               0
09:38:24.000    201360543       10051           2195903                 603612          100 证券买入            400             11.9900         已成            0               0
09:38:29.000    233362779       10052           2212131                 603612          100 证券买入            100             12.0000         已成            0               0
09:38:34.000    229368985       10053           2228362                 603612          100 证券买入            100             12.0200         已成            0               0
09:38:39.000    221369288       10054           2245601                 603612          100 证券买入            100             12.0200         已成            0               0
09:38:46.000    209362068       10055           WTD:1046000183          603612          100 证券买入            -200            12.0200         已撤            0               0
09:38:53.000    205367424       10056           2288267                 603612          100 证券买入            100             12.0100         已成            0               0
