冻结金额,可用,参考市值,资产
22147124.06,7129954.82,71489649.14,78622406.28
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
30,富奥股份,172900,172900,6.1857,158084.81,1227590.0,7.1
78,海王生物,67300,67300,4.3908,5327.87,300831.0,4.47
100,TCL科技,219300,219300,6.4053,88754.17,1493433.0,6.81
155,川能动力,0,65100,5.6598,-6500.0,361956.0,5.56
518,四环生物,0,211500,4.3308,6171.01,922140.0,4.36
525,红太阳,0,37100,8.0024,2877.64,299768.0,8.08
564,供销大集,45,45,-1546.588,69816.06,219.6,4.88
652,泰达股份,0,209300,6.8542,-23904.55,1410682.0,6.74
700,模塑科技,59600,167200,8.5045,14300.87,1436248.0,8.59
710,贝瑞基因,15800,15800,58.0006,6626.94,923036.0,58.42
793,华闻集团,0,326400,4.3627,2381.49,1426368.0,4.37
886,海南高速,85000,85000,5.0273,39327.8,466650.0,5.49
889,中嘉博创,18800,18800,9.6558,9479.86,191008.0,10.16
902,新洋丰,83500,83500,9.0995,76859.66,836670.0,10.02
932,华菱钢铁,0,71100,4.2308,-2190.14,298620.0,4.2
2023,海特高新,88200,88200,16.1463,57654.33,1481760.0,16.8
2030,达安基因,30600,50600,26.8504,153297.73,1511928.0,29.88
2049,紫光国微,18100,18100,80.0452,671777.78,2120596.0,117.16
2079,苏州固锝,79100,79100,13.6106,11817.48,1088416.0,13.76
2091,江苏国泰,121400,121400,6.7021,25238.37,838874.0,6.91
2158,汉钟精机,52100,52100,13.9617,6683.79,734089.0,14.09
2239,奥特佳,21800,21800,4.2908,20038.23,113578.0,5.21
2261,拓维信息,99,99,-1123.3953,112191.28,975.15,9.85
2277,友阿股份,0,325900,4.36,-3248.94,1417665.0,4.35
2279,久其软件,0,46600,7.6104,5575.54,360218.0,7.73
2288,超华科技,0,103100,5.1316,-5321.5,523748.0,5.08
2317,众生药业,35500,35500,13.1004,156541.63,621605.0,17.51
2332,仙琚制药,83000,83000,16.2106,20703.35,1366180.0,16.46
2341,新纶科技,0,54200,5.1372,694.12,279130.0,5.15
2385,大北农,51200,51300,9.2177,15505.86,488376.0,9.52
2397,梦洁股份,25400,75400,5.9209,53465.19,499902.0,6.63
2407,多氟多,11000,11000,11.2642,3913.81,127820.0,11.62
2412,汉森制药,0,84200,7.3209,-916.15,615502.0,7.31
2413,雷科防务,47000,173300,8.1781,12452.77,1429725.0,8.25
2429,兆驰股份,0,27400,5.6711,-1673.51,153714.0,5.61
2436,兴森科技,0,21900,14.1627,-1153.92,309009.0,14.11
2466,天齐锂业,59400,59400,22.2524,211318.72,1533114.0,25.81
2481,双塔食品,0,82800,17.9987,12523.9,1502820.0,18.15
2483,润邦股份,0,59500,4.7558,2627.25,285600.0,4.8
2497,雅化集团,118000,118000,9.6571,124240.19,1263780.0,10.71
2541,鸿路钢构,35200,35200,27.919,8834.38,991584.0,28.17
2552,宝鼎科技,4000,4000,15.3817,1633.31,63160.0,15.79
2557,洽洽食品,24500,24500,52.2175,28970.96,1308300.0,53.4
2564,天沃科技,0,8600,4.1808,-6.83,35948.0,4.18
2565,顺灏股份,147700,147700,5.2916,95769.39,877338.0,5.94
2581,未名医药,22400,52600,26.7877,33258.63,1442292.0,27.42
2616,长青集团,17500,17500,11.4045,-2878.58,196700.0,11.24
2639,雪人股份,109800,109800,7.2543,10503.68,807030.0,7.35
2705,新宝股份,11100,11100,34.4692,4670.64,387279.0,34.89
2803,吉宏股份,48,48,-3278.9652,158891.29,1500.96,31.27
2837,英维克,5600,5600,27.9337,20251.31,176680.0,31.55
2891,中宠股份,100,100,39.1074,21.26,3932.0,39.32
2940,昂利康,100,100,36.5773,1763.27,5421.0,54.21
