冻结金额,可用,参考市值,资产
,325285.73,,26003652.57
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
70,特发信息,0,39500,13.5331,-2887.12,531670.0,13.46
596,古井贡酒,1800,1800,194.338,44787.6,394596.0,219.22
661,长春高新,1500,1500,494.5552,-63067.78,678765.0,452.51
710,贝瑞基因,8600,8600,87.646,-82095.38,671660.0,78.1
733,振华科技,0,16400,46.8975,2008.28,771128.0,47.02
768,中航飞机,0,31000,26.1144,-137.59,809410.0,26.11
818,航锦科技,26500,26500,26.0587,15404.46,705960.0,26.64
901,航天科技,0,53553,12.4026,13249.42,677445.45,12.649999999999999
2050,三花智控,32100,32100,22.728,-7641.38,721929.0,22.49
2262,恩华药业,36700,36700,19.6098,-46969.95,672711.0,18.33
2287,奇正藏药,0,6600,32.5342,4658.47,219384.0,33.24
2389,航天彩虹,8500,8500,26.6664,-1414.0,225250.0,26.5
2406,远东传动,20000,20000,7.8948,-5895.68,152000.0,7.6
2444,巨星科技,35202,35202,20.5759,49427.27,773739.96,21.98
2625,光启技术,0,30900,22.3473,32527.64,723060.0,23.4
2626,金达威,0,15600,45.5787,12812.14,723840.0,46.4
2705,新宝股份,80,80,606.4923,-45108.18,3411.2,42.64
2803,吉宏股份,40,40,-236.8568,11152.67,1678.4,41.96
2932,明德生物,8000,8000,83.5078,-1582.18,666480.0,83.31
300122,智飞生物,4700,4700,144.0737,4353.45,681500.0,145.0
300142,沃森生物,9800,10200,71.7282,18276.0,749904.0,73.52
300151,昌红科技,11100,11100,23.458,-13742.04,246642.0,22.22
300171,东富龙,6300,6300,20.7812,-1519.63,129402.0,20.54
300192,科斯伍德,19200,19200,26.2114,-5978.43,497280.0,25.9
300231,银信科技,22200,22200,10.0857,11416.41,235320.0,10.6
300238,冠昊生物,8200,8200,27.2082,13052.53,236160.0,28.8
300274,阳光电源,25800,35300,22.5257,-56326.67,738829.0,20.93
300280,紫天科技,9900,9900,42.8269,-21650.69,402336.0,40.64
300298,三诺生物,0,800,38.7667,722.62,31736.0,39.67
300366,创意信息,9700,9700,14.7364,4399.56,147343.0,15.19
300374,恒通科技,28400,28400,20.45,-57084.24,523696.0,18.44
300378,鼎捷软件,0,16200,34.1667,10259.41,563760.0,34.8
300395,菲利华,1700,1700,50.1163,-5807.75,79390.0,46.7
300502,新易盛,4000,4000,65.7454,16218.25,279200.0,69.8
300536,农尚环境,44100,44100,17.4107,-35753.17,732060.0,16.6
300584,海辰药业,700,700,31.3861,-760.29,21210.0,30.3
300671,富满电子,0,11700,48.5575,6347.41,574470.0,49.1
300677,英科医疗,1500,1500,178.6325,-33633.82,234315.0,156.21
300729,乐歌股份,0,1000,61.4992,400.84,61900.0,61.9
300751,迈为股份,600,600,400.0438,-38882.26,201144.0,335.24
511990,华宝添益,6,6,-40831.9567,245591.77,600.03,100.005
600073,上海梅林,19600,19600,11.573,-2607.53,224224.0,11.44
600211,西藏药业,0,6200,115.6503,15994.13,733026.0,118.23
600391,航发科技,25700,25700,30.7084,12118.97,801326.0,31.18
600436,片仔癀,3200,3200,201.4086,-9659.61,634848.0,198.39
600496,精工钢构,126500,126500,5.6805,55590.86,774180.0,6.12
600723,首商股份,10,10,-374.584,3859.74,113.9,11.39
600742,一汽富维,10000,10000,10.8616,10383.54,119000.0,11.9
600827,百联股份,0,41040,17.0622,10170.23,710402.4,17.310000000000002
600882,妙可蓝多,1300,1300,45.8878,-4521.14,55133.0,42.41
601888,中国中免,0,3600,204.4281,10158.9,746100.0,207.25
603267,鸿远电子,0,2300,65.1067,-383.44,149362.0,64.94
603378,亚士创能,200,200,130.399,-12133.79,13946.0,69.73
603583,捷昌驱动,9600,9600,65.2145,24340.64,650400.0,67.75
603606,东方电缆,0,11900,22.8933,5077.77,277508.0,23.32
603678,火炬电子,4700,19000,38.9432,13430.09,753350.0,39.65
603707,健友股份,7685,7685,57.2336,-30230.02,409610.5,53.3
603859,能科股份,0,16400,47.8918,4726.42,790152.0,48.18
603976,正川股份,0,4100,69.4408,8852.52,293560.0,71.6
