冻结金额,可用,参考市值,资产
,599991.81,,11840510.03
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
11,深物业A,0,15100,22.5254,21058.18,361192.0,23.92
12,南玻Ａ,0,2800,5.821,-534.77,15764.0,5.63
100,TCL科技,16500,16500,6.721,-6946.63,103950.0,6.3
600,建投能源,0,57200,5.9412,-14941.76,324896.0,5.68
750,国海证券,0,60300,5.819,-4158.64,346725.0,5.75
758,中色股份,0,63900,5.662,-30159.51,331641.0,5.19
786,北新建材,0,12200,28.7956,-3240.73,348066.0,28.53
2049,紫光国微,800,2800,124.5492,-28697.74,320040.0,114.3
2104,恒宝股份,0,15800,9.6373,-2326.89,149942.0,9.49
2152,广电运通,0,6000,14.593,-4817.88,82740.0,13.79
2169,智光电气,3600,3600,11.0017,-689.96,38916.0,10.81
2181,粤传媒,0,51300,5.5821,-17549.67,268812.0,5.24
2191,劲嘉股份,23700,23700,12.2059,-19100.56,270180.0,11.4
2239,奥特佳,59900,59900,5.6424,2250.74,340232.0,5.68
2266,浙富控股,0,15600,5.0378,-4177.35,74412.0,4.77
2425,凯撒文化,18200,20100,17.9681,-52622.85,308535.0,15.35
2565,顺灏股份,27300,27300,5.5988,-5152.93,147693.0,5.41
2625,光启技术,0,34100,9.6788,-13599.11,316448.0,9.28
2797,第一创业,0,32300,10.8797,-15493.73,335920.0,10.4
2932,明德生物,0,3400,96.5393,-27197.76,301036.0,88.54
300007,汉威科技,0,20300,17.6082,-23510.77,333935.0,16.45
300020,银江股份,0,8200,12.0123,-4856.73,93644.0,11.42
300054,鼎龙股份,16900,16900,21.5474,-65020.61,299130.0,17.7
300065,海兰信,0,17100,13.3795,-8882.89,219906.0,12.86
300070,碧水源,0,37700,9.7416,-14386.43,352872.0,9.36
300171,东富龙,19500,19500,19.0757,-52176.79,319800.0,16.4
300177,中海达,0,6900,10.8071,-5706.68,68862.0,9.98
300194,福安药业,4100,4100,5.6152,-144.12,22878.0,5.58
300233,金城医药,0,8900,39.3225,-5629.48,344341.0,38.69
300246,宝莱特,0,1600,39.8218,-3714.85,60000.0,37.5
300277,海联讯,1200,1200,13.1203,-1884.36,13860.0,11.55
300287,飞利信,75100,75100,4.6107,-24083.93,322179.0,4.29
300352,北信源,40600,40600,7.7543,5102.78,319928.0,7.88
300401,花园生物,19500,19500,18.0564,-58624.79,293475.0,15.05
300598,诚迈科技,0,1600,216.6037,-18213.91,328352.0,205.22
300677,英科医疗,0,2000,175.0968,-34193.53,316000.0,158.0
300741,华宝股份,5000,5000,69.4348,-53674.08,293500.0,58.7
300748,金力永磁,0,9000,40.8303,-15662.45,351810.0,39.09
511990,华宝添益,3,3,-81763.9333,245591.938,300.138,100.04599999999999
600366,宁波韵升,0,400,6.7411,-208.45,2488.0,6.22
600392,盛和资源,0,13800,8.7015,-8024.4,112056.0,8.12
600426,华鲁恒升,0,16400,21.9062,-10926.06,348336.0,21.24
600491,龙元建设,0,200,9.6817,39.67,1976.0,9.88
601636,旗滨集团,0,21600,8.4826,-10425.14,172800.0,8.0
601777,力帆股份,56700,56700,4.7161,-17355.32,250047.0,4.41
603069,海汽集团,5700,10700,33.6851,51519.26,411950.0,38.5
603366,日出东方,4000,4000,6.18,-2559.83,22160.0,5.54
603568,伟明环保,0,14300,24.529,-21578.64,329186.0,23.02
603906,龙蟠科技,17500,17500,19.3716,-25752.63,313250.0,17.9
