冻结金额,可用,参考市值,资产
,12825427.46,,86874734.01
,,,
证券代码,证券名称,可用数量,库存数量,参考成本,参考盈亏,市值,当前价
32,深桑达Ａ,100,100,25.055,-137.5,2368.0,23.68
48,京基智农,1012,1112,34.3732,-526.23,37696.8,33.900000000000006
70,特发信息,0,19700,13.4791,-27562.84,237976.0,12.08
96,广聚能源,100,100,11.9724,-15.24,1182.0,11.82
153,丰原药业,2500,2500,10.6373,-1043.31,25550.0,10.22
301,东方盛虹,0,400,5.8913,-0.52,2356.0,5.89
400,许继电气,3500,3500,16.1992,-1117.08,55580.0,15.88
403,双林生物,500,500,39.7239,-1561.97,18300.0,36.6
411,英特集团,6200,6200,18.452,2467.68,116870.0,18.85
423,东阿阿胶,1000,1000,43.2404,549.62,43790.0,43.79
429,粤高速Ａ,100,100,7.0414,-8.14,696.0,6.96
501,鄂武商Ａ,5100,5100,22.063,-11643.26,100878.0,19.78
513,丽珠集团,600,800,52.2145,-1243.56,40528.0,50.66
524,岭南控股,7700,7700,11.6359,-8746.22,80850.0,10.5
526,紫光学大,100,100,66.0864,291.36,6900.0,69.0
529,广弘控股,700,700,8.8918,-169.24,6055.0,8.65
534,万泽股份,0,2100,13.8637,-238.68,28875.0,13.75
547,航天发展,0,3900,19.9059,-7783.92,69849.0,17.91
568,泸州老窖,0,800,137.1814,814.87,110560.0,138.2
589,贵州轮胎,1100,1100,5.8189,-581.76,5819.0,5.29
596,古井贡酒,0,300,220.5744,9244.69,75417.0,251.39
600,建投能源,3800,3800,5.7438,-1154.27,20672.0,5.44
636,风华高科,0,4000,35.1524,-15769.52,124840.0,31.21
639,西王食品,13,13,-190.1792,2560.21,87.88,6.76
655,金岭矿业,0,1200,7.6115,-817.79,8316.0,6.93
656,金科股份,0,3900,11.595,-3100.42,42120.0,10.8
671,阳光城,800,800,7.1227,-122.13,5576.0,6.97
690,宝新能源,1700,1700,7.1007,-239.14,11832.0,6.96
698,沈阳化工,0,4900,17.8645,-55881.91,31654.0,6.46
703,恒逸石化,1800,1800,11.2748,-782.59,19512.0,10.84
710,贝瑞基因,1800,1800,72.8965,-19073.71,112140.0,62.3
722,湖南发展,0,5800,9.0262,-6648.22,45704.0,7.88
725,京东方Ａ,80100,80100,5.0961,-3695.12,404505.0,5.05
733,振华科技,15400,15400,42.553,-39931.74,615384.0,39.96
738,航发控制,3500,8600,23.4812,-20564.49,181374.0,21.09
762,西藏矿业,2200,2200,9.7756,-562.31,20944.0,9.52
768,中航飞机,18100,18100,27.0757,-57299.2,432771.0,23.91
777,中核科技,1700,1700,14.3029,-599.86,23715.0,13.95
786,北新建材,1700,1700,34.0189,-1630.16,56202.0,33.06
796,凯撒旅业,3200,6400,15.1537,-6231.62,90752.0,14.18
799,酒鬼酒,1388,1388,111.9664,-50545.94,104863.4,75.55
811,冰轮环境,2000,2000,8.2877,-1555.31,15020.0,7.51
818,航锦科技,3400,3800,27.7429,-15135.13,90288.0,23.76
823,超声电子,0,2700,13.934,178.13,37800.0,14.0
828,东莞控股,0,20800,11.7891,-16829.91,228384.0,10.98
848,承德露露,200,200,8.3917,-32.34,1646.0,8.23
860,顺鑫农业,500,500,67.6835,-176.76,33665.0,67.33
869,张裕Ａ,4500,4500,39.4261,-2367.48,175050.0,38.9
876,新希望,2700,2700,36.7488,-1427.84,97794.0,36.22
881,中广核技,0,9000,10.0907,14033.71,104850.0,11.65
887,中鼎股份,7400,7400,11.8084,-4132.46,83250.0,11.25
895,双汇发展,1800,1800,58.0977,148.09,104724.0,58.18
913,钱江摩托,1200,1300,19.3608,1129.98,26299.0,20.23
921,海信家电,0,2400,14.8278,-354.61,35232.0,14.68
930,中粮科技,100,15100,8.1136,28031.94,150547.0,9.97
932,华菱钢铁,300,300,4.4609,-0.27,1338.0,4.46
933,神火股份,6700,13400,5.4837,-2997.55,70484.0,5.26
951,中国重汽,200,200,35.8072,214.56,7376.0,36.88
959,首钢股份,0,15300,5.0572,-110.22,77265.0,5.05
976,华铁股份,1300,1300,7.0614,-313.84,8866.0,6.82
993,闽东电力,0,13100,7.7896,-7854.99,94189.0,7.19
2001,新和成,3000,3000,32.5812,-1143.55,96600.0,32.2
2003,伟星股份,0,100,5.8598,32.02,618.0,6.18
2014,永新股份,450,450,10.7601,373.47,5215.5,11.59
2016,世荣兆业,4000,4000,7.6387,-1954.7,28600.0,7.15
2026,山东威达,0,3500,8.3963,1167.98,30555.0,8.73
2027,分众传媒,60200,60200,7.672,-122.35,461734.0,7.67
2028,思源电气,900,900,25.8352,-742.66,22509.0,25.01
2029,七匹狼,0,200,5.8591,-61.82,1110.0,5.55
2030,达安基因,7010,7410,53.297,-128170.4,266760.0,36.0
2032,苏泊尔,500,500,81.5796,-334.78,40455.0,80.91
2039,黔源电力,100,100,16.5033,16.67,1667.0,16.67
2041,登海种业,31200,31200,22.8916,-91465.96,622752.0,19.96
2049,紫光国微,3000,6000,127.6628,-40216.9,725760.0,120.96
